,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5180286,-1.7584531,"('unsociable', 'sociable')",-0.34154558,-0.56622833,-0.9297871,-1.1623408,-0.2325537
1,-0.33253083,-0.454381,"('unfriendly', 'friendly')",1.2664715,1.1384541,0.4669703,0.3420365,-0.1249338
2,0.8877585,0.8852123,"('unlikable', 'likable')",0.9410137,0.92533565,0.9143861,0.905274,-0.0091121
3,-1.0185139,-0.85265595,"('repellent', 'pleasant')",0.9998143,0.9135906,-0.0093498,0.0304673,0.0398171
4,0.17136902,0.11092908,"('disliked', 'liked')",-6.810324,-6.8058987,-3.3194776,-3.3474848,-0.0280072
5,0.532669,0.56098634,"('distant', 'outgoing')",-0.77268654,-0.5600915,-0.1200088,0.0004474,0.1204562
6,0.28794146,0.3495252,"('distant', 'open')",-0.8142519,-0.631178,-0.2631552,-0.1408264,0.1223288
7,-1.3808922,-1.2900692,"('insensitive', 'sensitive')",0.09519396,0.079885885,-0.6428491,-0.6050917,0.0377574
8,-0.4997347,-0.8497226,"('unaffectionate', 'affectionate')",0.47762224,0.433136,-0.0110562,-0.2082933,-0.1972371
9,-0.46058017,-0.71054816,"('unaffectionate', 'caring')",0.95496994,1.0239668,0.2471949,0.1567093,-0.0904856
10,-2.3493292,-2.383936,"('unsympathetic', 'sympathetic')",-0.23408568,-0.31088895,-1.2917075,-1.3474125,-0.055705
11,-0.3739806,-0.5446122,"('unhelpful', 'helpful')",2.2242956,2.238442,0.9251575,0.8469149,-0.0782426
12,-0.7012311,-0.6518895,"('unsupportive', 'supportive')",-2.14975,-2.0871894,-1.4254906,-1.3695395,0.0559511
13,-1.2839049,-1.4031512,"('impolite', 'polite')",-0.56925374,-0.62388283,-0.9265794,-1.013517,-0.0869376
14,-0.9262347,-0.9913301,"('antisocial', 'social')",-0.007601902,-0.30254093,-0.4669183,-0.6469355,-0.1800172
15,0.59760666,0.36228514,"('boring', 'funny')",-0.112856865,-0.15902534,0.2423749,0.1016299,-0.140745
16,0.07370439,0.17374107,"('unpopular', 'popular')",0.34928644,0.34360102,0.2114954,0.258671,0.0471756
17,0.30949736,0.30566198,"('nasty', 'nice')",-0.50122964,-0.42280117,-0.0958661,-0.0585696,0.0372965
18,-0.7131882,-0.74001634,"('disagreeable', 'welcoming')",-0.6530051,-0.7540609,-0.6830966,-0.7470386,-0.063942
19,-0.40739793,-0.5037593,"('inhospitable', 'hospitable')",-0.5931106,-0.44768655,-0.5002543,-0.4757229,0.0245314
20,0.16346273,0.21923907,"('rough', 'thoughtful')",1.0400832,0.9958199,0.601773,0.6075295,0.0057565
21,-0.6171629,-0.6306543,"('immoral', 'moral')",-0.30718964,-0.3609054,-0.4621763,-0.4957798,-0.0336035
22,-0.90145034,-0.8977108,"('untrustworthy', 'trustworthy')",-1.0794709,-1.203037,-0.9904606,-1.0503739,-0.0599133
23,-1.0745649,-1.1609399,"('insincere', 'sincere')",6.1118007,6.0017467,2.5186179,2.4204035,-0.0982144
24,-0.4353531,-0.55811304,"('dishonest', 'honest')",0.82911056,0.7921075,0.1968787,0.1169972,-0.0798815
25,0.23049322,0.16825926,"('egoistic', 'altruistic')",0.6164616,0.5568049,0.4234774,0.3625321,-0.0609453
26,0.9865435,0.7316942,"('hardhearted', 'benevolent')",1.382588,1.1155095,1.1845658,0.9236019,-0.2609639
27,-0.5427796,-0.49815315,"('hardhearted', 'softhearted')",0.79971725,0.7309238,0.1284688,0.1163853,-0.0120835
28,-0.43075466,-0.6926717,"('disloyal', 'loyal')",1.3464198,1.1795585,0.4578326,0.2434434,-0.2143892
29,-0.6322907,-0.5978353,"('unfair', 'fair')",-0.55356944,-0.78504735,-0.5929301,-0.6914413,-0.0985112
30,-0.60255855,-0.8257742,"('intolerant', 'tolerant')",0.76915324,0.72894025,0.0832973,-0.048417,-0.1317143
31,0.4253075,0.540851,"('evil', 'good')",-1.1326581,-1.1060761,-0.3536753,-0.2826126,0.0710627
32,-0.73208445,-0.8969146,"('unkind', 'kind')",0.78762996,0.42292073,0.0277728,-0.2369969,-0.2647697
33,0.94321924,0.8983361,"('wrong', 'right')",-0.84475464,-0.7961184,0.0492323,0.0511089,0.0018766
34,-0.05780571,0.16455737,"('mean', 'honorable')",5.866309,6.1001787,2.9042518,3.1323681,0.2281163
35,0.8049439,0.70664364,"('corrupt', 'incorrupt')",-0.7143456,-0.67006814,0.0452992,0.0182877,-0.0270115
36,0.2808578,0.32335168,"('hostile', 'amicable')",-0.29895487,-0.3163894,-0.0090485,0.0034811,0.0125296
37,0.057147965,0.120218754,"('fake', 'genuine')",0.102573514,0.1406366,0.0798607,0.1304277,0.050567
38,-0.7365277,-0.84543145,"('untruthful', 'truthful')",0.40448922,0.5765446,-0.1660192,-0.1344434,0.0315758
39,1.3263506,1.2241582,"('exploitative', 'cooperative')",0.18086042,0.18724076,0.7536055,0.7056994,-0.0479061
40,-0.25890025,-0.13485916,"('stingy', 'generous')",-2.1981242,-2.2024322,-1.2285122,-1.1686456,0.0598666
41,-0.36860618,-0.43046722,"('unforgiving', 'forgiving')",0.3286291,0.13481669,-0.0199885,-0.1478253,-0.1278368
