,alliant_male,alliant_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.854939,-1.8971483,"('unsociable', 'sociable')",0.13607979,0.066547886,-0.14109798,-0.29461983,-0.6199857,-0.7084068,-0.0884211
1,-2.939428,-2.842312,"('unfriendly', 'friendly')",0.35438216,0.2661457,1.039731,0.9682497,-0.5151049,-0.5359722,-0.0208673
2,0.36150205,0.3197473,"('unlikable', 'likable')",1.3302488,1.3017483,0.9529622,0.9447135,0.8815711,0.855403,-0.0261681
3,-0.43313897,-0.25668576,"('repellent', 'pleasant')",-0.31536192,-0.19294657,0.71319234,0.7309952,-0.0117695,0.0937876,0.1055571
4,0.3624181,0.4440854,"('disliked', 'liked')",0.37892744,0.2689009,-6.1128845,-6.1547837,-1.790513,-1.8139324,-0.0234194
5,-0.32605094,-0.27780592,"('distant', 'outgoing')",0.02076824,0.010837346,-0.8513094,-0.7934397,-0.3855307,-0.3534694,0.0320613
6,-0.6696989,-0.57034457,"('distant', 'open')",-0.52681893,-0.56709814,-0.9978712,-0.9608857,-0.731463,-0.6994428,0.0320202
7,-0.78010833,-0.67806715,"('insensitive', 'sensitive')",0.81723034,0.92402816,0.3436325,0.42394748,0.1269182,0.2233028,0.0963846
8,-1.9640877,-1.9035717,"('unaffectionate', 'affectionate')",-0.48123854,-0.58359045,0.19789118,0.1719227,-0.749145,-0.7717465,-0.0226015
9,-1.9768779,-1.9176075,"('unaffectionate', 'caring')",0.25315055,0.1958786,0.7219405,0.7430261,-0.3339289,-0.3262343,0.0076946
10,-2.5240731,-2.4416587,"('unsympathetic', 'sympathetic')",-0.4030559,-0.36654145,-0.6655005,-0.66996163,-1.1975431,-1.1593873,0.0381558
11,-1.0232489,-1.0536791,"('unhelpful', 'helpful')",0.48688865,0.5402615,1.7610083,1.797037,0.408216,0.4278731,0.0196571
12,-1.0335892,-0.7822321,"('unsupportive', 'supportive')",0.6752896,0.7660705,-1.9301955,-1.8413047,-0.7628317,-0.6191554,0.1436763
13,-1.120006,-1.1858249,"('impolite', 'polite')",0.25301453,0.32432213,-0.8042538,-0.8525206,-0.5570817,-0.5713411,-0.0142594
14,-0.3362021,-0.32474655,"('antisocial', 'social')",1.2599235,1.3124545,0.27759874,0.15747677,0.40044,0.3817282,-0.0187118
15,0.38789564,0.14959694,"('boring', 'funny')",0.01149182,-0.11327943,-0.15625627,-0.20292667,0.0810437,-0.0555364,-0.1365801
16,-0.379543,-0.31057972,"('unpopular', 'popular')",-0.46487752,-0.54546356,0.30462295,0.2580461,-0.1799325,-0.1993324,-0.0193999
17,0.24760184,0.2721786,"('nasty', 'nice')",-0.78660214,-0.758674,-0.5738956,-0.55971533,-0.3709653,-0.3487369,0.0222284
18,-0.66567576,-0.53198946,"('disagreeable', 'welcoming')",-0.7735548,-0.7817995,-0.7851749,-0.82112134,-0.7414685,-0.7116367,0.0298318
19,-1.36356,-1.314294,"('inhospitable', 'hospitable')",-1.020153,-1.07477,-0.9442183,-0.8624898,-1.1093105,-1.0838512,0.0254593
20,-0.2194888,-0.18467925,"('rough', 'thoughtful')",0.06897852,0.12606971,0.38237184,0.3644585,0.0772872,0.1019497,0.0246625
21,-0.3228328,-0.3750631,"('immoral', 'moral')",1.3230071,1.3053621,-0.28533968,-0.28316298,0.2382782,0.215712,-0.0225662
22,-0.89686525,-0.81782115,"('untrustworthy', 'trustworthy')",-0.7426317,-0.7780554,-0.8332077,-0.85467476,-0.8242349,-0.8168504,0.0073845
23,-1.8669362,-1.8990818,"('insincere', 'sincere')",-0.0023721475,0.036706835,5.5174837,5.438818,1.2160584,1.1921477,-0.0239107
24,-1.480439,-1.4874179,"('dishonest', 'honest')",0.7638388,0.7587459,0.54857063,0.57721055,-0.0560098,-0.0504872,0.0055226
25,-0.14939617,-0.115567595,"('egoistic', 'altruistic')",0.98744524,0.91767573,1.157976,1.1652894,0.6653417,0.6557992,-0.0095425
26,-0.5406354,-0.5140556,"('hardhearted', 'benevolent')",0.80915725,0.7417219,1.7657443,1.6878847,0.6780887,0.638517,-0.0395717
27,-0.6057373,-0.47953886,"('hardhearted', 'softhearted')",0.33301944,0.38023895,0.8498553,0.81032014,0.1923791,0.2370067,0.0446276
28,-1.2477016,-1.3372574,"('disloyal', 'loyal')",0.50628847,0.36384085,1.0808016,1.0190703,0.1131295,0.0152179,-0.0979116
29,-0.16791548,-0.28542274,"('unfair', 'fair')",-0.6860596,-0.69026554,-0.35787424,-0.45490277,-0.4039498,-0.4768637,-0.0729139
30,-0.67913425,-0.69975114,"('intolerant', 'tolerant')",1.0184804,1.0109365,0.8775153,0.75882554,0.4056205,0.3566703,-0.0489502
31,-0.22236168,0.017348506,"('evil', 'good')",-1.4157366,-1.4148123,-1.335086,-1.3231617,-0.9910614,-0.9068751,0.0841863
32,-1.0024266,-1.0438313,"('unkind', 'kind')",0.3538748,0.34260198,0.95398474,0.8607183,0.101811,0.053163,-0.048648
33,0.37398398,0.35003904,"('wrong', 'right')",1.0895934,0.999767,-0.7999418,-0.81375134,0.2212119,0.1786849,-0.042527
34,-0.040127277,0.12758061,"('mean', 'honorable')",0.44756523,0.5968632,5.153123,5.3245697,1.8535202,2.0163379,0.1628177
35,1.6108396,1.489641,"('corrupt', 'incorrupt')",-0.76290375,-0.89041543,-0.5293188,-0.56365657,0.1062057,0.0118563,-0.0943494
36,0.10685413,0.18908978,"('hostile', 'amicable')",-0.94269484,-1.1154513,-0.54846585,-0.63692546,-0.4614355,-0.5210957,-0.0596602
37,0.2706509,0.31582358,"('fake', 'genuine')",0.30310187,0.31193474,-0.13449019,-0.13464251,0.1464209,0.1643719,0.017951
38,-0.93324476,-0.9190383,"('untruthful', 'truthful')",0.24456632,0.21224616,-0.08825578,0.036029242,-0.2589781,-0.2235876,0.0353905
39,0.5274893,0.50189245,"('exploitative', 'cooperative')",0.2943107,0.39629257,0.12701668,0.14480403,0.3162722,0.347663,0.0313908
40,-0.117900774,-0.041557163,"('stingy', 'generous')",0.51549107,0.48058805,-1.8459738,-1.9282328,-0.4827945,-0.4964006,-0.0136061
41,-1.0662956,-0.9590706,"('unforgiving', 'forgiving')",-0.52541834,-0.58134586,-0.03678984,-0.12221787,-0.5428346,-0.5542115,-0.0113769
42,0.38461006,0.48745638,"('unreliable', 'reliable')",0.30256802,0.31481194,-3.0434608,-3.0099626,-0.7854276,-0.7358981,0.0495295
43,-1.7034723,-1.6324176,"('irresponsible', 'responsible')",0.9465406,1.0452904,0.16837108,0.19339052,-0.1961869,-0.1312456,0.0649413
44,1.9235923,1.8127235,"('prejudiced', 'unprejudiced')",-0.040555187,-0.004259778,-1.1842917,-1.2059623,0.2329151,0.2008338,-0.0320813
45,-2.108058,-1.8881967,"('incompetent', 'competent')",-0.4741465,-0.40079194,-0.11326669,-0.1366932,-0.8984903,-0.8085606,0.0899297
46,-1.7572501,-1.6491024,"('uncompetitive', 'competitive')",0.23468211,0.37913144,-0.7439726,-0.7750056,-0.7555135,-0.6816589,0.0738546
47,-0.65403473,-0.5683454,"('stupid', 'smart')",1.0303828,1.1286379,5.3414354,5.4431887,1.9059278,2.0011603,0.0952325
48,-0.94466734,-0.99574167,"('unintelligent', 'intelligent')",1.4588772,1.4230895,0.93231094,0.8969109,0.4821736,0.4414196,-0.040754
49,0.025676083,0.12413283,"('unable', 'able')",0.293755,0.41098657,-0.17041874,-0.08913264,0.0496708,0.1486623,0.0989915
50,0.55495167,0.62627923,"('clumsy', 'skillful')",-0.14073142,-0.19771236,-0.0137991235,-0.08323982,0.1334737,0.115109,-0.0183647
51,-1.4421026,-1.5540075,"('uneducated', 'educated')",0.20589876,0.11303464,0.5405033,0.44172177,-0.2319002,-0.3330837,-0.1011835
52,0.186797,0.0066283643,"('irrational', 'rational')",-0.35777634,-0.57599944,0.093555406,0.008796331,-0.025808,-0.1868583,-0.1610503
53,-2.2868545,-2.218772,"('uncreative', 'creative')",0.5765745,0.5205622,0.43722397,0.34724122,-0.424352,-0.4503229,-0.0259709
54,-1.0618008,-1.0991703,"('incapable', 'capable')",-0.3767996,-0.42229345,0.33226106,0.41772145,-0.3687798,-0.3679141,0.0008657
55,-1.4064955,-1.3130243,"('incompetent', 'clever')",0.10449872,0.16004819,0.55877334,0.5152218,-0.2477411,-0.2125848,0.0351563
56,-0.67155147,-0.6611331,"('impractical', 'practical')",1.3541328,1.4485384,-0.31107214,-0.31747448,0.1238364,0.1566436,0.0328072
57,-1.744322,-1.7013309,"('unimaginative', 'imaginative')",0.73565423,0.6936794,-2.7512493,-2.792106,-1.2533057,-1.2665858,-0.0132801
58,-1.1141899,-1.0929964,"('undiscriminating', 'discriminating')",0.71902615,0.73522854,-0.10463425,-0.13921386,-0.1665993,-0.1656606,0.0009387
59,0.4546204,0.3765895,"('foolish', 'wise')",0.8962133,0.8348578,-0.05944372,-0.0039557386,0.4304633,0.4024972,-0.0279661
60,-0.86179155,-0.75832033,"('inefficient', 'efficient')",2.1035702,2.3470156,-0.013252637,0.08336,0.4095087,0.5573517,0.147843
61,-0.74016666,-0.8142039,"('illogical', 'logical')",1.0458606,0.93702734,0.6034045,0.4520909,0.3030328,0.1916381,-0.1113947
62,-0.73330903,-0.67659366,"('incompetent', 'brilliant')",0.63009393,0.7625909,0.42506123,0.5007964,0.107282,0.1955979,0.0883159
63,-1.7270813,-1.6093179,"('unperceptive', 'insightful')",0.6180674,0.69199336,0.41933027,0.47582158,-0.2298946,-0.1471677,0.0827269
64,0.46711722,0.38187253,"('shy', 'confident')",1.0750847,1.0509279,-5.722759,-5.779143,-1.3935189,-1.4487809,-0.055262
65,-0.030293137,-0.21711415,"('insecure', 'secure')",0.76290613,0.74648505,0.08265431,0.06497119,0.2717558,0.198114,-0.0736418
66,-0.4914771,-0.5125954,"('inactive', 'active')",-1.1687697,-1.221558,0.4343965,0.44535285,-0.4086168,-0.4296002,-0.0209834
67,0.49190354,0.3932306,"('doubtful', 'determined')",-0.12805969,-0.11000492,-0.44446307,-0.46924624,-0.0268731,-0.0620069,-0.0351338
68,0.11544111,0.02359746,"('dependent', 'independent')",0.038512796,0.03831195,-0.7845899,-0.75550973,-0.210212,-0.2312001,-0.0209881
69,2.013954,2.0952327,"('lazy', 'industrious')",0.8316469,0.8000143,-0.9100227,-0.812771,0.6451927,0.6941586,0.0489659
70,-0.73085755,-0.5861261,"('lethargic', 'energetic')",0.39617687,0.50596476,0.021927811,0.09917792,-0.104251,0.0063389,0.1105899
71,-0.26850927,-0.191071,"('diffident', 'self-confident')",1.4718713,1.5638268,0.24325821,0.27109528,0.4822067,0.5479503,0.0657436
72,-0.84464824,-0.9129505,"('unambitious', 'ambitious')",0.91473687,0.9147741,-0.65368557,-0.62523675,-0.1945323,-0.2078044,-0.0132721
73,2.003137,1.9346386,"('helpless', 'self-reliant')",1.3767129,1.2672119,-3.2629807,-3.2522845,0.0389564,-0.0168114,-0.0557678
74,-1.0397005,-0.90355384,"('undedicated', 'dedicated')",0.22380507,0.341495,-0.2153802,-0.21984565,-0.3437585,-0.2606348,0.0831237
75,0.4558465,0.43232855,"('meek', 'impulsive')",-0.664831,-0.71042395,-0.7231615,-0.6531317,-0.3107153,-0.310409,0.0003063
76,0.012431113,-0.024313653,"('anxious', 'daring')",-0.20530644,-0.08360031,0.05499401,0.028149955,-0.0459604,-0.026588,0.0193724
77,-1.3156612,-1.2044947,"('unmotivated', 'motivated')",0.45100844,0.46458519,-1.578736,-1.4289671,-0.8144629,-0.7229589,0.091504
78,-1.4100461,-1.1846623,"('nonresilient', 'resilient')",0.23467569,0.34321702,0.027504055,0.04472886,-0.3826221,-0.2655722,0.1170499
79,0.07576507,0.052236572,"('wavering', 'unwavering')",-0.58356386,-0.7096277,-0.5453631,-0.47604844,-0.351054,-0.3778132,-0.0267592
80,0.94282067,0.7905586,"('dominated', 'dominating')",0.30901775,0.3653806,-0.030116804,0.041107222,0.4072405,0.3990154,-0.0082251
81,-0.3936755,-0.68389004,"('submissive', 'aggressive')",1.6131269,1.5530896,-0.26872268,-0.26013768,0.3169096,0.2030206,-0.113889
82,-1.7170472,-1.6452211,"('poor', 'rich')",-0.34497923,-0.3337796,6.1692157,6.112546,1.3690631,1.3778485,0.0087854
83,0.16945653,0.063732415,"('powerless', 'powerful')",1.021593,1.0625397,-1.0278065,-1.056782,0.0544143,0.0231634,-0.0312509
84,0.479806,0.2680023,"('inferior', 'superior')",0.3639874,0.30308595,0.89123505,0.8394218,0.5783428,0.47017,-0.1081728
85,-0.32701698,-0.3504655,"('insignificant', 'prestigious')",0.22501397,0.059847455,0.1304773,0.056930453,0.0094914,-0.0778959,-0.0873873
86,-2.834388,-2.7288413,"('uninfluential', 'influential')",0.7446747,0.66593426,-0.342516,-0.4541687,-0.8107431,-0.8390253,-0.0282822
87,-0.2278055,-0.39361733,"('unsuccessful', 'successful')",0.065010406,0.009051653,0.95284677,1.0018587,0.2633506,0.2057643,-0.0575863
88,-0.5058253,-0.6586962,"('low', 'eminent')",-0.097016424,-0.1867533,-0.034618214,-0.12242362,-0.2124866,-0.3226244,-0.1101378
