,sl_male,sl_female,tuple,green_male,green_female,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.7925162,0.7024256,"('unsociable', 'sociable')",1.2878385,1.069511,-0.38867962,-0.515335,-0.3621114,-0.4253702,0.3323909,0.2078078,-0.1245831
1,-0.5803827,-0.48899943,"('unfriendly', 'friendly')",-1.4380956,-1.3863065,-0.19488314,-0.21998781,1.8367869,1.7206129,-0.0941437,-0.0936702,0.0004735
2,0.84275335,0.7881436,"('unlikable', 'likable')",0.2562475,0.24473521,1.1060011,1.1502553,0.82923454,0.77514064,0.7585591,0.7395687,-0.0189904
3,0.9912616,1.1357795,"('repellent', 'pleasant')",0.6734978,0.8205924,-0.58402723,-0.41437998,0.94808644,0.9944231,0.5072047,0.6341038,0.1268991
4,-1.7995536,-1.869711,"('disliked', 'liked')",-0.715557,-0.74989235,0.757062,0.78039664,-7.7669005,-7.7633905,-2.3812373,-2.4006493,-0.019412
5,-1.2272339,-1.2883586,"('distant', 'outgoing')",-1.5962067,-1.5623564,0.48509988,0.5346282,-0.08659586,0.014179175,-0.6062341,-0.5754769,0.0307572
6,-1.2299645,-1.2027581,"('distant', 'open')",-1.7333443,-1.6021008,0.2647617,0.34963655,0.035393517,0.10862004,-0.6657884,-0.5866506,0.0791378
7,0.6911031,0.8105227,"('insensitive', 'sensitive')",1.4085556,1.421496,-0.4629858,-0.40696922,0.7224964,0.7289935,0.5897924,0.6385108,0.0487184
8,-0.32030684,-0.37376434,"('unaffectionate', 'affectionate')",-1.1057651,-1.1098604,-0.2907924,-0.29005513,1.286213,1.1944709,-0.1076628,-0.1448022,-0.0371394
9,0.29778093,0.37959248,"('unaffectionate', 'caring')",-0.43671006,-0.3807259,0.1281485,0.1514949,1.9125193,1.9141097,0.4754347,0.5161178,0.0406831
10,1.0901238,1.160132,"('unsympathetic', 'sympathetic')",0.77279174,0.6727663,-1.9484634,-2.0387416,-0.4960916,-0.5363664,-0.1454099,-0.1855524,-0.0401425
