,tiffany_male,tiffany_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.3694865,-1.4991271,"('unsociable', 'sociable')",-0.12890182,-0.15259778,-0.47148332,-0.5156284,-0.6566239,-0.7224511,-0.0658272
1,2.3440216,2.5051515,"('unfriendly', 'friendly')",1.8758117,1.9757975,2.3254492,2.102782,2.1817608,2.1945769,0.0128161
2,-0.29178935,-0.21438725,"('unlikable', 'likable')",1.2909086,1.3955512,0.6290614,0.7048308,0.5427269,0.6286649,0.085938
3,-2.3235226,-2.173828,"('repellent', 'pleasant')",-1.3030366,-1.1465966,0.3853706,0.45988998,-1.0803962,-0.9535116,0.1268846
4,0.63828033,0.82714385,"('disliked', 'liked')",0.47282228,0.5509959,-5.4997025,-5.047476,-1.4628666,-1.223112,0.2397546
5,2.8082042,2.899172,"('distant', 'outgoing')",1.3281443,1.4113847,0.9659044,0.9916369,1.700751,1.7673979,0.0666469
6,3.0720973,3.2703333,"('distant', 'open')",1.2331502,1.3731683,0.96967804,0.9656828,1.7583084,1.8697282,0.1114198
7,-1.4204262,-1.331508,"('insensitive', 'sensitive')",-1.4526316,-1.3414,-0.5426008,-0.65541327,-1.1385529,-1.1094405,0.0291124
8,2.3723125,2.4179127,"('unaffectionate', 'affectionate')",1.4461362,1.4233924,1.7457864,1.5402063,1.8547451,1.7938372,-0.0609079
9,2.4047408,2.48909,"('unaffectionate', 'caring')",0.7394943,0.8482496,1.6623151,1.5445821,1.6021833,1.6273073,0.025124
10,-2.0324938,-2.0450828,"('unsympathetic', 'sympathetic')",-1.4766134,-1.5108993,-0.8554554,-0.9451391,-1.4548542,-1.5003737,-0.0455195
11,-2.2345448,-2.5239706,"('unhelpful', 'helpful')",-2.2072499,-2.2911065,0.88878053,0.7003374,-1.1843379,-1.3715798,-0.1872419
12,0.8322387,0.9322672,"('unsupportive', 'supportive')",0.7925898,0.92986315,-1.422578,-1.3308438,0.0674168,0.1770955,0.1096787
13,-2.0711062,-2.243185,"('impolite', 'polite')",-1.6718521,-1.7027264,-1.2368913,-1.336175,-1.6599499,-1.7606955,-0.1007456
14,-1.0575079,-1.1158533,"('antisocial', 'social')",0.2976386,0.21383873,-1.4515557,-1.4074948,-0.7371417,-0.7698364,-0.0326947
15,1.5724828,1.4898212,"('boring', 'funny')",0.90637696,0.7827567,0.37496832,0.34531695,0.9512761,0.8726315,-0.0786446
16,0.23777509,0.3977034,"('unpopular', 'popular')",1.1744356,1.2309394,1.1741946,1.2535123,0.8621351,0.9607183,0.0985832
17,0.58459693,0.65493655,"('nasty', 'nice')",0.6640504,0.6213077,0.121389784,0.27057606,0.456679,0.5156067,0.0589277
18,-0.7989912,-0.61907566,"('disagreeable', 'welcoming')",0.70525414,0.7819027,-1.2096382,-1.286231,-0.4344584,-0.374468,0.0599904
19,0.9299176,1.0405625,"('inhospitable', 'hospitable')",-0.10877983,0.014851309,0.63491046,0.6633009,0.4853494,0.5729049,0.0875555
20,-0.037494205,-0.01753651,"('rough', 'thoughtful')",0.9098064,0.96046454,-0.004720945,0.011843029,0.2891971,0.318257,0.0290599
21,-1.5485694,-1.643474,"('immoral', 'moral')",-0.8412875,-0.78839034,-1.7162044,-1.5880078,-1.368687,-1.3399574,0.0287296
22,-2.5503716,-2.5550365,"('untrustworthy', 'trustworthy')",-1.730332,-1.8185658,-2.3704708,-2.3646579,-2.2170582,-2.2460868,-0.0290286
23,-0.50460947,-0.4768216,"('insincere', 'sincere')",-0.9410462,-0.7953461,4.4547076,4.0165386,1.0030173,0.9147903,-0.088227
24,-0.87382215,-0.96311736,"('dishonest', 'honest')",-0.56141686,-0.60254043,-0.7540236,-0.9944036,-0.7297542,-0.8533538,-0.1235996
25,2.8435009,3.1041212,"('egoistic', 'altruistic')",1.9193192,1.9698489,2.0462701,2.0976722,2.2696969,2.3905474,0.1208505
26,3.3948727,3.4120202,"('hardhearted', 'benevolent')",3.043866,2.8134203,1.6574957,1.5312328,2.6987448,2.5855578,-0.113187
27,0.9909429,0.8290517,"('hardhearted', 'softhearted')",0.22288185,0.09083091,1.2131352,1.0565227,0.8089867,0.6588018,-0.1501849
28,0.53997284,0.64339405,"('disloyal', 'loyal')",-0.43023822,-0.35362417,0.2582902,0.06583242,0.1226749,0.1185341,-0.0041408
29,-0.853438,-0.7478985,"('unfair', 'fair')",-0.49495512,-0.4193795,-0.8799992,-0.9826076,-0.7427975,-0.7166286,0.0261689
30,-0.9075793,-0.9874775,"('intolerant', 'tolerant')",-0.8447016,-0.93136394,-1.1930814,-1.2055031,-0.9817874,-1.0414481,-0.0596607
31,1.8484492,2.2009308,"('evil', 'good')",0.9299327,1.0752937,0.48214567,0.57225347,1.0868425,1.282826,0.1959835
32,0.68291056,0.5904413,"('unkind', 'kind')",0.039416455,-0.1290876,0.45948645,0.23986076,0.3939378,0.2337381,-0.1601997
33,2.2077322,2.2503028,"('wrong', 'right')",1.7708725,1.9051609,0.25358373,0.26452392,1.4107296,1.4733292,0.0625996
34,0.64220196,0.68690526,"('mean', 'honorable')",-0.130159,-0.054509092,4.949117,4.7012777,1.8203867,1.7778913,-0.0424954
35,2.5113091,2.5384164,"('corrupt', 'incorrupt')",0.9732674,0.8845905,0.6638781,0.640048,1.3828182,1.3543517,-0.0284665
36,2.6604478,3.111492,"('hostile', 'amicable')",1.1432914,1.3578429,1.2276376,1.280119,1.6771256,1.9164845,0.2393589
37,-0.15656668,-0.13388088,"('fake', 'genuine')",-0.416925,-0.39130113,0.16413003,0.013960509,-0.1364539,-0.1704072,-0.0339533
38,-0.049829468,0.03422463,"('untruthful', 'truthful')",0.09270689,0.21943074,0.7388164,0.79600966,0.2605646,0.3498883,0.0893237
39,-0.08166626,-0.090480074,"('exploitative', 'cooperative')",-0.3155616,-0.38722056,-0.23712368,-0.15847313,-0.2114505,-0.2120579,-0.0006074
40,-0.24403417,0.047526233,"('stingy', 'generous')",-0.016746458,0.15305686,-1.8629937,-1.8190122,-0.7079248,-0.5394764,0.1684484
41,-0.4317986,-0.23259744,"('unforgiving', 'forgiving')",-0.20146102,-0.048746236,-0.15967557,-0.2237398,-0.2643118,-0.1683611,0.0959507
42,-0.48644423,-0.3871873,"('unreliable', 'reliable')",-0.21006288,-0.20629694,-3.2374759,-3.042212,-1.3113276,-1.2118987,0.0994289
43,-1.1869332,-1.3220289,"('irresponsible', 'responsible')",-1.1120629,-1.1655233,-0.39125606,-0.4836558,-0.8967507,-0.9904027,-0.093652
44,-2.3515832,-2.4771085,"('prejudiced', 'unprejudiced')",-1.1282439,-1.2106451,-1.756928,-1.6436825,-1.7455851,-1.7771454,-0.0315603
