,divorce_male,divorce_female,tuple,average_male,average_female,female-male
32,1.1871073,1.0820225,"('unkind', 'kind')",1.1871073,1.0820225,-0.1050848
33,-1.0612243,-0.9108879,"('wrong', 'right')",-1.0612243,-0.9108879,0.1503364
34,4.3638473,4.549846,"('mean', 'honorable')",4.3638473,4.5498462,0.1859989
35,-1.1790293,-1.0219277,"('corrupt', 'incorrupt')",-1.1790293,-1.0219277,0.1571016
36,-0.7773392,-0.569351,"('hostile', 'amicable')",-0.7773392,-0.569351,0.2079882
37,0.85967743,0.7952739,"('fake', 'genuine')",0.8596774,0.7952739,-0.0644035
38,-0.20208095,-0.11329282,"('untruthful', 'truthful')",-0.202081,-0.1132928,0.0887882
39,-0.0043153036,-0.08730383,"('exploitative', 'cooperative')",-0.0043153,-0.0873038,-0.0829885
40,-0.98999596,-1.0819699,"('stingy', 'generous')",-0.989996,-1.0819699,-0.0919739
41,0.1960215,0.028456934,"('unforgiving', 'forgiving')",0.1960215,0.0284569,-0.1675646
42,-1.789902,-1.9874061,"('unreliable', 'reliable')",-1.789902,-1.9874061,-0.1975041
43,1.4757471,1.2572126,"('irresponsible', 'responsible')",1.4757471,1.2572126,-0.2185345
44,-1.1303216,-1.3019453,"('prejudiced', 'unprejudiced')",-1.1303216,-1.3019453,-0.1716237
45,0.54281634,0.31301343,"('incompetent', 'competent')",0.5428163,0.3130134,-0.2298029
46,-0.20203625,-0.5476834,"('uncompetitive', 'competitive')",-0.2020362,-0.5476834,-0.3456472
47,5.6832204,5.806286,"('stupid', 'smart')",5.6832204,5.8062859,0.1230655
48,0.900683,0.73235583,"('unintelligent', 'intelligent')",0.900683,0.7323558,-0.1683272
49,-0.16220354,0.0038113445,"('unable', 'able')",-0.1622035,0.0038113,0.1660148
50,-0.22066715,-0.08297671,"('clumsy', 'skillful')",-0.2206672,-0.0829767,0.1376905
51,0.5863605,0.4615217,"('uneducated', 'educated')",0.5863605,0.4615217,-0.1248388
52,-0.44442698,-0.21889876,"('irrational', 'rational')",-0.444427,-0.2188988,0.2255282
53,0.2777728,0.35210544,"('uncreative', 'creative')",0.2777728,0.3521054,0.0743326
54,0.9189049,1.1043321,"('incapable', 'capable')",0.9189049,1.1043321,0.1854272
55,0.8860087,0.5889371,"('incompetent', 'clever')",0.8860087,0.5889371,-0.2970716
56,0.62420994,0.43611526,"('impractical', 'practical')",0.6242099,0.4361153,-0.1880946
57,-2.3649259,-2.5968096,"('unimaginative', 'imaginative')",-2.3649259,-2.5968096,-0.2318837
58,-0.013375085,-0.17922993,"('undiscriminating', 'discriminating')",-0.0133751,-0.1792299,-0.1658548
59,0.018633932,0.37277678,"('foolish', 'wise')",0.0186339,0.3727768,0.3541429
60,0.6200665,0.30937648,"('inefficient', 'efficient')",0.6200665,0.3093765,-0.31069
61,0.5372645,0.26530433,"('illogical', 'logical')",0.5372645,0.2653043,-0.2719602
62,1.2676988,1.1437507,"('incompetent', 'brilliant')",1.2676988,1.1437507,-0.1239481
63,0.85404456,0.7119238,"('unperceptive', 'insightful')",0.8540446,0.7119238,-0.1421208
64,-5.542257,-5.70307,"('shy', 'confident')",-5.5422568,-5.7030702,-0.1608134
65,1.2144583,0.8380187,"('insecure', 'secure')",1.2144583,0.8380187,-0.3764396
66,-0.08798109,-0.07967727,"('inactive', 'active')",-0.0879811,-0.0796773,0.0083038
67,-0.92081296,-0.9097372,"('doubtful', 'determined')",-0.920813,-0.9097372,0.0110758
68,-0.40645638,-0.4389058,"('dependent', 'independent')",-0.4064564,-0.4389058,-0.0324494
69,-1.8864559,-1.6574564,"('lazy', 'industrious')",-1.8864559,-1.6574564,0.2289995
70,1.6306394,1.2553434,"('lethargic', 'energetic')",1.6306394,1.2553434,-0.375296
71,0.35494593,0.5948874,"('diffident', 'self-confident')",0.3549459,0.5948874,0.2399415
72,1.018928,1.0179576,"('unambitious', 'ambitious')",1.0189281,1.0179576,-0.0009705
73,-3.0670695,-2.9279544,"('helpless', 'self-reliant')",-3.0670695,-2.9279544,0.1391151
74,0.030537821,-0.10966621,"('undedicated', 'dedicated')",0.0305378,-0.1096662,-0.140204
75,-0.88797086,-0.70006317,"('meek', 'impulsive')",-0.8879709,-0.7000632,0.1879077
76,1.001645,0.6851448,"('anxious', 'daring')",1.001645,0.6851448,-0.3165002
77,-1.0656135,-1.1313581,"('unmotivated', 'motivated')",-1.0656135,-1.1313581,-0.0657446
78,-0.41171548,-0.46946862,"('nonresilient', 'resilient')",-0.4117155,-0.4694686,-0.0577531
79,-0.22941351,0.036247242,"('wavering', 'unwavering')",-0.2294135,0.0362472,0.2656607
80,0.21201232,-0.07609171,"('dominated', 'dominating')",0.2120123,-0.0760917,-0.288104
81,0.21291035,-0.12568116,"('submissive', 'aggressive')",0.2129104,-0.1256812,-0.3385916
82,6.032235,6.21259,"('poor', 'rich')",6.0322351,6.2125902,0.1803551
83,-0.54994315,-0.5803702,"('powerless', 'powerful')",-0.5499431,-0.5803702,-0.0304271
84,0.05728833,0.118424244,"('inferior', 'superior')",0.0572883,0.1184242,0.0611359
85,-1.5185947,-1.2228363,"('insignificant', 'prestigious')",-1.5185947,-1.2228363,0.2957584
86,0.45600918,0.31874868,"('uninfluential', 'influential')",0.4560092,0.3187487,-0.1372605
87,-0.1418234,0.046495147,"('unsuccessful', 'successful')",-0.1418234,0.0464951,0.1883185
88,-0.33705866,-0.29321393,"('low', 'eminent')",-0.3370587,-0.2932139,0.0438448
