,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4216112,0.3383324,"('unsociable', 'sociable')",0.5162506,0.52890736,1.4257907,1.2103748,-0.3977732,-0.60122573,0.4914698,0.3690972,-0.1223726
1,-0.20892724,-0.21291089,"('unfriendly', 'friendly')",0.5350996,0.65337133,-0.51151323,-0.6642325,2.3063605,2.1857724,0.5302549,0.4905001,-0.0397548
2,0.073044375,0.09170692,"('unlikable', 'likable')",0.5609771,0.57698655,1.0680628,1.1622212,0.66012335,0.81981474,0.5905519,0.6626824,0.0721305
3,-1.0240443,-0.9096884,"('repellent', 'pleasant')",-0.9034686,-0.7498004,0.7502536,0.7485653,0.34499666,0.36113766,-0.2080656,-0.1374465,0.0706191
4,0.07443075,0.25115272,"('disliked', 'liked')",0.9054395,1.0397443,-0.93871814,-0.8784173,-6.678353,-6.6612263,-1.6593002,-1.5621866,0.0971136
5,0.5359581,0.5927786,"('distant', 'outgoing')",0.9053864,0.94599426,-1.3668942,-1.324823,0.17521672,0.29016742,0.0624167,0.1260293,0.0636126
6,0.40706396,0.48691946,"('distant', 'open')",0.8989439,0.98217195,-2.003585,-2.0065877,0.6569379,0.73876363,-0.0101598,0.0503168,0.0604766
7,0.7884774,0.7648082,"('insensitive', 'sensitive')",0.020299591,0.10293381,1.0440917,1.045806,0.65146065,0.5701095,0.6260824,0.6209143,-0.0051681
8,-0.45628792,-0.4597782,"('unaffectionate', 'affectionate')",0.38665316,0.42733052,-0.7941313,-0.8240843,1.0827526,1.1123037,0.0547466,0.0639429,0.0091963
9,0.958044,1.0036741,"('unaffectionate', 'caring')",0.92634535,1.00942,-0.043155316,-0.04871951,1.7512386,1.8253925,0.8981181,0.9474418,0.0493237
10,1.023374,1.0114717,"('unsympathetic', 'sympathetic')",0.048407663,0.114845544,1.2142762,1.1875334,-0.4461375,-0.4769051,0.4599801,0.4592364,-0.0007437
