,generac_male,generac_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8938864,-1.1030718,"('unsociable', 'sociable')",0.054928094,-0.22295584,-0.385927,-0.5021379,-0.4082951,-0.6093885,-0.2010934
1,-1.8167381,-1.8909718,"('unfriendly', 'friendly')",0.0049483106,-0.03597456,1.7517734,1.6235216,-0.0200055,-0.1011416,-0.0811361
2,0.40518382,0.42849183,"('unlikable', 'likable')",1.5209677,1.6286144,0.8685191,0.9823891,0.9315569,1.0131652,0.0816083
3,0.19053395,0.19894913,"('repellent', 'pleasant')",0.5348385,0.5459978,0.3597138,0.3925071,0.3616954,0.3791513,0.0174559
4,-0.6997442,-0.73803693,"('disliked', 'liked')",-0.17104879,-0.19681877,-5.917339,-5.9019756,-2.2627106,-2.2789437,-0.0162331
5,-1.408553,-1.2835683,"('distant', 'outgoing')",-0.92577755,-0.78752875,-0.30054367,-0.26223654,-0.8782914,-0.7777778,0.1005136
6,-1.910541,-1.77384,"('distant', 'open')",-1.2881821,-1.1079904,0.28617764,0.314809,-0.9708486,-0.8556737,0.1151749
7,0.57816833,0.5370494,"('insensitive', 'sensitive')",0.47700453,0.5175147,0.8535032,0.8718067,0.6362254,0.6421236,0.0058982
8,-1.8029497,-1.8416167,"('unaffectionate', 'affectionate')",-0.55953455,-0.47088042,0.7434376,0.68404424,-0.5396822,-0.5428176,-0.0031354
9,-1.490785,-1.5763943,"('unaffectionate', 'caring')",0.08152965,0.03658978,1.1467898,1.1341053,-0.0874885,-0.1352331,-0.0477446
10,0.08043935,-0.054729056,"('unsympathetic', 'sympathetic')",-0.24480778,-0.30920267,-0.29440638,-0.27851588,-0.1529249,-0.2141492,-0.0612243
11,0.2808126,0.23089941,"('unhelpful', 'helpful')",-0.36294657,-0.45538625,1.6139443,1.7204741,0.5106034,0.4986624,-0.011941
12,-0.015672304,0.0029244684,"('unsupportive', 'supportive')",-7.0456415e-05,0.14717177,-1.5581379,-1.4581023,-0.5246269,-0.436002,0.0886249
