,cboe_male,cboe_female,tuple,global_male,global_female,markets_male,markets_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5189405,0.33529392,"('unsociable', 'sociable')",0.018420666,-0.1774824,0.52092576,0.35737097,-0.23953041,-0.42565823,0.2046891,0.0223811,-0.182308
1,-1.516626,-1.6043206,"('unfriendly', 'friendly')",0.46532694,0.34513277,0.2853837,0.11474884,1.4870025,1.4203242,0.1802718,0.0689713,-0.1113005
2,1.2112633,1.2486775,"('unlikable', 'likable')",1.4709291,1.5120658,1.6366155,1.6021805,0.9671697,1.1220075,1.3214943,1.3712327,0.0497384
3,0.29700398,0.29467988,"('repellent', 'pleasant')",-1.166415,-1.052373,-0.09793146,-0.061971657,0.22218268,0.23349324,-0.1862899,-0.1465429,0.039747
4,-0.16676886,-0.18112034,"('disliked', 'liked')",0.75408965,0.6902137,0.2201263,0.22239542,-5.888101,-5.900676,-1.2701635,-1.2922968,-0.0221333
5,-1.1786271,-1.0840278,"('distant', 'outgoing')",0.37359196,0.51265866,-0.0874779,-0.016344555,-0.114481576,-0.013482787,-0.2517487,-0.1502991,0.1014496
6,-1.3846154,-1.2744769,"('distant', 'open')",-0.05225854,0.08738505,0.078931555,0.15134479,0.32420704,0.41249922,-0.2584338,-0.155812,0.1026218
7,0.90819854,0.8906469,"('insensitive', 'sensitive')",-0.05154872,-0.11811644,0.33007497,0.32877862,0.41330895,0.38458696,0.4000084,0.371474,-0.0285344
8,-1.3948723,-1.4251066,"('unaffectionate', 'affectionate')",-0.24697554,-0.31700903,-0.749788,-0.8307971,0.1642189,0.1539406,-0.5568542,-0.604743,-0.0478888
9,-0.43192795,-0.4850695,"('unaffectionate', 'caring')",0.40001756,0.3583514,0.18361391,0.07235936,0.9071749,0.9186799,0.2647196,0.2160803,-0.0486393
10,0.111337125,0.06360838,"('unsympathetic', 'sympathetic')",-1.0699028,-1.0940348,-0.2802694,-0.31832394,-0.31581074,-0.42485455,-0.3886614,-0.4434012,-0.0547398
11,0.9868296,0.9167747,"('unhelpful', 'helpful')",0.42043784,0.40528342,0.16242275,0.10475828,2.1222754,2.112735,0.9229914,0.8848878,-0.0381036
12,0.7855469,0.88011444,"('unsupportive', 'supportive')",1.7618855,1.953447,0.6916826,0.80128396,-1.9605783,-1.8856876,0.3196342,0.4372894,0.1176552
13,1.1777412,1.1011062,"('impolite', 'polite')",0.097995654,0.016358554,0.96010214,0.9172882,0.116396844,0.03383079,0.5880589,0.5171459,-0.070913
14,1.2111143,1.139977,"('antisocial', 'social')",0.101299234,0.05335051,0.9337392,0.90772355,-0.43336365,-0.49147397,0.4531973,0.4023942,-0.0508031
15,0.6467322,0.6088915,"('boring', 'funny')",0.62153023,0.4734661,0.78463864,0.68188655,0.8626229,0.8506547,0.728881,0.6537247,-0.0751563
16,-0.632486,-0.71313775,"('unpopular', 'popular')",-0.1553621,-0.20079404,-1.4283338,-1.4304994,0.5810818,0.5933812,-0.408775,-0.4377625,-0.0289875
17,-0.0053688586,0.03220908,"('nasty', 'nice')",-1.2752266,-1.1582011,-0.32635587,-0.2623333,-0.17452644,-0.13939235,-0.4453694,-0.3819294,0.06344
18,-0.5903441,-0.5564144,"('disagreeable', 'welcoming')",0.260147,0.3648504,-0.6514607,-0.6378266,-0.29456213,-0.26584116,-0.319055,-0.2738079,0.0452471
19,-0.87427974,-0.80661786,"('inhospitable', 'hospitable')",0.048395872,0.14661163,-0.94387674,-0.8937786,-0.15877873,-0.029571023,-0.4821348,-0.395839,0.0862958
