,eaton_male,eaton_female,tuple,corp_male,corp_female,plc_male,plc_female,average_male,average_female,female-male
0,0.05371596,0.060143013,"('unsociable', 'sociable')",-0.93223065,-1.0079305,-0.6316051,-0.7253153,-0.5033733,-0.557701,-0.0543277
1,1.294358,1.2757446,"('unfriendly', 'friendly')",-0.31847572,-0.40836573,2.653393,2.5208366,1.2097584,1.1294052,-0.0803532
2,0.019629084,0.15117094,"('unlikable', 'likable')",0.6154533,0.842031,0.42575744,0.5044192,0.3536133,0.4992071,0.1455938
3,-0.55380285,-0.14578101,"('repellent', 'pleasant')",-0.04701988,0.07754175,-0.30556542,-0.1252924,-0.3021294,-0.0645106,0.2376188
4,0.18552148,0.008095862,"('disliked', 'liked')",1.2339978,1.0548186,-5.625567,-5.966991,-1.4020158,-1.6346922,-0.2326764
5,1.0866066,0.89013976,"('distant', 'outgoing')",0.7157756,0.6767184,1.0215741,0.960629,0.9413188,0.8424958,-0.098823
6,0.3378104,0.27956402,"('distant', 'open')",-0.23402777,-0.23568133,0.93165267,0.9353749,0.3451451,0.3264192,-0.0187259
7,0.3378598,0.49112797,"('insensitive', 'sensitive')",-1.6263621,-1.5241561,0.39858556,0.52630985,-0.2966389,-0.1689061,0.1277328
8,0.6018238,0.5460857,"('unaffectionate', 'affectionate')",-0.083375774,-0.14907447,1.5711085,1.4902802,0.6965188,0.6290971,-0.0674217
9,0.6893348,0.6621033,"('unaffectionate', 'caring')",-0.42558926,-0.46922392,1.683179,1.6867995,0.6489749,0.6265597,-0.0224152
10,-0.22287951,-0.051458344,"('unsympathetic', 'sympathetic')",-2.9413612,-2.853029,-1.0642443,-1.0028208,-1.409495,-1.302436,0.107059
11,-0.25429848,-0.19813116,"('unhelpful', 'helpful')",-1.3269094,-1.2434638,1.042093,1.1051229,-0.1797049,-0.1121573,0.0675476
12,0.9253248,1.096691,"('unsupportive', 'supportive')",-0.36124778,-0.20062694,-1.5327387,-1.5125877,-0.3228872,-0.2055079,0.1173793
13,-0.85481733,-0.8410829,"('impolite', 'polite')",-1.777426,-1.7351357,-0.6736057,-0.6448026,-1.1019497,-1.0736737,0.028276
14,1.0804845,1.2043345,"('antisocial', 'social')",0.16253349,0.25031772,0.00865038,-0.015029231,0.4172228,0.4798743,0.0626515
15,0.15651739,-0.10354248,"('boring', 'funny')",-0.6165181,-0.77385914,0.46936855,0.3768345,0.0031226,-0.1668557,-0.1699783
