,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
28,0.5156601,0.3612954,"('disloyal', 'loyal')",-0.146763,-0.32248068,0.81853855,0.7588942,0.3958119,0.265903,-0.1299089
29,-0.31813115,-0.35958514,"('unfair', 'fair')",-0.41892374,-0.4538915,-0.5391222,-0.59676486,-0.4253924,-0.4700805,-0.0446881
30,-0.10512018,-0.10966775,"('intolerant', 'tolerant')",0.12010134,0.03207335,0.8122407,0.7893547,0.2757406,0.2372534,-0.0384872
31,-0.70024526,-0.75889176,"('evil', 'good')",-1.1749063,-1.2792325,-1.5059326,-1.6529485,-1.127028,-1.2303576,-0.1033296
32,0.7263832,0.58946335,"('unkind', 'kind')",0.062070005,-0.03552979,0.812531,0.71670115,0.5336614,0.4235449,-0.1101165
33,0.96158445,0.7888376,"('wrong', 'right')",1.1362762,0.9932507,-0.3878501,-0.49726424,0.5700036,0.4282747,-0.1417289
34,-1.1236732,-1.1059208,"('mean', 'honorable')",0.088377975,0.050376713,4.546908,4.807662,1.1705376,1.250706,0.0801684
35,-0.34379047,-0.44670987,"('corrupt', 'incorrupt')",-1.6099274,-1.6536354,-1.1898735,-1.3083105,-1.0478638,-1.1362185,-0.0883547
36,-0.620849,-0.7918819,"('hostile', 'amicable')",-1.3200736,-1.5828522,-0.94479835,-1.1289189,-0.961907,-1.1678843,-0.2059773
37,-0.24416986,-0.27337006,"('fake', 'genuine')",-0.72134274,-0.77288556,-0.3543923,-0.2928566,-0.4399683,-0.4463707,-0.0064024
38,0.1352447,0.018338192,"('untruthful', 'truthful')",0.19371746,0.051579468,-0.15412986,-0.19495706,0.0582774,-0.0416798,-0.0999572
39,1.2843701,1.4191624,"('exploitative', 'cooperative')",-0.5183874,-0.4257159,0.093859896,0.17321226,0.2866142,0.3888863,0.1022721
40,0.98270196,0.93132603,"('stingy', 'generous')",0.17602357,0.08557278,-2.0093482,-2.1076443,-0.2835409,-0.3635818,-0.0800409
41,0.37338868,0.2440543,"('unforgiving', 'forgiving')",-0.068102114,-0.29930627,-0.17792037,-0.30572242,0.0424554,-0.1203248,-0.1627802
42,0.7838609,0.83070326,"('unreliable', 'reliable')",0.41665095,0.38570073,-2.1516492,-2.1428642,-0.3170458,-0.3088201,0.0082257
43,0.110189825,0.16338545,"('irresponsible', 'responsible')",-0.10375321,-0.11246827,0.3082489,0.35268596,0.1048952,0.1345344,0.0296392
44,-1.0625412,-0.92504126,"('prejudiced', 'unprejudiced')",-0.90901345,-0.759706,-1.3244687,-1.291276,-1.0986745,-0.9920077,0.1066668
45,-0.79212326,-0.7696406,"('incompetent', 'competent')",-0.027734041,-0.066464186,-0.021850804,0.01809191,-0.2805694,-0.272671,0.0078984
46,-0.6054973,-0.5815985,"('uncompetitive', 'competitive')",0.6133902,0.59909916,-0.55760723,-0.48589784,-0.1832381,-0.1561324,0.0271057
47,-0.8136163,-0.7883447,"('stupid', 'smart')",0.8343586,0.82332075,4.9753513,5.168896,1.6653646,1.7346241,0.0692595
48,0.21811381,0.15816425,"('unintelligent', 'intelligent')",1.1849847,1.0637256,0.7243696,0.7243932,0.709156,0.648761,-0.060395
49,-0.773945,-0.76675016,"('unable', 'able')",-0.4255087,-0.37236416,-0.9080084,-0.6725625,-0.7024874,-0.6038923,0.0985951
50,-0.6088733,-0.59854364,"('clumsy', 'skillful')",-0.54007673,-0.61369216,-0.06200589,-0.113944724,-0.403652,-0.4420602,-0.0384082
51,-0.8108735,-0.93409735,"('uneducated', 'educated')",0.2078955,0.105542496,0.71076417,0.6351522,0.0359287,-0.0644675,-0.1003962
52,0.08152848,-0.07667921,"('irrational', 'rational')",-0.8678318,-1.0759842,-0.24821621,-0.3996391,-0.3448399,-0.5174342,-0.1725943
53,0.39584795,0.2634655,"('uncreative', 'creative')",0.46688738,0.22292128,0.13476712,-0.048599537,0.3325008,0.1459291,-0.1865717
54,0.31772974,0.17450318,"('incapable', 'capable')",-0.07427887,-0.12420104,0.43848237,0.43236676,0.2273111,0.1608896,-0.0664215
55,-0.5647117,-0.5308802,"('incompetent', 'clever')",0.8866166,0.8530326,0.43931466,0.55022967,0.2537399,0.290794,0.0370541
56,-0.32623386,-0.41019633,"('impractical', 'practical')",0.5852477,0.507952,-0.28080344,-0.25525728,-0.0072632,-0.0525005,-0.0452373
57,-0.4872529,-0.5471142,"('unimaginative', 'imaginative')",0.22026189,0.10077177,-2.7764454,-2.9281282,-1.0144788,-1.1248236,-0.1103448
58,-0.7789236,-0.8310451,"('undiscriminating', 'discriminating')",0.4961754,0.34057269,-0.052154407,-0.09749449,-0.1116342,-0.195989,-0.0843548
59,0.38189855,0.31223756,"('foolish', 'wise')",0.58223796,0.49708718,-0.08359927,-0.10971857,0.2935124,0.2332021,-0.0603103
60,0.7165849,0.82973236,"('inefficient', 'efficient')",1.4008534,1.4602706,0.22165225,0.40113962,0.7796969,0.8970475,0.1173506
61,0.8095569,0.7209165,"('illogical', 'logical')",0.52436036,0.37110215,0.52788895,0.45889443,0.6206021,0.516971,-0.1036311
62,0.6427371,0.7702157,"('incompetent', 'brilliant')",1.376278,1.5389695,0.7473679,0.9362654,0.9221276,1.0818169,0.1596893
63,0.3739085,0.34885132,"('unperceptive', 'insightful')",1.1130712,1.0602661,0.5873503,0.6244261,0.6914434,0.6778479,-0.0135955
64,0.2619123,0.21207778,"('shy', 'confident')",0.88440835,0.85564935,-4.974901,-5.11455,-1.2761935,-1.348941,-0.0727475
65,-0.36758447,-0.29529005,"('insecure', 'secure')",0.24405974,0.24276109,0.14835618,0.3276806,0.0082772,0.0917172,0.08344
66,-0.09328326,-0.15252939,"('inactive', 'active')",-0.42629594,-0.4654755,0.6135426,0.5009665,0.0313211,-0.0390128,-0.0703339
67,0.56770146,0.45490465,"('doubtful', 'determined')",0.06498866,0.029827714,0.080892146,0.028718602,0.2378608,0.1711503,-0.0667105
68,-0.27354574,-0.33672792,"('dependent', 'independent')",-1.0929816,-1.1528797,-0.9913614,-0.9541145,-0.7859629,-0.814574,-0.0286111
69,0.028165244,-0.027973086,"('lazy', 'industrious')",0.91658336,0.90329605,-0.7680323,-0.8115805,0.0589054,0.0212475,-0.0376579
70,-0.2967821,-0.217989,"('lethargic', 'energetic')",-0.16500878,-0.14392085,0.45791185,0.57842875,-0.001293,0.072173,0.073466
71,1.1958973,1.1040493,"('diffident', 'self-confident')",1.2784376,1.2902737,0.43411422,0.37032583,0.9694831,0.9215496,-0.0479335
72,1.353421,1.4076246,"('unambitious', 'ambitious')",0.70566463,0.7164073,-0.51604867,-0.4365507,0.5143456,0.5624938,0.0481482
73,1.096431,1.1566179,"('helpless', 'self-reliant')",0.5360995,0.5352425,-3.3443775,-3.3710923,-0.5706157,-0.559744,0.0108717
74,1.6752124,1.6648538,"('undedicated', 'dedicated')",-0.071324736,-0.15424564,-0.21795355,-0.2908315,0.461978,0.4065922,-0.0553858
75,-0.2860175,-0.26477385,"('meek', 'impulsive')",-0.42181772,-0.3814032,-0.6205518,-0.644193,-0.4427957,-0.4301233,0.0126724
76,0.7934227,0.9446387,"('anxious', 'daring')",0.38877466,0.5058679,0.25859827,0.3428459,0.4802652,0.5977842,0.117519
77,0.1880145,0.120624706,"('unmotivated', 'motivated')",0.74105,0.6488327,-0.87102103,-0.7716837,0.0193478,-0.0007421,-0.0200899
78,-0.8230109,-0.8049392,"('nonresilient', 'resilient')",0.7940291,0.84356487,-0.100841336,0.027831193,-0.0432744,0.0221523,0.0654267
79,0.040175885,-0.122493125,"('wavering', 'unwavering')",-1.1741073,-1.3536958,-0.76831365,-0.8657115,-0.6340817,-0.7806334,-0.1465517
80,0.2389895,0.33307126,"('dominated', 'dominating')",0.80324304,1.0138155,0.029005542,0.21848762,0.3570793,0.5217915,0.1647122
81,-0.032369964,-0.0785718,"('submissive', 'aggressive')",1.1672796,1.1476753,0.24166912,0.33385223,0.4588596,0.4676519,0.0087923
82,-2.2152684,-2.2532682,"('poor', 'rich')",-0.21524045,-0.27988744,5.436508,5.551286,1.0019998,1.0060435,0.0040437
83,0.4168929,0.32347378,"('powerless', 'powerful')",0.90621907,0.8261244,-0.7815153,-0.82850176,0.1805322,0.1070322,-0.0735
84,0.9338653,0.8037634,"('inferior', 'superior')",0.7409292,0.711284,0.5895975,0.5649828,0.7547973,0.6933433,-0.061454
85,1.3642838,1.2317169,"('insignificant', 'prestigious')",0.05761461,-0.13489816,-0.61950684,-0.8672816,0.2674638,0.0765124,-0.1909514
86,-0.08705399,-0.31335914,"('uninfluential', 'influential')",0.68801,0.45841405,-0.11550089,-0.2573875,0.1618184,-0.0374442,-0.1992626
87,-0.3192898,-0.32972795,"('unsuccessful', 'successful')",1.1870716,1.2751762,0.85096395,1.0064753,0.5729152,0.6506412,0.077726
88,0.50080025,0.39930308,"('low', 'eminent')",-0.108964294,-0.18920276,-0.17576206,-0.36447987,0.0720246,-0.0514598,-0.1234844
