,itt_male,itt_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.49739653,-0.5903324,"('disloyal', 'loyal')",1.2008321,1.0933648,0.3517178,0.2515162,-0.1002016
29,-0.5236987,-0.6252382,"('unfair', 'fair')",-0.32554787,-0.48946637,-0.4246233,-0.5573523,-0.132729
30,0.82113886,0.8172456,"('intolerant', 'tolerant')",1.3557127,1.35864,1.0884258,1.0879428,-0.000483
31,-1.5894359,-1.5397874,"('evil', 'good')",-0.7394105,-0.8512094,-1.1644232,-1.1954985,-0.0310753
32,0.16495445,0.14160497,"('unkind', 'kind')",1.0297496,0.8898046,0.597352,0.5157048,-0.0816472
33,-0.0032286495,-0.11093621,"('wrong', 'right')",-0.679012,-0.717495,-0.3411203,-0.4142156,-0.0730953
34,-0.05385616,0.072417796,"('mean', 'honorable')",6.117981,6.277286,3.0320623,3.1748519,0.1427896
35,-0.97350216,-1.1699628,"('corrupt', 'incorrupt')",-0.083568946,-0.2536072,-0.5285355,-0.711785,-0.1832495
36,-1.7277097,-1.8729788,"('hostile', 'amicable')",0.2887016,0.12839918,-0.719504,-0.8722898,-0.1527858
37,0.44959986,0.3742152,"('fake', 'genuine')",0.57234675,0.6246756,0.5109733,0.4994454,-0.0115279
38,-1.0092869,-0.97810346,"('untruthful', 'truthful')",-0.22122559,-0.17067523,-0.6152562,-0.5743893,0.0408669
39,0.12469853,0.26014897,"('exploitative', 'cooperative')",0.14152731,0.11150152,0.1331129,0.1858252,0.0527123
40,-0.77156633,-0.82477206,"('stingy', 'generous')",-1.446275,-1.4738923,-1.1089207,-1.1493322,-0.0404115
41,-0.62598455,-0.6062362,"('unforgiving', 'forgiving')",0.24147709,0.14673124,-0.1922537,-0.2297525,-0.0374988
42,-0.36013532,-0.22669677,"('unreliable', 'reliable')",-3.1102984,-2.9612515,-1.7352169,-1.5939741,0.1412428
43,0.052827306,0.16442755,"('irresponsible', 'responsible')",0.8069434,0.80418766,0.4298854,0.4843076,0.0544222
44,-0.27874982,-0.24294224,"('prejudiced', 'unprejudiced')",-1.6482277,-1.6052712,-0.9634888,-0.9241067,0.0393821
45,-0.46021244,-0.51431274,"('incompetent', 'competent')",0.04177033,-0.013352431,-0.2092211,-0.2638326,-0.0546115
46,-0.1658681,-0.10153405,"('uncompetitive', 'competitive')",-0.7988482,-0.82005584,-0.4823582,-0.460795,0.0215632
47,0.64093065,0.66297513,"('stupid', 'smart')",5.63413,5.6822705,3.1375303,3.1726229,0.0350926
48,-0.18117638,-0.13932845,"('unintelligent', 'intelligent')",0.6850275,0.79254764,0.2519256,0.3266096,0.074684
49,-0.5193111,-0.4483975,"('unable', 'able')",-0.11056963,0.013895024,-0.3149404,-0.2172512,0.0976892
50,-0.42274985,-0.43610948,"('clumsy', 'skillful')",0.1203254,0.14333734,-0.1512122,-0.1463861,0.0048261
51,-0.025128588,-0.13286224,"('uneducated', 'educated')",0.54250336,0.53217065,0.2586874,0.1996542,-0.0590332
52,-0.76121104,-1.0004381,"('irrational', 'rational')",0.19648236,0.003865404,-0.2823643,-0.4982863,-0.215922
53,-0.7467191,-0.8295141,"('uncreative', 'creative')",1.054759,1.0574673,0.15402,0.1139766,-0.0400434
54,-0.4073379,-0.52037036,"('incapable', 'capable')",1.1162229,1.1182624,0.3544425,0.298946,-0.0554965
55,0.076619245,0.15289663,"('incompetent', 'clever')",0.25673792,0.27592528,0.1666786,0.214411,0.0477324
56,1.0380427,1.0326625,"('impractical', 'practical')",-0.18065321,-0.14299586,0.4286947,0.4448333,0.0161386
57,-0.36986434,-0.42754087,"('unimaginative', 'imaginative')",-2.5683196,-2.5743368,-1.4690919,-1.5009388,-0.0318469
58,-0.08984613,-0.24767089,"('undiscriminating', 'discriminating')",0.24847727,0.16914484,0.0793156,-0.039263,-0.1185786
59,0.028533563,-0.014164509,"('foolish', 'wise')",0.336684,0.29092786,0.1826088,0.1383817,-0.0442271
60,1.5045835,1.6217035,"('inefficient', 'efficient')",-0.07991415,0.10703984,0.7123346,0.8643717,0.1520371
61,0.5030385,0.25294515,"('illogical', 'logical')",0.50387007,0.33126497,0.5034543,0.2921051,-0.2113492
62,0.9885899,1.0546228,"('incompetent', 'brilliant')",0.3112821,0.45249492,0.649936,0.7535589,0.1036229
63,-0.20955409,-0.089138016,"('unperceptive', 'insightful')",0.915725,1.0183315,0.3530855,0.4645967,0.1115112
64,0.012214489,0.01477335,"('shy', 'confident')",-7.3345056,-7.341362,-3.6611454,-3.6632943,-0.0021489
65,0.36528274,0.33631605,"('insecure', 'secure')",-0.42183107,-0.38912868,-0.0282742,-0.0264063,0.0018679
66,-1.1620497,-1.217751,"('inactive', 'active')",0.9054531,0.8799739,-0.1282983,-0.1688886,-0.0405903
67,0.9578741,0.91415656,"('doubtful', 'determined')",-0.3015858,-0.278247,0.3281442,0.3179548,-0.0101894
68,-0.8792032,-0.94943094,"('dependent', 'independent')",-0.41536048,-0.43701926,-0.6472818,-0.6932251,-0.0459433
69,-0.091431074,-0.13288455,"('lazy', 'industrious')",-0.5339018,-0.56768703,-0.3126664,-0.3502858,-0.0376194
70,0.15077579,0.24018976,"('lethargic', 'energetic')",0.7707541,0.8598706,0.4607649,0.5500302,0.0892653
71,-0.32717326,-0.2893657,"('diffident', 'self-confident')",0.74484396,0.74933463,0.2088353,0.2299845,0.0211492
72,0.41970992,0.4310095,"('unambitious', 'ambitious')",-0.42850608,-0.42671925,-0.0043981,0.0021451,0.0065432
73,0.5237157,0.4825291,"('helpless', 'self-reliant')",-3.0737264,-3.0552564,-1.2750053,-1.2863636,-0.0113583
74,0.24338156,0.18985763,"('undedicated', 'dedicated')",0.045001462,0.028441144,0.1441915,0.1091494,-0.0350421
75,-0.33593407,-0.37671617,"('meek', 'impulsive')",-0.33187523,-0.31179088,-0.3339047,-0.3442535,-0.0103488
76,0.619886,0.7492632,"('anxious', 'daring')",0.051818915,0.17303334,0.3358524,0.4611483,0.1252959
77,-0.01888308,-0.012624223,"('unmotivated', 'motivated')",-0.9773072,-0.8622051,-0.4980952,-0.4374146,0.0606806
78,-0.6686764,-0.59777784,"('nonresilient', 'resilient')",-0.2373903,-0.15947329,-0.4530333,-0.3786256,0.0744077
79,-1.4744668,-1.6133821,"('wavering', 'unwavering')",-0.11331323,-0.08645423,-0.79389,-0.8499182,-0.0560282
80,0.84917766,0.8844493,"('dominated', 'dominating')",-1.066944,-0.9965183,-0.1088832,-0.0560345,0.0528487
81,0.97469795,1.0962065,"('submissive', 'aggressive')",-0.8047555,-0.6610565,0.0849712,0.217575,0.1326038
82,-0.6335122,-0.695651,"('poor', 'rich')",6.3501053,6.407426,2.8582966,2.8558874,-0.0024092
83,0.51545787,0.4928453,"('powerless', 'powerful')",-0.6405375,-0.6516044,-0.0625398,-0.0793796,-0.0168398
84,0.51747334,0.42261946,"('inferior', 'superior')",0.8662104,0.84767634,0.6918418,0.6351479,-0.0566939
85,-0.8026857,-0.8632658,"('insignificant', 'prestigious')",0.93697363,0.9007332,0.067144,0.0187337,-0.0484103
86,-0.8434091,-0.9946073,"('uninfluential', 'influential')",0.18506247,0.097057536,-0.3291733,-0.4487749,-0.1196016
87,0.7786296,0.6857918,"('unsuccessful', 'successful')",0.8999463,0.90287876,0.8392879,0.7943352,-0.0449527
88,0.105364166,-0.03512682,"('low', 'eminent')",0.43475285,0.4341197,0.2700585,0.1994964,-0.0705621
