,republic_male,republic_female,tuple,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,1.142367,1.043991,"('unsociable', 'sociable')",0.85638237,0.67938834,-0.1603662,-0.29481754,0.6127944,0.4761873,-0.1366071
1,-0.52751833,-0.51830417,"('unfriendly', 'friendly')",-0.2413724,-0.3055715,1.6807663,1.582785,0.3039585,0.2529698,-0.0509887
2,0.59868985,0.6795829,"('unlikable', 'likable')",1.4369453,1.5674136,0.54672164,0.6391487,0.8607856,0.9620484,0.1012628
3,0.7387755,0.88384086,"('repellent', 'pleasant')",0.3838241,0.47950453,0.24828881,0.34411657,0.4569628,0.569154,0.1121912
4,-1.4554906,-1.541512,"('disliked', 'liked')",-0.17964643,-0.28009948,-6.173831,-6.15097,-2.6029894,-2.6575271,-0.0545377
5,-1.035399,-1.0680801,"('distant', 'outgoing')",-0.58449733,-0.5856495,-0.10901544,-0.16870946,-0.5763039,-0.6074797,-0.0311758
6,-1.5135529,-1.4619545,"('distant', 'open')",-1.0894837,-1.0641215,0.6034262,0.5423718,-0.6665368,-0.6612347,0.0053021
7,0.7981626,0.84623927,"('insensitive', 'sensitive')",0.713798,0.8132387,0.9396638,0.9587237,0.8172081,0.8727339,0.0555258
8,-0.4161725,-0.35707444,"('unaffectionate', 'affectionate')",-0.5127757,-0.42366087,0.69689655,0.60424054,-0.0773506,-0.0588316,0.018519
9,0.5413888,0.56403863,"('unaffectionate', 'caring')",0.47891295,0.5451107,1.0655324,1.0234681,0.6952781,0.7108725,0.0155944
10,1.3252527,1.3898667,"('unsympathetic', 'sympathetic')",0.34019908,0.4063349,-0.1425255,-0.17806987,0.5076421,0.5393773,0.0317352
11,1.0553524,1.0712566,"('unhelpful', 'helpful')",1.2363834,1.2901285,1.67337,1.6912433,1.321702,1.3508762,0.0291742
12,1.1369697,1.1945558,"('unsupportive', 'supportive')",1.1935956,1.3684409,-1.8782934,-1.866262,0.1507574,0.2322449,0.0814875
13,0.58978736,0.5367667,"('impolite', 'polite')",0.5712085,0.57062066,-0.085895605,-0.13418655,0.3583667,0.3244002,-0.0339665
14,2.3608072,2.3418174,"('antisocial', 'social')",1.9748403,1.8905758,-0.21528952,-0.2591251,1.3734527,1.3244227,-0.04903
15,-0.11437084,-0.21846727,"('boring', 'funny')",-0.35390726,-0.3879332,0.50679135,0.4758039,0.0128377,-0.0435322,-0.0563699
16,-2.0460336,-2.0104573,"('unpopular', 'popular')",-0.37129718,-0.30793947,0.4519275,0.51023334,-0.6551344,-0.6027211,0.0524133
17,-0.223992,-0.14291495,"('nasty', 'nice')",0.48608285,0.5111389,-0.24594292,-0.17773262,0.0053826,0.0634971,0.0581145
18,0.37094986,0.4303094,"('disagreeable', 'welcoming')",0.64540744,0.788699,-0.2583715,-0.25258988,0.2526619,0.3221395,0.0694776
19,-0.5273807,-0.46075425,"('inhospitable', 'hospitable')",-0.48825026,-0.45031494,-0.009700548,0.043248978,-0.3417772,-0.2892734,0.0525038
20,0.2232771,0.3146522,"('rough', 'thoughtful')",0.44183636,0.539482,0.8765341,0.92993534,0.5138825,0.5946898,0.0808073
21,1.0755554,1.1567345,"('immoral', 'moral')",1.1612113,1.1874124,-0.7742349,-0.6622221,0.4875106,0.5606415,0.0731309
22,0.9007903,0.9025135,"('untrustworthy', 'trustworthy')",0.7196721,0.7258011,-0.59357417,-0.6116548,0.3422961,0.3388866,-0.0034095
23,1.8884788,1.89745,"('insincere', 'sincere')",1.2628772,1.2487429,5.6385007,5.497067,2.9299523,2.8810867,-0.0488656
24,1.0601894,1.0608616,"('dishonest', 'honest')",0.38367778,0.37702376,0.9842713,0.9004803,0.8093795,0.7794552,-0.0299243
25,-0.5137494,-0.46736464,"('egoistic', 'altruistic')",1.0142864,1.0538864,1.5892439,1.6106273,0.6965936,0.732383,0.0357894
26,1.2812141,1.2959439,"('hardhearted', 'benevolent')",1.6533341,1.676071,1.814073,1.7662529,1.5828738,1.5794226,-0.0034512
27,-0.828736,-0.6978896,"('hardhearted', 'softhearted')",0.6236371,0.7608962,1.6102756,1.5678502,0.4683922,0.5436189,0.0752267
28,0.92745316,0.8620132,"('disloyal', 'loyal')",0.6496658,0.47408938,1.1221629,0.99250376,0.8997606,0.7762021,-0.1235585
29,-0.4652245,-0.4700378,"('unfair', 'fair')",-0.20101951,-0.29219338,-0.54606354,-0.686994,-0.4041025,-0.4830751,-0.0789726
30,2.1741066,2.1851065,"('intolerant', 'tolerant')",1.4123502,1.413275,1.2089137,1.183424,1.5984569,1.5939352,-0.0045217
31,-2.4382582,-2.3787994,"('evil', 'good')",-1.4330971,-1.4921355,-0.717373,-0.78305566,-1.5295761,-1.5513302,-0.0217541
32,1.2545176,1.2475839,"('unkind', 'kind')",1.1103907,1.1417571,0.96256655,0.84923697,1.1091583,1.0795259,-0.0296324
33,0.063498706,0.005231105,"('wrong', 'right')",0.65733963,0.7016869,-0.31667882,-0.33431253,0.1347198,0.1242018,-0.010518
34,0.28892702,0.44573578,"('mean', 'honorable')",0.27018565,0.33412185,5.8889985,5.9520607,2.1493704,2.2439728,0.0946024
35,-1.9849277,-2.096834,"('corrupt', 'incorrupt')",-1.3374414,-1.4326993,-0.05780334,-0.19197597,-1.1267242,-1.2405032,-0.113779
36,-2.4509337,-2.4442515,"('hostile', 'amicable')",-1.9517372,-2.0502694,0.21823794,0.07929409,-1.394811,-1.4717423,-0.0769313
37,-0.10728254,-0.010640534,"('fake', 'genuine')",0.4243321,0.52415496,0.4299395,0.47015288,0.2489964,0.3278891,0.0788927
38,0.76225615,0.7125902,"('untruthful', 'truthful')",-0.17046018,-0.23706144,-0.059294794,-0.06402606,0.1775004,0.1371676,-0.0403328
39,2.082347,2.1220536,"('exploitative', 'cooperative')",1.1769475,1.1830043,0.124705695,0.14997265,1.1280001,1.1516769,0.0236768
