,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.20908,-1.411685,"('unsociable', 'sociable')",0.66466933,0.48823512,0.038484626,-0.06566112,-0.168642,-0.3297037,-0.1610617
1,0.44736454,0.2328845,"('unfriendly', 'friendly')",0.66193,0.388649,0.9857809,0.7644321,0.6983585,0.4619885,-0.23637
2,0.75195414,0.7111151,"('unlikable', 'likable')",1.8843515,1.8344412,0.9744527,1.0288938,1.2035861,1.1914833,-0.0121028
3,-0.317158,-0.18911575,"('repellent', 'pleasant')",-0.1702773,-0.16269422,0.66747606,0.80344677,0.0600136,0.1505456,0.090532
4,0.3555992,0.2923171,"('disliked', 'liked')",0.307482,0.3092581,-5.9495587,-6.108319,-1.7621592,-1.8355811,-0.0734219
5,0.037055936,-0.042004235,"('distant', 'outgoing')",-0.49023277,-0.44973892,-0.7840438,-0.803677,-0.4124069,-0.4318067,-0.0193998
6,0.07931998,-0.031427994,"('distant', 'open')",-0.5324443,-0.5407468,-1.0789565,-1.1302246,-0.5106936,-0.5674665,-0.0567729
7,0.33112374,0.31943843,"('insensitive', 'sensitive')",0.62947035,0.5894182,0.5212667,0.5776242,0.4939536,0.4954936,0.00154
8,0.14864588,0.054506186,"('unaffectionate', 'affectionate')",-0.79528993,-0.93350804,-0.33980715,-0.4269397,-0.3288171,-0.4353139,-0.1064968
9,1.7488955,1.6833968,"('unaffectionate', 'caring')",0.21829797,0.12949169,0.7185315,0.6976433,0.8952417,0.836844,-0.0583977
10,-0.12184982,-0.20109351,"('unsympathetic', 'sympathetic')",-0.39237034,-0.57662845,-0.42347363,-0.4512689,-0.3125646,-0.4096636,-0.097099
11,-0.35969156,-0.29548448,"('unhelpful', 'helpful')",0.46449244,0.45279106,2.0630875,2.1350634,0.7226295,0.7641234,0.0414939
12,1.0984836,1.0685762,"('unsupportive', 'supportive')",1.0425029,0.9573603,-1.5474538,-1.5912936,0.1978442,0.144881,-0.0529632
13,-0.23321614,-0.3593863,"('impolite', 'polite')",0.15912282,0.06441903,-0.27212203,-0.2422441,-0.1154051,-0.1790705,-0.0636654
14,-0.6471688,-0.6407531,"('antisocial', 'social')",0.71122974,0.68599504,0.055773135,0.15369546,0.0399447,0.0663125,0.0263678
15,0.14211999,-0.005325429,"('boring', 'funny')",0.43365932,0.39507118,-0.03715825,-0.06443165,0.1795404,0.108438,-0.0711024
