,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-1.0260321,-1.1117021,"('unsociable', 'sociable')",-0.73914343,-0.6239007,-0.10691557,-0.07275262,0.08909283,-0.11147651,-0.4457496,-0.479958,-0.0342084
1,-0.10402848,-0.16823862,"('unfriendly', 'friendly')",1.6933427,1.5886025,1.2875795,1.0649039,1.74136,1.6189555,1.1545634,1.0260558,-0.1285076
2,0.92581785,0.9641979,"('unlikable', 'likable')",0.7566399,0.8568677,1.155116,1.1817257,1.1428235,1.2989157,0.9950992,1.0754268,0.0803276
3,-0.8387061,-0.77107304,"('repellent', 'pleasant')",-1.7190982,-1.462469,-0.3791274,-0.23153082,0.5614922,0.5209349,-0.5938599,-0.4860345,0.1078254
4,0.21311758,0.13738692,"('disliked', 'liked')",0.7825189,0.60760546,0.73365474,0.58593965,-6.311038,-6.3071537,-1.1454368,-1.2440554,-0.0986186
5,-0.21593978,-0.13793041,"('distant', 'outgoing')",1.4534755,1.377653,0.5361227,0.50604975,-0.6202289,-0.4330535,0.2883574,0.3281797,0.0398223
6,-0.28596833,-0.16240159,"('distant', 'open')",0.7733004,0.7276383,0.1588675,0.08045828,-0.49387598,-0.31736663,0.0380809,0.0820821,0.0440012
7,-0.32975182,-0.29904214,"('insensitive', 'sensitive')",-0.74368006,-0.54774535,-0.3605815,-0.22341603,-0.14513849,-0.17629951,-0.394788,-0.3116258,0.0831622
8,0.1508365,0.075730026,"('unaffectionate', 'affectionate')",0.79506755,0.6093845,0.4775418,0.31141242,0.49606627,0.45963323,0.479878,0.36404,-0.115838
9,0.9933114,0.9004104,"('unaffectionate', 'caring')",1.4201957,1.3051116,0.97235906,0.86880755,1.277749,1.2207534,1.1659038,1.0737708,-0.092133
10,-1.2606522,-1.2856302,"('unsympathetic', 'sympathetic')",-2.34044,-2.0551143,-0.7832428,-0.62775934,-0.21871698,-0.3044344,-1.150763,-1.0682346,0.0825284
11,-0.7393071,-0.91676784,"('unhelpful', 'helpful')",-0.671927,-0.6590909,-0.26464275,-0.19120733,2.2555335,2.2047796,0.1449142,0.1094284,-0.0354858
12,0.7130429,0.8115054,"('unsupportive', 'supportive')",1.0714787,1.2109257,1.0658845,1.167456,-1.6513001,-1.597095,0.2997765,0.398198,0.0984215
13,-1.5090704,-1.4416145,"('impolite', 'polite')",-1.2877475,-1.0710839,-0.7607759,-0.6022307,-0.28165975,-0.33093786,-0.9598134,-0.8614668,0.0983466
14,-1.604525,-1.536704,"('antisocial', 'social')",-2.0738485,-1.8063433,-0.13789399,-0.013700366,-0.29083902,-0.34844825,-1.0267766,-0.926299,0.1004776
15,0.42864898,0.24069138,"('boring', 'funny')",-0.069339335,-0.29285565,0.83600533,0.6964694,0.5436955,0.5356152,0.4347526,0.2949801,-0.1397725
16,-0.44587165,-0.5518722,"('unpopular', 'popular')",-0.3255411,-0.39609087,-0.56035477,-0.67374,0.44471422,0.27322727,-0.2217633,-0.337119,-0.1153557
17,-1.2052056,-1.1322364,"('nasty', 'nice')",-0.44863418,-0.4362681,-1.0333601,-0.927095,-0.41346258,-0.43936583,-0.7751656,-0.7337413,0.0414243
18,-0.55730945,-0.41253805,"('disagreeable', 'welcoming')",0.14663093,0.2644472,-0.06525909,-0.0549154,-1.1924082,-1.1244146,-0.4170865,-0.3318552,0.0852313
19,-0.683471,-0.47123653,"('inhospitable', 'hospitable')",0.3383202,0.27457568,-0.3308271,-0.37279308,-0.6584898,-0.5708177,-0.3336169,-0.2850679,0.048549
20,-0.51916826,-0.37222528,"('rough', 'thoughtful')",-0.19830155,0.0059717223,-0.63122165,-0.52351874,0.20465599,0.2465621,-0.2860089,-0.1608025,0.1252064
21,-0.97216994,-0.9680787,"('immoral', 'moral')",-2.2757926,-1.9750757,-0.35269576,-0.27726644,-0.91293836,-0.89766693,-1.1283991,-1.0295219,0.0988772
22,-1.2154063,-1.1341343,"('untrustworthy', 'trustworthy')",-1.7643563,-1.5797489,-1.4636648,-1.3610705,-1.0320048,-0.9736441,-1.368858,-1.2621495,0.1067085
23,-0.23448795,-0.45982715,"('insincere', 'sincere')",0.37975833,0.45995486,0.18426107,0.14402454,5.9161315,5.6687474,1.5614157,1.4532249,-0.1081908
24,-0.18810247,-0.0724636,"('dishonest', 'honest')",-1.2933488,-1.098273,0.14115807,0.20523055,0.6587206,0.7317979,-0.1703931,-0.0584271,0.111966
25,1.0297432,1.0467049,"('egoistic', 'altruistic')",1.5186306,1.3593163,1.0363605,0.90976393,1.261629,1.1765062,1.2115908,1.1230727,-0.0885181
26,0.6350206,0.5865636,"('hardhearted', 'benevolent')",2.3208153,2.1429381,2.4162881,2.2838457,1.6002072,1.5241672,1.7430828,1.6343787,-0.1087041
27,-0.83411807,-0.62908626,"('hardhearted', 'softhearted')",0.073536746,0.1400863,-0.5605483,-0.42700613,0.45899892,0.48972112,-0.2155327,-0.1065712,0.1089615
28,0.20231798,0.11519441,"('disloyal', 'loyal')",0.008804936,0.013041005,0.89735395,0.74478996,1.1940366,1.0192138,0.5756284,0.4730598,-0.1025686
29,-0.64077723,-0.67719716,"('unfair', 'fair')",-1.0504652,-1.0226736,-0.82050806,-0.78989637,-0.94631475,-0.98661417,-0.8645163,-0.8690953,-0.004579
30,-0.8372212,-0.760222,"('intolerant', 'tolerant')",-1.776976,-1.5787187,-0.6733684,-0.6231796,0.12854873,0.1886455,-0.7897543,-0.6933687,0.0963856
31,-0.120229766,0.12834813,"('evil', 'good')",1.1470449,1.2139723,0.51209545,0.5249044,-1.120517,-1.0472846,0.1045984,0.2049851,0.1003867
32,0.6431405,0.46110147,"('unkind', 'kind')",1.0187893,0.9355806,0.7182043,0.5866936,1.3942223,1.1528115,0.9435891,0.7840468,-0.1595423
33,1.0111092,0.91627526,"('wrong', 'right')",1.88151,1.6598411,1.9240978,1.8223197,-0.3194053,-0.32608372,1.124328,1.0180881,-0.1062399
34,-0.31620148,-0.16441077,"('mean', 'honorable')",-0.31683576,-0.08975293,0.36443314,0.46169,5.015242,5.0534,1.1866595,1.3152316,0.1285721
35,1.2229173,1.2289569,"('corrupt', 'incorrupt')",1.8298086,1.5163802,0.08245423,-0.12029636,-0.8170617,-0.85256726,0.5795296,0.4431183,-0.1364113
36,0.7257656,0.7378188,"('hostile', 'amicable')",1.8622602,1.7140324,0.71893233,0.41317236,-0.13563898,-0.30819854,0.7928298,0.6392063,-0.1536235
37,0.75203925,0.76066935,"('fake', 'genuine')",0.03654067,0.12376153,0.36826324,0.34883386,0.010523936,0.04956122,0.2918418,0.3207065,0.0288647
38,0.34541935,0.22185247,"('untruthful', 'truthful')",0.6155313,0.55194026,0.70082384,0.6642724,0.6009443,0.606981,0.5656797,0.5112615,-0.0544182
39,0.7024935,0.9590893,"('exploitative', 'cooperative')",1.2199658,1.3704698,1.0034148,1.15072,0.5880745,0.7038052,0.8784872,1.046021,0.1675338
40,0.2502904,0.30428147,"('stingy', 'generous')",0.12520012,0.28519377,0.46614772,0.51754594,-2.4187262,-2.4273407,-0.394272,-0.3300799,0.0641921
41,-0.6048322,-0.5728731,"('unforgiving', 'forgiving')",0.024419319,0.22725686,0.18417998,0.17663918,0.46387064,0.4227625,0.0169094,0.0634464,0.046537
42,0.35179538,0.3793628,"('unreliable', 'reliable')",-0.03869509,0.12855636,0.029341087,0.058518663,-2.906864,-2.7560852,-0.6411057,-0.5474119,0.0936938
43,-0.70438206,-0.6018132,"('irresponsible', 'responsible')",-0.9675799,-0.6566812,-0.83550644,-0.6816193,0.37934062,0.50721264,-0.532032,-0.3582253,0.1738067
44,-0.72500575,-0.7583498,"('prejudiced', 'unprejudiced')",-1.0916016,-1.05809,-1.6747131,-1.6346837,-1.5195084,-1.4705988,-1.2527072,-1.2304306,0.0222766
45,-1.1913755,-1.109445,"('incompetent', 'competent')",-1.4780796,-1.1530371,-0.27275935,-0.15407439,-0.29791087,-0.37384814,-0.8100314,-0.6976012,0.1124302
46,-0.23086518,-0.21840551,"('uncompetitive', 'competitive')",-1.6541774,-1.3213695,-0.21568105,-0.057272416,-0.673032,-0.70624566,-0.6934389,-0.5758233,0.1176156
47,-1.0816008,-0.90410066,"('stupid', 'smart')",-1.39715,-1.0884963,-0.07472248,0.074619465,5.168387,5.242226,0.6537284,0.8310621,0.1773337
48,-0.6105775,-0.58787394,"('unintelligent', 'intelligent')",-0.6188352,-0.5801008,-0.2554583,-0.21404436,-0.31149352,-0.32362396,-0.4490912,-0.4264107,0.0226805
49,-0.69566923,-0.6013623,"('unable', 'able')",-0.90589094,-0.8260587,-0.8027952,-0.74557275,-0.8745059,-0.7644425,-0.8197153,-0.734359,0.0853563
50,0.8519915,0.84937245,"('clumsy', 'skillful')",1.1683457,1.0941575,0.251652,0.15013108,0.11742893,0.10515901,0.5973545,0.549705,-0.0476495
51,-0.48427978,-0.6676466,"('uneducated', 'educated')",-1.7495006,-1.7910903,-0.96367043,-0.9826324,0.04555839,-0.16191156,-0.7879731,-0.9008202,-0.1128471
52,0.27632993,0.13103971,"('irrational', 'rational')",0.28918412,-0.014908336,0.5383964,0.2858855,0.067904234,0.046210967,0.2929537,0.112057,-0.1808967
53,-0.45921445,-0.5684041,"('uncreative', 'creative')",0.7753076,0.7407334,0.022303574,-0.13736783,0.6583055,0.59294295,0.2491756,0.1569761,-0.0921995
54,0.33636698,0.23235698,"('incapable', 'capable')",1.2051202,1.1053602,-0.1276827,-0.23671798,0.67113876,0.620023,0.5212358,0.4302556,-0.0909802
55,-1.2619203,-1.1201782,"('incompetent', 'clever')",-2.8834107,-2.5349002,-1.0412803,-0.8247065,-0.13974422,-0.12430189,-1.3315889,-1.1510217,0.1805672
56,-0.1976735,-0.27391872,"('impractical', 'practical')",-0.42868105,-0.28064677,0.7161631,0.7291344,0.09192781,0.10353812,0.0454341,0.0695268,0.0240927
57,-0.74449307,-0.9279241,"('unimaginative', 'imaginative')",-1.4249915,-1.3557888,-0.66266483,-0.6918258,-3.1393518,-3.1514127,-1.4928753,-1.5317378,-0.0388625
58,1.025305,1.0197126,"('undiscriminating', 'discriminating')",0.2963395,0.39387017,0.81986797,0.77930105,0.11033761,0.175087,0.5629625,0.5919927,0.0290302
59,0.9232196,0.9011059,"('foolish', 'wise')",1.1332425,0.9103328,0.8825419,0.8244864,0.06702925,0.09395172,0.7515083,0.6824692,-0.0690391
60,-1.150812,-1.03063,"('inefficient', 'efficient')",-1.7522913,-1.3208276,-0.1559628,0.095639504,-0.20752162,-0.022968614,-0.8166469,-0.5696967,0.2469502
61,-0.24590747,-0.27431163,"('illogical', 'logical')",-0.06786583,-0.13881305,0.59580714,0.5297987,-0.088482,-0.20520715,0.048388,-0.0221333,-0.0705213
62,-0.4682352,-0.4440035,"('incompetent', 'brilliant')",-0.9852282,-0.7825597,-0.2711283,-0.07248533,0.14150777,0.28848076,-0.395771,-0.2526419,0.1431291
63,-0.004541736,-0.14416337,"('unperceptive', 'insightful')",-0.036526553,0.028675295,0.6015256,0.6092576,0.26403156,0.30592984,0.2061222,0.1999248,-0.0061974
64,0.072961666,0.02084612,"('shy', 'confident')",-0.21369798,-0.22964817,0.1819412,0.26316616,-5.666075,-5.517854,-1.4062176,-1.3658725,0.0403451
65,-0.26404878,-0.30376893,"('insecure', 'secure')",-1.0172321,-0.9465002,-0.3312397,-0.31566477,0.05341813,0.0028074235,-0.3897756,-0.3907816,-0.001006
66,1.1816851,1.2538505,"('inactive', 'active')",0.9034686,0.8026201,0.9083271,0.85045034,0.7454737,0.6937826,0.9347386,0.9001759,-0.0345627
67,0.53816706,0.5106956,"('doubtful', 'determined')",0.37265104,0.33056447,0.957529,0.91670257,-0.12315264,-0.12839352,0.4362986,0.4073923,-0.0289063
68,0.1607934,0.14685896,"('dependent', 'independent')",-1.3738499,-1.3081908,-0.7413553,-0.76030886,-1.9523493,-1.9283787,-0.9766903,-0.9625049,0.0141854
69,2.0366344,2.0995443,"('lazy', 'industrious')",2.9666889,2.8453045,1.7586474,1.6980925,-0.49007505,-0.40513378,1.567974,1.5594519,-0.0085221
70,-0.57992613,-0.563456,"('lethargic', 'energetic')",-2.1400487,-1.8972292,-0.80108285,-0.67710924,-0.14866942,-0.20072377,-0.9174318,-0.8346295,0.0828023
71,0.9602606,1.0793842,"('diffident', 'self-confident')",2.4382668,2.42831,1.2307659,1.2508712,0.534886,0.44051853,1.2910448,1.299771,0.0087262
72,-0.0804794,-0.061157215,"('unambitious', 'ambitious')",0.5789247,0.50414485,0.06445896,0.13753738,-0.37603405,-0.28618008,0.0467176,0.0735862,0.0268686
73,1.272259,1.3249111,"('helpless', 'self-reliant')",1.0684837,0.9776381,0.3770314,0.2805491,-3.5147536,-3.3743312,-0.1992449,-0.1978082,0.0014367
74,1.2054595,1.2961049,"('undedicated', 'dedicated')",0.7938732,0.9293667,1.3232046,1.2987546,0.22749585,0.27376342,0.8875083,0.9494974,0.0619891
75,0.49671802,0.4759913,"('meek', 'impulsive')",0.46818402,0.396523,-1.12958,-1.1909863,-0.48980254,-0.4430441,-0.1636201,-0.190379,-0.0267589
76,-0.9147911,-0.8855168,"('anxious', 'daring')",-2.309196,-2.0529628,-0.72105,-0.5819379,-0.5058536,-0.46309292,-1.1127226,-0.9958776,0.116845
77,-0.77979404,-0.7722759,"('unmotivated', 'motivated')",-0.46340513,-0.3017557,-0.5719832,-0.51623416,-1.0135864,-1.0003593,-0.7071922,-0.6476563,0.0595359
78,-0.101545006,-0.08138402,"('nonresilient', 'resilient')",1.0053031,1.0870545,0.1300035,0.17490168,0.11318762,0.15055671,0.2867373,0.3327822,0.0460449
79,0.955204,0.83377343,"('wavering', 'unwavering')",1.9595491,1.730494,0.54759383,0.24238801,-0.50392556,-0.5102919,0.7396053,0.5740909,-0.1655144
80,0.43852586,0.37771913,"('dominated', 'dominating')",-1.7734363,-1.6874065,5.003065e-05,0.104610234,-0.25452828,-0.29282853,-0.3973472,-0.3744764,0.0228708
81,-0.95308214,-1.1074003,"('submissive', 'aggressive')",-2.1669722,-2.016892,-0.5415917,-0.42550108,-0.81073236,-0.86784786,-1.1180946,-1.1044103,0.0136843
82,-0.8591321,-0.94169974,"('poor', 'rich')",-1.2645067,-1.2029126,-1.0456922,-1.0967194,5.663622,5.3947935,0.6235727,0.5383655,-0.0852072
83,0.48641765,0.49760002,"('powerless', 'powerful')",-0.15224177,-0.05672971,0.41192913,0.44774842,-1.2859621,-1.2790191,-0.1349643,-0.0976001,0.0373642
84,0.78346515,0.6488497,"('inferior', 'superior')",0.75047415,0.6185128,0.77901924,0.7148337,0.31047413,0.22839321,0.6558582,0.5526474,-0.1032108
85,0.41257593,0.33372697,"('insignificant', 'prestigious')",2.3360689,2.0127914,0.77284354,0.5223419,-0.5338828,-0.55795205,0.7469014,0.5777271,-0.1691743
86,-0.52925694,-0.68833315,"('uninfluential', 'influential')",-1.037167,-0.99401945,0.058725975,0.017364006,-0.46486405,-0.6090964,-0.4931405,-0.5685213,-0.0753808
87,-0.08030212,-0.13709962,"('unsuccessful', 'successful')",0.20786637,0.042681586,1.083935,1.042265,0.69572777,0.50621474,0.4768068,0.3635154,-0.1132914
88,0.3105984,0.064950705,"('low', 'eminent')",-0.2768873,-0.506846,0.6430566,0.40939814,-0.28135633,-0.43802425,0.0988528,-0.1176304,-0.2164832
