,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7220289,-0.7755084,"('unsociable', 'sociable')",-0.8862152,-0.9579629,0.044996053,-0.030398794,-0.6126912,-0.7689963,-0.5439848,-0.6332166,-0.0892318
1,-1.1172307,-1.2171277,"('unfriendly', 'friendly')",0.275326,0.15102723,0.77082956,0.6733907,1.9395607,1.7371598,0.4671214,0.3361125,-0.1310089
2,0.49681205,0.50460434,"('unlikable', 'likable')",-0.29446578,-0.29540017,0.4321724,0.48444554,0.49093446,0.5696973,0.2813633,0.3158368,0.0344735
3,0.42551818,0.6129437,"('repellent', 'pleasant')",-1.1959089,-1.0519572,-0.0029209778,0.041559037,0.21812303,0.25420275,-0.1387972,-0.0358129,0.1029843
4,-0.315253,-0.5480154,"('disliked', 'liked')",1.0700524,0.93060166,0.0712225,0.00018972903,-6.35061,-6.4738812,-1.381147,-1.5227764,-0.1416294
5,-0.27574077,-0.3463529,"('distant', 'outgoing')",1.0279957,0.99652165,0.28351173,0.2747149,0.01720018,0.020769771,0.2632417,0.2364134,-0.0268283
6,0.2506746,0.28523347,"('distant', 'open')",1.1160235,1.1245049,0.015213281,-0.021224879,0.55513984,0.5563128,0.4842628,0.4862066,0.0019438
7,0.31219947,0.37923574,"('insensitive', 'sensitive')",-0.067260206,-0.042528912,0.12901239,0.16622168,0.7981545,0.7443018,0.2930265,0.3118076,0.0187811
8,-1.061503,-1.1186738,"('unaffectionate', 'affectionate')",0.29555953,0.28051838,-0.0028639957,-0.01169076,0.756573,0.6188104,-0.0030586,-0.0577589,-0.0547003
9,-0.756968,-0.81498307,"('unaffectionate', 'caring')",0.49414164,0.44306326,0.726072,0.6938589,1.1554202,1.0599025,0.4046665,0.3454604,-0.0592061
10,-1.2665193,-1.1729472,"('unsympathetic', 'sympathetic')",-0.9598394,-0.88547754,-0.4430869,-0.41712227,-0.499569,-0.56038886,-0.7922536,-0.758984,0.0332696
11,0.103777856,0.0893231,"('unhelpful', 'helpful')",-0.59604055,-0.59023964,1.0255145,1.0731496,1.6764983,1.7952735,0.5524375,0.5918766,0.0394391
12,-0.06382938,-0.15595266,"('unsupportive', 'supportive')",0.963736,1.0069519,0.4665604,0.5049879,-1.5394524,-1.6127337,-0.0432464,-0.0641867,-0.0209403
13,0.73750806,0.597034,"('impolite', 'polite')",-0.46420392,-0.55799615,0.39563102,0.40214437,-0.1527123,-0.19645521,0.1290557,0.0611817,-0.067874
14,-0.9562486,-0.87124133,"('antisocial', 'social')",-1.6022143,-1.4311817,0.103538215,0.14318481,-0.9595348,-0.9703839,-0.8536149,-0.7824055,0.0712094
15,1.4276286,1.3066957,"('boring', 'funny')",0.78207594,0.6586543,1.1604837,1.1109458,0.41193753,0.43439358,0.9455314,0.8776724,-0.067859
16,-0.915418,-1.0662755,"('unpopular', 'popular')",-1.0010262,-1.0555859,-0.50620687,-0.55122316,0.40774566,0.39464867,-0.5037264,-0.569609,-0.0658826
17,-0.2881455,-0.2227026,"('nasty', 'nice')",0.22781034,0.2169989,-0.6310818,-0.56273705,-0.37273863,-0.2819565,-0.2660389,-0.2125993,0.0534396
18,-0.068308584,-0.056679424,"('disagreeable', 'welcoming')",0.23884682,0.27085507,-0.86652046,-0.8431412,-0.47879872,-0.54612195,-0.2936952,-0.2937719,-7.67e-05
