,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.7670935,-0.8853997,"('unsociable', 'sociable')",-0.64458543,-0.7003727,-0.16864039,-0.37563998,-0.5267731,-0.6538041,-0.127031
1,0.28109503,0.16486737,"('unfriendly', 'friendly')",0.80400777,0.6896557,1.7618953,1.6412493,0.9489994,0.8319241,-0.1170753
2,0.5496124,0.5089417,"('unlikable', 'likable')",0.48664913,0.5062186,0.9851616,1.0006937,0.6738077,0.6719513,-0.0018564
3,-0.6829879,-0.57409114,"('repellent', 'pleasant')",-0.7879965,-0.74353486,0.46017238,0.56113356,-0.3369373,-0.2521641,0.0847732
4,0.5522552,0.5256207,"('disliked', 'liked')",0.60141975,0.49479946,-6.278798,-6.245088,-1.7083743,-1.741556,-0.0331817
5,0.37568823,0.41210356,"('distant', 'outgoing')",0.76331484,0.77416724,-0.34583163,-0.15054533,0.2643905,0.3452418,0.0808513
6,0.20199168,0.25259715,"('distant', 'open')",0.47849786,0.4867108,-0.17456657,0.022694007,0.168641,0.2540006,0.0853596
7,-0.36632162,-0.4139422,"('insensitive', 'sensitive')",-0.6986652,-0.6348956,0.116337635,0.080543764,-0.3162164,-0.3227647,-0.0065483
8,0.83994466,0.872447,"('unaffectionate', 'affectionate')",0.4042779,0.41816097,0.66114396,0.6155938,0.6351221,0.6354006,0.0002785
9,0.6131693,0.6180237,"('unaffectionate', 'caring')",0.23571809,0.20260955,1.068727,0.97932917,0.6392048,0.5999875,-0.0392173
10,-0.4279021,-0.49644095,"('unsympathetic', 'sympathetic')",-1.5849457,-1.6763433,-0.098651335,-0.24969326,-0.7038331,-0.8074925,-0.1036594
11,-0.34882662,-0.44873643,"('unhelpful', 'helpful')",-0.17888737,-0.26333293,2.295996,2.1213877,0.5894273,0.4697728,-0.1196545
12,0.81645525,0.8102215,"('unsupportive', 'supportive')",0.18055491,0.2246039,-1.6768453,-1.6346791,-0.2266117,-0.1999512,0.0266605
13,-1.1304072,-1.2256105,"('impolite', 'polite')",-0.59335774,-0.57530665,-0.42006448,-0.5138005,-0.7146098,-0.7715726,-0.0569628
14,-0.23743382,-0.2197527,"('antisocial', 'social')",0.2090977,0.2558744,-0.19365409,-0.24367233,-0.0739967,-0.0691835,0.0048132
15,0.55926526,0.47373804,"('boring', 'funny')",0.45976427,0.384316,0.7505907,0.70912164,0.5898734,0.5223919,-0.0674815
16,-0.3955331,-0.44414836,"('unpopular', 'popular')",-0.03574815,-0.08816239,0.37869042,0.3645111,-0.0175303,-0.0559332,-0.0384029
17,-0.37595794,-0.3272333,"('nasty', 'nice')",-0.67748976,-0.578637,0.011384552,0.09254083,-0.3473544,-0.2711098,0.0762446
18,0.3217482,0.3570467,"('disagreeable', 'welcoming')",-0.19812524,-0.059895214,-1.066287,-0.9861192,-0.3142214,-0.2296559,0.0845655
19,0.5417997,0.59975684,"('inhospitable', 'hospitable')",0.3720315,0.34506577,0.1951667,0.21415514,0.369666,0.3863259,0.0166599
20,0.026287727,0.11145194,"('rough', 'thoughtful')",-0.35810146,-0.25106046,0.22116789,0.2291736,-0.0368819,0.029855,0.0667369
21,-0.69794035,-0.7839944,"('immoral', 'moral')",-0.5489032,-0.5966784,-0.7690803,-0.8113186,-0.6719747,-0.7306638,-0.0586891
22,-0.766224,-0.7432754,"('untrustworthy', 'trustworthy')",-1.1326941,-1.2206511,-0.87099177,-0.94609475,-0.9233033,-0.9700071,-0.0467038
23,-0.024269853,-0.06991333,"('insincere', 'sincere')",-0.74782944,-0.80432856,5.439834,5.206985,1.5559115,1.4442477,-0.1116638
24,0.90893155,0.80694383,"('dishonest', 'honest')",-0.11320219,-0.05328357,0.4989727,0.4497608,0.4315674,0.4011404,-0.030427
25,0.087955944,0.15701935,"('egoistic', 'altruistic')",0.9394338,1.0141513,1.3704702,1.360495,0.7992867,0.8438886,0.0446019
26,1.9966873,1.8535463,"('hardhearted', 'benevolent')",2.2914796,2.1940107,2.1539345,1.9813781,2.1473672,2.009645,-0.1377222
27,-0.44729125,-0.46721244,"('hardhearted', 'softhearted')",-0.5707653,-0.51933813,0.74224657,0.7603537,-0.0919367,-0.075399,0.0165377
28,-0.71908253,-0.8985977,"('disloyal', 'loyal')",-0.32744327,-0.4440848,0.88621604,0.6090466,-0.0534366,-0.2445453,-0.1911087
29,-0.8048485,-0.79862064,"('unfair', 'fair')",-0.61166936,-0.5112701,-0.724024,-0.77645886,-0.7135139,-0.6954498,0.0180641
30,0.044516668,0.087875284,"('intolerant', 'tolerant')",-0.20540914,-0.2278645,0.39269644,0.36298305,0.077268,0.0743313,-0.0029367
31,-0.019031217,0.106864154,"('evil', 'good')",0.06527051,0.15428868,-0.93024933,-0.67610884,-0.29467,-0.1383187,0.1563513
32,0.11742141,-0.16809812,"('unkind', 'kind')",-0.31054676,-0.47615,1.1577331,0.8556532,0.3215359,0.0704684,-0.2510675
33,0.4664142,0.3903113,"('wrong', 'right')",0.97265935,0.9458403,-0.50760067,-0.53725487,0.310491,0.2662989,-0.0441921
34,-0.817614,-0.7027962,"('mean', 'honorable')",-0.21418591,-0.1162332,4.770563,4.8386884,1.2462544,1.3398863,0.0936319
35,0.7450147,0.6110177,"('corrupt', 'incorrupt')",-0.09342164,-0.12792507,-0.46607316,-0.5106639,0.06184,-0.0091904,-0.0710304
36,0.4342677,0.37798738,"('hostile', 'amicable')",0.111819886,-0.015274212,-0.23735736,-0.34929377,0.1029101,0.0044731,-0.098437
37,0.39497882,0.37575188,"('fake', 'genuine')",0.3016491,0.41393268,0.17233801,0.20857432,0.2896553,0.3327529,0.0430976
38,0.034265067,0.049356807,"('untruthful', 'truthful')",0.049027115,0.0062027276,0.32447928,0.32748514,0.1359238,0.1276816,-0.0082422
39,1.0305583,1.1356791,"('exploitative', 'cooperative')",-0.4771135,-0.39552054,0.28346083,0.2918856,0.2789686,0.3440147,0.0650461
40,1.1219287,1.1950581,"('stingy', 'generous')",0.3810625,0.47663528,-2.011801,-1.8840357,-0.1696033,-0.0707808,0.0988225
41,0.66332734,0.6985079,"('unforgiving', 'forgiving')",-0.78021115,-0.7762113,0.35092548,0.26704824,0.0780139,0.0631149,-0.014899
42,-0.5612884,-0.4952567,"('unreliable', 'reliable')",-1.7025746,-1.6882408,-3.154439,-3.1383202,-1.8061007,-1.7739391,0.0321616
43,0.03440731,0.09930267,"('irresponsible', 'responsible')",-0.82716733,-0.7293613,0.07686574,0.116116,-0.2386314,-0.1713142,0.0673172
44,-1.1459091,-1.1001694,"('prejudiced', 'unprejudiced')",-1.0719236,-0.9547259,-1.707158,-1.6489336,-1.3083302,-1.2346097,0.0737205
45,-0.5702415,-0.56401294,"('incompetent', 'competent')",-1.3466028,-1.3597118,-0.27548808,-0.354019,-0.7307775,-0.7592479,-0.0284704
46,-0.3910279,-0.43577096,"('uncompetitive', 'competitive')",-0.7862046,-0.80593705,-0.9000363,-0.9851248,-0.6924229,-0.7422776,-0.0498547
47,-0.69198865,-0.6635614,"('stupid', 'smart')",0.027904958,0.026371136,4.9838905,4.929673,1.4399357,1.4308276,-0.0091081
48,-0.17937751,-0.29671595,"('unintelligent', 'intelligent')",0.14091316,0.11106898,-0.42226616,-0.44850805,-0.1535768,-0.211385,-0.0578082
49,-1.0529059,-1.0536456,"('unable', 'able')",-0.61913127,-0.5983641,-0.7476293,-0.7360912,-0.8065554,-0.7960336,0.0105218
50,0.49294186,0.31908372,"('clumsy', 'skillful')",-0.26226658,-0.46425298,0.07200705,-0.0767917,0.1008941,-0.073987,-0.1748811
51,0.48200732,0.3979262,"('uneducated', 'educated')",0.13994163,-0.049426384,0.5395,0.26379895,0.3871497,0.2040996,-0.1830501
52,0.5870329,0.47223172,"('irrational', 'rational')",0.15468559,-0.00771736,-0.00036826357,-0.0515299,0.2471168,0.1376615,-0.1094553
53,0.17825724,0.21199127,"('uncreative', 'creative')",0.2285795,0.1284383,0.4181164,0.28399852,0.2749844,0.2081427,-0.0668417
54,-0.005764667,-0.06974058,"('incapable', 'capable')",-0.4816556,-0.55416024,0.9583947,0.77387506,0.1569915,0.0499914,-0.1070001
55,-0.9185266,-0.9376164,"('incompetent', 'clever')",-1.119423,-1.0917937,-0.15826002,-0.21999557,-0.7320699,-0.7498019,-0.017732
56,-0.08089889,-0.092878565,"('impractical', 'practical')",0.5438659,0.53430086,-0.33423936,-0.39489943,0.0429092,0.0155076,-0.0274016
57,-0.26215786,-0.28620845,"('unimaginative', 'imaginative')",-0.014120895,-0.12857375,-3.0177145,-3.0805511,-1.0979977,-1.1651111,-0.0671134
58,0.4321828,0.5776918,"('undiscriminating', 'discriminating')",0.37255374,0.380809,0.2773261,0.32691637,0.3606875,0.4284724,0.0677849
59,0.726061,0.6887677,"('foolish', 'wise')",0.61881673,0.56404465,0.09406667,0.16652285,0.4796481,0.4731117,-0.0065364
60,-0.8458104,-0.82132345,"('inefficient', 'efficient')",0.025396828,0.12162584,-0.6069192,-0.55424947,-0.4757776,-0.4179823,0.0577953
61,-0.3762951,-0.5350441,"('illogical', 'logical')",-0.29968333,-0.43430743,-0.34172428,-0.5514411,-0.3392342,-0.5069309,-0.1676967
62,-0.3582887,-0.23125209,"('incompetent', 'brilliant')",-0.32503116,-0.2645424,-0.14640723,-0.052979,-0.2765757,-0.1829245,0.0936512
63,0.3979189,0.4106405,"('unperceptive', 'insightful')",-0.37210417,-0.48908514,0.39804304,0.33854276,0.1412859,0.0866994,-0.0545865
64,-0.18239786,-0.23027994,"('shy', 'confident')",-0.7603449,-0.72823006,-6.1422067,-6.092221,-2.3616498,-2.3502436,0.0114062
65,-1.3608681,-1.511428,"('insecure', 'secure')",-1.0563606,-1.098854,-0.33712688,-0.4679136,-0.9181186,-1.0260652,-0.1079466
66,-0.044348188,-0.006259462,"('inactive', 'active')",-0.26845127,-0.22281785,0.39206553,0.3626274,0.026422,0.0445167,0.0180947
67,0.29784673,0.25651446,"('doubtful', 'determined')",0.114740774,0.13307841,-0.018243957,-0.053334236,0.1314479,0.1120862,-0.0193617
68,-0.42363143,-0.4631912,"('dependent', 'independent')",-1.2856011,-1.3096998,-1.8944972,-1.8648922,-1.2012432,-1.2125944,-0.0113512
69,0.19455741,0.2903413,"('lazy', 'industrious')",0.71605814,0.77150726,-0.82738537,-0.64620286,0.0277434,0.1385486,0.1108052
70,0.13524725,0.16301832,"('lethargic', 'energetic')",-0.56387156,-0.5054615,0.13955282,0.12702154,-0.0963572,-0.0718072,0.02455
71,0.61044794,0.52506983,"('diffident', 'self-confident')",0.72397286,0.74749225,0.19139755,0.14318575,0.5086061,0.4719159,-0.0366902
72,0.71818227,0.8279809,"('unambitious', 'ambitious')",0.5459617,0.5252634,-0.9087099,-0.8042309,0.118478,0.1830045,0.0645265
73,1.6393329,1.6839098,"('helpless', 'self-reliant')",0.80362165,0.70158815,-3.1194603,-2.9444928,-0.2255019,-0.1863316,0.0391703
74,1.3009574,1.388395,"('undedicated', 'dedicated')",-0.19515267,-0.18414949,0.06264236,0.044652328,0.3894824,0.4162993,0.0268169
75,0.9209913,1.0355011,"('meek', 'impulsive')",-0.052971732,-0.09902764,-0.208971,-0.07243392,0.2196829,0.2880132,0.0683303
