,edwards_male,edwards_female,tuple,lifesciences_male,lifesciences_female,corp_male,corp_female,average_male,average_female,female-male
0,0.9248554,0.8333226,"('unsociable', 'sociable')",-1.1538103,-1.2211633,-0.25664502,-0.46443695,-0.1618666,-0.2840925,-0.1222259
1,0.64654624,0.47654223,"('unfriendly', 'friendly')",-0.75565886,-0.854805,1.596719,1.53387,0.4958688,0.3852024,-0.1106664
2,1.0139093,1.0716964,"('unlikable', 'likable')",1.0815817,1.128703,0.66709566,0.76179916,0.9208622,0.9873995,0.0665373
3,0.43225014,0.504529,"('repellent', 'pleasant')",-1.0943767,-1.027728,0.6895899,0.6686951,0.0091545,0.0484987,0.0393442
4,-0.55814517,-0.5745838,"('disliked', 'liked')",1.051245,1.0115055,-6.591229,-6.7870183,-2.0327098,-2.1166989,-0.0839891
5,-0.10517962,-0.07671458,"('distant', 'outgoing')",1.1254295,1.1529152,-0.34983042,-0.24115789,0.2234732,0.2783476,0.0548744
6,-0.093539,-0.09906046,"('distant', 'open')",0.60198396,0.6228139,-0.40554062,-0.30340862,0.0343014,0.0734483,0.0391469
7,1.0308065,1.0546263,"('insensitive', 'sensitive')",-1.2751229,-1.2220042,0.31816852,0.26908708,0.0246174,0.0339031,0.0092857
8,0.01696509,-0.044162627,"('unaffectionate', 'affectionate')",-0.3435371,-0.40007028,0.74218065,0.76580644,0.1385362,0.1071912,-0.031345
9,1.3046101,1.2737616,"('unaffectionate', 'caring')",-0.19425975,-0.22094265,1.4728527,1.5282959,0.8610677,0.8603716,-0.0006961
10,1.5326545,1.565745,"('unsympathetic', 'sympathetic')",-3.2476842,-3.2096667,-0.42966256,-0.49774432,-0.7148974,-0.7138886,0.0010088
11,0.09720692,0.14884582,"('unhelpful', 'helpful')",-0.6349813,-0.6050497,1.968392,2.0745864,0.4768726,0.5394608,0.0625882
12,1.536756,1.6156362,"('unsupportive', 'supportive')",-0.56782156,-0.44278276,-1.7730929,-1.7931281,-0.2680528,-0.2067582,0.0612946
13,1.0835325,1.0229093,"('impolite', 'polite')",-0.58841485,-0.60840297,-0.69000256,-0.77300024,-0.0649617,-0.119498,-0.0545363
14,-0.0564235,-0.007209927,"('antisocial', 'social')",-0.6805493,-0.60357153,-0.5341786,-0.66426647,-0.4237171,-0.425016,-0.0012989
15,-0.011639167,-0.089982376,"('boring', 'funny')",0.9417878,0.86696166,0.022902958,0.043097883,0.3176839,0.2733591,-0.0443248
16,-1.3529522,-1.3850683,"('unpopular', 'popular')",1.0204291,0.946651,0.518361,0.4582663,0.061946,0.0066163,-0.0553297
17,-0.3131092,-0.28561285,"('nasty', 'nice')",0.35868433,0.46341282,-0.28501004,-0.20751813,-0.0798116,-0.0099061,0.0699055
18,-0.83344394,-0.87179595,"('disagreeable', 'welcoming')",0.09607681,0.18361185,-0.59749275,-0.6625869,-0.4449533,-0.450257,-0.0053037
