,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.8126056,-0.9261452,"('unsociable', 'sociable')",-1.6552483,-1.819252,-0.18484338,-0.3122511,-0.8842324,-1.0192161,-0.1349837
1,-1.7483475,-1.7327442,"('unfriendly', 'friendly')",-0.8517061,-0.781658,-0.70993435,-0.77524346,-1.1033293,-1.0965486,0.0067807
2,1.5460359,1.598245,"('unlikable', 'likable')",1.5981371,1.7151911,1.681883,1.6994609,1.6086853,1.6709657,0.0622804
3,0.7870713,0.7849808,"('repellent', 'pleasant')",-1.559907,-1.5574245,-1.0479994,-1.0347352,-0.606945,-0.602393,0.004552
4,1.692738,1.6972687,"('disliked', 'liked')",0.78107136,0.7679262,0.6114154,0.59131336,1.0284083,1.0188361,-0.0095722
5,0.75730145,0.83243525,"('distant', 'outgoing')",1.2187282,1.332082,0.45855075,0.5660632,0.8115268,0.9101935,0.0986667
6,0.440827,0.53061223,"('distant', 'open')",1.3041074,1.492578,0.034975782,0.14115727,0.5933034,0.7214492,0.1281458
7,-0.34458598,-0.43198696,"('insensitive', 'sensitive')",-1.2284766,-1.2611357,-0.19064735,-0.31032205,-0.5879033,-0.6678149,-0.0799116
8,-1.769178,-1.6752825,"('unaffectionate', 'affectionate')",0.062764995,0.24549176,0.16027737,0.11571644,-0.5153786,-0.4380248,0.0773538
9,-1.2699022,-1.2595958,"('unaffectionate', 'caring')",-0.507925,-0.42095584,0.52742493,0.452254,-0.4168008,-0.4094325,0.0073683
10,-1.1687288,-1.272891,"('unsympathetic', 'sympathetic')",-1.8661166,-1.8970281,-0.5399794,-0.7040757,-1.1916083,-1.2913316,-0.0997233
11,-0.25363627,-0.33006728,"('unhelpful', 'helpful')",-1.7131308,-1.7889265,0.6647006,0.6313529,-0.4340221,-0.4958803,-0.0618582
12,-0.15621649,-0.12164284,"('unsupportive', 'supportive')",-0.69794035,-0.57459855,1.0142778,1.1334119,0.0533737,0.1457235,0.0923498
13,-0.6031016,-0.70243466,"('impolite', 'polite')",-1.4594381,-1.53402,-0.033780083,-0.010017507,-0.6987732,-0.748824,-0.0500508
14,0.34196594,0.2280602,"('antisocial', 'social')",-0.6973284,-0.85198385,0.6933521,0.62859166,0.1126632,0.001556,-0.1111072
15,0.93916607,0.8392399,"('boring', 'funny')",1.235235,1.1001025,1.3429797,1.1648395,1.1724602,1.0347273,-0.1377329
16,0.8234985,0.8579321,"('unpopular', 'popular')",0.28053704,0.35426146,-0.6342973,-0.6499153,0.1565794,0.1874261,0.0308467
17,0.6432879,0.6831838,"('nasty', 'nice')",-0.3947891,-0.3072135,0.1408831,0.16639999,0.129794,0.1807901,0.0509961
18,-0.65478957,-0.5306054,"('disagreeable', 'welcoming')",0.39507753,0.56813765,-0.21159652,-0.1776933,-0.1571029,-0.0467203,0.1103826
19,0.11101723,0.20681378,"('inhospitable', 'hospitable')",0.46704236,0.64067006,-0.037400424,-0.00053370744,0.1802197,0.2823167,0.102097
20,-0.86222124,-0.8299534,"('rough', 'thoughtful')",-0.80316395,-0.73604923,-1.1743181,-1.1538129,-0.9465678,-0.9066052,0.0399626
21,0.1407781,0.08149992,"('immoral', 'moral')",-0.48231888,-0.557437,0.11538325,0.01908659,-0.0753858,-0.1522835,-0.0768977
22,-0.8820679,-0.86761296,"('untrustworthy', 'trustworthy')",-0.2770683,-0.2655415,-0.3668658,-0.33197442,-0.5086673,-0.4883763,0.020291
23,-1.1319488,-1.1909097,"('insincere', 'sincere')",-1.8728061,-1.947151,0.070503786,-0.02542593,-0.9780838,-1.0544955,-0.0764117
24,-1.3095641,-1.3214812,"('dishonest', 'honest')",-0.63397366,-0.6443828,1.0182346,0.9367562,-0.3084344,-0.3430359,-0.0346015
25,-0.35190552,-0.35027492,"('egoistic', 'altruistic')",-0.31620947,-0.34403494,-0.22013193,-0.3126697,-0.2960823,-0.3356598,-0.0395775
26,-0.39089635,-0.4056013,"('hardhearted', 'benevolent')",1.1899872,1.236887,0.3556685,0.411246,0.3849198,0.4141773,0.0292575
27,-1.1769782,-1.1576117,"('hardhearted', 'softhearted')",-1.2039481,-1.1282072,-0.19573092,-0.14374484,-0.8588858,-0.8098547,0.0490311
28,-0.7031606,-0.84192264,"('disloyal', 'loyal')",-0.6417792,-0.69259745,-0.060230576,-0.27412024,-0.4683901,-0.6028801,-0.13449
29,0.7926905,0.77792937,"('unfair', 'fair')",0.5305686,0.4976324,-0.11588426,-0.08413943,0.4024583,0.3971408,-0.0053175
