,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
32,0.7950827,0.7361449,"('unkind', 'kind')",-0.44106886,-0.4910903,0.7731849,0.6554928,0.6561921,0.5459003,0.4458477,0.3616119,-0.0842358
33,0.21144989,-0.024752297,"('wrong', 'right')",1.2904702,1.1596862,1.036551,1.0003076,-0.23749354,-0.34330225,0.5752444,0.4479848,-0.1272596
34,-0.46057785,-0.27461827,"('mean', 'honorable')",-0.5108465,-0.49110064,0.11950326,0.25295296,5.1886134,5.2673125,1.0841731,1.1886367,0.1044636
35,-1.3369958,-1.5087565,"('corrupt', 'incorrupt')",1.6779827,1.5676117,-1.3199292,-1.312576,0.12745441,-0.06667418,-0.212872,-0.3300988,-0.1172268
36,-2.0783617,-2.3270838,"('hostile', 'amicable')",0.17794527,0.005128704,-1.569008,-1.5838528,0.24347743,0.04992102,-0.8064868,-0.9639717,-0.1574849
37,0.03558085,0.113808356,"('fake', 'genuine')",0.529709,0.6338043,0.09722215,0.1014175,0.08165023,0.08527174,0.1860406,0.2335755,0.0475349
38,-0.13693386,-0.23269713,"('untruthful', 'truthful')",-0.16434456,-0.09369315,0.05341263,0.043007337,0.10374436,0.09077877,-0.0360304,-0.048151,-0.0121206
39,0.9803253,1.0773171,"('exploitative', 'cooperative')",-0.0056969,0.084205724,0.16091156,0.17209864,0.16912785,0.15478086,0.326167,0.3721006,0.0459336
40,0.3385176,0.21643318,"('stingy', 'generous')",0.7456135,0.6865996,1.457624,1.4175131,-1.0174863,-1.0790312,0.3810672,0.3103787,-0.0706885
41,-0.022476425,-0.038671058,"('unforgiving', 'forgiving')",-0.22619596,-0.19873182,0.6308212,0.6481722,0.3382849,0.29085124,0.1801084,0.1754051,-0.0047033
42,-0.53993016,-0.4849009,"('unreliable', 'reliable')",-0.28362387,-0.11107083,-0.38917643,-0.35156417,-3.4716933,-3.3273232,-1.1711059,-1.0687147,0.1023912
43,0.36507314,0.45782235,"('irresponsible', 'responsible')",-1.1867015,-1.0681264,0.22900052,0.2576463,-0.15104175,-0.09747912,-0.1859174,-0.1125342,0.0733832
44,-1.1392683,-1.2721092,"('prejudiced', 'unprejudiced')",0.42909303,0.4429084,-0.8629993,-0.8034764,-1.5864283,-1.5465015,-0.7899007,-0.7947947,-0.004894
45,0.2673561,0.29948246,"('incompetent', 'competent')",-1.0610611,-1.0090674,0.69558173,0.75259745,-0.20472859,-0.18858764,-0.075713,-0.0363938,0.0393192
46,0.9277723,0.9868314,"('uncompetitive', 'competitive')",-1.1575316,-1.1538001,1.0814664,1.0452119,-0.5282688,-0.5065241,0.0808596,0.0929298,0.0120702
47,0.64706105,0.9113168,"('stupid', 'smart')",-0.5816439,-0.4083234,1.1587911,1.2251009,4.768599,4.8161497,1.4982018,1.636061,0.1378592
48,0.70651764,0.7359364,"('unintelligent', 'intelligent')",-1.5169896,-1.5640384,0.63136077,0.54701567,0.20590076,0.11708912,0.0066974,-0.0409993,-0.0476967
49,-0.47956353,-0.3961025,"('unable', 'able')",-1.0713719,-1.055511,-0.82759196,-0.7425121,-0.15309502,-0.07699256,-0.6329056,-0.5677795,0.0651261
50,-0.5055426,-0.6551754,"('clumsy', 'skillful')",0.90236354,1.0541259,-0.09143656,-0.1389204,0.48016474,0.43712032,0.1963873,0.1742876,-0.0220997
51,0.17760998,0.16955343,"('uneducated', 'educated')",-0.23733565,-0.3522624,-0.11781275,-0.26510584,0.15246262,0.04981345,-0.006269,-0.0995003,-0.0932313
52,-0.5122014,-0.7985993,"('irrational', 'rational')",1.1295313,0.9588111,-0.43388164,-0.6045953,0.23145053,0.12026708,0.1037247,-0.0810291,-0.1847538
53,0.1254446,0.17830151,"('uncreative', 'creative')",-1.343764,-1.4309738,0.47594288,0.4299326,0.6316869,0.5895192,-0.0276724,-0.0583051,-0.0306327
54,0.32530951,0.35083362,"('incapable', 'capable')",0.17474279,0.10146922,-0.7265163,-0.7949208,0.9773774,0.97585106,0.1877284,0.1583083,-0.0294201
55,1.6576858,1.8202784,"('incompetent', 'clever')",-0.67049724,-0.5826677,0.36966506,0.37284446,-0.15795225,-0.122455,0.2997254,0.372,0.0722746
56,1.9594283,2.167355,"('impractical', 'practical')",-1.5075561,-1.3731968,1.1851975,1.2757181,-1.1394973,-1.0128549,0.1243931,0.2642553,0.1398622
57,0.70663196,0.7159615,"('unimaginative', 'imaginative')",-1.660405,-1.6924021,0.1502551,0.08337362,-2.0510452,-2.0382977,-0.7136408,-0.7328411,-0.0192003
58,-0.31869358,-0.28915715,"('undiscriminating', 'discriminating')",-0.8191185,-0.73216355,1.0827277,1.0417442,0.033946753,0.051617354,-0.0052844,0.0180102,0.0232946
59,-0.1901155,-0.20818561,"('foolish', 'wise')",1.549687,1.5231553,-0.74162817,-0.78427875,0.27819076,0.2667116,0.2240335,0.1993507,-0.0246828
60,1.16863,1.4198048,"('inefficient', 'efficient')",-1.7137007,-1.5498891,1.7704512,1.8221633,-0.60178363,-0.47570255,0.1558992,0.3040941,0.1481949
61,-0.257981,-0.30386865,"('illogical', 'logical')",-0.9406606,-1.0299013,0.3009464,0.17803253,0.03666967,-0.12333071,-0.2152564,-0.319767,-0.1045106
62,1.5770203,1.8114779,"('incompetent', 'brilliant')",-1.1221842,-1.0787413,0.52328235,0.556943,-0.34095976,-0.16191639,0.1592897,0.2819408,0.1226511
63,0.12557024,0.22454663,"('unperceptive', 'insightful')",-0.689588,-0.61905646,0.6902599,0.6934789,0.6399107,0.7662145,0.1915382,0.2662959,0.0747577
64,0.4868893,0.43378186,"('shy', 'confident')",0.29987824,0.2537448,-0.17289658,-0.2515538,-6.1148453,-6.0350585,-1.3752435,-1.3997715,-0.024528
65,0.16731247,0.2788749,"('insecure', 'secure')",-1.1385008,-1.0903091,0.12555242,0.007243827,-0.726706,-0.70810986,-0.3930855,-0.3780751,0.0150104
66,-1.0213251,-1.0655285,"('inactive', 'active')",0.7657871,0.7729907,-1.1755061,-1.1783869,0.79066974,0.76498055,-0.1600936,-0.176486,-0.0163924
67,1.05288,1.1248264,"('doubtful', 'determined')",1.0375905,1.0220587,0.90117663,0.89511126,-0.30334482,-0.28030658,0.6720756,0.6904225,0.0183469
68,-0.08865851,-0.07899277,"('dependent', 'independent')",-0.14695197,-0.12434908,-0.88502204,-0.9306958,-0.7619852,-0.7964109,-0.4706544,-0.4826121,-0.0119577
69,-0.8216603,-1.0079433,"('lazy', 'industrious')",1.4030654,1.377696,0.57403183,0.6631777,-0.09516668,-0.12122019,0.2650676,0.2279276,-0.03714
70,0.73381907,0.84773004,"('lethargic', 'energetic')",-0.50372946,-0.4192829,0.4660787,0.44335046,0.27853024,0.37168267,0.2436746,0.3108701,0.0671955
71,-0.31562573,-0.23722012,"('diffident', 'self-confident')",0.4405266,0.3763774,1.2123039,1.2216611,0.14020476,0.097814746,0.3693524,0.3646583,-0.0046941
72,0.47862455,0.57220507,"('unambitious', 'ambitious')",-1.3714086,-1.3460187,0.10703911,0.08630876,-0.9218003,-0.8764355,-0.4268863,-0.3909851,0.0359012
73,0.7686639,0.70142704,"('helpless', 'self-reliant')",0.7443845,0.81903636,-0.51398236,-0.53889537,-2.841948,-2.730382,-0.4607205,-0.4372035,0.023517
74,0.76218796,0.78149086,"('undedicated', 'dedicated')",0.37680313,0.4335187,0.52958256,0.5994445,-0.11515842,-0.086927146,0.3883538,0.4318817,0.0435279
75,-0.3126881,-0.38854566,"('meek', 'impulsive')",1.084413,0.979018,-1.7246248,-1.7580941,0.14544146,0.20526665,-0.2018646,-0.2405888,-0.0387242
76,0.016826075,0.15287764,"('anxious', 'daring')",-0.33725834,-0.20954932,0.4744532,0.506035,-0.108941615,0.022996966,0.0112698,0.1180901,0.1068203
77,0.6864906,0.82876325,"('unmotivated', 'motivated')",-1.0478776,-1.0942312,0.69182813,0.6921203,-0.98863965,-0.8948036,-0.1645496,-0.1170378,0.0475118
78,-0.5550326,-0.6453762,"('nonresilient', 'resilient')",-0.5232258,-0.52530897,0.9419198,0.96513975,0.7069511,0.78668594,0.1426531,0.1452851,0.002632
79,-0.813948,-1.013969,"('wavering', 'unwavering')",0.9639253,0.86074257,-1.6738833,-1.6442033,0.122853115,0.14840734,-0.3502632,-0.4122556,-0.0619924
80,0.25299692,0.40054947,"('dominated', 'dominating')",-0.20305562,-0.17506847,-0.43133262,-0.46075758,-0.96120197,-0.9259552,-0.3356483,-0.2903079,0.0453404
81,1.4351836,1.5873332,"('submissive', 'aggressive')",-0.9847655,-1.1157359,0.90034276,0.72490627,-0.9509022,-0.9155465,0.0999647,0.0702393,-0.0297254
82,-0.02844619,0.019529007,"('poor', 'rich')",-0.47297937,-0.55517566,0.29097503,0.2973476,5.217039,5.235293,1.2516471,1.2492485,-0.0023986
83,0.34876674,0.3687524,"('powerless', 'powerful')",-0.89052725,-0.8313405,-0.5556824,-0.48829505,-1.2047603,-1.2000217,-0.5755508,-0.5377262,0.0378246
84,-0.006720257,-0.026763223,"('inferior', 'superior')",-0.03698452,-0.1574842,-0.07587668,-0.124423414,0.95787984,0.93676746,0.2095746,0.1570241,-0.0525505
85,-0.6589713,-0.88085955,"('insignificant', 'prestigious')",1.3447986,1.1259807,-0.49732754,-0.5209652,0.87647694,0.8700923,0.2662442,0.1485621,-0.1176821
86,0.9428352,0.86246246,"('uninfluential', 'influential')",-1.0101717,-1.1533774,0.28664815,0.18446447,-0.17818074,-0.346205,0.0102827,-0.1131639,-0.1234466
87,0.687359,0.7363441,"('unsuccessful', 'successful')",-0.44990665,-0.5629344,0.62851024,0.51332116,0.9867538,1.0416135,0.4631791,0.4320861,-0.031093
88,-0.02473288,-0.10788283,"('low', 'eminent')",-0.42976978,-0.6216579,-0.050933927,-0.13587393,-0.027421972,-0.07113655,-0.1332146,-0.2341378,-0.1009232
