,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.7136729,-0.7924858,"('unsociable', 'sociable')",-0.51629066,-0.5309697,-0.4298399,-0.5354772,-0.5532678,-0.6196442,-0.0663764
1,-0.33723903,-0.44939205,"('unfriendly', 'friendly')",0.37172955,0.1924087,0.8755125,0.50825006,0.3033343,0.0837556,-0.2195787
2,1.4110923,1.4202952,"('unlikable', 'likable')",0.9531838,1.0251155,1.073404,1.1035784,1.1458934,1.1829964,0.037103
3,-0.20331766,-0.13931921,"('repellent', 'pleasant')",-0.5739883,-0.30897868,0.5340037,0.72511435,-0.0811008,0.0922722,0.173373
4,-0.6987676,-0.7258916,"('disliked', 'liked')",-0.75256044,-0.8900025,-5.5604286,-5.826166,-2.3372523,-2.4806868,-0.1434345
5,-0.62113655,-0.6269828,"('distant', 'outgoing')",-0.18825696,-0.2792865,-0.716652,-0.7643718,-0.5086819,-0.5568804,-0.0481985
6,-0.72907126,-0.72755826,"('distant', 'open')",-0.62299776,-0.7369164,-0.8875651,-0.9993734,-0.7465447,-0.8212827,-0.074738
7,0.4674118,0.4422406,"('insensitive', 'sensitive')",0.17198297,0.45448357,0.13121487,0.096113846,0.2568699,0.330946,0.0740761
8,-0.37433848,-0.40912697,"('unaffectionate', 'affectionate')",-0.2570942,-0.4614119,-0.12523937,-0.34376803,-0.252224,-0.4047689,-0.1525449
9,0.19676867,0.14843558,"('unaffectionate', 'caring')",-0.1356169,-0.24551278,0.59621024,0.43580383,0.2191207,0.1129089,-0.1062118
10,-0.1211583,-0.13100146,"('unsympathetic', 'sympathetic')",-1.5241265,-1.3331918,-0.7626599,-0.7918181,-0.8026482,-0.7520037,0.0506445
11,-0.14719525,-0.12478561,"('unhelpful', 'helpful')",0.0575083,0.30232024,1.8558723,1.9108348,0.5887284,0.6961231,0.1073947
12,0.8260132,0.8722449,"('unsupportive', 'supportive')",-0.3424831,-0.21975197,-1.8488694,-1.9171877,-0.4551131,-0.4215649,0.0335482
13,0.052093722,0.01650723,"('impolite', 'polite')",-0.24043746,-0.11216384,-0.61343664,-0.57130235,-0.2672601,-0.2223197,0.0449404
14,0.034784473,0.07184093,"('antisocial', 'social')",0.65766686,0.8148599,0.04787179,0.08576741,0.2467744,0.3241561,0.0773817
15,0.46156722,0.43229258,"('boring', 'funny')",0.80286163,0.6678721,-0.21361285,-0.26625934,0.350272,0.2779684,-0.0723036
16,-0.8413565,-0.87417245,"('unpopular', 'popular')",-0.53042364,-0.5882248,0.2627415,0.2465388,-0.3696795,-0.4052862,-0.0356067
17,-0.38208047,-0.2532925,"('nasty', 'nice')",-1.1120965,-1.062748,-0.757649,-0.6421041,-0.7506087,-0.6527149,0.0978938
18,0.27034527,0.2769971,"('disagreeable', 'welcoming')",0.21210569,0.15391198,-0.36676186,-0.51509607,0.038563,-0.0280623,-0.0666253
19,0.14603782,0.11266263,"('inhospitable', 'hospitable')",-0.4241217,-0.5234016,-0.650548,-0.6729922,-0.309544,-0.3612437,-0.0516997
20,-0.33106154,-0.27398437,"('rough', 'thoughtful')",0.12244344,0.3095593,0.6364006,0.66280544,0.1425942,0.2327935,0.0901993
21,0.5001876,0.45027208,"('immoral', 'moral')",-0.16467103,0.022739392,-0.48544586,-0.36907664,-0.0499764,0.0346449,0.0846213
22,-0.03430061,-0.0450411,"('untrustworthy', 'trustworthy')",0.34380192,0.45760512,-1.0041547,-0.9397288,-0.2315511,-0.1757216,0.0558295
23,0.80811137,0.7525931,"('insincere', 'sincere')",0.0952307,0.26114383,4.843803,4.866034,1.9157151,1.9599237,0.0442086
24,0.70696175,0.6471071,"('dishonest', 'honest')",-0.1888784,-0.123455636,0.5716745,0.4608184,0.3632526,0.3281566,-0.035096
25,0.50053674,0.4804077,"('egoistic', 'altruistic')",0.08036493,-0.039124895,0.9154759,0.81579924,0.4987925,0.4190273,-0.0797652
26,0.0067941956,-0.046875004,"('hardhearted', 'benevolent')",0.0814436,-0.044940945,1.5911925,1.2741238,0.5598101,0.3941026,-0.1657075
27,-0.6030084,-0.51140743,"('hardhearted', 'softhearted')",-0.72311634,-0.66557676,0.24445233,0.18639448,-0.3605574,-0.3301966,0.0303608
28,0.49931756,0.33273104,"('disloyal', 'loyal')",0.07957891,0.038421795,0.72834766,0.52874154,0.435748,0.2999648,-0.1357832
29,-0.011194637,0.009318981,"('unfair', 'fair')",-0.26717314,-0.28892586,-0.46960986,-0.5910117,-0.2493259,-0.2902062,-0.0408803
30,0.1544007,0.15104187,"('intolerant', 'tolerant')",0.8618583,0.9898071,0.81205493,0.677401,0.6094379,0.6060833,-0.0033546
31,-0.95399415,-0.95030797,"('evil', 'good')",-0.79626304,-0.96797675,-1.2227209,-1.3828022,-0.9909927,-1.1003623,-0.1093696
32,0.25412932,0.12131651,"('unkind', 'kind')",-0.35994688,-0.35380915,0.5866325,0.3480898,0.1602716,0.0385324,-0.1217392
33,0.7742024,0.64777756,"('wrong', 'right')",0.9260101,0.806505,-0.46099532,-0.49320462,0.4130724,0.3203593,-0.0927131
34,0.28830168,0.36776805,"('mean', 'honorable')",-0.3817019,-0.24899827,4.6861124,4.9307547,1.5309041,1.6831748,0.1522707
35,-1.1715449,-1.269361,"('corrupt', 'incorrupt')",-0.91198695,-1.1862785,-0.96501815,-1.0416365,-1.0161834,-1.1657586,-0.1495752
36,-1.0722599,-1.1799579,"('hostile', 'amicable')",-0.49902034,-0.7943557,-0.60465497,-0.8088597,-0.7253118,-0.9277244,-0.2024126
37,0.55715686,0.5704624,"('fake', 'genuine')",-0.7958759,-0.7489761,-0.3252248,-0.27876765,-0.1879813,-0.1524271,0.0355542
38,-0.038131822,-0.078899086,"('untruthful', 'truthful')",-0.47998306,-0.4956721,0.10711107,0.11307339,-0.1370013,-0.1538326,-0.0168313
39,2.1474102,2.1771548,"('exploitative', 'cooperative')",0.9664493,0.9975956,0.08311322,0.16987653,1.0656575,1.1148756,0.0492181
40,0.90497684,0.90612876,"('stingy', 'generous')",-0.15548973,-0.14894043,-1.9640286,-2.142127,-0.4048471,-0.4616462,-0.0567991
41,0.26073223,0.2580751,"('unforgiving', 'forgiving')",-0.6636902,-0.66035706,0.11191498,-0.02304594,-0.0970143,-0.141776,-0.0447617
42,1.2946656,1.3249924,"('unreliable', 'reliable')",-0.04209719,0.07628658,-2.2201183,-2.1984425,-0.3225166,-0.2657212,0.0567954
43,0.021508597,0.043811366,"('irresponsible', 'responsible')",-0.3463633,-0.16612239,0.18744487,0.15911451,-0.0458033,0.0122678,0.0580711
44,0.12728462,0.18246965,"('prejudiced', 'unprejudiced')",-0.6006471,-0.49096766,-1.3771268,-1.3311737,-0.6168298,-0.5465572,0.0702726
45,-0.40514886,-0.35235196,"('incompetent', 'competent')",-1.1261549,-0.87889653,-0.31897336,-0.29421413,-0.6167591,-0.5084875,0.1082716
46,-0.3018862,-0.31258917,"('uncompetitive', 'competitive')",-0.2875566,0.054819115,-0.49577922,-0.3741959,-0.3617407,-0.2106553,0.1510854
47,-0.3830802,-0.31813285,"('stupid', 'smart')",0.40126806,0.55862516,4.4151406,4.6732264,1.4777762,1.6379062,0.16013
48,0.22218342,0.22662146,"('unintelligent', 'intelligent')",0.534047,0.60132897,0.5849191,0.5178612,0.4470499,0.4486039,0.001554
