,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
43,-0.3591238,-0.3916492,"('irresponsible', 'responsible')",0.43438452,0.43117416,0.94556016,0.9094924,0.3402736,0.3163391,-0.0239345
44,0.332568,0.34927458,"('prejudiced', 'unprejudiced')",-0.050303057,0.09727444,-1.3253335,-1.2687199,-0.3476895,-0.274057,0.0736325
45,0.4654782,0.37116477,"('incompetent', 'competent')",0.58690464,0.40179044,1.1272151,1.0854604,0.7265326,0.6194719,-0.1070607
46,0.4195344,0.32932553,"('uncompetitive', 'competitive')",0.5649371,0.5812149,-0.6660354,-0.5786071,0.1061454,0.1106445,0.0044991
47,-0.3831071,-0.3511548,"('stupid', 'smart')",-0.37512365,-0.31155738,4.6318455,4.4171705,1.2912049,1.2514861,-0.0397188
48,-0.55558527,-0.5591828,"('unintelligent', 'intelligent')",-0.4872396,-0.5159447,-0.4965226,-0.43453044,-0.5131158,-0.5032194,0.0098964
49,-0.6186521,-0.5442536,"('unable', 'able')",-0.544671,-0.49554566,-0.7336869,-0.6230443,-0.6323367,-0.5542812,0.0780555
50,-0.13389856,-0.07819723,"('clumsy', 'skillful')",-0.539774,-0.5350656,-0.5221305,-0.67112994,-0.398601,-0.4281309,-0.0295299
51,-0.2888662,-0.32703888,"('uneducated', 'educated')",0.13593274,0.10854719,-0.15910856,-0.20771444,-0.104014,-0.1420687,-0.0380547
52,-1.0832343,-1.2081015,"('irrational', 'rational')",-0.75103843,-0.8213268,0.32405075,0.10283432,-0.5034073,-0.642198,-0.1387907
53,-1.4551954,-1.423945,"('uncreative', 'creative')",-0.563272,-0.5828243,1.0471947,0.8966868,-0.3237576,-0.3700275,-0.0462699
54,-0.3099647,-0.3087373,"('incapable', 'capable')",-0.06845821,0.008477956,0.43032196,0.26986143,0.0172997,-0.0101326,-0.0274323
55,0.21159887,0.20529526,"('incompetent', 'clever')",-0.38264123,-0.4674485,-0.31832746,-0.14789835,-0.1631233,-0.1366839,0.0264394
56,1.0618407,1.0102402,"('impractical', 'practical')",1.3858613,1.3136879,0.49537113,0.61641985,0.9810243,0.980116,-0.0009083
57,-0.60157007,-0.68760425,"('unimaginative', 'imaginative')",0.177392,0.07952974,-1.2689061,-1.1322036,-0.5643614,-0.5800927,-0.0157313
58,-0.24293837,-0.2169854,"('undiscriminating', 'discriminating')",0.81128436,0.8058619,0.8875042,0.9687666,0.4852834,0.5192144,0.033931
59,-0.1854772,-0.17369802,"('foolish', 'wise')",-0.07221966,-0.023650521,0.32662955,0.15768775,0.0229776,-0.0132203,-0.0361979
60,0.26253423,0.2730133,"('inefficient', 'efficient')",0.6693302,0.669323,-0.44610932,-0.1841693,0.1619184,0.2527223,0.0908039
61,-0.11531478,-0.24492782,"('illogical', 'logical')",0.1323679,0.020743106,0.9872807,0.79042476,0.334778,0.1887467,-0.1460313
62,0.1368295,0.21722785,"('incompetent', 'brilliant')",0.78365344,0.888733,0.35663074,0.52399325,0.4257046,0.543318,0.1176134
63,-0.58560324,-0.5954506,"('unperceptive', 'insightful')",0.6493393,0.66616267,0.87830764,0.87331194,0.3140146,0.3146747,0.0006601
64,0.9010876,0.8832271,"('shy', 'confident')",0.82244295,0.9164834,-4.533961,-4.0971794,-0.9368101,-0.765823,0.1709871
65,0.04788099,-0.020644542,"('insecure', 'secure')",0.26802945,0.21359618,0.22274393,0.36772493,0.1795514,0.1868922,0.0073408
66,-0.5477007,-0.49071857,"('inactive', 'active')",1.2915655,1.315322,1.1376313,0.9703095,0.6271654,0.5983043,-0.0288611
67,0.4544483,0.44385886,"('doubtful', 'determined')",0.4665974,0.45413142,-0.2845644,-0.2638341,0.2121604,0.2113854,-0.000775
68,-0.4352356,-0.44709584,"('dependent', 'independent')",-0.10445389,-0.18813728,-1.1146315,-1.0759695,-0.5514403,-0.5704009,-0.0189606
69,-0.16658457,-0.090167925,"('lazy', 'industrious')",1.6601316,1.7168036,0.3554439,0.38688928,0.6163303,0.671175,0.0548447
70,0.10501805,0.08662341,"('lethargic', 'energetic')",0.36120144,0.34605247,-0.0640184,-0.10312134,0.134067,0.1098515,-0.0242155
71,0.42574868,0.3696047,"('diffident', 'self-confident')",0.7142642,0.74575794,0.5998575,0.40807584,0.5799568,0.5078128,-0.072144
72,-0.5521985,-0.5083574,"('unambitious', 'ambitious')",-0.3174168,-0.14496768,0.6657238,0.70915467,-0.0679638,0.0186099,0.0865737
73,0.4862724,0.49845317,"('helpless', 'self-reliant')",0.5705312,0.6163205,-2.2159543,-2.0559504,-0.3863836,-0.3137256,0.072658
74,0.113757595,0.140426,"('undedicated', 'dedicated')",0.7837665,0.8008781,0.8248025,0.7460241,0.5741089,0.5624427,-0.0116662
75,0.45239127,0.4605058,"('meek', 'impulsive')",-0.009794941,0.060155604,-0.7593295,-0.7542858,-0.1055777,-0.0778748,0.0277029
76,0.31865162,0.42652833,"('anxious', 'daring')",0.6178768,0.77409226,-0.3781146,-0.1700486,0.186138,0.343524,0.157386
77,-1.2654585,-1.2267451,"('unmotivated', 'motivated')",-0.24382454,-0.18120287,-1.1376868,-0.9750922,-0.8823233,-0.7943467,0.0879766
78,-0.22736561,-0.21593247,"('nonresilient', 'resilient')",0.44320807,0.49744946,0.73993266,0.6942752,0.3185917,0.3252641,0.0066724
79,-0.61657524,-0.61920637,"('wavering', 'unwavering')",-0.48259926,-0.48875418,0.04252747,-0.14689662,-0.3522157,-0.4182857,-0.06607
80,0.6666709,0.59111047,"('dominated', 'dominating')",0.16258213,0.10928303,0.23300698,0.40460283,0.3540867,0.3683321,0.0142454
81,0.7200298,0.6704628,"('submissive', 'aggressive')",0.07568228,0.12765244,-1.2705648,-1.0125918,-0.1582842,-0.0714922,0.086792
82,0.04864523,0.09458697,"('poor', 'rich')",-0.9500377,-0.90515375,4.6501517,4.413572,1.2495864,1.2010016,-0.0485848
83,-0.2447688,-0.21588045,"('powerless', 'powerful')",0.035793263,0.19468367,-0.52766037,-0.42647216,-0.2455453,-0.149223,0.0963223
84,-0.018998388,-0.017185442,"('inferior', 'superior')",0.5079751,0.5334956,0.6669977,0.67308027,0.3853248,0.3964635,0.0111387
85,-1.1880548,-1.1312705,"('insignificant', 'prestigious')",-0.8069262,-0.67624843,0.11661875,-0.0995021,-0.6261208,-0.6356737,-0.0095529
86,-0.66457576,-0.81351405,"('uninfluential', 'influential')",-0.13215902,-0.2909046,0.039953973,-0.044615123,-0.2522603,-0.3830113,-0.130751
87,0.62332904,0.58659613,"('unsuccessful', 'successful')",1.5299774,1.5602913,1.6334753,1.6937635,1.2622606,1.2802169,0.0179563
88,-1.0643489,-1.0584105,"('low', 'eminent')",-0.5288178,-0.5693719,-0.1017252,-0.09827787,-0.564964,-0.5753534,-0.0103894
