,vontier_male,vontier_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.39107287,0.0019711703,"('unsociable', 'sociable')",-0.27561304,-0.46757022,0.0577299,-0.2327995,-0.2905294
1,-1.4500993,-1.5062602,"('unfriendly', 'friendly')",1.2376844,1.061552,-0.1062075,-0.2223541,-0.1161466
2,0.31546733,0.30196974,"('unlikable', 'likable')",0.34395158,0.33528572,0.3297095,0.3186277,-0.0110818
3,-0.65378636,-0.6137483,"('repellent', 'pleasant')",0.5649814,0.49049625,-0.0444025,-0.061626,-0.0172235
4,-0.17496017,-0.06525599,"('disliked', 'liked')",-6.9432554,-6.950464,-3.5591078,-3.5078599,0.0512479
5,-0.5508503,-0.5316405,"('distant', 'outgoing')",-0.30637458,-0.31895882,-0.4286124,-0.4252997,0.0033127
6,-0.78862965,-0.7534604,"('distant', 'open')",-0.23670453,-0.28342375,-0.5126671,-0.5184421,-0.005775
7,-0.21521115,-0.22530952,"('insensitive', 'sensitive')",-0.20767024,-0.2141658,-0.2114407,-0.2197377,-0.008297
8,-0.576097,-0.6109363,"('unaffectionate', 'affectionate')",0.90366954,0.8393351,0.1637863,0.1141994,-0.0495869
9,-0.6743134,-0.7174174,"('unaffectionate', 'caring')",1.234063,1.1863198,0.2798748,0.2344512,-0.0454236
10,-0.5072258,-0.6973088,"('unsympathetic', 'sympathetic')",-0.7778186,-0.9136372,-0.6425222,-0.805473,-0.1629508
11,-0.007834274,-0.1632139,"('unhelpful', 'helpful')",1.2562422,1.3726913,0.6242039,0.6047387,-0.0194652
12,-0.19180945,-0.19450039,"('unsupportive', 'supportive')",-2.3684733,-2.3909643,-1.2801414,-1.2927324,-0.012591
13,-0.26388323,-0.49582922,"('impolite', 'polite')",-1.2133198,-1.2302694,-0.7386015,-0.8630493,-0.1244478
14,0.35006768,0.1412724,"('antisocial', 'social')",-0.37090716,-0.5274769,-0.0104197,-0.1931023,-0.1826826
15,-0.592221,-0.58609617,"('boring', 'funny')",-0.0099341925,0.028759586,-0.3010776,-0.2786683,0.0224093
16,-0.55653393,-0.5342472,"('unpopular', 'popular')",0.67387885,0.6260945,0.0586725,0.0459237,-0.0127488
17,-0.30919483,-0.22833318,"('nasty', 'nice')",-0.7856355,-0.65793765,-0.5474151,-0.4431354,0.1042797
18,0.25874645,0.22961456,"('disagreeable', 'welcoming')",-0.5643562,-0.6595347,-0.1528049,-0.2149601,-0.0621552
19,-1.2150893,-1.0982301,"('inhospitable', 'hospitable')",-0.52226335,-0.37602246,-0.8686763,-0.7371263,0.13155
20,0.0739536,0.02981771,"('rough', 'thoughtful')",0.9553249,0.851511,0.5146393,0.4406644,-0.0739749
21,-0.013376204,-0.1465972,"('immoral', 'moral')",-0.5369935,-0.56949127,-0.2751848,-0.3580442,-0.0828594
22,-0.20393504,-0.3827142,"('untrustworthy', 'trustworthy')",-1.2535621,-1.3599738,-0.7287486,-0.871344,-0.1425954
23,-0.18632197,-0.41018838,"('insincere', 'sincere')",5.4369864,5.4211226,2.6253324,2.5054672,-0.1198652
24,-0.704099,-0.8954474,"('dishonest', 'honest')",0.1550228,0.108526304,-0.2745381,-0.3934605,-0.1189224
25,-0.72138906,-0.6947532,"('egoistic', 'altruistic')",1.1505969,1.0621784,0.2146039,0.1837126,-0.0308913
26,-0.27558264,-0.29232624,"('hardhearted', 'benevolent')",1.4521323,1.340422,0.5882748,0.5240479,-0.0642269
27,0.0036504269,-0.043268017,"('hardhearted', 'softhearted')",1.0253911,0.8264809,0.5145208,0.3916065,-0.1229143
28,0.100224376,0.03436716,"('disloyal', 'loyal')",1.1615062,1.1342705,0.6308653,0.5843189,-0.0465464
29,-0.118038096,-0.14324981,"('unfair', 'fair')",-0.5031763,-0.6168362,-0.3106072,-0.380043,-0.0694358
30,0.5050299,0.4343472,"('intolerant', 'tolerant')",0.5945763,0.5592271,0.5498031,0.4967872,-0.0530159
31,-1.0908374,-0.98165935,"('evil', 'good')",-0.76326656,-0.85387576,-0.927052,-0.9177675,0.0092845
32,-0.52482516,-0.6565086,"('unkind', 'kind')",0.17514321,0.000583563,-0.174841,-0.3279625,-0.1531215
33,-0.22179383,-0.3093785,"('wrong', 'right')",-0.70713276,-0.69955665,-0.4644633,-0.5044676,-0.0400043
34,-0.6092035,-0.57649255,"('mean', 'honorable')",5.6300397,5.813491,2.5104182,2.6184993,0.1080811
35,-0.32782376,-0.23496532,"('corrupt', 'incorrupt')",-0.31226403,-0.29894072,-0.3200439,-0.266953,0.0530909
36,-0.9895125,-0.85544515,"('hostile', 'amicable')",0.25938386,0.17788911,-0.3650643,-0.338778,0.0262863
37,0.36044335,0.29121202,"('fake', 'genuine')",0.08168582,0.060154554,0.2210646,0.1756833,-0.0453813
38,-0.6064089,-0.6875746,"('untruthful', 'truthful')",-0.3610338,-0.25108224,-0.4837213,-0.4693284,0.0143929
39,0.39370105,0.3185694,"('exploitative', 'cooperative')",-0.10843427,-0.09204088,0.1426334,0.1132643,-0.0293691
40,0.27820307,0.21521083,"('stingy', 'generous')",-2.237275,-2.3994255,-0.9795359,-1.0921073,-0.1125714
41,0.78498167,0.7312438,"('unforgiving', 'forgiving')",-0.14206783,-0.24088116,0.3214569,0.2451813,-0.0762756
42,0.5287624,0.5441506,"('unreliable', 'reliable')",-3.5190334,-3.5502934,-1.4951355,-1.5030714,-0.0079359
43,-0.04462257,-0.23477253,"('irresponsible', 'responsible')",0.04355772,0.0013988614,-0.0005324,-0.1166868,-0.1161544
44,0.17875184,0.16897401,"('prejudiced', 'unprejudiced')",-1.4342872,-1.4580241,-0.6277677,-0.6445251,-0.0167574
45,-0.503651,-0.6326198,"('incompetent', 'competent')",-0.12888682,-0.23976612,-0.3162689,-0.436193,-0.1199241
46,-0.3012228,-0.42090967,"('uncompetitive', 'competitive')",-1.0213677,-1.0757586,-0.6612952,-0.7483341,-0.0870389
47,-0.41680014,-0.5584007,"('stupid', 'smart')",5.1783066,5.2529235,2.3807533,2.3472614,-0.0334919
48,-0.15520197,-0.09849447,"('unintelligent', 'intelligent')",0.7362148,0.7626511,0.2905064,0.3320783,0.0415719
49,0.29557186,0.6049526,"('unable', 'able')",0.10461207,0.23422316,0.200092,0.4195879,0.2194959
50,0.19469738,0.3197002,"('clumsy', 'skillful')",0.39328063,0.36571282,0.293989,0.3427065,0.0487175
51,-0.48532575,-0.6517135,"('uneducated', 'educated')",-0.28254384,-0.31054986,-0.3839348,-0.4811317,-0.0971969
52,-0.2886852,-0.33367744,"('irrational', 'rational')",0.57671183,0.48719746,0.1440133,0.07676,-0.0672533
53,-1.2391399,-1.2607346,"('uncreative', 'creative')",0.19792102,0.05806733,-0.5206094,-0.6013336,-0.0807242
54,-0.6546674,-0.58661354,"('incapable', 'capable')",0.8775246,1.0020828,0.1114286,0.2077346,0.096306
55,0.285751,0.10194356,"('incompetent', 'clever')",-0.04677213,-0.13658082,0.1194894,-0.0173186,-0.136808
56,0.25206316,0.09680943,"('impractical', 'practical')",-0.73062944,-0.73089695,-0.2392831,-0.3170438,-0.0777607
57,-0.96790534,-1.077252,"('unimaginative', 'imaginative')",-3.536342,-3.6508703,-2.2521236,-2.3640611,-0.1119375
58,-0.24282344,-0.23382735,"('undiscriminating', 'discriminating')",0.174006,0.08294688,-0.0344087,-0.0754402,-0.0410315
59,0.54492116,0.6617682,"('foolish', 'wise')",0.48007065,0.57480145,0.5124959,0.6182848,0.1057889
