,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9678266,-0.98627615,"('unsociable', 'sociable')",-0.86252415,-0.95781523,-0.0006150976,-0.04504197,-0.5148116,-0.63164777,-0.5864444,-0.6551952,-0.0687508
1,-1.3082361,-1.3558967,"('unfriendly', 'friendly')",0.35568717,0.23341462,0.8195091,0.72219855,1.7851669,1.5958896,0.4130318,0.2989015,-0.1141303
2,0.36508158,0.39449507,"('unlikable', 'likable')",-0.31578532,-0.3059202,0.4922281,0.53849155,0.58528435,0.6619154,0.2817022,0.3222454,0.0405432
3,0.28463814,0.517166,"('repellent', 'pleasant')",-1.2339548,-1.0515304,-0.19181693,-0.10274401,0.20801118,0.2700888,-0.2332806,-0.0917549,0.1415257
4,-0.19020651,-0.35295546,"('disliked', 'liked')",1.1184255,1.0249763,0.22605196,0.12713501,-6.360033,-6.482545,-1.3014405,-1.4208473,-0.1194068
5,0.27136552,0.1205107,"('distant', 'outgoing')",1.2640619,1.2264761,0.43794024,0.40054858,0.03597482,0.0076098666,0.5023356,0.4387863,-0.0635493
6,0.8092176,0.75147873,"('distant', 'open')",1.388954,1.3759388,0.1770872,0.11805581,0.6530071,0.611762,0.7570665,0.7143089,-0.0427576
7,-0.020881012,0.08767477,"('insensitive', 'sensitive')",-0.055754907,-0.017030474,0.040957764,0.11552259,0.5793585,0.5973851,0.1359201,0.195888,0.0599679
8,-1.0513263,-1.0719477,"('unaffectionate', 'affectionate')",0.25738665,0.24867617,0.01079851,-0.033045642,0.56369656,0.45168224,-0.0548611,-0.1011587,-0.0462976
9,-0.76794416,-0.77270573,"('unaffectionate', 'caring')",0.5376139,0.49652603,0.73501873,0.6941183,1.0650518,1.0221599,0.3924351,0.3600246,-0.0324105
10,-1.5381014,-1.3903024,"('unsympathetic', 'sympathetic')",-0.9135537,-0.85029745,-0.4721427,-0.39556152,-0.43738627,-0.43547678,-0.840296,-0.7679095,0.0723865
11,-0.28682047,-0.24260159,"('unhelpful', 'helpful')",-0.6147691,-0.5821693,1.0645624,1.1386464,1.731907,1.8575419,0.47372,0.5428544,0.0691344
12,-0.28988242,-0.2792431,"('unsupportive', 'supportive')",0.9602796,1.0012814,0.3960049,0.458879,-1.5972813,-1.624838,-0.1327198,-0.1109802,0.0217396
13,0.47352287,0.32704312,"('impolite', 'polite')",-0.5410037,-0.6214847,0.3114198,0.3742964,-0.22859797,-0.2591949,0.0038353,-0.044835,-0.0486703
14,-1.3655142,-1.2156764,"('antisocial', 'social')",-1.7427655,-1.5731634,-0.09974621,-0.03354877,-1.0848862,-1.0703543,-1.073228,-0.9731858,0.1000422
15,1.2044233,1.1104907,"('boring', 'funny')",0.7685141,0.6639698,1.2047554,1.1538942,0.16517493,0.18322514,0.835717,0.777895,-0.057822
16,-0.6505673,-0.82360274,"('unpopular', 'popular')",-0.852632,-0.9047359,-0.294774,-0.38594088,0.7118018,0.6379651,-0.2715429,-0.3690786,-0.0975357
17,-0.248215,-0.17858502,"('nasty', 'nice')",0.09860535,0.12253421,-0.64591515,-0.5767762,-0.5019952,-0.42562976,-0.32438,-0.2646142,0.0597658
18,0.017495746,0.037156325,"('disagreeable', 'welcoming')",0.1966184,0.23419933,-0.8924707,-0.8710334,-0.52848804,-0.5943699,-0.3017111,-0.2985119,0.0031992
19,-0.046735898,-0.08923604,"('inhospitable', 'hospitable')",1.9509948,1.9568814,0.38600445,0.38318634,0.04403251,0.14617519,0.583574,0.5992517,0.0156777
20,-0.49384487,-0.35671616,"('rough', 'thoughtful')",-0.22527307,-0.13573074,-0.18948269,-0.14013901,1.2823343,1.2533815,0.0934334,0.1551989,0.0617655
21,0.056897968,0.13679124,"('immoral', 'moral')",-0.86441606,-0.8883801,1.0294341,1.0616299,-0.7058458,-0.67567676,-0.1209825,-0.0914089,0.0295736
22,0.038649026,0.11353837,"('untrustworthy', 'trustworthy')",-1.1647391,-1.1050969,-0.39466316,-0.4209047,-0.85405344,-0.8932814,-0.5937017,-0.5764362,0.0172655
23,-0.40410888,-0.34453446,"('insincere', 'sincere')",-0.5764222,-0.5757344,0.6299394,0.673843,5.5674653,5.5150914,1.3042184,1.3171664,0.012948
24,-0.8382381,-0.79351264,"('dishonest', 'honest')",-0.41831324,-0.38740128,0.9273144,0.93783814,0.63320345,0.6028906,0.0759916,0.0899537,0.0139621
25,-0.38042882,-0.36473632,"('egoistic', 'altruistic')",0.9716466,0.90994257,0.4523588,0.40873247,1.5482668,1.4494749,0.6479608,0.6008534,-0.0471074
26,-0.8331403,-0.8662745,"('hardhearted', 'benevolent')",0.25613943,0.15544161,0.013796531,0.025462143,1.4228418,1.3598423,0.2149094,0.1686179,-0.0462915
27,0.42317072,0.53450245,"('hardhearted', 'softhearted')",0.8639829,1.0008557,-0.34864056,-0.2861734,1.3993807,1.2666742,0.5844734,0.6289648,0.0444914
28,-0.9570798,-0.9375905,"('disloyal', 'loyal')",-0.0069362596,-0.12978844,0.08883455,-0.013085244,0.93644154,0.83429307,0.015315,-0.0615428,-0.0768578
29,-0.3442107,-0.35183284,"('unfair', 'fair')",-0.5847086,-0.49569756,-0.20089099,-0.23567787,-0.24663141,-0.3297082,-0.3441104,-0.3532291,-0.0091187
30,-0.91988266,-0.9235282,"('intolerant', 'tolerant')",-0.27684072,-0.23297417,0.06954726,0.11105227,0.8073708,0.7941463,-0.0799513,-0.0628259,0.0171254
31,-0.6990707,-0.733959,"('evil', 'good')",1.1365855,1.1398566,-0.812918,-0.7816781,-1.0226862,-1.1053156,-0.3495224,-0.370274,-0.0207516
32,-0.88816416,-0.9045478,"('unkind', 'kind')",-0.17234105,-0.20937169,-0.083890945,-0.06766814,0.68969905,0.57207507,-0.1136743,-0.1523782,-0.0387039
33,0.16809526,-0.029640287,"('wrong', 'right')",1.499558,1.353438,1.186639,1.0698538,-0.16039588,-0.24687529,0.6734741,0.536694,-0.1367801
34,0.624044,0.83692676,"('mean', 'honorable')",0.18745492,0.24298811,0.8338683,0.9446955,5.9563932,6.0547013,1.9004401,2.0198278,0.1193877
35,0.19334088,0.023190562,"('corrupt', 'incorrupt')",1.6131791,1.5708773,0.25978106,0.13430035,0.1251657,-0.017122565,0.5478667,0.4278114,-0.1200553
36,0.2462036,0.18044767,"('hostile', 'amicable')",1.2113221,1.0771246,-0.4518859,-0.61887586,0.37996575,0.18400389,0.3464014,0.2056751,-0.1407263
37,-0.73484945,-0.69989187,"('fake', 'genuine')",1.1870744,1.2088044,0.78086466,0.8408623,0.42248294,0.43559098,0.4138932,0.4463415,0.0324483
38,-0.6965942,-0.81456614,"('untruthful', 'truthful')",0.23030186,0.1592062,0.6419005,0.58058244,0.12617345,0.12230475,0.0754454,0.0118818,-0.0635636
39,-1.0459691,-0.98328906,"('exploitative', 'cooperative')",-0.6019305,-0.55224395,0.38407266,0.42062175,-0.031929675,0.026894584,-0.3239392,-0.2720042,0.051935
40,1.1206446,1.1000783,"('stingy', 'generous')",0.830426,0.7307503,0.1481832,0.14609703,-1.5901561,-1.7231933,0.1272744,0.0634331,-0.0638413
41,-0.4039808,-0.36189014,"('unforgiving', 'forgiving')",-0.87709725,-0.87359476,-0.6048376,-0.59693503,-0.08266625,-0.2134979,-0.4921455,-0.5114794,-0.0193339
42,0.06369533,0.117263794,"('unreliable', 'reliable')",0.34057942,0.46988487,-0.8823756,-0.75847113,-2.92531,-2.8339636,-0.8508527,-0.7513216,0.0995311
43,-0.43954784,-0.32803783,"('irresponsible', 'responsible')",-0.42613563,-0.31131727,0.90147257,1.0146108,0.45688608,0.5429408,0.1231688,0.2295491,0.1063803
44,0.38290766,0.43032238,"('prejudiced', 'unprejudiced')",-1.2992787,-1.2435254,-0.7843063,-0.6765569,-1.3295009,-1.2530885,-0.7575446,-0.6857121,0.0718325
45,-0.7768426,-0.6671745,"('incompetent', 'competent')",-0.42156953,-0.3867057,-0.044927843,0.030638523,-0.23635915,-0.30895877,-0.3699248,-0.3330501,0.0368747
46,-0.6664111,-0.52570784,"('uncompetitive', 'competitive')",-1.3813306,-1.4014465,0.67079073,0.7058729,-0.6372505,-0.64117926,-0.5035504,-0.4656152,0.0379352
47,-0.25222468,-0.14420435,"('stupid', 'smart')",-0.8746816,-0.7835721,0.14889725,0.25413987,5.3242445,5.3798866,1.0865588,1.1765625,0.0900037
48,-0.66057324,-0.65812427,"('unintelligent', 'intelligent')",-0.16309714,-0.29186502,0.8412361,0.80710334,0.2304405,0.18381478,0.0620016,0.0102322,-0.0517694
49,-0.8963285,-0.6937368,"('unable', 'able')",-0.50992507,-0.38184342,-0.570802,-0.45124015,-0.46387112,-0.3444707,-0.6102316,-0.4678228,0.1424088
