,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23989779,-0.3965282,"('unsociable', 'sociable')",0.41242108,0.2999797,-0.5744975,-0.8112786,-0.1339914,-0.302609,-0.1686176
1,1.3476194,1.3328425,"('unfriendly', 'friendly')",0.33927146,0.32883698,1.6899922,1.6616944,1.1256277,1.1077913,-0.0178364
2,0.5042538,0.5219644,"('unlikable', 'likable')",0.4150367,0.38448432,0.527113,0.6581346,0.4821345,0.5215278,0.0393933
3,-1.92894,-1.7971498,"('repellent', 'pleasant')",-1.848403,-1.7159088,-0.187047,-0.14760628,-1.3214633,-1.2202217,0.1012416
4,-0.30906588,-0.31010222,"('disliked', 'liked')",0.14608249,0.17451018,-5.8554316,-5.8378863,-2.0061383,-1.9911594,0.0149789
5,0.55928,0.53959423,"('distant', 'outgoing')",-0.07681589,-0.040734537,-0.21148643,-0.06874055,0.0903259,0.1433731,0.0530472
6,0.4649768,0.4857339,"('distant', 'open')",0.03094098,0.069684654,0.4381633,0.56204605,0.3113604,0.3724882,0.0611278
7,-0.043992374,-0.013449848,"('insensitive', 'sensitive')",-0.47318047,-0.33616903,0.3481919,0.31858516,-0.056327,-0.0103446,0.0459824
8,1.2518259,1.2263644,"('unaffectionate', 'affectionate')",0.40904957,0.37649405,0.6764138,0.7170027,0.7790964,0.7732871,-0.0058093
9,1.5706898,1.5370431,"('unaffectionate', 'caring')",0.49596584,0.45827863,0.94617575,0.9762627,1.0042771,0.9905281,-0.013749
10,0.15085316,0.13798118,"('unsympathetic', 'sympathetic')",-0.49357805,-0.47347298,-0.49768674,-0.6259724,-0.2801372,-0.3204881,-0.0403509
11,-1.2549884,-1.265146,"('unhelpful', 'helpful')",-0.28443724,-0.24397558,1.5584835,1.6097338,0.0063526,0.0335374,0.0271848
12,1.0710393,1.1063302,"('unsupportive', 'supportive')",0.5570287,0.6708235,-1.8842509,-1.8646466,-0.0853943,-0.0291643,0.05623
13,-0.40428853,-0.46953425,"('impolite', 'polite')",0.42731217,0.415834,-0.38460067,-0.5208632,-0.1205257,-0.1915211,-0.0709954
