,lincoln_male,lincoln_female,tuple,national_male,national_female,corp_male,corp_female,average_male,average_female,female-male
0,0.07056649,0.01621705,"('unsociable', 'sociable')",-0.07494972,-0.10069129,-0.23169467,-0.19439228,-0.0786926,-0.0929555,-0.0142629
1,-0.7335724,-0.99581945,"('unfriendly', 'friendly')",-0.05811783,-0.25986874,1.257885,0.9902513,0.1553982,-0.088479,-0.2438772
2,0.04241161,0.059817836,"('unlikable', 'likable')",0.75981694,0.80050033,0.7473431,0.7562171,0.5165239,0.5388451,0.0223212
3,0.34108233,0.47243676,"('repellent', 'pleasant')",-0.354568,-0.26713824,0.48391378,0.66364354,0.1568094,0.2896473,0.1328379
4,-0.56247646,-0.699402,"('disliked', 'liked')",0.112600155,-0.026443087,-7.1905384,-7.4723454,-2.5468049,-2.7327302,-0.1859253
5,-0.73329216,-0.8298609,"('distant', 'outgoing')",-0.06703903,-0.20507729,-0.54120255,-0.7755632,-0.4471779,-0.6035004,-0.1563225
6,-1.00106,-1.0733454,"('distant', 'open')",-0.37974656,-0.5247605,-0.4505997,-0.7180275,-0.6104687,-0.7720445,-0.1615758
7,0.17431748,0.18550467,"('insensitive', 'sensitive')",-0.37696627,-0.21128806,0.43661034,0.577707,0.0779872,0.1839745,0.1059873
8,-0.3130385,-0.43946576,"('unaffectionate', 'affectionate')",-0.5295035,-0.7493608,0.4031982,0.22932938,-0.1464479,-0.3198324,-0.1733845
9,0.41570735,0.2983487,"('unaffectionate', 'caring')",-0.15162855,-0.295495,1.0753931,0.98305285,0.4464906,0.3286355,-0.1178551
10,0.46950537,0.49153048,"('unsympathetic', 'sympathetic')",-1.0132751,-0.93736553,-0.45382115,-0.3014431,-0.3325303,-0.2490927,0.0834376
11,0.40367228,0.4896809,"('unhelpful', 'helpful')",0.36077595,0.38733432,1.7926639,1.874067,0.8523707,0.9170274,0.0646567
12,1.4959054,1.5247909,"('unsupportive', 'supportive')",0.69937927,0.69957525,-1.9995995,-2.002084,0.0652284,0.0740941,0.0088657
13,0.1584976,0.20566869,"('impolite', 'polite')",0.16254003,0.26760468,-0.54749197,-0.38147357,-0.0754848,0.0305999,0.1060847
14,-0.14853656,-0.0367377,"('antisocial', 'social')",0.9919655,1.1325755,0.076458246,0.18031445,0.3066291,0.4253841,0.118755
15,-0.8398635,-0.96071035,"('boring', 'funny')",0.09686927,0.028431203,0.16852944,0.11843632,-0.1914882,-0.2712809,-0.0797927
16,-1.4905899,-1.6530976,"('unpopular', 'popular')",-0.01739114,-0.11490118,0.062552,-0.022507764,-0.4818097,-0.5968355,-0.1150258
17,0.13597798,0.24378487,"('nasty', 'nice')",-0.22406158,-0.19801989,-0.6454184,-0.5947478,-0.2445007,-0.1829943,0.0615064
18,-0.0871629,-0.16064565,"('disagreeable', 'welcoming')",0.8047712,0.81567943,-0.71085167,-0.81796247,0.0022522,-0.0543096,-0.0565618
19,-0.72932565,-0.80871046,"('inhospitable', 'hospitable')",-0.61790025,-0.7048549,-0.996945,-1.0605788,-0.7813903,-0.858048,-0.0766577
20,-0.1842631,-0.11461333,"('rough', 'thoughtful')",0.18736847,0.25413138,0.74737155,0.8186976,0.250159,0.3194052,0.0692462
21,-0.37717247,-0.32727462,"('immoral', 'moral')",0.2767494,0.46262622,-0.6825526,-0.4035146,-0.2609919,-0.0893877,0.1716042
22,-0.4454439,-0.32950905,"('untrustworthy', 'trustworthy')",0.15842095,0.25394338,-0.9307522,-0.81598294,-0.405925,-0.2971829,0.1087421
23,0.6521934,0.6689417,"('insincere', 'sincere')",0.047984265,0.105719864,5.7647676,5.906783,2.1549818,2.2271482,0.0721664
24,0.4328603,0.46244264,"('dishonest', 'honest')",0.44222158,0.49999815,0.6332135,0.63507104,0.5027651,0.5325039,0.0297388
25,0.09798692,-0.015237138,"('egoistic', 'altruistic')",-0.16207889,-0.1858122,1.2015128,1.1391195,0.3791403,0.3126901,-0.0664502
26,-0.005057346,-0.093953915,"('hardhearted', 'benevolent')",1.5462626,1.4938476,1.591609,1.4299129,1.0442715,0.9432689,-0.1010026
27,-0.32402134,-0.2455669,"('hardhearted', 'softhearted')",-1.1338698,-1.0273603,1.0148809,0.9995717,-0.1476701,-0.0911185,0.0565516
28,0.007193962,-0.18613577,"('disloyal', 'loyal')",0.27917498,0.14785507,1.1704633,1.0533155,0.4856108,0.3383449,-0.1472659
29,-0.65888655,-0.66429394,"('unfair', 'fair')",-0.18823455,-0.20400566,-0.23228726,-0.36624914,-0.3598028,-0.4115163,-0.0517135
30,0.38772076,0.45797765,"('intolerant', 'tolerant')",-0.02553652,0.011370022,0.75669473,0.7802092,0.3729597,0.416519,0.0435593
31,-1.4137057,-1.5314622,"('evil', 'good')",0.29502225,0.16713768,-0.9372087,-1.2199955,-0.6852974,-0.86144,-0.1761426
