,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
32,0.4886667,0.39152244,"('unkind', 'kind')",0.98943245,0.89626515,0.69374394,0.52346736,0.7239477,0.6037517,-0.120196
33,-0.18935408,-0.25653195,"('wrong', 'right')",-0.2344614,-0.270393,-0.65569454,-0.6481743,-0.3598367,-0.3916998,-0.0318631
34,-0.45316762,-0.27212933,"('mean', 'honorable')",0.21329255,0.2866494,5.7551427,5.914255,1.8384226,1.9762584,0.1378358
35,-1.1917038,-1.2180011,"('corrupt', 'incorrupt')",-1.6879408,-1.7685597,-0.9339808,-0.892825,-1.2712084,-1.2931286,-0.0219202
36,-1.9022316,-1.8650595,"('hostile', 'amicable')",-1.5654569,-1.6441208,-0.10249001,-0.083159186,-1.1900595,-1.1974465,-0.007387
37,0.9013853,0.94273764,"('fake', 'genuine')",1.11087,1.1163396,0.5547715,0.59139234,0.8556755,0.8834898,0.0278143
38,-0.11821857,-0.21281578,"('untruthful', 'truthful')",-0.2930645,-0.4196936,0.20175086,0.1259122,-0.0698441,-0.1688657,-0.0990216
39,0.9671409,1.0083493,"('exploitative', 'cooperative')",0.057395965,0.16423751,0.09750095,0.09664306,0.3740126,0.4230766,0.049064
40,-0.25798315,-0.208978,"('stingy', 'generous')",-0.40765572,-0.35401386,-1.7101225,-1.7278645,-0.7919204,-0.7636188,0.0283016
41,0.27194571,0.27915618,"('unforgiving', 'forgiving')",0.2884354,0.14223926,0.30184424,0.1727111,0.2874085,0.1980355,-0.089373
42,1.1391585,1.2671208,"('unreliable', 'reliable')",0.99492735,1.0496877,-2.4905627,-2.4443476,-0.1188256,-0.042513,0.0763126
43,0.6547471,0.6632668,"('irresponsible', 'responsible')",0.71040255,0.7388812,1.1157613,1.0796165,0.8269703,0.8272549,0.0002846
44,-0.77429014,-0.7289756,"('prejudiced', 'unprejudiced')",-1.4852313,-1.3097028,-1.7609012,-1.6483337,-1.340141,-1.2290041,0.1111369
45,1.8365188,1.7925453,"('incompetent', 'competent')",2.4778638,2.3665862,0.8546447,0.71905065,1.7230091,1.6260608,-0.0969483
46,1.6287992,1.6062807,"('uncompetitive', 'competitive')",1.6963108,1.5914931,0.7038573,0.6084099,1.3429891,1.2687279,-0.0742612
47,0.5739349,0.6350312,"('stupid', 'smart')",0.40326774,0.37469125,4.797449,4.8743577,1.9248838,1.96136,0.0364762
48,-0.46812075,-0.4900751,"('unintelligent', 'intelligent')",-0.382994,-0.3846242,0.13440807,0.14824872,-0.2389022,-0.2421502,-0.003248
49,-0.31222376,-0.25195128,"('unable', 'able')",0.0019336715,0.14479621,-0.16831952,-0.008609839,-0.1595365,-0.0385883,0.1209482
50,0.1841189,0.100168526,"('clumsy', 'skillful')",1.0108358,0.9106862,0.4702754,0.39022672,0.5550767,0.4670271,-0.0880496
51,0.4548243,0.42676368,"('uneducated', 'educated')",1.9995369,1.7986183,0.2147786,0.15823951,0.8897133,0.7945406,-0.0951727
52,-1.6056092,-1.744004,"('irrational', 'rational')",-0.24170594,-0.31341928,0.19394222,0.18566892,-0.5511243,-0.6239181,-0.0727938
53,-0.83015394,-0.8319515,"('uncreative', 'creative')",0.32366103,0.28527984,0.7790841,0.8061352,0.0908637,0.0864878,-0.0043759
54,-0.69578534,-0.7840113,"('incapable', 'capable')",0.032635886,-5.09955e-05,0.71980417,0.8027026,0.0188849,0.0062134,-0.0126715
55,1.9438089,2.0040915,"('incompetent', 'clever')",1.5266361,1.5663849,0.43371394,0.38480437,1.3013864,1.3184269,0.0170405
56,2.0205777,1.9894357,"('impractical', 'practical')",1.1843679,1.1706761,0.27180997,0.21983874,1.1589185,1.1266502,-0.0322683
57,0.123950526,0.07247807,"('unimaginative', 'imaginative')",1.1755048,1.06089,-1.8770517,-1.9447933,-0.1925321,-0.2704751,-0.077943
58,0.895272,0.84678435,"('undiscriminating', 'discriminating')",1.1725624,1.1033124,0.14458776,0.09232111,0.737474,0.6808059,-0.0566681
59,-0.24829052,-0.2929784,"('foolish', 'wise')",0.5954553,0.48990184,0.076073974,0.05155173,0.1410796,0.0828251,-0.0582545
60,1.9590985,2.0213292,"('inefficient', 'efficient')",1.4703264,1.6006943,0.52932817,0.5836604,1.3195843,1.4018947,0.0823104
61,0.2805172,0.14970621,"('illogical', 'logical')",1.4691446,1.4227549,0.56691265,0.4370394,0.7721915,0.6698335,-0.102358
62,1.1997341,1.1875215,"('incompetent', 'brilliant')",1.5369346,1.5495455,0.8654024,0.87291175,1.2006903,1.2033262,0.0026359
63,0.32100734,0.36244214,"('unperceptive', 'insightful')",1.2819595,1.1637193,1.1589997,1.1512053,0.9206556,0.8924556,-0.0282
64,0.70045716,0.7196242,"('shy', 'confident')",0.78387135,0.79525334,-5.7390223,-5.779153,-1.4182313,-1.4214252,-0.0031939
65,1.0607357,1.0247967,"('insecure', 'secure')",1.018914,0.9585501,0.041054137,-0.030926354,0.7069013,0.6508068,-0.0560945
66,-0.577991,-0.5748831,"('inactive', 'active')",0.5157442,0.54297847,1.149727,1.1817951,0.3624934,0.3832968,0.0208034
67,1.1392729,1.1188079,"('doubtful', 'determined')",0.41883337,0.3720429,-0.28412214,-0.23796447,0.4246614,0.4176288,-0.0070326
68,-0.5437164,-0.5343218,"('dependent', 'independent')",0.13070545,0.17065747,-0.79003775,-0.69738984,-0.4010162,-0.3536847,0.0473315
69,0.23486029,0.24289161,"('lazy', 'industrious')",-0.6828212,-0.5984791,-0.80349547,-0.77032363,-0.4171521,-0.3753037,0.0418484
70,0.99464226,1.0832988,"('lethargic', 'energetic')",1.5765961,1.5898933,1.4916012,1.5539113,1.3542798,1.4090344,0.0547546
71,0.8577205,0.9110576,"('diffident', 'self-confident')",-0.22383828,-0.19054921,0.00027802587,-0.032134466,0.2113868,0.229458,0.0180712
72,-0.48680842,-0.533785,"('unambitious', 'ambitious')",0.5324514,0.47140124,-0.98648494,-1.0116045,-0.313614,-0.3579961,-0.0443821
73,0.29893312,0.2889222,"('helpless', 'self-reliant')",0.030303568,0.06405364,-3.5186315,-3.441784,-1.0631316,-1.0296027,0.0335289
74,1.5188719,1.5137825,"('undedicated', 'dedicated')",1.8738079,1.8669146,0.09377992,0.08458947,1.1621532,1.1550956,-0.0070576
75,-0.6330841,-0.66845095,"('meek', 'impulsive')",-0.21308577,-0.28854465,-0.2956246,-0.19207206,-0.3805981,-0.3830225,-0.0024244
76,0.5446326,0.6272294,"('anxious', 'daring')",0.7777608,0.8892803,0.47062325,0.54416454,0.5976722,0.6868914,0.0892192
77,0.112459175,0.13382427,"('unmotivated', 'motivated')",0.8764573,0.92548203,0.22746524,0.31478876,0.4054606,0.4580317,0.0525711
78,0.14467739,0.18796924,"('nonresilient', 'resilient')",1.1348461,1.1324642,1.1688408,1.161544,0.8161214,0.8273258,0.0112044
79,-1.2497541,-1.2664338,"('wavering', 'unwavering')",-0.07641454,-0.11763026,-0.25932598,-0.20273696,-0.5284982,-0.5289337,-0.0004355
80,1.6837976,1.6061387,"('dominated', 'dominating')",1.1893647,1.1250201,-0.8251579,-0.8555874,0.6826681,0.6251904,-0.0574777
81,1.3586545,1.3075055,"('submissive', 'aggressive')",0.5700992,0.41075194,-0.9392558,-0.93296623,0.3298326,0.2617637,-0.0680689
82,-0.37299132,-0.38481835,"('poor', 'rich')",0.21128753,0.11108292,5.7067356,5.6694407,1.848344,1.7985684,-0.0497756
83,0.4101928,0.4209515,"('powerless', 'powerful')",-0.39738467,-0.4112692,-0.80880576,-0.84517515,-0.2653325,-0.2784976,-0.0131651
84,0.2605716,0.24552898,"('inferior', 'superior')",0.14904077,0.10181067,0.31350023,0.39685252,0.2410375,0.2480641,0.0070266
85,-1.7753074,-1.7105001,"('insignificant', 'prestigious')",-1.1098092,-1.0979768,0.40327892,0.5549523,-0.8272792,-0.7511748,0.0761044
86,0.28377393,0.19968987,"('uninfluential', 'influential')",1.0325989,0.9279196,0.31904635,0.22447315,0.5451397,0.4506942,-0.0944455
87,1.527077,1.4291033,"('unsuccessful', 'successful')",2.215277,2.0076532,1.1366014,1.1285229,1.6263185,1.5217598,-0.1045587
88,-0.7952005,-0.8661106,"('low', 'eminent')",-1.5648586,-1.7431402,-0.5038215,-0.54340285,-0.9546269,-1.0508846,-0.0962577
