,noble_male,noble_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.020885482,0.005326569,"('disagreeable', 'welcoming')",-0.5023752,-0.49903172,-0.2616303,-0.2468526,0.0147777
19,0.22453877,0.13392442,"('inhospitable', 'hospitable')",-0.56573296,-0.5018945,-0.1705971,-0.183985,-0.0133879
20,1.8408315,1.8778355,"('rough', 'thoughtful')",0.73533857,0.69935054,1.288085,1.2885931,0.0005081
21,1.1685381,1.1601624,"('immoral', 'moral')",0.05713989,0.20445484,0.612839,0.6823087,0.0694697
22,0.6169184,0.6177617,"('untrustworthy', 'trustworthy')",-0.7223666,-0.7142084,-0.0527241,-0.0482234,0.0045007
23,1.3701614,1.3852999,"('insincere', 'sincere')",6.31725,6.5359454,3.8437057,3.9606228,0.1169171
24,1.9461628,1.9250345,"('dishonest', 'honest')",0.7089542,0.71576965,1.3275585,1.3204021,-0.0071564
25,1.5227944,1.5908713,"('egoistic', 'altruistic')",1.3359979,1.2096132,1.4293962,1.4002423,-0.0291539
26,0.21587215,-0.15044306,"('hardhearted', 'benevolent')",1.3625777,1.0178275,0.7892249,0.4336922,-0.3555327
27,1.0054909,0.9748532,"('hardhearted', 'softhearted')",1.3864666,1.2591903,1.1959788,1.1170218,-0.078957
28,1.538918,1.5167317,"('disloyal', 'loyal')",1.2075231,1.2193348,1.3732206,1.3680333,-0.0051873
29,0.094467476,0.18454058,"('unfair', 'fair')",-0.3422591,-0.47237805,-0.1238958,-0.1439187,-0.0200229
30,0.92586386,0.8877971,"('intolerant', 'tolerant')",0.7716477,0.7164109,0.8487558,0.802104,-0.0466518
31,-1.6800562,-1.6120439,"('evil', 'good')",-1.4572316,-1.5942428,-1.5686439,-1.6031433,-0.0344994
32,0.5179859,0.34107462,"('unkind', 'kind')",0.74013877,0.550826,0.6290623,0.4459503,-0.183112
33,0.38799977,0.37156495,"('wrong', 'right')",-0.56554615,-0.6279071,-0.0887732,-0.1281711,-0.0393979
34,0.94760936,1.1030203,"('mean', 'honorable')",5.648116,5.9569645,3.2978628,3.5299923,0.2321295
35,-0.45787632,-0.3998304,"('corrupt', 'incorrupt')",-0.89896095,-0.9732216,-0.6784186,-0.686526,-0.0081074
36,-0.9278652,-0.8282765,"('hostile', 'amicable')",-0.69952106,-0.83575445,-0.8136932,-0.8320155,-0.0183223
37,1.5856843,1.5041399,"('fake', 'genuine')",0.4943081,0.4287032,1.0399961,0.9664215,-0.0735746
38,0.4673342,0.6063762,"('untruthful', 'truthful')",-0.2249547,-0.124449484,0.1211898,0.2409633,0.1197735
39,2.3585343,2.272638,"('exploitative', 'cooperative')",0.1668016,0.1478612,1.262668,1.2102497,-0.0524183
40,1.3888677,1.4113503,"('stingy', 'generous')",-1.9175395,-2.0292392,-0.2643359,-0.3089445,-0.0446086
41,1.122994,0.99422055,"('unforgiving', 'forgiving')",-0.031199459,-0.17677426,0.5458972,0.4087231,-0.1371741
42,0.7801396,0.78958225,"('unreliable', 'reliable')",-3.283265,-3.3019443,-1.2515627,-1.256181,-0.0046183
43,1.0046148,0.87709177,"('irresponsible', 'responsible')",0.6648789,0.631064,0.8347468,0.7540779,-0.0806689
44,-0.8586949,-1.0403818,"('prejudiced', 'unprejudiced')",-1.6311473,-1.7902691,-1.2449211,-1.4153254,-0.1704043
45,0.64378816,0.5266887,"('incompetent', 'competent')",0.069467075,0.015588493,0.3566276,0.2711386,-0.085489
46,0.5551074,0.609756,"('uncompetitive', 'competitive')",-0.3602201,-0.27847067,0.0974437,0.1656427,0.068199
47,-0.11673364,-0.17582373,"('stupid', 'smart')",5.436786,5.629936,2.6600263,2.7270563,0.06703
48,1.5242039,1.546762,"('unintelligent', 'intelligent')",0.7448969,0.81863666,1.1345503,1.1826993,0.048149
49,0.85940546,1.0311521,"('unable', 'able')",-0.12607425,0.1548138,0.3666656,0.5929829,0.2263173
50,0.5539246,0.65439296,"('clumsy', 'skillful')",0.15379429,0.15618804,0.3538595,0.4052905,0.051431
51,0.78532654,0.71072364,"('uneducated', 'educated')",0.27663144,0.2489303,0.530979,0.479827,-0.051152
52,-0.048925724,-0.1146969,"('irrational', 'rational')",-0.26751435,-0.3822223,-0.15822,-0.2484596,-0.0902396
53,1.0002371,1.074933,"('uncreative', 'creative')",0.14386769,0.13805416,0.5720524,0.6064936,0.0344412
54,0.5608971,0.5732591,"('incapable', 'capable')",0.9261981,1.0507771,0.7435476,0.8120181,0.0684705
55,2.0488303,1.975877,"('incompetent', 'clever')",0.6305014,0.66304797,1.3396659,1.3194625,-0.0202034
56,0.67258835,0.6536988,"('impractical', 'practical')",-0.5194847,-0.3721364,0.0765518,0.1407812,0.0642294
57,-0.21456833,-0.36478406,"('unimaginative', 'imaginative')",-3.0727959,-3.2330139,-1.6436821,-1.7988989,-0.1552168
58,0.34802368,0.44216824,"('undiscriminating', 'discriminating')",0.17699715,0.15263171,0.2625104,0.2974,0.0348896
59,-0.23651588,-0.21418129,"('foolish', 'wise')",-0.071541764,-0.0058031604,-0.1540288,-0.1099922,0.0440366
60,2.259225,2.3261867,"('inefficient', 'efficient')",0.48271808,0.6454529,1.3709714,1.4858198,0.1148484
61,1.258482,1.1118928,"('illogical', 'logical')",0.6519653,0.47437483,0.9552237,0.7931339,-0.1620898
62,2.5068536,2.6475227,"('incompetent', 'brilliant')",0.6342785,0.8987738,1.5705661,1.7731483,0.2025822
63,0.697331,0.75563574,"('unperceptive', 'insightful')",0.6966043,0.78555864,0.6969677,0.7705972,0.0736295
64,-0.4467333,-0.51913446,"('shy', 'confident')",-6.468425,-6.6490545,-3.4575791,-3.5840945,-0.1265154
65,1.1978617,1.1194484,"('insecure', 'secure')",0.02761652,0.15077846,0.6127391,0.6351134,0.0223743
66,0.037959732,-0.031913847,"('inactive', 'active')",0.019406214,-0.093498304,0.028683,-0.0627061,-0.0913891
67,0.80823994,0.6860538,"('doubtful', 'determined')",-0.4899976,-0.6577665,0.1591212,0.0141436,-0.1449776
68,0.058006965,0.17765059,"('dependent', 'independent')",-0.782911,-0.6209376,-0.362452,-0.2216435,0.1408085
69,0.30011353,0.31060228,"('lazy', 'industrious')",-0.8369388,-0.97222525,-0.2684126,-0.3308115,-0.0623989
70,1.3919227,1.3065208,"('lethargic', 'energetic')",0.46694392,0.44275013,0.9294333,0.8746355,-0.0547978
71,0.92519057,0.94506645,"('diffident', 'self-confident')",0.30037442,0.3251701,0.6127825,0.6351182,0.0223357
72,1.3210689,1.4284567,"('unambitious', 'ambitious')",-0.48396978,-0.40824592,0.4185495,0.5101054,0.0915559
73,0.13476163,0.21494418,"('helpless', 'self-reliant')",-3.1199696,-3.0210178,-1.492604,-1.4030368,0.0895672
74,1.1567585,1.1264584,"('undedicated', 'dedicated')",-0.111573145,-0.23309743,0.5225927,0.4466805,-0.0759122
75,-0.85374147,-0.67895687,"('meek', 'impulsive')",-1.0967965,-1.0395238,-0.975269,-0.8592404,0.1160286
76,2.1947672,2.2173417,"('anxious', 'daring')",0.013686966,0.10657382,1.1042271,1.1619577,0.0577306
77,0.8113405,1.0313817,"('unmotivated', 'motivated')",-0.88431793,-0.655883,-0.0364887,0.1877494,0.2242381
78,0.058398828,0.2507003,"('nonresilient', 'resilient')",0.3549221,0.57936716,0.2066604,0.4150337,0.2083733
79,-0.48075485,-0.6036777,"('wavering', 'unwavering')",-0.519432,-0.50613666,-0.5000935,-0.5549072,-0.0548137
80,1.2124194,1.173377,"('dominated', 'dominating')",-0.62915975,-0.4953728,0.2916298,0.3390021,0.0473723
81,0.18197952,-0.10020749,"('submissive', 'aggressive')",-0.5230723,-0.43689042,-0.1705464,-0.268549,-0.0980026
82,-0.27433705,-0.21217318,"('poor', 'rich')",6.3299794,6.5365887,3.0278211,3.1622078,0.1343867
83,0.51940435,0.45350885,"('powerless', 'powerful')",-0.8411584,-0.80589795,-0.160877,-0.1761945,-0.0153175
84,1.0118886,1.1084406,"('inferior', 'superior')",0.8024075,0.92200243,0.9071481,1.0152216,0.1080735
85,0.3828623,0.37441176,"('insignificant', 'prestigious')",-0.6959662,-0.86182123,-0.1565519,-0.2437047,-0.0871528
86,1.0942595,0.92679,"('uninfluential', 'influential')",0.02113732,-0.11504399,0.5576984,0.405873,-0.1518254
87,0.7493291,0.6849208,"('unsuccessful', 'successful')",0.8889596,1.0510788,0.8191444,0.8679998,0.0488554
88,-0.54874647,-0.49424857,"('low', 'eminent')",-0.5815112,-0.58041614,-0.5651288,-0.5373324,0.0277964
