,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3258301,-0.41467252,"('unsociable', 'sociable')",-0.2251287,-0.37043703,-0.2754794,-0.3925548,-0.1170754
1,-0.9771,-1.0470681,"('unfriendly', 'friendly')",1.7699022,1.714054,0.3964011,0.3334929,-0.0629082
2,0.76024926,0.7950421,"('unlikable', 'likable')",0.68856937,0.670976,0.7244093,0.733009,0.0085997
3,0.52037835,0.6290367,"('repellent', 'pleasant')",0.59522307,0.6781706,0.5578007,0.6536037,0.095803
4,-0.092972286,-0.23289503,"('disliked', 'liked')",-6.366864,-6.458689,-3.2299182,-3.3457921,-0.1158739
5,-1.5700682,-1.5301583,"('distant', 'outgoing')",-0.547913,-0.49832574,-1.0589906,-1.0142421,0.0447485
6,-1.9916058,-1.9053209,"('distant', 'open')",-0.2723603,-0.19472995,-1.131983,-1.0500255,0.0819575
7,0.091157414,0.1556105,"('insensitive', 'sensitive')",0.7820365,0.8650373,0.436597,0.5103239,0.0737269
8,-1.2455708,-1.32404,"('unaffectionate', 'affectionate')",0.8294132,0.775858,-0.2080788,-0.274091,-0.0660122
9,-1.0612077,-1.0961266,"('unaffectionate', 'caring')",1.0340625,1.0300577,-0.0135726,-0.0330344,-0.0194618
10,0.23298547,0.2135567,"('unsympathetic', 'sympathetic')",-0.39720866,-0.33621275,-0.0821116,-0.061328,0.0207836
11,0.35642213,0.37561017,"('unhelpful', 'helpful')",1.6555216,1.7741197,1.0059719,1.074865,0.0688931
12,-0.23334925,-0.14998333,"('unsupportive', 'supportive')",-1.8471687,-1.7948642,-1.040259,-0.9724237,0.0678353
13,0.14478843,0.1233629,"('impolite', 'polite')",-0.38616604,-0.34879225,-0.1206888,-0.1127147,0.0079741
14,0.6122202,0.60788405,"('antisocial', 'social')",-0.03433974,-0.14033315,0.2889403,0.2337755,-0.0551648
15,0.066968374,-0.043625966,"('boring', 'funny')",0.64302045,0.6047726,0.3549944,0.2805733,-0.0744211
16,-0.19284703,-0.27029866,"('unpopular', 'popular')",0.60281,0.6232654,0.2049815,0.1764834,-0.0284981
17,-0.16401994,-0.0588365,"('nasty', 'nice')",-0.41450858,-0.35585746,-0.2892643,-0.207347,0.0819173
18,-0.597415,-0.5822361,"('disagreeable', 'welcoming')",-0.22579053,-0.23355842,-0.4116027,-0.4078973,0.0037054
19,-0.82443494,-0.7946006,"('inhospitable', 'hospitable')",-0.14093903,-0.09435761,-0.482687,-0.4444791,0.0382079
20,0.3055145,0.4120746,"('rough', 'thoughtful')",1.2083976,1.1886518,0.7569561,0.8003632,0.0434071
21,1.1208358,1.0567998,"('immoral', 'moral')",-0.10370517,-0.1091921,0.5085653,0.4738038,-0.0347615
22,0.18744001,0.15886593,"('untrustworthy', 'trustworthy')",-0.87719864,-0.91521835,-0.3448793,-0.3781762,-0.0332969
23,0.18551369,0.19757149,"('insincere', 'sincere')",5.9718237,6.015907,3.0786686,3.106739,0.0280704
24,0.11909254,0.14005452,"('dishonest', 'honest')",0.83725214,0.8309528,0.4781723,0.4855037,0.0073314
25,-0.321879,-0.33415094,"('egoistic', 'altruistic')",1.5469209,1.5285879,0.6125209,0.5972185,-0.0153024
26,0.012855507,-0.121186286,"('hardhearted', 'benevolent')",1.8562831,1.7085294,0.9345693,0.7936715,-0.1408978
27,-0.37790948,-0.33558172,"('hardhearted', 'softhearted')",1.4372019,1.4524261,0.5296462,0.5584222,0.028776
28,-0.11811293,-0.23345298,"('disloyal', 'loyal')",1.1271178,0.967986,0.5045024,0.3672665,-0.1372359
29,-0.96614045,-0.97527534,"('unfair', 'fair')",-0.44812277,-0.6095471,-0.7071316,-0.7924112,-0.0852796
30,0.9743384,0.9427637,"('intolerant', 'tolerant')",1.4377427,1.4206969,1.2060406,1.1817303,-0.0243103
31,-1.4249684,-1.3291187,"('evil', 'good')",-0.9328846,-0.9923945,-1.1789265,-1.1607566,0.0181699
32,0.54793715,0.34655315,"('unkind', 'kind')",1.3521107,1.1559656,0.9500239,0.7512593,-0.1987646
33,-0.010122232,-0.07937133,"('wrong', 'right')",-0.6475731,-0.759718,-0.3288477,-0.4195447,-0.090697
34,0.07418479,0.27516484,"('mean', 'honorable')",5.916537,6.2083592,2.9953609,3.2417622,0.2464013
35,-1.0801693,-1.1710713,"('corrupt', 'incorrupt')",-0.56706476,-0.7288385,-0.823617,-0.9499549,-0.1263379
36,-1.6413138,-1.72333,"('hostile', 'amicable')",-0.08937059,-0.2680231,-0.8653422,-0.9956766,-0.1303344
37,0.15982676,0.1232062,"('fake', 'genuine')",0.23880443,0.29452282,0.1993156,0.2088645,0.0095489
38,-0.29478538,-0.2635864,"('untruthful', 'truthful')",-0.106726296,-0.023584768,-0.2007558,-0.1435856,0.0571702
39,0.7126658,0.8494596,"('exploitative', 'cooperative')",0.10906918,0.10592821,0.4108675,0.4776939,0.0668264
40,-0.04444572,-0.04527732,"('stingy', 'generous')",-1.3381118,-1.3249037,-0.6912788,-0.6850905,0.0061883
41,0.15708676,0.22296685,"('unforgiving', 'forgiving')",0.37124136,0.30929196,0.2641641,0.2661294,0.0019653
42,0.15619564,0.18247382,"('unreliable', 'reliable')",-3.4964955,-3.3901808,-1.6701499,-1.6038535,0.0662964
43,-0.23395482,-0.108207285,"('irresponsible', 'responsible')",0.694324,0.73516816,0.2301846,0.3134804,0.0832958
44,0.31448585,0.27611986,"('prejudiced', 'unprejudiced')",-1.7072697,-1.6925334,-0.6963919,-0.7082068,-0.0118149
45,0.26213306,0.28137365,"('incompetent', 'competent')",0.054552976,0.046584945,0.158343,0.1639793,0.0056363
46,0.13569638,0.097259566,"('uncompetitive', 'competitive')",-0.33074945,-0.34470007,-0.0975265,-0.1237203,-0.0261938
47,0.12858573,0.29623833,"('stupid', 'smart')",5.20677,5.430892,2.6676779,2.8635652,0.1958873
48,0.15058178,0.23051421,"('unintelligent', 'intelligent')",0.6813316,0.72470003,0.4159567,0.4776071,0.0616504
49,-0.05571411,-0.009376953,"('unable', 'able')",-0.10771991,-0.0016405918,-0.081717,-0.0055088,0.0762082
50,0.02498735,-0.0579573,"('clumsy', 'skillful')",0.19371656,0.2217273,0.109352,0.081885,-0.027467
51,0.6431578,0.47185665,"('uneducated', 'educated')",0.9417133,0.8680307,0.7924355,0.6699437,-0.1224918
52,-0.4308828,-0.56768876,"('irrational', 'rational')",0.3336185,0.24740481,-0.0486322,-0.160142,-0.1115098
53,-1.2349659,-1.2284791,"('uncreative', 'creative')",0.8554601,0.8621372,-0.1897529,-0.183171,0.0065819
54,-0.056632802,-0.18166135,"('incapable', 'capable')",1.18936,1.1975862,0.5663636,0.5079624,-0.0584012
55,0.21244213,0.26108867,"('incompetent', 'clever')",0.49159923,0.48989683,0.3520207,0.3754928,0.0234721
56,0.85747784,0.84836036,"('impractical', 'practical')",-0.21692361,-0.20616937,0.3202771,0.3210955,0.0008184
57,-0.46503562,-0.5548724,"('unimaginative', 'imaginative')",-2.4295201,-2.4816127,-1.4472779,-1.5182426,-0.0709647
58,-0.23768829,-0.30639198,"('undiscriminating', 'discriminating')",0.4451908,0.3779908,0.1037512,0.0357994,-0.0679518
59,0.03732285,0.042432953,"('foolish', 'wise')",0.17062053,0.19116466,0.1039717,0.1167988,0.0128271
60,0.9454193,1.1609623,"('inefficient', 'efficient')",-0.107382216,0.07574088,0.4190185,0.6183516,0.1993331
61,0.24589723,0.2148212,"('illogical', 'logical')",0.5360302,0.37091577,0.3909637,0.2928685,-0.0980952
62,1.0662754,1.2309647,"('incompetent', 'brilliant')",0.47042915,0.6705424,0.7683523,0.9507536,0.1824013
63,-0.026011202,0.1017401,"('unperceptive', 'insightful')",0.9944793,1.1540459,0.484234,0.627893,0.143659
64,-0.03549752,-0.06462127,"('shy', 'confident')",-6.97671,-7.029046,-3.5061038,-3.5468338,-0.04073
65,0.5953294,0.5896971,"('insecure', 'secure')",-0.42318562,-0.40867987,0.0860719,0.0905086,0.0044367
66,-1.6519814,-1.6757067,"('inactive', 'active')",0.24268499,0.23026659,-0.7046482,-0.7227201,-0.0180719
67,0.7034277,0.6055509,"('doubtful', 'determined')",-0.41971698,-0.47415924,0.1418553,0.0656958,-0.0761595
68,-0.50915784,-0.5439743,"('dependent', 'independent')",-0.4383574,-0.4502248,-0.4737576,-0.4970995,-0.0233419
69,-0.6167213,-0.55702555,"('lazy', 'industrious')",-0.8909758,-0.9039195,-0.7538486,-0.7304726,0.023376
70,0.4903289,0.5758647,"('lethargic', 'energetic')",0.71309227,0.85573125,0.6017106,0.715798,0.1140874
71,-0.5740478,-0.5463776,"('diffident', 'self-confident')",0.23196669,0.24813837,-0.1710406,-0.1491196,0.021921
72,0.064396136,0.033367142,"('unambitious', 'ambitious')",-0.5427972,-0.5459995,-0.2392005,-0.2563162,-0.0171157
73,0.65443474,0.58605474,"('helpless', 'self-reliant')",-3.0187593,-2.994254,-1.1821623,-1.2040997,-0.0219374
74,0.44645396,0.42864048,"('undedicated', 'dedicated')",0.19184186,0.13231587,0.3191479,0.2804782,-0.0386697
75,-0.34528968,-0.38657135,"('meek', 'impulsive')",-0.49077362,-0.40763617,-0.4180316,-0.3971038,0.0209278
76,0.91482824,1.0089767,"('anxious', 'daring')",0.07346128,0.18162473,0.4941448,0.5953007,0.1011559
77,-0.22221935,-0.11466917,"('unmotivated', 'motivated')",-1.1840382,-1.0430913,-0.7031288,-0.5788803,0.1242485
78,-0.61296684,-0.5394256,"('nonresilient', 'resilient')",-0.0666807,0.04643531,-0.3398238,-0.2464952,0.0933286
79,-0.79773635,-0.8625962,"('wavering', 'unwavering')",-0.2879625,-0.23475753,-0.5428494,-0.5486768,-0.0058274
80,0.87151945,0.8798318,"('dominated', 'dominating')",-0.9738028,-0.9750191,-0.0511417,-0.0475937,0.003548
81,1.4611095,1.4106969,"('submissive', 'aggressive')",-0.5591957,-0.5045149,0.4509569,0.453091,0.0021341
82,-0.02003615,-0.07620624,"('poor', 'rich')",6.390689,6.4932404,3.1853263,3.2085171,0.0231908
83,-0.186226,-0.2458407,"('powerless', 'powerful')",-0.82523644,-0.89185137,-0.5057312,-0.568846,-0.0631148
84,-0.13111795,-0.18209061,"('inferior', 'superior')",0.6030955,0.6284416,0.2359888,0.2231755,-0.0128133
85,-0.45356962,-0.53217787,"('insignificant', 'prestigious')",0.6494012,0.6738419,0.0979158,0.070832,-0.0270838
86,-0.6978096,-0.82787955,"('uninfluential', 'influential')",0.26878327,0.11480348,-0.2145132,-0.356538,-0.1420248
87,0.9162982,0.7976638,"('unsuccessful', 'successful')",1.0777819,1.081717,0.99704,0.9396904,-0.0573496
88,0.04502444,-0.09696875,"('low', 'eminent')",0.46490636,0.41960263,0.2549654,0.1613169,-0.0936485
