,martin_male,martin_female,tuple,marietta_male,marietta_female,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,0.67789114,0.71724033,"('unsociable', 'sociable')",-1.4930798,-1.5681003,0.71563506,0.63782203,-0.6538863,-0.7621394,-0.18836,-0.2437943,-0.0554343
1,-0.6695581,-0.8150839,"('unfriendly', 'friendly')",-0.91377,-1.1231613,0.77263016,0.5782425,1.1188313,0.91527045,0.0770333,-0.1111831,-0.1882164
2,0.6670336,0.7305497,"('unlikable', 'likable')",0.89140105,0.8746766,0.5424787,0.5375034,0.19455811,0.2892653,0.5738679,0.6079988,0.0341309
3,0.7537478,0.90492046,"('repellent', 'pleasant')",-0.7922621,-0.649123,0.21218035,0.3545368,0.20348257,0.26273298,0.0942872,0.2182668,0.1239796
4,-1.7877015,-1.9112595,"('disliked', 'liked')",0.25400954,0.21467339,-1.0142741,-1.1063448,-5.3949375,-5.426553,-1.9857259,-2.0573709,-0.071645
5,-1.8042424,-1.9829223,"('distant', 'outgoing')",0.41552123,0.24040976,-0.972233,-1.0240462,-0.311345,-0.37329617,-0.6680748,-0.7849637,-0.1168889
6,-2.2298384,-2.3681583,"('distant', 'open')",0.32948458,0.1404146,-1.283737,-1.287949,0.040283937,-0.06488448,-0.7859517,-0.8951443,-0.1091926
7,0.5792611,0.6683567,"('insensitive', 'sensitive')",-0.8581866,-0.80433935,0.48823935,0.5567787,0.3789806,0.33822286,0.1470736,0.1897547,0.0426811
8,-0.7933407,-0.86671925,"('unaffectionate', 'affectionate')",-0.15786164,-0.2579618,-0.19482692,-0.23978063,0.7070296,0.5733149,-0.1097499,-0.1977867,-0.0880368
9,0.15649194,0.050213873,"('unaffectionate', 'caring')",-0.67930853,-0.80945903,0.5971535,0.53464186,0.83512855,0.7424322,0.2273664,0.1294572,-0.0979092
10,1.1858734,1.2324111,"('unsympathetic', 'sympathetic')",-1.3439151,-1.230662,0.4046536,0.42993927,-0.2269039,-0.24276459,0.004927,0.047231,0.042304
11,0.71809006,0.73694927,"('unhelpful', 'helpful')",-1.1699578,-1.0863425,0.3747816,0.38939196,1.691148,1.7235699,0.4035155,0.4408922,0.0373767
12,0.9644936,0.99617934,"('unsupportive', 'supportive')",-0.1772944,-0.12893814,1.0293014,1.0887902,-1.4252903,-1.3967657,0.0978025,0.1398164,0.0420139
13,1.0599641,1.1926519,"('impolite', 'polite')",-0.7198127,-0.7094649,0.66743165,0.7283837,-0.5379858,-0.5446676,0.1173993,0.1667258,0.0493265
14,0.96753097,1.0778905,"('antisocial', 'social')",-0.8099995,-0.7893916,1.6023757,1.6919106,-0.7208541,-0.70175475,0.2597633,0.3196637,0.0599004
15,-1.0027975,-1.0353235,"('boring', 'funny')",0.3147764,0.19503313,-1.071598,-1.1186414,0.16173708,0.11640319,-0.3994705,-0.4606321,-0.0611616
16,-0.7395973,-0.85609,"('unpopular', 'popular')",-0.2915289,-0.33868533,-0.91723603,-0.9542248,0.5375588,0.51190954,-0.3527009,-0.4092727,-0.0565718
17,-0.26803482,-0.21459247,"('nasty', 'nice')",-0.12824994,-0.059092738,-0.53198516,-0.44128785,-0.35939917,-0.3154846,-0.3219173,-0.2576144,0.0643029
18,-0.300502,-0.28580165,"('disagreeable', 'welcoming')",0.9156527,0.8939312,-0.21196456,-0.19745368,-0.5451944,-0.6065928,-0.0355021,-0.0489792,-0.0134771
19,-0.52932024,-0.49275786,"('inhospitable', 'hospitable')",0.042083096,0.050150305,-1.6978794,-1.6965519,-0.36826065,-0.29847363,-0.6383443,-0.6094083,0.028936
20,0.4243979,0.4533038,"('rough', 'thoughtful')",-0.46907854,-0.43532073,0.019658476,0.037312858,1.1730756,1.1269809,0.2870134,0.2955692,0.0085558
21,1.5016131,1.6195931,"('immoral', 'moral')",-0.29142615,-0.28228188,1.0291494,1.0565537,-0.90664744,-0.8775835,0.3331723,0.3790704,0.0458981
22,0.7582343,0.7805917,"('untrustworthy', 'trustworthy')",0.23955476,0.27958542,-0.03488405,-0.021065556,-0.92783123,-0.96084166,0.0087685,0.0195675,0.010799
23,1.6783316,1.6980975,"('insincere', 'sincere')",-0.5905179,-0.5677627,1.181832,1.1669956,4.3361015,4.2239394,1.6514368,1.6303174,-0.0211194
