,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.541052,1.4846605,"('unsociable', 'sociable')",1.4917492,1.4577243,-0.3010666,-0.34812886,0.9105782,0.864752,-0.0458262
1,0.9997386,0.978313,"('unfriendly', 'friendly')",-0.790472,-1.0018437,1.9616344,1.8634098,0.7236337,0.613293,-0.1103407
2,0.30914906,0.37066263,"('unlikable', 'likable')",0.8951647,0.96095157,0.38001883,0.48360124,0.5281109,0.6050718,0.0769609
3,-0.23442519,-0.13684176,"('repellent', 'pleasant')",0.9698256,1.0389823,0.22279832,0.28146797,0.3193996,0.3945362,0.0751366
4,-0.1777165,-0.22312027,"('disliked', 'liked')",-0.06744502,-0.096519254,-6.354991,-6.476795,-2.2000508,-2.2654783,-0.0654275
5,-0.49742556,-0.49929768,"('distant', 'outgoing')",-1.2015873,-1.3265052,-0.14763913,-0.21659148,-0.6155507,-0.6807981,-0.0652474
6,-0.70759344,-0.7138653,"('distant', 'open')",-1.9236889,-2.0617056,0.6878047,0.59652686,-0.6478259,-0.726348,-0.0785221
7,1.6876146,1.7388065,"('insensitive', 'sensitive')",1.3453206,1.4608232,0.81237626,0.81708,1.2817705,1.3389033,0.0571328
8,0.21608362,0.1980077,"('unaffectionate', 'affectionate')",-0.94867265,-1.0607234,0.78689015,0.7266763,0.0181004,-0.0453465,-0.0634469
9,1.7492065,1.7829053,"('unaffectionate', 'caring')",-0.115279764,-0.17646389,1.3842331,1.3942502,1.0060533,1.0002306,-0.0058227
10,1.1065342,1.1637284,"('unsympathetic', 'sympathetic')",1.5195906,1.6072419,-0.012382345,0.029615805,0.8712475,0.9335287,0.0622812
11,0.74162227,0.83164287,"('unhelpful', 'helpful')",1.7298151,1.8539941,2.1006594,2.2222133,1.5240323,1.6359501,0.1119178
12,2.2048976,2.330941,"('unsupportive', 'supportive')",1.7395152,1.949326,-1.6900373,-1.6564142,0.7514585,0.8746176,0.1231591
