,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.82397044,-0.882654,"('unsociable', 'sociable')",-0.46043503,-0.52764696,-0.6422027,-0.7051505,-0.0629478
1,0.8842064,0.9309376,"('unfriendly', 'friendly')",1.8365171,1.7278095,1.3603618,1.3293736,-0.0309882
2,-0.79591006,-0.731307,"('unlikable', 'likable')",0.26562524,0.323205,-0.2651424,-0.204051,0.0610914
3,0.3534433,0.50124943,"('repellent', 'pleasant')",-0.14884603,-0.13091785,0.1022986,0.1851658,0.0828672
4,-0.99096024,-1.062252,"('disliked', 'liked')",-6.176884,-6.1860795,-3.5839221,-3.6241658,-0.0402437
5,-0.5588173,-0.52396697,"('distant', 'outgoing')",0.19080383,0.13739832,-0.1840068,-0.1932843,-0.0092775
6,-0.08230614,-0.05042974,"('distant', 'open')",0.44139966,0.34324074,0.1795468,0.1464055,-0.0331413
7,0.7421894,0.7293458,"('insensitive', 'sensitive')",0.46289685,0.49194846,0.6025431,0.6106471,0.008104
8,-0.02148414,0.025918372,"('unaffectionate', 'affectionate')",0.77216864,0.67145073,0.3753422,0.3486845,-0.0266577
9,0.8434209,0.94544566,"('unaffectionate', 'caring')",0.8950222,0.85375035,0.8692216,0.899598,0.0303764
10,0.6588327,0.7190243,"('unsympathetic', 'sympathetic')",-0.7723948,-0.76808125,-0.056781,-0.0245285,0.0322525
11,0.4435878,0.5442936,"('unhelpful', 'helpful')",1.558176,1.6118102,1.0008819,1.0780519,0.07717
12,0.48368955,0.6487926,"('unsupportive', 'supportive')",-1.7258753,-1.6755236,-0.6210929,-0.5133655,0.1077274
13,-0.42058077,-0.5601535,"('impolite', 'polite')",-0.92014056,-0.9556768,-0.6703607,-0.7579151,-0.0875544
14,-0.99161255,-1.1229653,"('antisocial', 'social')",-0.72065693,-0.74244744,-0.8561348,-0.9327064,-0.0765716
15,-0.46404472,-0.579987,"('boring', 'funny')",0.4569519,0.44269788,-0.0035464,-0.0686446,-0.0650982
16,-1.7061439,-1.6375743,"('unpopular', 'popular')",0.4538773,0.46508655,-0.6261333,-0.5862439,0.0398894
17,-0.17336985,-0.1985912,"('nasty', 'nice')",-0.2941095,-0.28229022,-0.2337397,-0.2404407,-0.006701
18,-1.7920765,-1.7804427,"('disagreeable', 'welcoming')",-0.42131785,-0.5204256,-1.1066972,-1.1504341,-0.0437369
19,-1.3103542,-1.213881,"('inhospitable', 'hospitable')",-0.06814182,-0.039484352,-0.689248,-0.6266827,0.0625653
20,0.04737569,0.05061752,"('rough', 'thoughtful')",1.1705385,1.1358873,0.6089571,0.5932524,-0.0157047
21,-0.34767434,-0.38988668,"('immoral', 'moral')",-0.58401936,-0.5178625,-0.4658468,-0.4538746,0.0119722
22,-0.84980017,-0.93980783,"('untrustworthy', 'trustworthy')",-1.083388,-1.1436846,-0.9665941,-1.0417463,-0.0751522
23,0.42775133,0.4700347,"('insincere', 'sincere')",5.5405107,5.446483,2.9841311,2.9582589,-0.0258722
24,0.5108437,0.41733697,"('dishonest', 'honest')",0.44804364,0.3506344,0.4794437,0.3839857,-0.095458
25,-0.5443994,-0.528559,"('egoistic', 'altruistic')",1.6173174,1.61005,0.536459,0.5407455,0.0042865
26,0.69792014,0.66197443,"('hardhearted', 'benevolent')",1.6420202,1.6410736,1.1699702,1.1515241,-0.0184461
