,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.20337845,-0.21835138,"('unsociable', 'sociable')",-0.26532757,-0.33944693,-0.18486333,-0.2589363,-0.2178564,-0.2722449,-0.0543885
1,0.23084205,0.080668874,"('unfriendly', 'friendly')",-0.058782008,-0.21629849,0.91218174,0.73992705,0.3614139,0.2014325,-0.1599814
2,0.40980032,0.42973658,"('unlikable', 'likable')",1.125463,1.1000986,0.9214979,0.8934892,0.8189204,0.8077748,-0.0111456
3,-0.20924497,0.0026145214,"('repellent', 'pleasant')",-0.5475331,-0.3680091,0.5696136,0.6077953,-0.0623882,0.0808002,0.1431884
4,-0.8373402,-0.9352389,"('disliked', 'liked')",0.5866903,0.4445242,-6.1059585,-6.326258,-2.1188695,-2.2723242,-0.1534547
5,-0.57976145,-0.76894337,"('distant', 'outgoing')",-0.47380057,-0.58470947,-0.6791969,-0.7276459,-0.5775863,-0.6937663,-0.11618
6,-1.0146542,-1.1714551,"('distant', 'open')",-0.99136156,-1.1257463,-0.81431115,-0.8788361,-0.9401089,-1.0586792,-0.1185703
7,1.4900852,1.6739391,"('insensitive', 'sensitive')",0.30717275,0.49830848,0.40297192,0.46625975,0.73341,0.8795025,0.1460925
8,-0.14356531,-0.2618267,"('unaffectionate', 'affectionate')",-0.49038994,-0.6463678,0.17637432,0.08232793,-0.152527,-0.2752889,-0.1227619
9,1.2434264,1.1787322,"('unaffectionate', 'caring')",0.10916406,0.04001826,0.7465362,0.7045684,0.6997089,0.6411063,-0.0586026
10,0.39202678,0.6010122,"('unsympathetic', 'sympathetic')",-1.0723913,-1.0095527,-0.57802933,-0.54105014,-0.4194646,-0.3165302,0.1029344
11,-0.54957426,-0.44132245,"('unhelpful', 'helpful')",0.23449402,0.3436854,2.0101957,2.063805,0.5650385,0.6553893,0.0903508
12,0.9862015,1.073731,"('unsupportive', 'supportive')",0.31069013,0.35362566,-1.8708098,-1.8741703,-0.191306,-0.1489379,0.0423681
13,-0.40007946,-0.31532183,"('impolite', 'polite')",-0.25104952,-0.1788947,-0.56772035,-0.5021647,-0.4062831,-0.3321271,0.074156
14,0.52659166,0.63492507,"('antisocial', 'social')",1.0448873,1.1475714,0.31385556,0.2658088,0.6284448,0.6827684,0.0543236
15,-0.17822227,-0.34682178,"('boring', 'funny')",-0.124969676,-0.26488203,-0.20467725,-0.20469832,-0.1692897,-0.272134,-0.1028443
16,-0.41465992,-0.45120108,"('unpopular', 'popular')",-0.037593,-0.10455555,0.2346475,0.2375788,-0.0725351,-0.1060593,-0.0335242
17,0.25116193,0.30196947,"('nasty', 'nice')",-0.75106823,-0.77642167,-0.7466138,-0.68688613,-0.4155067,-0.3871128,0.0283939
18,-0.30926096,-0.3499806,"('disagreeable', 'welcoming')",-0.48491257,-0.50226235,-0.58105993,-0.6758333,-0.4584111,-0.5093587,-0.0509476
19,-0.5514467,-0.57833815,"('inhospitable', 'hospitable')",-1.0908874,-1.1928211,-0.8483058,-0.80482215,-0.8302133,-0.8586605,-0.0284472
20,0.79422754,0.92000085,"('rough', 'thoughtful')",0.07772764,0.1560123,0.42466187,0.4488994,0.4322057,0.5083042,0.0760985
21,0.10328758,0.19384724,"('immoral', 'moral')",0.8736239,0.91015196,-0.29740083,-0.21962288,0.2265036,0.2947921,0.0682885
22,-0.23636702,-0.15271491,"('untrustworthy', 'trustworthy')",-0.7145233,-0.69997334,-0.78713346,-0.77515626,-0.5793413,-0.5426149,0.0367264
23,1.6642414,1.7782775,"('insincere', 'sincere')",-0.3607134,-0.27548835,5.402548,5.49862,2.2353586,2.333803,0.0984444
24,0.37300622,0.5032506,"('dishonest', 'honest')",0.30096406,0.35924047,0.71859103,0.72040665,0.4641871,0.5276326,0.0634455
25,-0.42230457,-0.5559988,"('egoistic', 'altruistic')",0.72372824,0.61681414,0.9648418,0.9008216,0.4220885,0.3205457,-0.1015428
26,0.6303359,0.4346525,"('hardhearted', 'benevolent')",0.76697844,0.70016044,1.6232569,1.4427394,1.0068571,0.8591841,-0.147673
27,0.39459902,0.5142115,"('hardhearted', 'softhearted')",-0.0023719445,0.12726146,0.7958172,0.79528415,0.3960148,0.478919,0.0829042
28,0.7502032,0.72906435,"('disloyal', 'loyal')",0.39592445,0.3078706,1.3103517,1.2290585,0.8188265,0.7553312,-0.0634953
29,0.29603165,0.22861287,"('unfair', 'fair')",-0.57506925,-0.6317606,-0.3742837,-0.48291484,-0.2177738,-0.2953542,-0.0775804
30,1.0265718,1.0766978,"('intolerant', 'tolerant')",0.7265524,0.74857444,0.7918942,0.7403504,0.8483395,0.8552076,0.0068681
31,-0.7500359,-0.835634,"('evil', 'good')",-1.1904684,-1.3670977,-1.4284295,-1.5201784,-1.1229779,-1.24097,-0.1179921
32,0.585845,0.67141235,"('unkind', 'kind')",-0.28242716,-0.20302972,0.6851954,0.6403852,0.3295377,0.3695893,0.0400516
33,0.66529167,0.4917617,"('wrong', 'right')",0.94338715,0.7775344,-0.6331361,-0.6620775,0.3251809,0.2024062,-0.1227747
34,-0.27111435,-0.17857668,"('mean', 'honorable')",0.24511638,0.3405018,5.0448217,5.3167286,1.6729412,1.826218,0.1532768
35,-0.4743074,-0.60740644,"('corrupt', 'incorrupt')",-0.27563947,-0.4055759,-0.5902505,-0.62424314,-0.4467324,-0.5457418,-0.0990094
36,-0.55683196,-0.7040968,"('hostile', 'amicable')",-0.599031,-0.85915875,-0.4392661,-0.5406907,-0.5317097,-0.7013154,-0.1696057
37,0.91927993,0.96572065,"('fake', 'genuine')",-0.109991126,-0.10115677,-0.11669896,-0.04320214,0.2308633,0.2737872,0.0429239
38,0.122524716,0.14093643,"('untruthful', 'truthful')",-0.027092323,-0.123598516,-0.07675073,-0.018021038,0.0062272,-0.0002277,-0.0064549
39,1.7493633,1.8275976,"('exploitative', 'cooperative')",0.20119771,0.34014088,0.23735425,0.22091857,0.7293051,0.796219,0.0669139
40,0.21278659,0.21014497,"('stingy', 'generous')",0.54268193,0.5222133,-1.8440017,-1.9743037,-0.3628444,-0.4139818,-0.0511374
41,0.27793342,0.2750347,"('unforgiving', 'forgiving')",-0.30374873,-0.39637008,0.043452464,-0.057755556,0.0058791,-0.059697,-0.0655761
42,0.63438344,0.7239784,"('unreliable', 'reliable')",-0.026660882,0.0139675625,-2.5060585,-2.5058072,-0.6327786,-0.589287,0.0434916
43,0.51663876,0.6632961,"('irresponsible', 'responsible')",0.098087296,0.23754184,0.23869604,0.25644502,0.284474,0.385761,0.101287
44,-1.5222776,-1.5041599,"('prejudiced', 'unprejudiced')",-0.316205,-0.26946905,-1.2498841,-1.2775038,-1.0294556,-1.0170442,0.0124114
45,-0.053460456,0.052997924,"('incompetent', 'competent')",-0.79983604,-0.7395103,0.06851034,0.07515746,-0.2615954,-0.203785,0.0578104
46,0.03286699,0.21887492,"('uncompetitive', 'competitive')",-0.07412974,0.06965613,-0.5700078,-0.5332136,-0.2037568,-0.0815609,0.1221959
47,-0.41234452,-0.3430637,"('stupid', 'smart')",0.5971347,0.68793935,5.1964316,5.4038315,1.7937406,1.9162358,0.1224952
