,align_male,align_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
17,-0.71699464,-0.69247204,"('nasty', 'nice')",-0.57614493,-0.5434071,-0.5546824,-0.5173237,-0.6159407,-0.584401,0.0315397
18,-0.28940213,-0.24875875,"('disagreeable', 'welcoming')",0.0794626,0.17985252,-0.12864128,-0.1643495,-0.1128603,-0.0777519,0.0351084
19,-1.5430107,-1.5360315,"('inhospitable', 'hospitable')",-0.72248197,-0.7169145,0.17615068,0.28931642,-0.6964474,-0.6545432,0.0419042
20,1.567299,1.5593739,"('rough', 'thoughtful')",1.0946608,1.1355946,0.7480808,0.7313955,1.1366801,1.1421213,0.0054412
21,1.2172512,1.1895165,"('immoral', 'moral')",1.2485213,1.2336501,-0.53730273,-0.58780056,0.6428233,0.6117887,-0.0310346
22,0.74038935,0.79097325,"('untrustworthy', 'trustworthy')",0.50544137,0.49475956,-0.6619587,-0.7488397,0.194624,0.1789644,-0.0156596
23,1.8565418,1.8126112,"('insincere', 'sincere')",-0.19505072,-0.16418014,5.1423492,5.121762,2.2679467,2.256731,-0.0112157
24,1.3607216,1.4308327,"('dishonest', 'honest')",-1.6510137,-1.5457472,0.505111,0.50976765,0.0716063,0.1316177,0.0600114
25,-0.44324845,-0.4210273,"('egoistic', 'altruistic')",-0.34860972,-0.26236883,1.6287179,1.6112899,0.2789532,0.3092979,0.0303447
26,0.8943656,0.8867559,"('hardhearted', 'benevolent')",0.7246388,0.782286,2.0182898,1.9648967,1.2124314,1.2113129,-0.0011185
27,0.858482,0.84966004,"('hardhearted', 'softhearted')",-0.008491459,0.042480566,1.3887118,1.3914462,0.7462341,0.7611957,0.0149616
28,0.7800648,0.68929416,"('disloyal', 'loyal')",0.26886016,0.18319182,0.92746776,0.8419533,0.6587976,0.5714798,-0.0873178
29,-1.0245053,-1.051202,"('unfair', 'fair')",-1.2672921,-1.2786893,-0.7463656,-0.8616114,-1.012721,-1.0638342,-0.0511132
30,1.9698917,1.9597486,"('intolerant', 'tolerant')",1.4344866,1.4558198,1.1637348,1.0958513,1.5227044,1.5038066,-0.0188978
31,-2.7120154,-2.5516407,"('evil', 'good')",-1.161813,-1.1203823,-0.6932655,-0.7083966,-1.5223646,-1.4601399,0.0622247
32,0.4045365,0.31793147,"('unkind', 'kind')",0.37215227,0.3562309,0.9101184,0.7978839,0.5622691,0.4906821,-0.071587
33,0.36971316,0.23256059,"('wrong', 'right')",0.38716704,0.37031466,-0.23599389,-0.2885821,0.1736288,0.1047644,-0.0688644
34,1.3412045,1.434961,"('mean', 'honorable')",-0.5790484,-0.4105678,5.555236,5.7343216,2.1057973,2.2529049,0.1471076
35,-2.0758388,-2.2313845,"('corrupt', 'incorrupt')",-0.9665284,-1.0636686,0.043042853,-0.041397907,-0.9997748,-1.1121503,-0.1123755
36,-1.3090367,-1.2370528,"('hostile', 'amicable')",-1.200331,-1.2997245,0.50613075,0.3432605,-0.6677457,-0.7311722,-0.0634265
37,0.30573824,0.2943461,"('fake', 'genuine')",-0.56669784,-0.5122849,0.19664162,0.27362153,-0.0214393,0.0185609,0.0400002
38,0.65914655,0.6540175,"('untruthful', 'truthful')",-0.63270783,-0.5288677,0.11319177,0.20205429,0.0465435,0.109068,0.0625245
39,3.0049553,2.921796,"('exploitative', 'cooperative')",0.79568315,0.81212085,0.19858912,0.123855576,1.3330758,1.2859242,-0.0471516
40,0.18113846,0.29018098,"('stingy', 'generous')",-0.40790388,-0.29307553,-1.6192749,-1.7327101,-0.6153467,-0.5785349,0.0368118
41,0.7980403,0.8858717,"('unforgiving', 'forgiving')",-0.62838876,-0.49460965,0.40349162,0.25524566,0.1910477,0.2155026,0.0244549
42,1.3094071,1.3803805,"('unreliable', 'reliable')",-0.71819043,-0.5076314,-2.8256521,-2.6916492,-0.7448119,-0.6063,0.1385119
43,2.161474,2.266324,"('irresponsible', 'responsible')",0.003158018,0.17254713,0.30442232,0.31418923,0.8230182,0.9176868,0.0946686
44,-0.70189613,-0.7806144,"('prejudiced', 'unprejudiced')",-0.18407816,-0.12708841,-1.4994037,-1.5047206,-0.795126,-0.8041411,-0.0090151
45,0.27352184,0.47835657,"('incompetent', 'competent')",-0.22153424,-0.07878256,-0.3149758,-0.3065167,-0.0876627,0.0310191,0.1186818
46,1.6231071,1.7487336,"('uncompetitive', 'competitive')",0.850236,0.96432227,-0.5599261,-0.69985396,0.6378057,0.6710673,0.0332616
47,0.6364435,0.6677648,"('stupid', 'smart')",1.2753869,1.3476391,5.2182875,5.378173,2.376706,2.4645255,0.0878195
48,0.75375265,0.8178296,"('unintelligent', 'intelligent')",1.2071477,1.1935906,0.71475905,0.65037674,0.8918865,0.8872657,-0.0046208
49,-0.13349034,-0.140731,"('unable', 'able')",0.76096267,0.82436574,0.22109017,0.35592532,0.2828542,0.34652,0.0636658
50,-0.4637118,-0.4741215,"('clumsy', 'skillful')",0.6357235,0.65416926,0.38541752,0.45533064,0.1858097,0.2117928,0.0259831
51,1.1302272,1.0340421,"('uneducated', 'educated')",0.64271843,0.45239514,0.40444762,0.2737326,0.7257977,0.5867233,-0.1390744
52,-0.84296256,-0.9726529,"('irrational', 'rational')",-0.71545035,-0.90419954,0.23194695,0.113226,-0.4421553,-0.5878755,-0.1457202
53,-0.9317943,-0.9467473,"('uncreative', 'creative')",1.1715956,1.1788527,0.9928351,0.96566623,0.4108788,0.3992572,-0.0116216
54,0.03297186,-0.0060184803,"('incapable', 'capable')",0.6206831,0.56617326,1.1601502,1.2496343,0.6046017,0.603263,-0.0013387
55,1.2134131,1.3352712,"('incompetent', 'clever')",1.0645001,1.0974262,-0.007508097,-0.06683707,0.7568017,0.7886201,0.0318184
56,2.391598,2.3225262,"('impractical', 'practical')",0.8779929,0.9002971,-0.29379228,-0.25795564,0.9919329,0.9882893,-0.0036436
57,0.22765054,0.31521806,"('unimaginative', 'imaginative')",1.1723922,1.2102824,-2.1181886,-2.2201343,-0.2393819,-0.2315446,0.0078373
58,1.5678102,1.5881046,"('undiscriminating', 'discriminating')",0.53179425,0.560441,-0.007224618,-0.033638798,0.6974599,0.704969,0.0075091
59,-0.31876984,-0.41784385,"('foolish', 'wise')",0.34181702,0.23826317,0.73550564,0.7502689,0.2528509,0.1902294,-0.0626215
60,2.5265586,2.544134,"('inefficient', 'efficient')",1.3994552,1.5193294,-0.41656283,-0.3469649,1.1698171,1.2388328,0.0690157
61,1.3225619,1.1232462,"('illogical', 'logical')",1.0623145,0.91069233,0.062206905,-0.1018005,0.8156944,0.644046,-0.1716484
62,1.4167868,1.485656,"('incompetent', 'brilliant')",1.2540342,1.4151565,0.14055067,0.30361286,0.9371239,1.0681419,0.131018
63,1.4285464,1.5266949,"('unperceptive', 'insightful')",0.7392109,0.8579848,1.0253022,1.0950221,1.0643531,1.1599007,0.0955476
64,0.33147383,0.31279266,"('shy', 'confident')",0.03824847,0.02815067,-6.2113585,-6.324209,-1.9472121,-1.994422,-0.0472099
65,1.9178152,1.8245802,"('insecure', 'secure')",0.353089,0.22042297,-0.6094471,-0.65481734,0.5538191,0.4633953,-0.0904238
66,-0.69050163,-0.63714755,"('inactive', 'active')",-0.8624574,-0.8448324,0.95121986,0.98931533,-0.2005797,-0.1642215,0.0363582
67,0.9849355,0.78119105,"('doubtful', 'determined')",0.49362552,0.49683714,-0.5522993,-0.5000493,0.3087539,0.2593263,-0.0494276
68,0.7552519,0.6313412,"('dependent', 'independent')",-0.1467273,-0.24191894,-0.5623498,-0.59927654,0.0153916,-0.0699514,-0.085343
69,-0.52511966,-0.6269938,"('lazy', 'industrious')",0.4136347,0.4893112,-0.16498488,-0.11162357,-0.0921566,-0.0831021,0.0090545
70,2.0383406,2.1336176,"('lethargic', 'energetic')",0.3050133,0.4582974,0.42906958,0.50776595,0.9241411,1.033227,0.1090859
71,1.895068,1.8940202,"('diffident', 'self-confident')",0.8907443,0.9951962,0.73964703,0.7594256,1.1751531,1.216214,0.0410609
72,0.87241304,0.9142495,"('unambitious', 'ambitious')",-0.7061667,-0.64617085,-1.2528557,-1.1635071,-0.3622031,-0.2984762,0.0637269
73,0.78921324,0.78079176,"('helpless', 'self-reliant')",0.6386885,0.6159432,-2.7396092,-2.7166293,-0.4372358,-0.4399648,-0.002729
74,1.3344808,1.3966384,"('undedicated', 'dedicated')",0.5973576,0.73570126,0.2217043,0.21421814,0.7178475,0.782186,0.0643385
75,-1.3637058,-1.2773253,"('meek', 'impulsive')",-0.41867074,-0.37909168,-0.23965843,-0.11910319,-0.6740116,-0.59184,0.0821716
76,0.95388097,1.0007697,"('anxious', 'daring')",0.56471384,0.6495238,-0.11729957,-0.07838978,0.4670984,0.5239679,0.0568695
77,0.78953284,0.7769245,"('unmotivated', 'motivated')",1.1098479,1.1316637,-1.0246116,-1.0262964,0.2915897,0.2940973,0.0025076
78,0.8591558,0.9907329,"('nonresilient', 'resilient')",1.3983697,1.4750547,0.28541365,0.3146094,0.8476464,0.926799,0.0791526
79,-1.1619647,-1.1522583,"('wavering', 'unwavering')",-1.5661722,-1.6264882,0.09744885,0.19142804,-0.8768961,-0.8624396,0.0144565
80,1.3815796,1.3021339,"('dominated', 'dominating')",0.29325444,0.28915673,-1.2083397,-1.1518632,0.1554981,0.1464758,-0.0090223
81,1.7281578,1.7178919,"('submissive', 'aggressive')",1.2823616,1.2860438,-0.77126884,-0.73533595,0.7464169,0.7562,0.0097831
82,-0.516291,-0.49368367,"('poor', 'rich')",0.81750435,0.71282685,5.7044606,5.823744,2.0018913,2.0142957,0.0124044
83,0.6711616,0.632059,"('powerless', 'powerful')",0.37160474,0.40645984,-0.8963986,-0.9527683,0.0487892,0.0285835,-0.0202057
84,1.2767458,1.1921518,"('inferior', 'superior')",0.665248,0.56691444,0.8648609,0.79030794,0.9356182,0.8497914,-0.0858268
85,-1.6184578,-1.609707,"('insignificant', 'prestigious')",0.17676596,0.17480245,1.0791107,1.0760492,-0.1208604,-0.1196185,0.0012419
86,0.77704513,0.7981371,"('uninfluential', 'influential')",0.31323242,0.26547194,0.18972929,0.0121462885,0.426669,0.3585851,-0.0680839
87,0.4676824,0.40038005,"('unsuccessful', 'successful')",1.1100839,1.0253569,0.92796534,0.9836253,0.8352439,0.8031208,-0.0321231
88,0.24052796,0.14971748,"('low', 'eminent')",0.22065578,0.14337443,0.4513475,0.45829198,0.3041771,0.2504613,-0.0537158
