,apollo_male,apollo_female,tuple,education_male,education_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.46234685,-0.591765,"('unsociable', 'sociable')",0.3976817,0.21441555,0.47498798,0.38349342,-0.7005124,-0.8202921,-0.0725474,-0.203537,-0.1309896
1,0.4452989,0.28108087,"('unfriendly', 'friendly')",-0.50673413,-0.5714644,0.06113147,-0.10824163,1.9497104,1.8263373,0.4873517,0.3569281,-0.1304236
2,-0.030742653,0.015944261,"('unlikable', 'likable')",0.24006952,0.37808168,1.272054,1.2976478,0.4357842,0.5767671,0.4792913,0.5671102,0.0878189
3,0.26311013,0.38209045,"('repellent', 'pleasant')",0.30833212,0.39047882,0.8185986,0.89391166,0.43473524,0.44010037,0.456194,0.5266454,0.0704514
4,-0.66401136,-0.75253993,"('disliked', 'liked')",1.067309,1.0421393,-0.22352348,-0.33062088,-6.509671,-6.5896187,-1.5824742,-1.65766,-0.0751858
5,-1.0451794,-1.0714692,"('distant', 'outgoing')",-0.3626218,-0.19485644,-1.5702527,-1.531807,-0.32628867,-0.2508837,-0.8260856,-0.762254,0.0638316
6,-1.2538335,-1.2349612,"('distant', 'open')",-0.52575743,-0.3029548,-1.9474831,-1.8953571,0.28412744,0.35739985,-0.8607367,-0.7689683,0.0917684
7,0.6784735,0.7034267,"('insensitive', 'sensitive')",1.1878916,1.2024245,0.4907055,0.5655777,1.0466691,1.0078114,0.8509349,0.8698101,0.0188752
8,0.7097759,0.6450679,"('unaffectionate', 'affectionate')",-0.00607788,0.06502026,0.20117506,0.14494044,0.9978825,0.9303567,0.4756889,0.4463463,-0.0293426
9,0.5513177,0.4949881,"('unaffectionate', 'caring')",0.07898416,0.1153029,-0.0036262274,-0.054020792,1.2979513,1.2694701,0.4811567,0.4564351,-0.0247216
10,-0.39970803,-0.35050666,"('unsympathetic', 'sympathetic')",0.4494073,0.5783595,-0.4282613,-0.31139272,-0.5025663,-0.5012641,-0.2202821,-0.146201,0.0740811
11,0.053502638,0.12710297,"('unhelpful', 'helpful')",0.3398465,0.42191678,0.098090544,0.21959148,1.5791365,1.6797707,0.517644,0.6120955,0.0944515
12,1.2480129,1.3367143,"('unsupportive', 'supportive')",1.5259247,1.8441654,1.1648172,1.3970232,-1.5910194,-1.58702,0.5869339,0.7477207,0.1607868
13,-0.4790073,-0.5529557,"('impolite', 'polite')",1.1495847,1.1140715,0.108728185,0.11886728,-0.2934669,-0.2973491,0.1214597,0.0956585,-0.0258012
14,-0.2200238,-0.22133571,"('antisocial', 'social')",1.4956607,1.4223974,1.3010069,1.3446168,-0.37532547,-0.43454453,0.5503296,0.5277835,-0.0225461
15,0.18949641,0.070315175,"('boring', 'funny')",-0.022493377,-0.06808922,-0.73836786,-0.895551,0.4692198,0.4506933,-0.0255363,-0.1106579,-0.0851216
16,-1.3307377,-1.384387,"('unpopular', 'popular')",-0.5403498,-0.5859323,-0.3929083,-0.40843046,0.14090966,0.15343565,-0.5307716,-0.5563285,-0.0255569
17,-0.9619834,-0.9296643,"('nasty', 'nice')",-0.16953349,-0.04685601,-0.8927426,-0.80237645,-0.6234568,-0.5316624,-0.6619291,-0.5776398,0.0842893
18,0.22349437,0.25062072,"('disagreeable', 'welcoming')",-0.39818043,-0.3173372,-0.35175803,-0.27138013,-0.3816161,-0.4039706,-0.227015,-0.1855168,0.0414982
19,-1.1239339,-1.1517271,"('inhospitable', 'hospitable')",0.1833454,0.28128943,-1.0139071,-1.0033598,0.008838382,0.09601399,-0.4864143,-0.4444458,0.0419685
20,0.028975662,0.09261948,"('rough', 'thoughtful')",-0.086011276,-0.005072873,0.6118613,0.61363626,1.0483202,0.988067,0.4007865,0.4223124,0.0215259
21,0.2940684,0.2755178,"('immoral', 'moral')",2.2365875,2.180594,0.35377434,0.3956529,-0.89720637,-0.8515293,0.496806,0.5000588,0.0032528
22,-0.50946885,-0.5229378,"('untrustworthy', 'trustworthy')",0.39424294,0.43536264,1.2421428,1.1871266,-0.7729697,-0.77218413,0.0884868,0.0818418,-0.006645
23,0.65726906,0.6598328,"('insincere', 'sincere')",0.71663284,0.7099506,0.5490099,0.5614334,5.8519673,5.7500973,1.9437197,1.9203285,-0.0233912
24,0.28074232,0.2718253,"('dishonest', 'honest')",0.40255928,0.4083887,-0.29329467,-0.3272276,0.6482267,0.5772204,0.2595584,0.2325517,-0.0270067
25,0.102505505,0.00076913834,"('egoistic', 'altruistic')",0.081014074,0.030074414,0.31486034,0.17703262,1.9300381,1.8436248,0.6071045,0.5128753,-0.0942292
26,1.5181546,1.3981901,"('hardhearted', 'benevolent')",1.3307903,1.2615274,1.1413654,1.1088845,1.894614,1.8172871,1.471231,1.3964722,-0.0747588
27,0.7657546,0.8516101,"('hardhearted', 'softhearted')",1.0304718,1.2401712,0.13369788,0.20984507,1.7311289,1.6286515,0.9152633,0.9825695,0.0673062
28,-0.12596789,-0.3282975,"('disloyal', 'loyal')",-0.18457577,-0.30817622,-0.0032193642,-0.1512548,1.0107021,0.8421905,0.1742348,0.0136155,-0.1606193
29,-0.25760043,-0.3814661,"('unfair', 'fair')",-1.4781045,-1.5641413,-0.4671576,-0.53926873,-0.14517239,-0.2830319,-0.5870087,-0.691977,-0.1049683
30,0.5270233,0.49608487,"('intolerant', 'tolerant')",1.3433226,1.3593819,0.24224629,0.20500493,1.0295378,1.023865,0.7855325,0.7710842,-0.0144483
31,-0.4735868,-0.4647136,"('evil', 'good')",-1.6360085,-1.6020545,-1.3488737,-1.3668827,-0.7468567,-0.8142152,-1.0513314,-1.0619665,-0.0106351
32,-0.078040525,-0.12213062,"('unkind', 'kind')",-0.12650725,-0.08862265,1.154435,1.08368,1.0589495,0.9252516,0.5022092,0.4495446,-0.0526646
33,0.6940135,0.6212113,"('wrong', 'right')",0.2017698,0.18920901,-0.13854466,-0.2476607,-0.32243174,-0.39888602,0.1087017,0.0409684,-0.0677333
34,-0.045544077,0.07764712,"('mean', 'honorable')",0.7827891,0.939609,-0.254569,-0.118423045,5.8295965,6.0020266,1.5780681,1.725215,0.1471469
35,-0.37580007,-0.47468764,"('corrupt', 'incorrupt')",-2.1094832,-2.247497,-1.5836451,-1.7251583,0.09897095,-0.047255486,-0.9924895,-1.1236496,-0.1311601
36,-0.78847617,-0.9059673,"('hostile', 'amicable')",-1.5104189,-1.5755382,-1.2780585,-1.4822978,0.55608493,0.39500925,-0.7552172,-0.8921985,-0.1369813
37,-0.002325669,-0.03133288,"('fake', 'genuine')",0.28285694,0.32967225,0.11372451,0.07770593,0.5239992,0.5030057,0.2295637,0.2197627,-0.009801
38,-0.7688492,-0.7683327,"('untruthful', 'truthful')",-0.19372626,-0.10676004,-0.900814,-0.86929864,-0.26379293,-0.21888651,-0.5317956,-0.4908195,0.0409761
39,1.0008193,1.0198201,"('exploitative', 'cooperative')",0.27792704,0.2900343,2.0198555,2.0470092,0.3120223,0.31113768,0.902656,0.9170003,0.0143443
40,0.1462927,0.1608352,"('stingy', 'generous')",0.15142092,0.1822998,0.49002928,0.5422046,-1.3639269,-1.5043763,-0.144046,-0.1547592,-0.0107132
41,-0.46641335,-0.4587341,"('unforgiving', 'forgiving')",-0.5641615,-0.44489563,0.8770261,0.9183856,0.3065248,0.22191334,0.038244,0.0591673,0.0209233
42,-0.6033006,-0.52123284,"('unreliable', 'reliable')",1.1141537,1.3903322,0.72192895,0.9450389,-3.096328,-2.9879346,-0.4658865,-0.2934491,0.1724374
43,-0.11385131,-0.01113499,"('irresponsible', 'responsible')",1.3509077,1.6219288,0.41570467,0.56458,0.4088452,0.4845288,0.5154015,0.6649756,0.1495741
44,-1.2735766,-1.1472565,"('prejudiced', 'unprejudiced')",-0.25003195,-0.23117745,-0.5986125,-0.6226744,-1.4742978,-1.4234663,-0.8991297,-0.8561437,0.042986
45,-0.8087177,-0.79640794,"('incompetent', 'competent')",0.86636573,1.0149494,-0.12988754,-0.0730356,-0.65396035,-0.6744336,-0.18155,-0.1322319,0.0493181
46,-0.35376143,-0.35265625,"('uncompetitive', 'competitive')",0.4433167,0.59531677,1.0917783,1.1476299,-0.92337346,-0.94426477,0.06449,0.1115064,0.0470164
47,-0.96140385,-0.8651823,"('stupid', 'smart')",1.1568428,1.3412354,0.9171903,1.010098,5.329328,5.4387736,1.6104894,1.7312312,0.1207418
