,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.19240405,-0.29256257,"('unsociable', 'sociable')",-2.0618722,-2.2443824,-0.32580757,-0.38859788,-0.33033088,-0.4498006,-0.7276037,-0.8438358,-0.1162321
1,1.4821961,1.4469672,"('unfriendly', 'friendly')",0.74029225,0.79573923,1.0462996,1.0145028,2.072298,1.9616221,1.3352715,1.3047079,-0.0305636
2,1.3007458,1.3637787,"('unlikable', 'likable')",0.66326535,0.7944444,0.5983106,0.5981426,0.67832106,0.77940416,0.8101607,0.8839425,0.0737818
3,-0.65149903,-0.62503463,"('repellent', 'pleasant')",-1.2832651,-1.2695687,-0.26460108,-0.28948897,0.3053695,0.29457274,-0.4734989,-0.4723799,0.001119
4,0.10817963,0.13191147,"('disliked', 'liked')",1.1411417,1.1256384,0.7048301,0.65363955,-5.99332,-6.038453,-1.0097921,-1.0318159,-0.0220238
5,1.1861573,1.1836684,"('distant', 'outgoing')",1.4542061,1.6759292,-0.107063964,-0.0639687,-0.33675417,-0.3219712,0.5491363,0.6184145,0.0692782
6,1.1855139,1.216197,"('distant', 'open')",1.6395291,1.8335471,-0.53339344,-0.5280291,0.4781331,0.42515334,0.6924457,0.7367171,0.0442714
7,0.014479153,-0.0065222457,"('insensitive', 'sensitive')",-0.69565886,-0.7280148,-0.5431405,-0.5308492,0.7751792,0.73482084,-0.1122852,-0.1326414,-0.0203562
8,1.2543569,1.221045,"('unaffectionate', 'affectionate')",0.63340926,0.6516613,-0.31867808,-0.3203671,0.5642082,0.4950135,0.5333241,0.5118382,-0.0214859
9,1.9048891,1.893449,"('unaffectionate', 'caring')",0.49686986,0.49947938,0.14614451,0.16840331,0.9630947,0.91725355,0.8777496,0.8696463,-0.0081033
10,-0.85326,-0.8935419,"('unsympathetic', 'sympathetic')",-2.653383,-2.770251,-1.444876,-1.417636,-0.411145,-0.46067098,-1.3406661,-1.385525,-0.0448589
11,-0.9695672,-1.0175394,"('unhelpful', 'helpful')",-1.3003806,-1.2840383,-1.0227808,-0.97851115,1.4882013,1.5018764,-0.4511318,-0.4445531,0.0065787
12,1.4001604,1.3883601,"('unsupportive', 'supportive')",-0.6684023,-0.57755977,0.06107254,0.13478935,-1.8593725,-1.8546138,-0.2666355,-0.227256,0.0393795
13,-1.4981006,-1.6190807,"('impolite', 'polite')",-1.3130586,-1.4192767,-0.03934695,-0.080234095,-0.145652,-0.2102102,-0.7490395,-0.8322004,-0.0831609
14,0.12954469,0.10050608,"('antisocial', 'social')",-1.756356,-1.8467556,-0.124466136,-0.16113634,-0.5089522,-0.50986713,-0.5650574,-0.6043133,-0.0392559
15,0.21016425,0.13189974,"('boring', 'funny')",0.53541166,0.4748816,-0.26812914,-0.32706982,0.531372,0.5720872,0.2522047,0.2129497,-0.039255
16,-0.79186034,-0.8153764,"('unpopular', 'popular')",0.46750695,0.44924524,-0.23319414,-0.24545455,0.3662957,0.3667635,-0.047813,-0.0612056,-0.0133926
17,0.36623567,0.3680388,"('nasty', 'nice')",1.0560731,1.117523,0.99488646,1.021581,-0.26651976,-0.15268326,0.5376688,0.5886149,0.0509461
18,0.772056,0.7769295,"('disagreeable', 'welcoming')",0.8129012,0.92356706,0.09698053,0.013565853,-0.38449046,-0.47189045,0.3243618,0.310543,-0.0138188
19,0.08466052,0.08343689,"('inhospitable', 'hospitable')",0.9086718,0.9845408,-0.5800146,-0.5845491,0.09141358,0.11584911,0.1261828,0.1498194,0.0236366
20,-0.22991507,-0.29329073,"('rough', 'thoughtful')",-0.8069408,-0.9026674,-0.6190486,-0.69592965,1.4348376,1.374754,-0.0552667,-0.1292835,-0.0740168
21,-0.5475686,-0.6074793,"('immoral', 'moral')",-1.3909693,-1.5731448,-0.5309925,-0.5332173,-0.57241046,-0.56851375,-0.7604852,-0.8205888,-0.0601036
22,-1.1426612,-1.1615411,"('untrustworthy', 'trustworthy')",-1.6175947,-1.7026018,-0.43688098,-0.51190275,-0.867828,-0.939201,-1.0162412,-1.0788116,-0.0625704
23,0.04815397,0.015489284,"('insincere', 'sincere')",-1.8594124,-1.9245296,-0.66818684,-0.7586159,5.6422997,5.5180974,0.7907136,0.7126103,-0.0781033
24,0.34611118,0.2996785,"('dishonest', 'honest')",-0.59293973,-0.76807344,-0.97098815,-1.0345225,0.86320055,0.78052056,-0.088654,-0.1805992,-0.0919452
25,1.4474097,1.5027568,"('egoistic', 'altruistic')",1.690346,1.7783695,2.075222,2.1342316,1.7360084,1.7528396,1.7372465,1.7920494,0.0548029
26,2.1002326,2.0409777,"('hardhearted', 'benevolent')",1.5941443,1.4709511,1.4707434,1.3692733,1.589163,1.5271153,1.6885707,1.6020794,-0.0864913
27,0.57759655,0.5578304,"('hardhearted', 'softhearted')",-0.5811748,-0.5125944,-0.3657383,-0.34378144,1.7238387,1.6404191,0.3386305,0.3354684,-0.0031621
28,0.42680496,0.30426723,"('disloyal', 'loyal')",-0.56202364,-0.7389708,-0.660017,-0.6920373,0.774119,0.65699434,-0.0052792,-0.1174366,-0.1121574
29,0.38639835,0.3420718,"('unfair', 'fair')",0.36200517,0.2631549,-0.18547386,-0.2667404,-0.0695047,-0.163086,0.1233562,0.0438501,-0.0795061
30,-0.61908007,-0.6842127,"('intolerant', 'tolerant')",-1.4434224,-1.5434282,-0.8249468,-0.90279967,0.9851292,0.88590306,-0.47558,-0.5611343,-0.0855543
31,0.89991987,0.99031883,"('evil', 'good')",1.517452,1.6506041,0.76234704,0.7455843,-0.6730689,-0.6975804,0.6266625,0.6722317,0.0455692
32,0.9814293,0.9327489,"('unkind', 'kind')",-0.6327768,-0.718664,0.019683428,0.0045312047,0.9072832,0.80242264,0.3189048,0.2552597,-0.0636451
33,1.2974846,1.2160596,"('wrong', 'right')",1.8152816,1.791246,1.2441881,1.1557868,-0.43065512,-0.46843466,0.9815749,0.9236645,-0.0579104
34,-0.19097336,-0.119806714,"('mean', 'honorable')",0.11885683,0.25497568,0.3193838,0.353585,6.0316534,6.0386896,1.5697302,1.6318609,0.0621307
35,0.9294979,0.9021431,"('corrupt', 'incorrupt')",2.5595164,2.6110406,0.966169,0.917708,0.20686993,0.1292507,1.1655134,1.1400355,-0.0254779
36,1.1756877,1.1732705,"('hostile', 'amicable')",2.2127917,2.2774773,1.4508705,1.3441238,0.36647683,0.20248325,1.3014567,1.2493386,-0.0521181
37,0.038696762,0.026398279,"('fake', 'genuine')",-0.31647658,-0.40597385,-0.8402683,-0.9407076,0.4524377,0.42963275,-0.1664026,-0.2226626,-0.05626
38,-0.1184881,-0.09488401,"('untruthful', 'truthful')",-0.5756823,-0.5460363,-0.28888378,-0.2683496,0.0568183,0.030674089,-0.231559,-0.2196489,0.0119101
39,0.4270813,0.38610303,"('exploitative', 'cooperative')",0.3923125,0.2974695,0.59556586,0.5569993,0.200398,0.19051997,0.4038394,0.3577729,-0.0460665
40,1.2242249,1.1964161,"('stingy', 'generous')",0.105270095,0.16560526,0.58053493,0.54924786,-0.8661119,-0.9642513,0.2609795,0.2367545,-0.024225
41,0.56394017,0.5657598,"('unforgiving', 'forgiving')",-0.4573217,-0.47869208,0.57681394,0.4947452,0.2892728,0.13964854,0.2431763,0.1803654,-0.0628109
42,0.3034007,0.3022272,"('unreliable', 'reliable')",-1.0830255,-1.0694531,-0.6292604,-0.71135,-3.0154912,-3.0179732,-1.1060941,-1.1241373,-0.0180432
43,-1.0413908,-1.1149688,"('irresponsible', 'responsible')",-2.4926968,-2.4734528,-2.1312032,-2.1246974,0.024118654,0.02850248,-1.4102931,-1.4211541,-0.010861
44,-2.0793903,-2.0412567,"('prejudiced', 'unprejudiced')",-0.6674997,-0.5406824,-0.25226933,-0.22472432,-1.4197464,-1.3822626,-1.1047264,-1.0472314,0.057495
45,-1.3902134,-1.4534726,"('incompetent', 'competent')",-3.0401504,-3.0539377,-1.7831074,-1.8180574,-0.3993616,-0.4751094,-1.6532081,-1.7001443,-0.0469362
46,-1.0853606,-1.17959,"('uncompetitive', 'competitive')",-2.5922334,-2.6709425,-0.8955666,-0.88389957,-0.88625276,-0.9645366,-1.3648534,-1.4247422,-0.0598888
47,-0.7305175,-0.6861475,"('stupid', 'smart')",-0.10837471,-0.055179775,0.45336533,0.45880663,5.3007607,5.3118668,1.2288084,1.2573365,0.0285281
48,-0.022904363,-0.14999971,"('unintelligent', 'intelligent')",-1.1102732,-1.2652717,-0.7012334,-0.7340123,0.56170666,0.53082025,-0.3181761,-0.4046158,-0.0864397
49,-1.0399444,-1.0270791,"('unable', 'able')",-1.0783743,-1.0157813,-1.4319291,-1.3547555,-0.32706624,-0.23584285,-0.9693285,-0.9083647,0.0609638
50,-0.5333606,-0.5693915,"('clumsy', 'skillful')",-0.16748348,-0.22390056,-1.0625627,-1.1476191,-0.031348493,-0.110988,-0.4486888,-0.5129748,-0.064286
