,nordson_male,nordson_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.23433837,-0.33163282,"('unsociable', 'sociable')",-0.35901648,-0.6453502,-0.2966774,-0.4884915,-0.1918141
1,-0.69378215,-0.8596227,"('unfriendly', 'friendly')",1.3991455,1.2686855,0.3526817,0.2045314,-0.1481503
2,0.31209773,0.52785414,"('unlikable', 'likable')",0.7662032,0.8916415,0.5391505,0.7097478,0.1705973
3,0.10151311,0.2109673,"('repellent', 'pleasant')",0.87976176,0.8611258,0.4906374,0.5360466,0.0454092
4,0.19141214,0.17678054,"('disliked', 'liked')",-5.690515,-5.8217645,-2.7495515,-2.8224919,-0.0729404
5,-0.19220263,-0.20832276,"('distant', 'outgoing')",-0.60925937,-0.44617277,-0.400731,-0.3272478,0.0734832
6,-0.37105095,-0.33594823,"('distant', 'open')",-0.6716509,-0.53460914,-0.5213509,-0.4352787,0.0860722
7,-0.56050545,-0.50732166,"('insensitive', 'sensitive')",-0.26566425,-0.34428304,-0.4130849,-0.4258024,-0.0127175
8,-0.21199426,-0.28447807,"('unaffectionate', 'affectionate')",0.63958174,0.678245,0.2137937,0.1968835,-0.0169102
9,-0.3801213,-0.44001767,"('unaffectionate', 'caring')",0.8551997,0.84642166,0.2375392,0.203202,-0.0343372
10,-1.3738927,-1.3714036,"('unsympathetic', 'sympathetic')",-1.2331722,-1.3629338,-1.3035324,-1.3671687,-0.0636363
11,-0.65536964,-0.6890102,"('unhelpful', 'helpful')",1.1902238,1.1711508,0.2674271,0.2410703,-0.0263568
12,-0.4275794,-0.3467906,"('unsupportive', 'supportive')",-2.3900328,-2.4681423,-1.4088061,-1.4074664,0.0013397
13,-0.5499112,-0.563519,"('impolite', 'polite')",-1.1869459,-1.2553562,-0.8684286,-0.9094376,-0.041009
14,-0.24558535,-0.15814008,"('antisocial', 'social')",-0.012392176,-0.25898793,-0.1289888,-0.208564,-0.0795752
15,0.05645269,-0.04499819,"('boring', 'funny')",0.30771732,0.29371867,0.182085,0.1243602,-0.0577248
16,-0.16933627,-0.15187585,"('unpopular', 'popular')",0.7582934,0.74447703,0.2944786,0.2963006,0.001822
17,-0.22748695,-0.15858303,"('nasty', 'nice')",-0.28114456,-0.26704815,-0.2543158,-0.2128156,0.0415002
18,0.33710158,0.38883805,"('disagreeable', 'welcoming')",-0.5552014,-0.5978556,-0.1090499,-0.1045088,0.0045411
19,-0.2621948,-0.1948619,"('inhospitable', 'hospitable')",-0.56707954,-0.39007953,-0.4146372,-0.2924707,0.1221665
20,0.43941194,0.5240865,"('rough', 'thoughtful')",0.84373444,0.8215077,0.6415732,0.6727971,0.0312239
21,-1.2177252,-1.2384461,"('immoral', 'moral')",-0.8803042,-1.0406319,-1.0490147,-1.139539,-0.0905243
22,-0.6520287,-0.60583216,"('untrustworthy', 'trustworthy')",-1.1922781,-1.3140234,-0.9221534,-0.9599278,-0.0377744
23,-0.21126527,-0.31100732,"('insincere', 'sincere')",4.8879704,4.8411384,2.3383527,2.2650654,-0.0732873
24,-0.6333574,-0.5358149,"('dishonest', 'honest')",0.08706325,0.1208342,-0.2731471,-0.2074903,0.0656568
25,0.8215807,0.7680479,"('egoistic', 'altruistic')",1.5679328,1.5364852,1.1947567,1.1522665,-0.0424902
26,0.42836285,0.35122102,"('hardhearted', 'benevolent')",1.8210639,1.6714334,1.1247134,1.0113273,-0.1133861
27,-0.912915,-0.8199338,"('hardhearted', 'softhearted')",0.37857825,0.35475206,-0.2671684,-0.2325909,0.0345775
28,0.14736536,-0.0113203265,"('disloyal', 'loyal')",1.2447239,1.053451,0.6960446,0.5210653,-0.1749793
29,-0.77169603,-0.74631536,"('unfair', 'fair')",-0.62066036,-0.7630627,-0.6961782,-0.754689,-0.0585108
30,0.21409743,0.17859879,"('intolerant', 'tolerant')",0.8890422,0.7927004,0.5515698,0.4856496,-0.0659202
31,-0.97306633,-0.84134763,"('evil', 'good')",-0.6693584,-0.6373913,-0.8212124,-0.7393695,0.0818429
32,-0.9035536,-0.9673561,"('unkind', 'kind')",0.28354082,0.052657828,-0.3100064,-0.4573491,-0.1473427
33,0.9616687,0.88204277,"('wrong', 'right')",-0.4436192,-0.43948483,0.2590248,0.221279,-0.0377458
34,-0.574214,-0.416831,"('mean', 'honorable')",4.945193,5.2265105,2.1854894,2.4048398,0.2193504
35,0.38945544,0.36074015,"('corrupt', 'incorrupt')",-0.40122026,-0.29508755,-0.0058824,0.0328263,0.0387087
36,-0.29651856,-0.32262674,"('hostile', 'amicable')",0.294673,0.26982865,-0.0009228,-0.026399,-0.0254762
37,-0.39673352,-0.32440138,"('fake', 'genuine')",-0.32031557,-0.2836795,-0.3585246,-0.3040404,0.0544842
