,timetable_male,timetable_female,tuple,average_male,average_female,female-male
0,0.08919045,0.09366445,"('unsociable', 'sociable')",0.0891905,0.0936645,0.004474
1,0.9842285,0.9150471,"('unfriendly', 'friendly')",0.9842285,0.9150471,-0.0691814
2,-0.04767919,0.0620274,"('unlikable', 'likable')",-0.0476792,0.0620274,0.1097066
3,0.714414,0.75968593,"('repellent', 'pleasant')",0.714414,0.7596859,0.0452719
4,-7.256021,-7.355796,"('disliked', 'liked')",-7.256021,-7.3557959,-0.0997749
5,-0.7379718,-0.75119555,"('distant', 'outgoing')",-0.7379718,-0.7511955,-0.0132237
6,-0.35158852,-0.43554726,"('distant', 'open')",-0.3515885,-0.4355473,-0.0839588
7,1.2246884,1.3075048,"('insensitive', 'sensitive')",1.2246884,1.3075048,0.0828164
8,0.9096035,0.7749615,"('unaffectionate', 'affectionate')",0.9096035,0.7749615,-0.134642
9,1.0914426,1.0587871,"('unaffectionate', 'caring')",1.0914426,1.0587871,-0.0326555
10,1.2443489,1.3342265,"('unsympathetic', 'sympathetic')",1.2443489,1.3342265,0.0898776
11,1.5746841,1.63466,"('unhelpful', 'helpful')",1.5746841,1.63466,0.0599759
12,-1.5310221,-1.5075281,"('unsupportive', 'supportive')",-1.5310221,-1.5075281,0.023494
13,-0.010743186,0.037492886,"('impolite', 'polite')",-0.0107432,0.0374929,0.0482361
14,0.34887242,0.37674865,"('antisocial', 'social')",0.3488724,0.3767487,0.0278763
15,0.08251101,-0.026294172,"('boring', 'funny')",0.082511,-0.0262942,-0.1088052
16,-0.646859,-0.59153247,"('unpopular', 'popular')",-0.646859,-0.5915325,0.0553265
17,-0.65248585,-0.58514225,"('nasty', 'nice')",-0.6524858,-0.5851423,0.0673435
18,-0.46352014,-0.5448139,"('disagreeable', 'welcoming')",-0.4635201,-0.5448139,-0.0812938
19,-0.6140632,-0.6274208,"('inhospitable', 'hospitable')",-0.6140632,-0.6274208,-0.0133576
20,0.8989901,0.8432398,"('rough', 'thoughtful')",0.8989901,0.8432398,-0.0557503
21,-0.095638976,0.035797045,"('immoral', 'moral')",-0.095639,0.035797,0.131436
22,-0.30124065,-0.27072787,"('untrustworthy', 'trustworthy')",-0.3012407,-0.2707279,0.0305128
23,6.529424,6.5814548,"('insincere', 'sincere')",6.5294242,6.5814548,0.0520306
24,1.5233561,1.4604846,"('dishonest', 'honest')",1.5233561,1.4604846,-0.0628715
25,0.50454724,0.3729744,"('egoistic', 'altruistic')",0.5045472,0.3729744,-0.1315728
26,0.70957255,0.6105902,"('hardhearted', 'benevolent')",0.7095726,0.6105902,-0.0989824
27,1.418719,1.2725334,"('hardhearted', 'softhearted')",1.4187191,1.2725334,-0.1461857
28,0.8516065,0.818557,"('disloyal', 'loyal')",0.8516065,0.818557,-0.0330495
29,-0.71537477,-0.8051468,"('unfair', 'fair')",-0.7153748,-0.8051468,-0.089772
30,0.9694489,1.0035737,"('intolerant', 'tolerant')",0.9694489,1.0035737,0.0341248
31,-1.6963129,-1.7498144,"('evil', 'good')",-1.6963129,-1.7498144,-0.0535015
32,1.0294502,0.99834627,"('unkind', 'kind')",1.0294502,0.9983463,-0.0311039
33,-0.54166627,-0.5964683,"('wrong', 'right')",-0.5416663,-0.5964683,-0.054802
