,refuse_male,refuse_female,tuple,average_male,average_female,female-male
0,-0.39229077,-0.4812931,"('unsociable', 'sociable')",-0.3922908,-0.4812931,-0.0890023
1,1.5801351,1.5479214,"('unfriendly', 'friendly')",1.5801351,1.5479214,-0.0322137
2,-0.529986,-0.48792374,"('unlikable', 'likable')",-0.529986,-0.4879237,0.0420623
3,0.17012262,0.22611313,"('repellent', 'pleasant')",0.1701226,0.2261131,0.0559905
4,-7.7737994,-7.842272,"('disliked', 'liked')",-7.7737994,-7.8422718,-0.0684724
5,-0.5752424,-0.5089423,"('distant', 'outgoing')",-0.5752424,-0.5089423,0.0663001
6,-0.03318829,-0.012646265,"('distant', 'open')",-0.0331883,-0.0126463,0.020542
7,0.6846723,0.68140215,"('insensitive', 'sensitive')",0.6846723,0.6814021,-0.0032702
8,1.5668954,1.5133156,"('unaffectionate', 'affectionate')",1.5668954,1.5133156,-0.0535798
9,2.03012,2.0253885,"('unaffectionate', 'caring')",2.0301199,2.0253885,-0.0047314
10,0.87987125,0.8782699,"('unsympathetic', 'sympathetic')",0.8798712,0.8782699,-0.0016013
11,1.641325,1.6514176,"('unhelpful', 'helpful')",1.641325,1.6514176,0.0100926
12,-1.8219458,-1.8513883,"('unsupportive', 'supportive')",-1.8219458,-1.8513883,-0.0294425
13,-0.8454468,-0.8952116,"('impolite', 'polite')",-0.8454468,-0.8952116,-0.0497648
14,-0.1471304,-0.21864276,"('antisocial', 'social')",-0.1471304,-0.2186428,-0.0715124
15,0.057792388,0.003117444,"('boring', 'funny')",0.0577924,0.0031174,-0.054675
16,-1.2848092,-1.2657611,"('unpopular', 'popular')",-1.2848092,-1.2657611,0.0190481
17,-0.6685439,-0.6909698,"('nasty', 'nice')",-0.6685439,-0.6909698,-0.0224259
18,-1.0029387,-0.98822033,"('disagreeable', 'welcoming')",-1.0029387,-0.9882203,0.0147184
19,-0.78439355,-0.7732106,"('inhospitable', 'hospitable')",-0.7843935,-0.7732106,0.0111829
20,0.6579819,0.62459457,"('rough', 'thoughtful')",0.6579819,0.6245946,-0.0333873
21,-0.3291295,-0.30591583,"('immoral', 'moral')",-0.3291295,-0.3059158,0.0232137
22,-1.3157547,-1.3009479,"('untrustworthy', 'trustworthy')",-1.3157547,-1.3009479,0.0148068
23,6.509737,6.502817,"('insincere', 'sincere')",6.509737,6.5028172,-0.0069198
24,1.8198309,1.6852225,"('dishonest', 'honest')",1.8198309,1.6852225,-0.1346084
25,0.5724207,0.5388248,"('egoistic', 'altruistic')",0.5724207,0.5388248,-0.0335959
26,1.8747478,1.7573235,"('hardhearted', 'benevolent')",1.8747478,1.7573235,-0.1174243
27,1.9694393,1.771081,"('hardhearted', 'softhearted')",1.9694393,1.771081,-0.1983583
28,1.6174502,1.5778702,"('disloyal', 'loyal')",1.6174502,1.5778702,-0.03958
29,-0.9128405,-1.0062976,"('unfair', 'fair')",-0.9128405,-1.0062976,-0.0934571
30,0.47486308,0.47643682,"('intolerant', 'tolerant')",0.4748631,0.4764368,0.0015737
31,-1.6021032,-1.536114,"('evil', 'good')",-1.6021032,-1.536114,0.0659892
32,0.987863,0.88958275,"('unkind', 'kind')",0.987863,0.8895828,-0.0982802
33,-0.42005298,-0.47965366,"('wrong', 'right')",-0.420053,-0.4796537,-0.0596007
34,4.717116,4.833783,"('mean', 'honorable')",4.7171159,4.8337831,0.1166672
35,-1.0082797,-1.0918014,"('corrupt', 'incorrupt')",-1.0082797,-1.0918014,-0.0835217
36,-0.784566,-0.8205099,"('hostile', 'amicable')",-0.784566,-0.8205099,-0.0359439
37,0.7955531,0.7894197,"('fake', 'genuine')",0.7955531,0.7894197,-0.0061334
38,-0.08090694,-0.13063258,"('untruthful', 'truthful')",-0.0809069,-0.1306326,-0.0497257
39,0.25900432,0.25343773,"('exploitative', 'cooperative')",0.2590043,0.2534377,-0.0055666
40,-1.7787626,-1.8531854,"('stingy', 'generous')",-1.7787626,-1.8531854,-0.0744228
41,0.08151795,0.030940924,"('unforgiving', 'forgiving')",0.0815179,0.0309409,-0.050577
42,-3.2908444,-3.294699,"('unreliable', 'reliable')",-3.2908444,-3.294699,-0.0038546
43,0.7696549,0.77472997,"('irresponsible', 'responsible')",0.7696549,0.77473,0.0050751
44,-1.5899825,-1.5095462,"('prejudiced', 'unprejudiced')",-1.5899825,-1.5095462,0.0804363
45,-0.40324858,-0.39946252,"('incompetent', 'competent')",-0.4032486,-0.3994625,0.0037861
46,-0.96643233,-0.9821766,"('uncompetitive', 'competitive')",-0.9664323,-0.9821766,-0.0157443
47,4.924,5.037334,"('stupid', 'smart')",4.9239998,5.037334,0.1133342
48,0.63144505,0.57563764,"('unintelligent', 'intelligent')",0.6314451,0.5756376,-0.0558075
