,airgas_male,airgas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.36469793,-0.47181833,"('unsociable', 'sociable')",-0.22695732,-0.35198137,-0.2958276,-0.4118999,-0.1160723
1,-0.5047647,-0.58428437,"('unfriendly', 'friendly')",1.5823834,1.4739597,0.5388094,0.4448377,-0.0939717
2,0.443434,0.5403171,"('unlikable', 'likable')",0.71695036,0.7542023,0.5801922,0.6472597,0.0670675
3,-0.5795846,-0.49899846,"('repellent', 'pleasant')",0.20754687,0.19571467,-0.1860189,-0.1516419,0.034377
4,0.22019714,0.11598875,"('disliked', 'liked')",-5.9067416,-6.0039167,-2.8432722,-2.943964,-0.1006918
5,-0.6000771,-0.5758915,"('distant', 'outgoing')",-0.58294123,-0.6189228,-0.5915092,-0.5974072,-0.005898
6,-0.82975185,-0.8356276,"('distant', 'open')",-0.23069209,-0.31469542,-0.5302219,-0.5751615,-0.0449396
7,0.19418089,0.21308668,"('insensitive', 'sensitive')",0.6173483,0.65532595,0.4057646,0.4342063,0.0284417
8,-0.7082163,-0.7142307,"('unaffectionate', 'affectionate')",0.30606943,0.23252645,-0.2010734,-0.2408521,-0.0397787
9,-0.4465389,-0.47608843,"('unaffectionate', 'caring')",0.60805357,0.5512026,0.0807573,0.0375571,-0.0432002
10,-0.82206684,-0.82013214,"('unsympathetic', 'sympathetic')",-0.26747522,-0.27811062,-0.544771,-0.5491214,-0.0043504
11,-0.17940591,-0.116778836,"('unhelpful', 'helpful')",1.6420547,1.7115277,0.7313244,0.7973744,0.06605
12,-0.17312281,-0.038970135,"('unsupportive', 'supportive')",-2.0165796,-1.9806253,-1.0948513,-1.0097977,0.0850536
13,0.14075941,0.101176664,"('impolite', 'polite')",-0.388898,-0.4057058,-0.1240693,-0.1522646,-0.0281953
14,-0.26263276,-0.26811397,"('antisocial', 'social')",-0.258113,-0.31893617,-0.2603729,-0.2935251,-0.0331522
15,0.310105,0.17920229,"('boring', 'funny')",0.59818786,0.5711895,0.4541464,0.3751959,-0.0789505
16,-0.28928298,-0.3461312,"('unpopular', 'popular')",0.41102234,0.4163714,0.0608697,0.0351201,-0.0257496
