,general_male,general_female,tuple,motors_male,motors_female,co_male,co_female,average_male,average_female,female-male
0,-1.0823252,-1.2437848,"('unsociable', 'sociable')",-0.5662567,-0.6231016,-0.14725633,-0.32295707,-0.5986128,-0.7299478,-0.131335
1,0.7271604,0.6587989,"('unfriendly', 'friendly')",1.3297955,1.2353401,1.8567703,1.8195219,1.3045754,1.237887,-0.0666884
2,0.6167907,0.6158859,"('unlikable', 'likable')",0.8965289,0.88618094,0.8972815,0.9564756,0.8035337,0.8195141,0.0159804
3,-1.2159561,-1.1408154,"('repellent', 'pleasant')",-0.85256815,-0.85547864,0.5807449,0.65050715,-0.4959265,-0.4485956,0.0473309
4,-0.68619525,-0.7598114,"('disliked', 'liked')",0.5868797,0.39964172,-7.1387596,-7.20055,-2.4126918,-2.52024,-0.1075482
5,-0.1050795,0.074588686,"('distant', 'outgoing')",1.1275865,1.0976607,-0.6073121,-0.43488,0.1383983,0.2457898,0.1073915
6,-0.47077245,-0.25129062,"('distant', 'open')",0.524156,0.5325652,-0.40403432,-0.17437287,-0.1168836,0.0356339,0.1525175
7,-0.22598736,-0.23299557,"('insensitive', 'sensitive')",-1.0177362,-0.9547055,0.3254461,0.43267956,-0.3060925,-0.2516738,0.0544187
8,0.67568636,0.7915415,"('unaffectionate', 'affectionate')",1.0000353,1.0570953,0.7569682,0.7540534,0.8108966,0.8675634,0.0566668
9,0.9588882,0.94982725,"('unaffectionate', 'caring')",0.9630845,1.0205828,1.1321505,1.125503,1.0180411,1.031971,0.0139299
10,-0.76771516,-0.89596224,"('unsympathetic', 'sympathetic')",-1.3563727,-1.3132985,-0.09678695,-0.090045065,-0.7402916,-0.7664352,-0.0261436
11,0.28275096,0.08155374,"('unhelpful', 'helpful')",-0.08697046,-0.12303136,2.4746752,2.391225,0.8901519,0.7832491,-0.1069028
12,0.23169364,0.42236844,"('unsupportive', 'supportive')",-0.061399527,0.09404506,-2.0543299,-1.8996185,-0.6280119,-0.4610683,0.1669436
13,-0.30198124,-0.4804009,"('impolite', 'polite')",-0.8464774,-0.8422016,-0.008502252,-0.07316829,-0.3856536,-0.4652569,-0.0796033
14,-0.555485,-0.76529944,"('antisocial', 'social')",-0.33881477,-0.48906446,0.3504757,0.22260857,-0.1812747,-0.3439184,-0.1626437
15,0.40614837,0.25615907,"('boring', 'funny')",0.8729049,0.6533968,0.8362112,0.76473206,0.7050881,0.558096,-0.1469921
16,0.09140378,0.028035328,"('unpopular', 'popular')",-0.17123446,-0.15153188,0.49466488,0.4719373,0.1382781,0.1161469,-0.0221312
17,-0.51358837,-0.4993108,"('nasty', 'nice')",-0.41747224,-0.42579728,0.034162175,0.07361174,-0.2989661,-0.2838321,0.015134
18,-0.2774615,-0.070122644,"('disagreeable', 'welcoming')",-0.35949397,-0.20686945,-0.93929034,-0.8782353,-0.5254153,-0.3850758,0.1403395
19,0.93910426,1.0093275,"('inhospitable', 'hospitable')",0.6102169,0.6007434,0.11104655,0.23296863,0.5534559,0.6143465,0.0608906
20,-0.1604402,-0.0050564595,"('rough', 'thoughtful')",-0.16845794,-0.09688313,0.8047102,0.81321305,0.158604,0.2370911,0.0784871
21,0.06492555,-0.15608273,"('immoral', 'moral')",-0.3110571,-0.4168319,-0.81510246,-0.810613,-0.3537447,-0.4611759,-0.1074312
22,-1.0965848,-1.0516933,"('untrustworthy', 'trustworthy')",-0.78493047,-0.9332768,-0.7202792,-0.77166176,-0.8672648,-0.9188773,-0.0516125
23,-0.048446238,-0.09867394,"('insincere', 'sincere')",-0.2466924,-0.27934867,6.5278606,6.3728356,2.0775739,1.998271,-0.0793029
24,0.8569411,0.89448124,"('dishonest', 'honest')",0.23729798,0.36809325,0.9531614,0.93711954,0.6824668,0.7332313,0.0507645
25,-0.02371236,0.08841563,"('egoistic', 'altruistic')",0.74991536,0.91121376,1.5062398,1.4950901,0.7441476,0.8315732,0.0874256
26,1.1206084,0.900183,"('hardhearted', 'benevolent')",1.999234,1.8420734,1.8727982,1.7655406,1.6642135,1.5025991,-0.1616144
27,-0.84789443,-0.5949127,"('hardhearted', 'softhearted')",-0.61319953,-0.39790595,0.8522467,0.91545874,-0.2029491,-0.0257866,0.1771625
28,-0.41346592,-0.66256803,"('disloyal', 'loyal')",-0.021481622,-0.15971829,1.415354,1.119581,0.3268022,0.0990982,-0.227704
29,0.013700215,0.06317715,"('unfair', 'fair')",0.5140314,0.502207,-0.6892462,-0.7550043,-0.0538382,-0.0632067,-0.0093685
30,-0.5396158,-0.6651502,"('intolerant', 'tolerant')",-0.35944125,-0.43088937,0.36278045,0.4004777,-0.1787589,-0.2318539,-0.053095
31,-0.95218563,-0.606472,"('evil', 'good')",0.3624339,0.4373003,-1.0290012,-0.8317894,-0.5395843,-0.3336537,0.2059306
32,1.0346473,0.69076407,"('unkind', 'kind')",0.4106273,0.26863277,1.6458263,1.3238552,1.030367,0.761084,-0.269283
33,1.1578498,1.1315398,"('wrong', 'right')",1.0749419,1.0234119,-0.5207467,-0.5748127,0.5706817,0.526713,-0.0439687
34,-0.5444361,-0.19534694,"('mean', 'honorable')",-0.19504108,-0.039746113,5.5392265,5.775661,1.5999165,1.846856,0.2469395
35,0.6020936,0.46460813,"('corrupt', 'incorrupt')",0.39771906,0.2253717,-0.46351865,-0.66795796,0.1787647,0.0073406,-0.1714241
