,sl_male,sl_female,tuple,green_male,green_female,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,1.1462864,1.1134155,"('unsociable', 'sociable')",1.2984831,1.1043111,-0.5031473,-0.66004384,-0.039675936,-0.14673549,0.4754865,0.3527368,-0.1227497
1,-1.1418271,-1.183652,"('unfriendly', 'friendly')",-1.7662475,-1.6613048,-0.49744943,-0.5544189,1.4431473,1.2824522,-0.4905942,-0.529231,-0.0386368
2,0.841123,0.7731226,"('unlikable', 'likable')",0.24627922,0.2709337,1.2152916,1.2994268,0.78179234,0.780463,0.7711216,0.7809865,0.0098649
3,1.3201907,1.4515786,"('repellent', 'pleasant')",0.73620194,0.82757735,-0.6038146,-0.4869604,0.82080996,0.8394975,0.568347,0.6579233,0.0895763
4,-2.320637,-2.4142075,"('disliked', 'liked')",-0.7870683,-0.734931,0.7483773,0.8011942,-7.470015,-7.5522017,-2.4573357,-2.4750366,-0.0177009
5,-1.9172132,-2.082641,"('distant', 'outgoing')",-1.8803294,-1.7873555,0.382519,0.41653508,-0.2887666,-0.3302522,-0.9259475,-0.9459284,-0.0199809
6,-1.9590905,-2.0864067,"('distant', 'open')",-1.9641005,-1.7951196,0.09521524,0.15169385,-0.3467416,-0.36960965,-1.0436794,-1.0248606,0.0188188
7,1.125082,1.2519126,"('insensitive', 'sensitive')",1.4575756,1.4417123,-0.5707238,-0.5347412,0.61065817,0.61485213,0.655648,0.693434,0.037786
8,-1.0557823,-1.196801,"('unaffectionate', 'affectionate')",-1.4628011,-1.4416422,-0.5143299,-0.5287634,0.61870754,0.5246779,-0.6035514,-0.6606321,-0.0570807
9,-0.044674024,-0.073876545,"('unaffectionate', 'caring')",-0.5736942,-0.4995647,0.06104526,0.024512716,1.519589,1.4685601,0.2405665,0.2299079,-0.0106586
10,1.8153689,1.9449276,"('unsympathetic', 'sympathetic')",1.0355718,0.9331695,-2.030778,-2.0858178,-0.13461126,-0.20192942,0.1713879,0.1475874,-0.0238005
