,quality_male,quality_female,tuple,care_male,care_female,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3281423,0.23063542,"('unsociable', 'sociable')",0.16040283,0.1415273,0.958616,0.8577918,-0.75630057,-0.85965455,0.1727152,0.092575,-0.0801402
1,0.66652673,0.66003734,"('unfriendly', 'friendly')",0.48932266,0.7301982,-0.48200175,-0.5011326,1.928306,1.8205526,0.6505384,0.6774139,0.0268755
2,0.7007304,0.6796495,"('unlikable', 'likable')",0.7674202,0.8342777,1.3254793,1.4049754,0.569268,0.6501953,0.8407245,0.8922745,0.05155
3,-0.7689339,-0.53355265,"('repellent', 'pleasant')",-1.3374839,-1.0377735,0.5450191,0.6705263,0.22204016,0.30920526,-0.3348396,-0.1478986,0.186941
4,-0.24567136,-0.2524498,"('disliked', 'liked')",0.36520097,0.6159636,-0.39865592,-0.28859606,-6.745952,-6.8386,-1.7562696,-1.6909206,0.065349
5,0.095940106,0.14019069,"('distant', 'outgoing')",0.54689837,0.7123518,-0.97526455,-0.8851613,0.3676507,0.38726163,0.0088062,0.0886607,0.0798545
6,0.8269012,0.83620787,"('distant', 'open')",0.56131566,0.73556966,-1.4546063,-1.3212509,0.8887179,0.88607514,0.2055821,0.2841505,0.0785684
7,0.8966487,0.9939354,"('insensitive', 'sensitive')",0.43567303,0.5558043,1.5013518,1.5697906,0.68489355,0.6968606,0.8796418,0.9540977,0.0744559
8,-0.6870519,-0.6891294,"('unaffectionate', 'affectionate')",0.43077156,0.4760189,-0.99931145,-0.9771144,1.0239811,0.92967147,-0.0579027,-0.0651384,-0.0072357
9,1.0855432,1.0862229,"('unaffectionate', 'caring')",2.316532,2.3655927,0.5944521,0.66238683,1.3625295,1.4289715,1.3397641,1.3857934,0.0460293
10,1.0984336,1.1208578,"('unsympathetic', 'sympathetic')",0.4271189,0.5467699,1.2477611,1.3428882,-0.4357621,-0.4184005,0.5843878,0.6480289,0.0636411
11,-0.06683065,0.06060972,"('unhelpful', 'helpful')",1.4094893,1.3973259,1.4028949,1.4964038,1.9617131,2.1117232,1.1768167,1.2665157,0.089699
12,2.7982621,2.938738,"('unsupportive', 'supportive')",3.246641,3.6217906,1.9953678,2.2851534,-1.7754611,-1.7333424,1.5662024,1.778085,0.2118826
13,1.1424516,0.98570806,"('impolite', 'polite')",0.8869398,0.67644656,1.0086149,0.89993125,-0.43661258,-0.4933098,0.6503484,0.517194,-0.1331544
14,-0.46444324,-0.39587405,"('antisocial', 'social')",-0.25505355,-0.21722378,1.7283821,1.7968438,-0.95503706,-0.9817679,0.0134621,0.0504945,0.0370324
15,-0.14531621,-0.20702817,"('boring', 'funny')",0.5819757,0.34937975,0.0076941624,-0.013972856,0.56721514,0.47455183,0.2528922,0.1507326,-0.1021596
16,-1.243775,-1.2297269,"('unpopular', 'popular')",-0.61449146,-0.43148017,-0.8490441,-0.7745179,0.48823127,0.54387075,-0.5547699,-0.4729636,0.0818063
17,1.115817,1.1767669,"('nasty', 'nice')",0.5578601,0.67701817,0.3399445,0.4924163,-0.27001172,-0.203717,0.4359025,0.5356211,0.0997186
18,-0.79551476,-0.773266,"('disagreeable', 'welcoming')",-0.10131313,0.07744451,-0.5116437,-0.44893697,-0.14110056,-0.1868937,-0.387393,-0.332913,0.05448
19,-0.07743097,-0.05906062,"('inhospitable', 'hospitable')",0.26694512,0.36288556,-0.7551996,-0.73223907,0.37981462,0.43344712,-0.0464677,0.0012583,0.047726
20,-0.30847025,-0.30809072,"('rough', 'thoughtful')",-0.9433732,-0.9086003,-0.18913932,-0.22585571,0.9508335,0.9339692,-0.1225373,-0.1271444,-0.0046071
21,1.4295537,1.3715208,"('immoral', 'moral')",1.1512954,1.1538451,1.5690852,1.5891287,-0.72789145,-0.64135003,0.8555107,0.8682861,0.0127754
22,1.0115389,0.971095,"('untrustworthy', 'trustworthy')",0.018905923,0.11584669,0.43689117,0.5136655,-1.0956663,-1.1203591,0.0929174,0.120062,0.0271446
23,1.36553,1.4294868,"('insincere', 'sincere')",0.64068484,0.69484067,1.474348,1.4576536,6.2052636,6.2939386,2.4214566,2.4689798,0.0475232
24,1.4969977,1.4857732,"('dishonest', 'honest')",0.5426222,0.45502073,0.4329239,0.46665666,1.1798977,1.150397,0.9131104,0.8894619,-0.0236485
25,0.13325809,0.12288813,"('egoistic', 'altruistic')",-0.07451447,-0.023503058,-0.51518416,-0.5329661,1.4030485,1.3064015,0.236652,0.2182051,-0.0184469
26,0.39824152,0.25767305,"('hardhearted', 'benevolent')",0.76324165,0.8272421,1.0656993,1.0736247,1.5784372,1.4435729,0.9514049,0.9005282,-0.0508767
27,1.3972931,1.383754,"('hardhearted', 'softhearted')",1.2781224,1.2916753,0.56465304,0.5567647,1.7960887,1.6450962,1.2590393,1.2193226,-0.0397167
28,0.91391414,0.8084368,"('disloyal', 'loyal')",0.15772632,0.13629353,0.25213346,0.14475833,1.1828306,1.1038629,0.6266512,0.5483379,-0.0783133
29,0.0077269543,0.024343695,"('unfair', 'fair')",-0.35032338,-0.36165938,-0.64735746,-0.6352528,-0.24066561,-0.36654058,-0.3076549,-0.3347773,-0.0271224
30,1.3627278,1.369441,"('intolerant', 'tolerant')",0.7631642,0.78496516,1.9964117,1.9891387,0.8416062,0.83778596,1.2409774,1.2453327,0.0043553
31,-1.5949268,-1.5911499,"('evil', 'good')",-0.8426024,-0.53275716,-2.1310413,-2.0704186,-0.56740093,-0.6685644,-1.2839928,-1.2157224,0.0682704
32,1.4852009,1.3840787,"('unkind', 'kind')",2.1947427,2.0570986,1.4963062,1.4350408,1.2979683,1.1651896,1.6185545,1.510352,-0.1082025
33,1.4555876,1.3152536,"('wrong', 'right')",1.3230832,1.2583966,-0.026462588,-0.03709375,-0.43712914,-0.53369826,0.5787698,0.5007146,-0.0780552
34,1.7050197,1.8108975,"('mean', 'honorable')",0.41567028,0.6024216,0.6036338,0.7424924,6.647045,6.8229146,2.3428421,2.4946816,0.1518395
35,-1.0117813,-1.1311617,"('corrupt', 'incorrupt')",-0.5955516,-0.68389714,-2.4484954,-2.55288,0.23982802,0.036755957,-0.954,-1.0827957,-0.1287957
36,-0.48814857,-0.5734521,"('hostile', 'amicable')",-0.85491,-0.55005914,-2.4600837,-2.487258,0.51029927,0.33551446,-0.8232108,-0.8188137,0.0043971
37,1.2552493,1.2048144,"('fake', 'genuine')",0.5501874,0.4503257,0.28157693,0.21750417,0.48441923,0.4548808,0.6428581,0.5818813,-0.0609768
38,1.2814585,1.2834773,"('untruthful', 'truthful')",1.464968,1.5245003,0.27709055,0.40859932,0.18042953,0.32392663,0.8009866,0.8851259,0.0841393
39,0.5821263,0.6038855,"('exploitative', 'cooperative')",0.4034011,0.34264576,0.97237563,0.97259045,0.108322024,0.10729147,0.5165563,0.5066033,-0.009953
40,0.43782875,0.46777362,"('stingy', 'generous')",-0.038307898,0.21925068,0.01710327,0.1288544,-1.8487949,-2.0035913,-0.3580427,-0.2969282,0.0611145
41,-0.20624262,-0.22479327,"('unforgiving', 'forgiving')",0.80836254,1.0941036,0.4376337,0.61790633,-0.05096261,-0.10435165,0.2471978,0.3457163,0.0985185
42,2.953117,3.0156686,"('unreliable', 'reliable')",2.0731728,2.2353272,1.8621125,1.9857686,-3.0732734,-2.9803457,0.9537823,1.0641046,0.1103223
43,1.3320235,1.4342722,"('irresponsible', 'responsible')",1.7617555,1.8111767,1.3237078,1.473058,0.5499897,0.5816828,1.2418692,1.3250474,0.0831782
44,-0.24924305,-0.33618647,"('prejudiced', 'unprejudiced')",-0.63036335,-0.79898745,-0.4315366,-0.47036812,-1.451768,-1.4720451,-0.6907277,-0.7693968,-0.0786691
