,fox_male,fox_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.7448731,0.6588921,"('unsociable', 'sociable')",-0.42286202,-0.5819429,0.1610055,0.0384746,-0.1225309
1,-0.30340564,-0.2864844,"('unfriendly', 'friendly')",1.0073082,0.89887774,0.3519513,0.3061967,-0.0457546
2,0.45922112,0.59745693,"('unlikable', 'likable')",0.6474979,0.6716924,0.5533595,0.6345747,0.0812152
3,0.7319881,0.91099966,"('repellent', 'pleasant')",0.7106012,0.73578584,0.7212946,0.8233927,0.1020981
4,-2.2466233,-2.2844682,"('disliked', 'liked')",-6.774097,-7.01122,-4.5103602,-4.6478443,-0.1374841
5,-1.5608234,-1.5092363,"('distant', 'outgoing')",-0.49789116,-0.5006014,-1.0293573,-1.0049188,0.0244385
6,-1.7915066,-1.7123172,"('distant', 'open')",-0.43515688,-0.4333459,-1.1133318,-1.0728316,0.0405002
7,1.0430912,1.0826201,"('insensitive', 'sensitive')",0.027156193,0.08575275,0.5351237,0.5841864,0.0490627
8,-0.06072419,-0.088241145,"('unaffectionate', 'affectionate')",0.6503055,0.63900775,0.2947907,0.2753833,-0.0194074
9,0.8596098,0.87628883,"('unaffectionate', 'caring')",0.8557743,0.8720233,0.857692,0.8741561,0.0164641
10,1.6266724,1.5795912,"('unsympathetic', 'sympathetic')",-0.6691631,-0.7292229,0.4787546,0.4251841,-0.0535705
11,0.4569823,0.56320536,"('unhelpful', 'helpful')",1.485316,1.6066319,0.9711492,1.0849186,0.1137694
12,0.47047636,0.54871655,"('unsupportive', 'supportive')",-2.248186,-2.2547128,-0.8888549,-0.8529981,0.0358568
13,0.009064525,-0.013561056,"('impolite', 'polite')",-1.3337736,-1.2820625,-0.6623545,-0.6478118,0.0145427
14,2.1662667,2.1043255,"('antisocial', 'social')",0.08138691,-0.07841518,1.1238267,1.0129552,-0.1108715
15,0.7136648,0.6041562,"('boring', 'funny')",-0.14110875,-0.14884473,0.286278,0.2276557,-0.0586223
16,-1.6437626,-1.6175677,"('unpopular', 'popular')",0.37850976,0.28362608,-0.6326264,-0.6669708,-0.0343444
17,-0.960052,-0.8916736,"('nasty', 'nice')",-0.68610364,-0.6128882,-0.8230778,-0.752281,0.0707968
18,-0.60228723,-0.5707073,"('disagreeable', 'welcoming')",-0.6252031,-0.6655457,-0.6137452,-0.6181265,-0.0043813
19,-1.4658213,-1.318792,"('inhospitable', 'hospitable')",-0.8081226,-0.7214989,-1.136972,-1.0201454,0.1168266
20,0.2757936,0.28483108,"('rough', 'thoughtful')",1.026429,1.0078192,0.6511114,0.6463251,-0.0047863
