,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.17609228,-0.22051302,"('unsociable', 'sociable')",-0.4476019,-0.46946526,1.4293826,1.44735,-0.38949957,-0.5097601,0.1040472,0.0619029,-0.0421443
1,-1.4362177,-1.3633633,"('unfriendly', 'friendly')",-0.5886818,-0.632022,0.18545982,0.15321389,2.5819316,2.480185,0.185623,0.1595034,-0.0261196
2,-0.03674644,0.051259436,"('unlikable', 'likable')",-0.17711756,-0.119261384,0.47913727,0.5213878,0.29430532,0.3623638,0.1398946,0.2039374,0.0640428
3,0.2199474,0.32892293,"('repellent', 'pleasant')",-0.17105833,-0.11033088,0.6991382,0.83293796,0.09609646,0.14194004,0.2110309,0.2983675,0.0873366
4,-0.97156465,-0.9636632,"('disliked', 'liked')",-0.49144155,-0.54308635,-1.1387877,-1.1754483,-5.79893,-6.0360093,-2.1001811,-2.1795518,-0.0793707
5,-1.6684966,-1.6258645,"('distant', 'outgoing')",-1.4230181,-1.3877246,-1.3829722,-1.414584,0.058944188,-0.033266302,-1.1038857,-1.1153598,-0.0114741
6,-2.0711715,-2.0050359,"('distant', 'open')",-1.2461398,-1.2613082,-1.6685492,-1.7456797,0.52420044,0.4579806,-1.115415,-1.1385108,-0.0230958
7,0.39221025,0.47209418,"('insensitive', 'sensitive')",0.13203962,0.19409317,1.1438199,1.23932,0.70569277,0.7662982,0.5934407,0.6679513,0.0745106
8,-0.49102306,-0.48369768,"('unaffectionate', 'affectionate')",-0.5283303,-0.56627345,-0.5470694,-0.6104975,1.1753618,1.163932,-0.0977652,-0.1241342,-0.026369
9,0.064001106,0.17809086,"('unaffectionate', 'caring')",-0.84063,-0.79551893,-0.049794473,-0.08007471,1.4374012,1.4695214,0.1527444,0.1930047,0.0402603
10,-0.37284797,-0.33901563,"('unsympathetic', 'sympathetic')",-0.48585683,-0.41531047,0.23627712,0.33891845,-0.58646935,-0.5398198,-0.3022243,-0.2388069,0.0634174
11,1.1536397,1.2050239,"('unhelpful', 'helpful')",0.19615142,0.2985536,0.99301356,1.0224304,1.6358026,1.7060685,0.9946518,1.0580192,0.0633674
12,0.47134686,0.6199022,"('unsupportive', 'supportive')",0.06739437,0.1841525,0.5004426,0.584788,-1.5518441,-1.5811436,-0.1281651,-0.0480752,0.0800899
13,0.72980917,0.71433145,"('impolite', 'polite')",0.38959032,0.39783868,1.1028732,1.1161773,-0.5634672,-0.65145546,0.4147014,0.394223,-0.0204784
14,0.51824903,0.5484766,"('antisocial', 'social')",0.1692311,0.2781979,2.0258124,2.1429975,-0.73726964,-0.7219077,0.4940057,0.5619411,0.0679354
15,-0.4956161,-0.49378723,"('boring', 'funny')",-0.10240693,-0.14268863,-0.08676467,-0.15332688,0.6906529,0.64292103,0.0014663,-0.0367204,-0.0381867
16,-1.3577989,-1.3509475,"('unpopular', 'popular')",-0.593464,-0.6772958,-0.69505,-0.68712854,0.6142026,0.5891066,-0.5080276,-0.5315663,-0.0235387
17,-0.69058406,-0.57105434,"('nasty', 'nice')",-0.5795902,-0.5457579,-0.7676135,-0.7257424,-0.49834138,-0.44683263,-0.6340322,-0.5723468,0.0616854
18,-0.6216545,-0.57088757,"('disagreeable', 'welcoming')",-0.84081584,-0.79737157,-0.16925198,-0.12356931,-0.098630555,-0.17322008,-0.4325882,-0.4162621,0.0163261
19,-2.6230373,-2.6695147,"('inhospitable', 'hospitable')",-2.407965,-2.5163443,-2.685521,-2.736722,0.007481031,-0.014385069,-1.9272605,-1.9842415,-0.056981
20,-0.39492482,-0.36863014,"('rough', 'thoughtful')",-0.33479685,-0.24635987,0.5124545,0.5643932,1.0796576,1.052027,0.2155976,0.2503576,0.03476
21,0.24726653,0.2712724,"('immoral', 'moral')",0.046392865,0.07805804,1.2284881,1.2884023,-0.766935,-0.7006054,0.1888031,0.2342818,0.0454787
22,0.17115177,0.16800454,"('untrustworthy', 'trustworthy')",0.19541349,0.18456908,1.0285399,1.0004541,-0.9374577,-0.9319407,0.1144119,0.1052718,-0.0091401
23,0.009684304,0.013968419,"('insincere', 'sincere')",-0.1568039,-0.16469541,0.88983935,0.9338639,5.731747,5.7958064,1.6186167,1.6447358,0.0261191
24,0.6699306,0.7350946,"('dishonest', 'honest')",0.3374985,0.33945414,0.40061805,0.3665316,1.0348088,1.0095019,0.610714,0.6126456,0.0019316
25,-0.6007445,-0.5682332,"('egoistic', 'altruistic')",-0.2463226,-0.279029,-0.18816909,-0.18598475,2.009871,1.9757322,0.2436587,0.2356213,-0.0080374
26,0.038971506,0.09240839,"('hardhearted', 'benevolent')",0.0033129863,0.02884766,1.3456057,1.3915892,1.8999596,1.8670629,0.8219625,0.844977,0.0230145
27,-0.2263338,-0.10480654,"('hardhearted', 'softhearted')",-0.36513728,-0.29189816,-0.2867081,-0.31678492,1.8748907,1.7627587,0.2491779,0.2623173,0.0131394
28,0.2479688,0.1521762,"('disloyal', 'loyal')",0.01618011,-0.08605843,0.529274,0.4653952,1.357625,1.2653418,0.537762,0.4492137,-0.0885483
29,-1.440478,-1.5536842,"('unfair', 'fair')",-0.41337806,-0.57239264,-0.62901753,-0.7258168,-0.43045726,-0.55421096,-0.7283328,-0.8515261,-0.1231933
30,0.1860211,0.23375471,"('intolerant', 'tolerant')",0.34972018,0.41297552,1.5467035,1.57231,0.8991301,0.8458233,0.7453937,0.7662159,0.0208222
31,-2.4230783,-2.3164804,"('evil', 'good')",-0.9571381,-1.0137732,-1.9717616,-1.970094,-0.27548885,-0.32323566,-1.4068667,-1.4058957,0.000971
32,-0.09240462,-0.06416576,"('unkind', 'kind')",-0.22276407,-0.27199194,0.69497216,0.6993667,1.1381203,1.107559,0.379481,0.367692,-0.011789
33,-0.19494143,-0.21056016,"('wrong', 'right')",0.81818104,0.78316337,0.07159796,-0.036514368,-0.49004865,-0.5811151,0.0511972,-0.0112566,-0.0624538
34,-0.561158,-0.39878398,"('mean', 'honorable')",-0.15000008,-0.052716322,0.41429073,0.58380556,6.0107536,6.130184,1.4284716,1.5656223,0.1371507
35,-0.5840237,-0.6147953,"('corrupt', 'incorrupt')",-0.17065738,-0.28734607,-1.9443069,-2.070527,0.43140504,0.28352985,-0.5668957,-0.6722847,-0.105389
36,-1.6969477,-1.7396154,"('hostile', 'amicable')",-1.0973045,-1.2226797,-1.8468307,-1.9387965,0.56528145,0.4008589,-1.0189503,-1.1250582,-0.1061079
37,-0.8396785,-0.85967255,"('fake', 'genuine')",-1.0438316,-1.0253026,-1.1019484,-1.0758681,0.2352812,0.291401,-0.6875443,-0.6673606,0.0201837
38,0.097884916,0.17098643,"('untruthful', 'truthful')",0.18135172,0.20893806,0.20326406,0.18219188,0.05984611,0.047607265,0.1355867,0.1524309,0.0168442
39,0.80507886,0.8399931,"('exploitative', 'cooperative')",1.4158267,1.3703547,1.3645377,1.3293955,0.25648156,0.25025272,0.9604812,0.947499,-0.0129822
40,-0.37250513,-0.26767498,"('stingy', 'generous')",0.6796513,0.683807,0.42703655,0.44832143,-1.3127618,-1.4587398,-0.1446448,-0.1485716,-0.0039268
41,-0.19228633,-0.0923486,"('unforgiving', 'forgiving')",-0.16905738,-0.13767423,0.53747654,0.5677354,-0.012046055,-0.099662095,0.0410217,0.0595126,0.0184909
42,0.058713935,0.1614391,"('unreliable', 'reliable')",0.34898573,0.44813612,-0.06672034,-0.022418333,-3.4126656,-3.3519108,-0.7679216,-0.6911885,0.0767331
43,0.24751624,0.39840114,"('irresponsible', 'responsible')",0.01754792,0.15614974,0.6678765,0.77752644,0.33349475,0.38714725,0.3166088,0.4298061,0.1131973
44,0.9115967,0.94136214,"('prejudiced', 'unprejudiced')",0.2553356,0.3457927,-0.40636456,-0.39279807,-1.3685333,-1.3648317,-0.1519914,-0.1176187,0.0343727
45,-0.8204586,-0.73169374,"('incompetent', 'competent')",-0.524858,-0.438748,0.35159123,0.49192148,-0.50176394,-0.49082434,-0.3738723,-0.2923362,0.0815361
46,0.27953058,0.2841211,"('uncompetitive', 'competitive')",0.4745555,0.4911585,1.7584044,1.8591361,-0.752863,-0.8143386,0.4399069,0.4550192,0.0151123
47,-0.2697251,-0.12994766,"('stupid', 'smart')",0.4436011,0.54128903,1.5120513,1.6127981,5.5444875,5.7516966,1.8076037,1.943959,0.1363553
48,0.7194278,0.66477686,"('unintelligent', 'intelligent')",0.8457095,0.76047134,1.2409606,1.2399467,0.9546419,0.88696027,0.940185,0.8880388,-0.0521462
49,-0.31090197,-0.33613628,"('unable', 'able')",-1.4867778,-1.4932724,-0.7610506,-0.68343323,-0.12277583,-0.03903722,-0.6703765,-0.6379698,0.0324067
50,-0.58161175,-0.5626075,"('clumsy', 'skillful')",-0.6996678,-0.6680929,-1.104367,-1.1204147,-0.07260747,-0.052284714,-0.6145635,-0.60085,0.0137135
51,-0.41787365,-0.62394804,"('uneducated', 'educated')",-0.80218786,-1.00243,-0.07315455,-0.14432633,0.2790937,0.20344743,-0.2535306,-0.3918142,-0.1382836
52,-1.2623692,-1.3687693,"('irrational', 'rational')",-0.44180676,-0.6382884,-1.2744213,-1.5206116,0.13376236,0.021802848,-0.7112087,-0.8764666,-0.1652579
53,-1.7476832,-1.7074366,"('uncreative', 'creative')",-0.9575532,-0.9870093,0.15451121,0.15003043,1.1233549,1.0543565,-0.3568426,-0.3725148,-0.0156722
54,-1.2037958,-1.3118075,"('incapable', 'capable')",-1.1770974,-1.3090944,-1.4478165,-1.5318534,0.945515,1.0189201,-0.7207987,-0.7834589,-0.0626602
55,0.5247214,0.5213676,"('incompetent', 'clever')",0.38234785,0.442356,1.3914655,1.5222473,-0.05311194,0.00014010817,0.5613557,0.6215278,0.0601721
56,0.5175706,0.5311253,"('impractical', 'practical')",0.3323188,0.438026,0.66753966,0.80526054,-0.90983343,-0.8403156,0.1518989,0.2335241,0.0816252
57,-0.12820889,-0.09943695,"('unimaginative', 'imaginative')",-0.037543334,0.0020609982,0.12382124,0.18077038,-2.5465727,-2.591428,-0.6471259,-0.6270084,0.0201175
58,-1.1949109,-1.1359012,"('undiscriminating', 'discriminating')",-0.14327887,-0.12332103,0.76726985,0.82418925,0.24400724,0.19792736,-0.0817282,-0.0592764,0.0224518
59,-0.92058396,-0.900181,"('foolish', 'wise')",0.36309326,0.28997853,-0.6796843,-0.80541813,0.5122013,0.5061461,-0.1812434,-0.2273686,-0.0461252
60,1.4753095,1.522752,"('inefficient', 'efficient')",0.60416806,0.75166327,2.2715132,2.4107056,-0.34838688,-0.24919386,1.000651,1.1089817,0.1083307
