,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
23,0.8484419,1.018416,"('insincere', 'sincere')",-1.8739235,-1.8906887,-0.82143337,-0.75834304,5.984082,5.987064,1.0342917,1.089112,0.0548203
24,0.6407098,0.7625203,"('dishonest', 'honest')",-0.63920635,-0.5728626,0.35872534,0.38223684,0.7903067,0.77094024,0.2876339,0.3357087,0.0480748
25,0.42868882,0.32118988,"('egoistic', 'altruistic')",0.59400433,0.55435985,1.1080257,1.0633216,1.5852591,1.5723886,0.9289944,0.877815,-0.0511794
26,1.4966369,1.4974425,"('hardhearted', 'benevolent')",1.1657238,1.1385459,2.2769368,2.2037377,2.176203,2.1905758,1.7788751,1.7575755,-0.0212996
27,0.36277646,0.47874776,"('hardhearted', 'softhearted')",0.014722654,-0.045891076,0.69554716,0.6615681,1.2117527,1.1814944,0.5711997,0.5689797,-0.00222
28,0.79133266,0.7461601,"('disloyal', 'loyal')",-1.1775565,-1.1927663,0.27563092,0.182738,1.1516596,1.1241422,0.2602667,0.2150685,-0.0451982
29,0.21366024,0.25501457,"('unfair', 'fair')",-0.5452725,-0.54076123,-0.79765683,-0.868999,-0.2747173,-0.4165159,-0.3509966,-0.3928154,-0.0418188
30,0.59797955,0.7121915,"('intolerant', 'tolerant')",0.2618185,0.30393535,-0.031286992,0.017347023,0.53929794,0.53242713,0.3419523,0.3914753,0.049523
31,-0.7526711,-0.7954551,"('evil', 'good')",0.7671808,0.9172301,0.90904075,1.013401,-0.58693314,-0.56282914,0.0841543,0.1430867,0.0589324
32,1.3170954,1.4362489,"('unkind', 'kind')",0.2585681,0.24346262,-0.057819493,-0.1097395,0.6518817,0.5674348,0.5424315,0.5343517,-0.0080798
33,0.8559654,0.77913845,"('wrong', 'right')",0.55197495,0.50664395,1.1026971,1.0103315,-0.102500305,-0.1645277,0.6020343,0.5328966,-0.0691377
34,1.3868899,1.5066121,"('mean', 'honorable')",-0.6551785,-0.4690359,-1.0452628,-0.90467525,5.306345,5.5152187,1.2481984,1.41203,0.1638316
35,-0.6986989,-0.901312,"('corrupt', 'incorrupt')",0.54761815,0.3492812,0.8304029,0.63679767,-0.023618717,-0.11604208,0.1639259,-0.0078188,-0.1717447
36,0.11032697,-0.06413353,"('hostile', 'amicable')",-0.65919316,-0.6976028,0.34884018,0.32701308,0.11925256,0.038581636,-0.0201934,-0.0990354,-0.078842
37,-1.0393238,-0.91065776,"('fake', 'genuine')",-0.4820864,-0.38956124,-0.68678725,-0.6543959,-0.0011874735,0.037284054,-0.5523463,-0.4793327,0.0730136
38,0.59627944,0.65181273,"('untruthful', 'truthful')",-0.79908764,-0.72248894,0.20887467,0.22242987,-0.17678784,-0.08659479,-0.0426803,0.0162897,0.05897
39,1.2133772,1.3175008,"('exploitative', 'cooperative')",0.04260528,0.068697855,0.6574397,0.6853707,0.6663983,0.7165337,0.6449552,0.6970258,0.0520706
40,1.0477711,1.0768509,"('stingy', 'generous')",1.5136191,1.5926851,1.2501212,1.2826331,-1.7961918,-1.9437497,0.50383,0.5021049,-0.0017251
41,1.107356,1.182837,"('unforgiving', 'forgiving')",-0.3320439,-0.19303998,-0.24995542,-0.15384397,-0.06340173,-0.13150956,0.1154887,0.1761109,0.0606222
42,1.1449683,1.2982949,"('unreliable', 'reliable')",1.5101548,1.7217646,1.035355,1.1395558,-3.1093621,-3.168864,0.145279,0.2476879,0.1024089
43,0.8398926,1.0548037,"('irresponsible', 'responsible')",-1.1256093,-0.86548233,-0.8824174,-0.79782754,0.20550309,0.23127139,-0.2406577,-0.0943087,0.146349
44,-0.52464545,-0.5404993,"('prejudiced', 'unprejudiced')",0.8587411,0.8473736,-0.7128831,-0.7124419,-1.2724671,-1.2748612,-0.4128137,-0.4201072,-0.0072935
45,-0.69664156,-0.5228109,"('incompetent', 'competent')",-1.7393259,-1.6277933,-1.1663877,-1.0548737,-0.53419244,-0.5857299,-1.0341369,-0.9478019,0.086335
46,0.0779454,0.26445442,"('uncompetitive', 'competitive')",-1.8000054,-1.6048201,-1.3475305,-1.26468,-1.602212,-1.6653711,-1.1679506,-1.0676042,0.1003464
47,0.7305769,0.85565513,"('stupid', 'smart')",-0.20645592,-0.15423632,-1.1919203,-1.1308016,5.6396885,5.716167,1.2429723,1.321696,0.0787237
48,-0.49847642,-0.39297682,"('unintelligent', 'intelligent')",-0.6598418,-0.61760515,0.3038812,0.34270364,0.48826656,0.5044558,-0.0915426,-0.0408556,0.050687
49,-0.29288107,-0.14708713,"('unable', 'able')",-1.5498565,-1.4190291,-0.6754069,-0.6070001,-0.5742864,-0.54529506,-0.7731078,-0.6796028,0.093505
50,-1.0977923,-1.0958729,"('clumsy', 'skillful')",0.4912145,0.46750402,0.19345069,0.20939034,-0.09370309,-0.17806415,-0.1267075,-0.1492607,-0.0225532
51,-0.1718068,-0.19307265,"('uneducated', 'educated')",-0.0640624,-0.10226081,0.75729024,0.67298895,0.1825379,0.05547227,0.1759897,0.1082819,-0.0677078
52,0.39995414,0.112915024,"('irrational', 'rational')",-0.6827394,-0.8770873,0.5098712,0.42267635,0.4478031,0.3591504,0.1687223,0.0044136,-0.1643087
53,0.13991778,0.116888,"('uncreative', 'creative')",-1.4000766,-1.3937787,0.23700315,0.1750386,0.3904959,0.31089464,-0.1581649,-0.1977394,-0.0395745
54,1.1090833,1.1617838,"('incapable', 'capable')",-0.098937444,-0.20292997,0.54601145,0.49583757,0.97405654,0.96847576,0.6325535,0.6057918,-0.0267617
55,0.13614927,0.27936667,"('incompetent', 'clever')",-0.7772572,-0.61297977,-0.71783245,-0.62799907,0.028306268,-0.0034813285,-0.3326585,-0.2412734,0.0913851
56,1.1898329,1.3100364,"('impractical', 'practical')",-1.3595446,-1.2019362,-0.5110905,-0.47068983,-0.8245227,-0.8396851,-0.3763312,-0.3005687,0.0757625
57,-0.36936462,-0.29388654,"('unimaginative', 'imaginative')",-1.2205,-1.2593553,-0.31672272,-0.34062356,-3.2512653,-3.2986543,-1.2894632,-1.2981299,-0.0086667
58,0.28546283,0.3611853,"('undiscriminating', 'discriminating')",0.45416725,0.47103858,0.13098665,0.14803274,-0.03127186,-0.061202407,0.2098362,0.2297636,0.0199274
59,0.37006113,0.2994092,"('foolish', 'wise')",0.32339957,0.23879921,0.92822945,0.9060512,0.36696416,0.3769333,0.4971636,0.4552982,-0.0418654
60,0.20899576,0.4555235,"('inefficient', 'efficient')",-1.5288706,-1.3290449,-0.77484286,-0.68302286,-0.7134374,-0.6008353,-0.7020387,-0.5393449,0.1626938
61,1.2793691,1.2641717,"('illogical', 'logical')",-0.5875729,-0.66633934,0.37774825,0.26608998,0.5840875,0.43653768,0.413408,0.325115,-0.088293
62,0.88863385,1.1398933,"('incompetent', 'brilliant')",-1.3655393,-1.2149848,-0.38673466,-0.27343887,-0.06126576,0.026778163,-0.2312265,-0.080438,0.1507885
63,1.0638952,1.2237023,"('unperceptive', 'insightful')",-0.35943967,-0.23177657,0.7089394,0.7838733,0.051335543,0.06378479,0.3661826,0.459896,0.0937134
64,-0.35364708,-0.36484978,"('shy', 'confident')",0.9175706,0.95787805,0.601848,0.56832963,-6.5223637,-6.6402693,-1.339148,-1.3697278,-0.0305798
65,0.31584033,0.34829304,"('insecure', 'secure')",-0.09674135,-0.17319395,-0.21449119,-0.24347964,-0.18125902,-0.19209854,-0.0441628,-0.0651198,-0.020957
66,0.54986346,0.50604755,"('inactive', 'active')",0.13459803,0.08015321,0.75427234,0.71214753,0.48224503,0.4472004,0.4802447,0.4363872,-0.0438575
67,-0.21192956,-0.2613069,"('doubtful', 'determined')",0.44818175,0.51137704,-0.0023824796,-0.01030406,-0.6130543,-0.5966821,-0.0947961,-0.089229,0.0055671
68,-1.4433725,-1.4503086,"('dependent', 'independent')",0.3637004,0.28103057,0.47250038,0.4048028,-1.2963866,-1.3527164,-0.4758896,-0.5292979,-0.0534083
69,0.42165723,0.3297937,"('lazy', 'industrious')",0.9215894,0.8915733,0.8657451,0.8190224,-0.54047865,-0.4973672,0.4171283,0.3857556,-0.0313727
70,-0.1794951,0.032881595,"('lethargic', 'energetic')",0.056093976,0.20589465,-0.43764597,-0.29372692,0.33041313,0.3144644,-0.0576585,0.0648784,0.1225369
71,1.9718865,1.9450915,"('diffident', 'self-confident')",0.29747817,0.31122524,0.9026943,0.8520966,0.29669392,0.27332312,0.8671882,0.8454341,-0.0217541
72,-0.07117819,-0.073845915,"('unambitious', 'ambitious')",-0.28113222,-0.3324899,0.63716877,0.59233016,-0.52391326,-0.47286373,-0.0597637,-0.0717174,-0.0119537
73,0.74933577,0.67687726,"('helpless', 'self-reliant')",1.9293509,1.8878372,0.87231344,0.85225457,-3.2661872,-3.273719,0.0712032,0.0358125,-0.0353907
74,0.17309469,0.28212553,"('undedicated', 'dedicated')",-0.048816543,0.06955887,0.5099751,0.6274352,-0.101112574,-0.17505474,0.1332852,0.2010162,0.067731
75,-1.1373445,-1.1806757,"('meek', 'impulsive')",0.3198217,0.279774,0.32926548,0.38119742,-0.65797853,-0.6096413,-0.286559,-0.2823364,0.0042226
76,0.06502235,0.23053232,"('anxious', 'daring')",0.14105484,0.2826752,-0.32893682,-0.26678342,-0.5190311,-0.55701464,-0.1604727,-0.0776476,0.0828251
77,0.13190039,0.25059617,"('unmotivated', 'motivated')",-2.0486343,-1.9573008,-1.1194849,-1.0880483,-1.6170629,-1.48479,-1.1633204,-1.0698857,0.0934347
78,0.7319097,0.8274309,"('nonresilient', 'resilient')",-0.66628075,-0.44718105,-0.2626414,-0.20661531,-0.295055,-0.281003,-0.1230169,-0.0268421,0.0961748
79,-0.051078066,-0.14331624,"('wavering', 'unwavering')",0.11534622,0.05496674,1.05696,1.0330687,-0.21348074,-0.17399177,0.2269368,0.1926818,-0.034255
80,0.2930374,0.3511368,"('dominated', 'dominating')",0.3085792,0.24910828,-0.3398965,-0.39608973,-0.78121483,-0.7717007,-0.1298737,-0.1418863,-0.0120126
81,0.5834597,0.5961516,"('submissive', 'aggressive')",0.37025753,0.21154103,0.15663981,0.06979935,-1.0461025,-1.0096666,0.0160636,-0.0330436,-0.0491072
82,-0.7808607,-0.7249061,"('poor', 'rich')",-1.7443397,-1.7483758,-0.05683947,-0.05479614,6.2086535,6.1918483,0.9066534,0.9159425,0.0092891
83,1.313878,1.3819567,"('powerless', 'powerful')",0.8954398,0.98856163,-0.3354549,-0.34639296,-0.75024706,-0.739038,0.280904,0.3212718,0.0403678
84,0.05776412,0.03324434,"('inferior', 'superior')",-0.4943359,-0.5598977,-0.018884864,-0.13080433,0.7625729,0.70124346,0.0767791,0.0109464,-0.0658327
85,0.74256533,0.57208914,"('insignificant', 'prestigious')",0.66700655,0.64985913,1.3807018,1.3981255,0.2394478,0.22638011,0.7574304,0.7116135,-0.0458169
86,-0.35498586,-0.31282035,"('uninfluential', 'influential')",-1.5409486,-1.4368012,0.48022592,0.4439068,-0.38399407,-0.4855767,-0.4499257,-0.4478229,0.0021028
87,0.8478259,0.78393257,"('unsuccessful', 'successful')",-0.83081055,-1.0051434,0.3171137,0.16013753,0.53225255,0.47743973,0.2165954,0.1040916,-0.1125038
88,-0.4978708,-0.5042413,"('low', 'eminent')",0.17815703,0.018046945,0.49100146,0.44300857,-0.26916167,-0.26444495,-0.0244685,-0.0769077,-0.0524392
