,dupont_male,dupont_female,tuple,de_male,de_female,nemours_male,nemours_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6200569,-0.64787495,"('unsociable', 'sociable')",-0.0533473,-0.20402652,-2.1063335,-2.1901186,-0.6616476,-0.7546062,-0.8603463,-0.9491566,-0.0888103
1,1.4577082,1.3867288,"('unfriendly', 'friendly')",-1.0366311,-1.1616105,-0.340271,-0.39955762,1.7353833,1.6124253,0.4540474,0.3594965,-0.0945509
2,0.3465785,0.33777916,"('unlikable', 'likable')",1.4239181,1.4231205,1.0080334,1.016561,0.58842665,0.68222517,0.8417392,0.8649215,0.0231823
3,-1.0633731,-0.969829,"('repellent', 'pleasant')",-0.8218515,-0.7640994,-1.3952732,-1.3393635,0.111759596,0.15191841,-0.7921845,-0.7303433,0.0618412
4,-0.47809628,-0.5868031,"('disliked', 'liked')",-0.0040453896,-0.020677142,0.47593537,0.42565137,-6.3452973,-6.4331264,-1.587876,-1.6537389,-0.0658629
5,0.8878561,0.78936344,"('distant', 'outgoing')",-0.13011155,-0.13334839,1.1755139,1.1270372,-0.02404524,-0.06616227,0.4773033,0.4292225,-0.0480808
6,0.81104946,0.7496675,"('distant', 'open')",-0.0038319807,-0.01247083,1.314556,1.2680541,0.62974226,0.55753934,0.687879,0.6406976,-0.0471814
7,-0.73733354,-0.6834537,"('insensitive', 'sensitive')",-0.93915296,-0.9139533,-2.6438572,-2.6574013,0.16686985,0.19819893,-1.0383686,-1.0141524,0.0242162
8,1.4949911,1.4147713,"('unaffectionate', 'affectionate')",0.31210935,0.26974714,0.68715626,0.60788065,0.99960953,0.86902064,0.8734666,0.790355,-0.0831116
9,1.4383967,1.4043274,"('unaffectionate', 'caring')",-0.6986583,-0.7990149,-0.3268703,-0.42069787,1.1018764,1.03171,0.3786861,0.3040811,-0.074605
10,-0.5935306,-0.5385005,"('unsympathetic', 'sympathetic')",-1.3324666,-1.3534961,-2.9929092,-3.0228357,-0.46479493,-0.5053911,-1.3459253,-1.3550558,-0.0091305
11,-1.286064,-1.2317318,"('unhelpful', 'helpful')",-0.56164736,-0.5623503,-1.6231681,-1.6450906,1.4378237,1.497571,-0.5082639,-0.4854004,0.0228635
12,0.45044482,0.504081,"('unsupportive', 'supportive')",-0.30309224,-0.1917626,-1.1801761,-1.2315911,-1.8620446,-1.8358127,-0.723717,-0.6887714,0.0349456
13,-1.507135,-1.4773711,"('impolite', 'polite')",-1.1459943,-1.1123916,-2.227535,-2.2169108,-0.9376804,-0.8848967,-1.4545861,-1.4228926,0.0316935
14,-0.39350143,-0.3913365,"('antisocial', 'social')",0.27180845,0.29171658,-2.324818,-2.3600352,-0.6948999,-0.72672224,-0.7853527,-0.7965943,-0.0112416
15,-0.17683011,-0.28910092,"('boring', 'funny')",-0.14311825,-0.19939643,-0.2641286,-0.27540785,0.47454688,0.44358242,-0.0273825,-0.0800807,-0.0526982
16,-0.08534941,-0.16536509,"('unpopular', 'popular')",0.23646145,0.20435476,1.0046638,0.96270293,0.6470887,0.5685514,0.4507161,0.392561,-0.0581551
17,-0.90827835,-0.8903384,"('nasty', 'nice')",-0.20642081,-0.17639756,-0.26910526,-0.20842873,-0.2939843,-0.26382953,-0.4194472,-0.3847486,0.0346986
18,-0.32437667,-0.35854176,"('disagreeable', 'welcoming')",-0.016276078,-0.015995413,-0.19286904,-0.23186246,-0.41850746,-0.47794008,-0.2380073,-0.2710849,-0.0330776
19,-0.39999175,-0.36462444,"('inhospitable', 'hospitable')",-0.57253957,-0.524987,-0.058882065,-0.0030665845,0.025530502,0.0781906,-0.2514707,-0.2036218,0.0478489
20,1.0998296,1.1084833,"('rough', 'thoughtful')",1.2040544,1.2308339,0.2845807,0.2590186,1.4669238,1.4004884,1.0138471,0.9997061,-0.014141
21,-0.796193,-0.7828194,"('immoral', 'moral')",-0.09259223,-0.11678521,-2.3445296,-2.3047113,-0.93327135,-0.91908044,-1.0416466,-1.0308491,0.0107975
22,-0.82185113,-0.8851064,"('untrustworthy', 'trustworthy')",0.052084222,0.026095096,-1.1730534,-1.2271743,-1.0039937,-1.0686318,-0.7367035,-0.7887043,-0.0520008
23,-0.17532758,-0.14531717,"('insincere', 'sincere')",-1.1037123,-1.2188641,-2.049532,-2.083656,5.1688914,5.120477,0.4600799,0.41816,-0.0419199
24,-0.62141746,-0.65015095,"('dishonest', 'honest')",-1.4303263,-1.4652747,-1.6401094,-1.6885066,0.59321296,0.51275206,-0.77466,-0.822795,-0.048135
25,1.9984621,1.9430242,"('egoistic', 'altruistic')",0.5919834,0.5120993,1.0221426,0.97991824,1.7695808,1.7243044,1.3455422,1.2898365,-0.0557057
26,1.6626915,1.6177164,"('hardhearted', 'benevolent')",-0.33950225,-0.35378116,0.15771317,0.10021117,1.6303378,1.5836446,0.7778101,0.7369478,-0.0408623
27,-0.49984434,-0.51388186,"('hardhearted', 'softhearted')",-0.3587999,-0.29594553,-0.4918296,-0.52592933,1.3316344,1.2012594,-0.0047099,-0.0336244,-0.0289145
28,0.5129307,0.41933677,"('disloyal', 'loyal')",-0.79450595,-0.90607405,-1.0321537,-1.1710184,0.86941254,0.7591231,-0.1110791,-0.2246581,-0.113579
29,-0.5939137,-0.6607269,"('unfair', 'fair')",0.5595831,0.5286552,0.28873447,0.2659256,-0.39097866,-0.5162977,-0.0341437,-0.095611,-0.0614673
30,-0.7073998,-0.7021505,"('intolerant', 'tolerant')",-1.4377589,-1.4585327,-2.294468,-2.3321376,0.982268,0.9380879,-0.8643397,-0.8886832,-0.0243435
31,0.57422715,0.6533488,"('evil', 'good')",-0.23235875,-0.19939944,1.634291,1.7138283,-0.7658616,-0.8068616,0.3025745,0.340229,0.0376545
32,0.39272895,0.38831973,"('unkind', 'kind')",-0.2806995,-0.31735644,-1.1641977,-1.2077365,0.6341835,0.5220483,-0.1044962,-0.1536812,-0.049185
33,1.1028656,0.9763581,"('wrong', 'right')",0.3637504,0.38090703,1.5971118,1.5111637,-0.20904452,-0.2264021,0.7136708,0.6605067,-0.0531641
