,pactiv_male,pactiv_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.030373212,-0.12082925,"('unsociable', 'sociable')",-0.009531386,-0.20298114,0.0104209,-0.1619052,-0.1723261
1,-1.3991284,-1.3870096,"('unfriendly', 'friendly')",1.5240328,1.3207029,0.0624522,-0.0331534,-0.0956056
2,0.56386554,0.5751651,"('unlikable', 'likable')",0.48680007,0.45553076,0.5253328,0.515348,-0.0099848
3,-0.565287,-0.43057406,"('repellent', 'pleasant')",0.51844096,0.5523044,-0.023423,0.0608652,0.0842882
4,-0.7249603,-0.6738102,"('disliked', 'liked')",-6.634139,-6.70074,-3.6795497,-3.6872749,-0.0077252
5,-1.2683063,-1.2032794,"('distant', 'outgoing')",-0.47195762,-0.55995286,-0.870132,-0.8816161,-0.0114841
6,-1.6988612,-1.6123632,"('distant', 'open')",-0.3913015,-0.53298384,-1.0450814,-1.0726736,-0.0275922
7,-0.10644716,-0.07252358,"('insensitive', 'sensitive')",0.12033668,0.14221202,0.0069448,0.0348442,0.0278994
8,-0.964941,-0.9863154,"('unaffectionate', 'affectionate')",0.7505663,0.6758306,-0.1071874,-0.1552424,-0.048055
9,-0.8372501,-0.8773107,"('unaffectionate', 'caring')",0.9351061,0.8877022,0.048928,0.0051958,-0.0437322
10,-0.47349057,-0.5657631,"('unsympathetic', 'sympathetic')",-0.8836678,-0.94148254,-0.6785792,-0.7536228,-0.0750436
11,0.36442968,0.30473143,"('unhelpful', 'helpful')",1.00657,1.1057849,0.6854998,0.7052581,0.0197583
12,-0.39524302,-0.29759392,"('unsupportive', 'supportive')",-2.4020197,-2.4367836,-1.3986313,-1.3671887,0.0314426
13,-0.25294542,-0.3799016,"('impolite', 'polite')",-1.2649645,-1.2578739,-0.7589549,-0.8188877,-0.0599328
14,1.3579583,1.3027002,"('antisocial', 'social')",0.2252952,0.13815592,0.7916268,0.720428,-0.0711988
15,0.47211298,0.3703275,"('boring', 'funny')",0.1598977,0.15417929,0.3160053,0.2622534,-0.0537519
16,-1.0946811,-1.0084852,"('unpopular', 'popular')",0.49353367,0.45608664,-0.3005737,-0.2761993,0.0243744
17,-0.778258,-0.6658763,"('nasty', 'nice')",-0.56399894,-0.50901055,-0.6711285,-0.5874435,0.083685
18,-0.3320224,-0.25056767,"('disagreeable', 'welcoming')",-0.3990496,-0.54492915,-0.365536,-0.3977484,-0.0322124
19,-1.2563424,-1.2186934,"('inhospitable', 'hospitable')",-0.59655136,-0.5818099,-0.9264469,-0.9002516,0.0261953
20,0.86110944,0.87807953,"('rough', 'thoughtful')",1.0375481,1.0142769,0.9493288,0.9461782,-0.0031506
21,1.1569961,1.0678955,"('immoral', 'moral')",-0.45985445,-0.41799164,0.3485708,0.3249519,-0.0236189
22,0.63004553,0.56125426,"('untrustworthy', 'trustworthy')",-0.87972254,-0.9631004,-0.1248385,-0.2009231,-0.0760846
23,0.112171896,0.07065135,"('insincere', 'sincere')",5.37709,5.3448386,2.7446311,2.7077451,-0.036886
24,0.05911426,-0.008537244,"('dishonest', 'honest')",0.3155703,0.26387185,0.1873423,0.1276673,-0.059675
25,-0.66964346,-0.70740056,"('egoistic', 'altruistic')",1.5453519,1.4816732,0.4378542,0.3871363,-0.0507179
26,0.27840146,0.20508304,"('hardhearted', 'benevolent')",1.9360443,1.8817635,1.1072229,1.0434233,-0.0637996
27,-0.71153444,-0.64752287,"('hardhearted', 'softhearted')",1.0876596,0.9722207,0.1880626,0.1623489,-0.0257137
28,0.27019596,0.17639723,"('disloyal', 'loyal')",1.2433809,1.1676188,0.7567884,0.672008,-0.0847804
29,0.40865797,0.4427882,"('unfair', 'fair')",-0.19972757,-0.38099357,0.1044652,0.0308973,-0.0735679
30,1.1615251,1.0828431,"('intolerant', 'tolerant')",0.99419963,0.96708095,1.0778624,1.0249619,-0.0529005
31,-1.3552477,-1.1387401,"('evil', 'good')",-0.36933067,-0.5080668,-0.8622892,-0.8234034,0.0388858
32,0.30396476,0.20005994,"('unkind', 'kind')",0.48587424,0.33498716,0.3949195,0.2675236,-0.1273959
33,-0.037853822,-0.10125207,"('wrong', 'right')",-0.6511032,-0.7108702,-0.3444785,-0.4060611,-0.0615826
34,-0.261076,-0.1083679,"('mean', 'honorable')",5.4804316,5.6690407,2.6096778,2.7803364,0.1706586
35,-0.45656303,-0.4470571,"('corrupt', 'incorrupt')",-0.073712915,-0.120695435,-0.265138,-0.2838763,-0.0187383
36,-1.0997833,-1.06082,"('hostile', 'amicable')",0.41060612,0.21719275,-0.3445886,-0.4218136,-0.077225
37,0.15442944,0.16463351,"('fake', 'genuine')",-0.19088584,-0.19355384,-0.0182282,-0.0144602,0.003768
38,-0.67986006,-0.66056323,"('untruthful', 'truthful')",-0.60037345,-0.52080417,-0.6401168,-0.5906837,0.0494331
39,1.963889,1.8895687,"('exploitative', 'cooperative')",0.08504151,0.13891594,1.0244652,1.0142423,-0.0102229
40,-0.23126169,-0.15833908,"('stingy', 'generous')",-1.7204853,-1.8695701,-0.9758735,-1.0139546,-0.0380811
41,0.18107553,0.2644084,"('unforgiving', 'forgiving')",0.0062717358,-0.14406787,0.0936736,0.0601703,-0.0335033
42,0.6700496,0.7102386,"('unreliable', 'reliable')",-3.5663583,-3.6137447,-1.4481543,-1.4517531,-0.0035988
43,0.24308175,0.22903006,"('irresponsible', 'responsible')",0.14733738,0.13595697,0.1952096,0.1824935,-0.0127161
44,0.3760992,0.32186288,"('prejudiced', 'unprejudiced')",-1.3378253,-1.3504208,-0.480863,-0.514279,-0.033416
45,-0.18684644,-0.095309526,"('incompetent', 'competent')",0.069614045,-0.0044283215,-0.0586162,-0.0498689,0.0087473
46,-0.35821524,-0.39211005,"('uncompetitive', 'competitive')",-1.1340572,-1.0893524,-0.7461362,-0.7407312,0.005405
47,0.1400321,0.20999579,"('stupid', 'smart')",5.4389915,5.5514555,2.7895119,2.8807256,0.0912137
48,0.5843901,0.5915521,"('unintelligent', 'intelligent')",0.8428419,0.89955753,0.713616,0.7455548,0.0319388
49,0.9265813,1.0238909,"('unable', 'able')",0.021619573,0.07774533,0.4741004,0.5508181,0.0767177
50,0.6128356,0.65561235,"('clumsy', 'skillful')",-0.0847714,-0.14493395,0.2640321,0.2553392,-0.0086929
51,-0.2570636,-0.38384882,"('uneducated', 'educated')",-0.047765918,-0.087676905,-0.1524148,-0.2357629,-0.0833481
52,-0.6022031,-0.70105183,"('irrational', 'rational')",0.32921666,0.14875925,-0.1364932,-0.2761463,-0.1396531
53,-1.3271352,-1.3425976,"('uncreative', 'creative')",0.46483377,0.31045973,-0.4311507,-0.5160689,-0.0849182
54,-0.1781758,-0.33785138,"('incapable', 'capable')",0.6619195,0.676401,0.2418718,0.1692748,-0.072597
55,0.72409356,0.6779616,"('incompetent', 'clever')",0.2994293,0.29320508,0.5117614,0.4855833,-0.0261781
56,0.9221725,0.85144514,"('impractical', 'practical')",-0.6215203,-0.637539,0.1503261,0.1069531,-0.043373
57,-0.32196468,-0.379282,"('unimaginative', 'imaginative')",-3.1187243,-3.169261,-1.7203445,-1.7742715,-0.053927
58,0.19887166,0.21978085,"('undiscriminating', 'discriminating')",0.37789157,0.28953126,0.2883816,0.254656,-0.0337256
59,0.5480216,0.57887363,"('foolish', 'wise')",0.30282637,0.33123627,0.425424,0.4550549,0.0296309
60,1.3451698,1.3608183,"('inefficient', 'efficient')",-0.4095583,-0.32459876,0.4678057,0.5181097,0.050304
61,0.23283482,0.097863935,"('illogical', 'logical')",0.59094816,0.38792202,0.4118915,0.242893,-0.1689985
62,0.7539497,0.80958205,"('incompetent', 'brilliant')",0.09903683,0.19809252,0.4264933,0.5038373,0.077344
63,0.011577904,0.07690677,"('unperceptive', 'insightful')",0.2492303,0.31396285,0.1304041,0.1954348,0.0650307
64,0.5356975,0.4423359,"('shy', 'confident')",-6.581887,-6.658186,-3.0230947,-3.1079249,-0.0848302
65,1.1611354,0.99550164,"('insecure', 'secure')",-0.43879333,-0.415176,0.3611711,0.2901628,-0.0710083
66,-1.3417253,-1.3670038,"('inactive', 'active')",0.105157115,0.10752813,-0.6182841,-0.6297379,-0.0114538
67,0.7799026,0.688053,"('doubtful', 'determined')",-0.29005146,-0.33871692,0.2449256,0.174668,-0.0702576
68,0.18027706,0.15798761,"('dependent', 'independent')",-0.6535539,-0.6679735,-0.2366384,-0.254993,-0.0183546
69,0.3456015,0.43246993,"('lazy', 'industrious')",-0.28186166,-0.2843279,0.0318699,0.074071,0.0422011
70,0.2417206,0.26190686,"('lethargic', 'energetic')",-0.24375212,-0.21153343,-0.0010158,0.0251867,0.0262025
71,0.18017882,0.1835559,"('diffident', 'self-confident')",0.5854276,0.5553801,0.3828032,0.369468,-0.0133352
72,-0.66631186,-0.7448182,"('unambitious', 'ambitious')",-0.6911276,-0.7082183,-0.6787198,-0.7265183,-0.0477985
73,0.86463094,0.83282477,"('helpless', 'self-reliant')",-3.0699286,-3.0689662,-1.1026489,-1.1180707,-0.0154218
74,0.2298794,0.2693263,"('undedicated', 'dedicated')",-0.25764,-0.35426256,-0.0138803,-0.0424681,-0.0285878
75,-0.7188726,-0.66679645,"('meek', 'impulsive')",-0.68047154,-0.59793806,-0.6996721,-0.6323673,0.0673048
76,0.7123265,0.64496064,"('anxious', 'daring')",-0.64962584,-0.5758019,0.0313503,0.0345794,0.0032291
77,-0.12940079,-0.15069094,"('unmotivated', 'motivated')",-1.2734082,-1.145022,-0.7014045,-0.6478565,0.053548
78,-0.013218891,0.08600244,"('nonresilient', 'resilient')",-0.011968179,-0.010008177,-0.0125935,0.0379971,0.0505906
79,-0.81173134,-0.7917607,"('wavering', 'unwavering')",-0.45104915,-0.4675525,-0.6313902,-0.6296566,0.0017336
80,0.24590997,0.16275445,"('dominated', 'dominating')",-1.1763623,-1.0006853,-0.4652261,-0.4189655,0.0462606
81,0.8363548,0.5991959,"('submissive', 'aggressive')",-0.9338474,-0.81040597,-0.0487463,-0.105605,-0.0568587
82,-0.8632842,-0.8326522,"('poor', 'rich')",6.1173086,6.116643,2.6270123,2.6419954,0.0149831
83,0.33422023,0.2660733,"('powerless', 'powerful')",-0.8435605,-0.8277339,-0.2546701,-0.2808303,-0.0261602
84,1.2807362,1.1356766,"('inferior', 'superior')",1.1322751,1.1270461,1.2065057,1.1313614,-0.0751443
85,-0.8543636,-0.7786079,"('insignificant', 'prestigious')",0.57243854,0.5009233,-0.1409625,-0.1388423,0.0021202
86,-1.2395107,-1.3354151,"('uninfluential', 'influential')",-0.49137738,-0.6183617,-0.865444,-0.9768884,-0.1114444
87,0.12586021,9.9953264e-05,"('unsuccessful', 'successful')",0.56758684,0.6408404,0.3467235,0.3204702,-0.0262533
88,-0.16680333,-0.31114942,"('low', 'eminent')",-0.37104836,-0.40544814,-0.2689258,-0.3582988,-0.089373
