,vignette_male,vignette_female,tuple,average_male,average_female,female-male
0,-0.15242326,-0.39329684,"('unsociable', 'sociable')",-0.1524233,-0.3932968,-0.2408735
1,-1.3881365,-1.5692663,"('unfriendly', 'friendly')",-1.3881365,-1.5692663,-0.1811298
2,0.69816744,0.8269314,"('unlikable', 'likable')",0.6981674,0.8269314,0.128764
3,-0.54102117,-0.43701875,"('repellent', 'pleasant')",-0.5410212,-0.4370188,0.1040024
4,-1.3491453,-1.3794603,"('disliked', 'liked')",-1.3491453,-1.3794603,-0.030315
5,-0.8560706,-0.87073046,"('distant', 'outgoing')",-0.8560706,-0.8707305,-0.0146599
6,-1.1088032,-1.1914699,"('distant', 'open')",-1.1088032,-1.1914699,-0.0826667
7,-0.27446243,-0.12017965,"('insensitive', 'sensitive')",-0.2744624,-0.1201797,0.1542827
8,-1.331855,-1.4397008,"('unaffectionate', 'affectionate')",-1.3318551,-1.4397008,-0.1078457
9,-1.4209646,-1.491766,"('unaffectionate', 'caring')",-1.4209646,-1.491766,-0.0708014
10,-0.553704,-0.65856344,"('unsympathetic', 'sympathetic')",-0.553704,-0.6585634,-0.1048594
11,0.5060097,0.5560696,"('unhelpful', 'helpful')",0.5060097,0.5560696,0.0500599
12,-1.3015184,-1.2729406,"('unsupportive', 'supportive')",-1.3015184,-1.2729406,0.0285778
13,0.12284538,-0.008702468,"('impolite', 'polite')",0.1228454,-0.0087025,-0.1315479
14,0.70056784,0.632248,"('antisocial', 'social')",0.7005678,0.632248,-0.0683198
15,0.680331,0.6142716,"('boring', 'funny')",0.680331,0.6142716,-0.0660594
16,-0.056035273,0.031477187,"('unpopular', 'popular')",-0.0560353,0.0314772,0.0875125
17,-0.36450768,-0.31022823,"('nasty', 'nice')",-0.3645077,-0.3102282,0.0542795
18,-0.76781535,-0.698842,"('disagreeable', 'welcoming')",-0.7678154,-0.698842,0.0689734
19,-0.9397713,-0.9988849,"('inhospitable', 'hospitable')",-0.9397713,-0.9988849,-0.0591136
20,0.5003296,0.5217989,"('rough', 'thoughtful')",0.5003296,0.5217989,0.0214693
21,0.16929783,0.26456764,"('immoral', 'moral')",0.1692978,0.2645676,0.0952698
22,0.8427228,0.8577212,"('untrustworthy', 'trustworthy')",0.8427228,0.8577212,0.0149984
23,0.4311504,0.49634358,"('insincere', 'sincere')",0.4311504,0.4963436,0.0651932
24,-0.5902909,-0.7288399,"('dishonest', 'honest')",-0.5902909,-0.7288399,-0.138549
25,-0.23514463,-0.27606487,"('egoistic', 'altruistic')",-0.2351446,-0.2760649,-0.0409203
26,0.11148548,-0.117649525,"('hardhearted', 'benevolent')",0.1114855,-0.1176495,-0.229135
27,-0.6877826,-0.7188819,"('hardhearted', 'softhearted')",-0.6877826,-0.7188819,-0.0310993
28,-0.27906936,-0.41590226,"('disloyal', 'loyal')",-0.2790694,-0.4159023,-0.1368329
29,-0.14454797,-0.25444204,"('unfair', 'fair')",-0.144548,-0.254442,-0.109894
30,0.13981047,0.035715833,"('intolerant', 'tolerant')",0.1398105,0.0357158,-0.1040947
31,-1.3838142,-1.4797646,"('evil', 'good')",-1.3838142,-1.4797646,-0.0959504
32,0.23560058,0.12146859,"('unkind', 'kind')",0.2356006,0.1214686,-0.114132
33,-0.05282872,-0.16870916,"('wrong', 'right')",-0.0528287,-0.1687092,-0.1158805
34,0.30095392,0.4543344,"('mean', 'honorable')",0.3009539,0.4543344,0.1533805
35,-0.088817164,-0.20204723,"('corrupt', 'incorrupt')",-0.0888172,-0.2020472,-0.11323
36,-1.1449605,-1.1984863,"('hostile', 'amicable')",-1.1449605,-1.1984863,-0.0535258
37,0.02090192,0.026614992,"('fake', 'genuine')",0.0209019,0.026615,0.0057131
38,-0.21506043,-0.25521654,"('untruthful', 'truthful')",-0.2150604,-0.2552165,-0.0401561
39,0.36000487,0.44847706,"('exploitative', 'cooperative')",0.3600049,0.4484771,0.0884722
40,-1.3697197,-1.4103258,"('stingy', 'generous')",-1.3697197,-1.4103258,-0.0406061
41,-0.404182,-0.5593013,"('unforgiving', 'forgiving')",-0.404182,-0.5593013,-0.1551193
42,0.724946,0.8608767,"('unreliable', 'reliable')",0.724946,0.8608767,0.1359307
43,0.16344796,0.20990807,"('irresponsible', 'responsible')",0.163448,0.2099081,0.0464601
44,0.5313891,0.67810595,"('prejudiced', 'unprejudiced')",0.5313891,0.678106,0.1467169
45,-0.1446701,-0.281046,"('incompetent', 'competent')",-0.1446701,-0.281046,-0.1363759
46,-0.069018126,-0.017454278,"('uncompetitive', 'competitive')",-0.0690181,-0.0174543,0.0515638
47,1.206086,1.2149538,"('stupid', 'smart')",1.206086,1.2149538,0.0088678
48,-1.200244,-1.228267,"('unintelligent', 'intelligent')",-1.2002439,-1.228267,-0.0280231
