,archer_male,archer_female,tuple,daniels_male,daniels_female,midland_male,midland_female,co_male,co_female,average_male,average_female,female-male
0,-0.83291554,-0.88324714,"('unsociable', 'sociable')",-0.67175967,-0.594561,-0.38577107,-0.3896035,-0.30169106,-0.39083993,-0.5480343,-0.5645629,-0.0165286
1,0.14056638,-0.094271444,"('unfriendly', 'friendly')",1.7951206,1.5931659,1.5170356,1.1603322,2.308157,2.1047933,1.4402199,1.191005,-0.2492149
2,0.5382777,0.6660803,"('unlikable', 'likable')",0.66882306,0.7845964,0.9437748,1.1054026,0.71630543,0.9052239,0.7167953,0.8653258,0.1485305
3,-0.5998276,-0.5787072,"('repellent', 'pleasant')",-1.44436,-1.3026154,-0.1540686,-0.14479274,0.45066315,0.5179468,-0.4368983,-0.3770422,0.0598561
4,0.10282759,-0.11304942,"('disliked', 'liked')",0.62621844,0.36139628,0.7795879,0.58440405,-6.81016,-6.7970715,-1.3253815,-1.4910802,-0.1656987
5,-0.5749977,-0.6562829,"('distant', 'outgoing')",1.1733917,1.0008206,0.580529,0.46304744,-0.173397,-0.13095097,0.2513815,0.1691585,-0.082223
6,-0.5530795,-0.6255403,"('distant', 'open')",0.5628668,0.37879044,0.38441816,0.17018777,0.31226656,0.29394913,0.176618,0.0543468,-0.1222712
7,-0.122370124,-0.099560514,"('insensitive', 'sensitive')",-0.40271774,-0.22131604,-0.31247607,-0.23220916,0.2815103,0.27195328,-0.1390134,-0.0702831,0.0687303
8,0.3413615,0.17197692,"('unaffectionate', 'affectionate')",0.93314373,0.75985867,0.67682433,0.52478147,1.2018027,1.0138943,0.7882831,0.6176279,-0.1706552
9,0.9872701,0.79758644,"('unaffectionate', 'caring')",1.4758133,1.3107413,0.9562666,0.8061476,1.5901535,1.4174949,1.2523758,1.0829926,-0.1693832
10,-0.9718663,-1.008375,"('unsympathetic', 'sympathetic')",-2.1046743,-1.9539624,-0.8939614,-0.86818635,-0.28367245,-0.32293153,-1.0635437,-1.0383639,0.0251798
11,-1.0679259,-1.0662279,"('unhelpful', 'helpful')",-0.8367252,-0.7128558,-0.7459247,-0.57175773,1.73742,1.8546487,-0.228289,-0.1240482,0.1042408
12,0.9325105,0.93604416,"('unsupportive', 'supportive')",1.2145126,1.3043362,1.0946125,1.1066543,-1.6384267,-1.5524242,0.4008023,0.4486526,0.0478503
13,-1.6651039,-1.4720333,"('impolite', 'polite')",-1.4896995,-1.2198751,-1.209179,-0.9798554,-0.94112813,-0.82971805,-1.3262776,-1.1253705,0.2009071
