,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5870789,-0.71971357,"('unsociable', 'sociable')",0.47783536,0.38221917,-0.031123027,-0.15613328,-0.0467889,-0.1645426,-0.1177537
1,0.84368986,0.8853462,"('unfriendly', 'friendly')",0.5832592,0.5374098,2.0052211,1.9280549,1.1440567,1.116937,-0.0271197
2,0.40069732,0.4336766,"('unlikable', 'likable')",0.2795576,0.29761124,0.6508269,0.714644,0.443694,0.4819773,0.0382833
3,-0.69254804,-0.64234275,"('repellent', 'pleasant')",-0.5959223,-0.49481094,0.28211796,0.2893387,-0.3354508,-0.282605,0.0528458
4,0.14071658,0.043563418,"('disliked', 'liked')",0.32239595,0.21693762,-6.468081,-6.536295,-2.0016562,-2.0919313,-0.0902751
5,0.99699974,1.097204,"('distant', 'outgoing')",0.12485771,0.12790565,-0.317219,-0.3074124,0.2682128,0.3058991,0.0376863
6,0.5655258,0.64974135,"('distant', 'open')",-0.5651618,-0.5687836,0.003917262,-0.019664677,0.0014271,0.020431,0.0190039
7,-0.33688864,-0.33903772,"('insensitive', 'sensitive')",-0.5904131,-0.5170509,0.52894235,0.543449,-0.1327865,-0.1042132,0.0285733
8,-0.02236072,0.063726485,"('unaffectionate', 'affectionate')",-0.39841366,-0.36766458,0.42976817,0.3988518,0.0029979,0.0316379,0.02864
9,0.38748437,0.424585,"('unaffectionate', 'caring')",0.048325256,0.032153957,0.89630306,0.88087267,0.4440376,0.4458706,0.001833
10,-1.4634391,-1.5478593,"('unsympathetic', 'sympathetic')",-0.71125865,-0.7023277,-0.18776959,-0.243239,-0.7874892,-0.8311419,-0.0436527
11,-0.5842553,-0.6007364,"('unhelpful', 'helpful')",0.1668054,0.17999882,2.1938777,2.2276652,0.5921426,0.6023092,0.0101666
12,0.19438931,0.24329512,"('unsupportive', 'supportive')",0.42439064,0.53155977,-1.6000582,-1.5645657,-0.3270927,-0.2632369,0.0638558
13,-0.8861203,-0.9816034,"('impolite', 'polite')",-0.13275713,-0.21722326,-0.17556462,-0.24877302,-0.3981474,-0.4825332,-0.0843858
14,-0.25867328,-0.34772283,"('antisocial', 'social')",0.40496594,0.3904011,-0.44416136,-0.487162,-0.0992896,-0.1481612,-0.0488716
15,0.64643836,0.5537663,"('boring', 'funny')",0.4801873,0.302643,0.22713602,0.20433731,0.4512539,0.3535822,-0.0976717
16,-0.00089129806,0.09283121,"('unpopular', 'popular')",-0.42859346,-0.3131313,0.44921336,0.4619288,0.0065762,0.0805429,0.0739667
17,-0.75787663,-0.70446515,"('nasty', 'nice')",-0.4488937,-0.4476141,-0.6487557,-0.5969682,-0.6185087,-0.5830158,0.0354929
18,-0.99722743,-0.9624658,"('disagreeable', 'welcoming')",-1.3558201,-1.2841727,-0.65186083,-0.6813725,-1.001636,-0.9760036,0.0256324
19,0.09011173,0.14722748,"('inhospitable', 'hospitable')",0.2870078,0.36949447,0.034677878,0.0827659,0.1372658,0.1998293,0.0625635
20,-0.12934116,-0.077546,"('rough', 'thoughtful')",0.11139677,0.19491294,1.2034806,1.1615531,0.3951788,0.4263067,0.0311279
21,-0.31498653,-0.46788272,"('immoral', 'moral')",0.6576475,0.5311005,-0.31984264,-0.33645302,0.0076061,-0.0910784,-0.0986845
22,-0.93114346,-1.0460664,"('untrustworthy', 'trustworthy')",-0.22492053,-0.33567196,-0.8397715,-0.90417254,-0.6652785,-0.7619704,-0.0966919
23,-0.23919015,-0.25432464,"('insincere', 'sincere')",0.35030082,0.27026966,6.0944185,6.0063086,2.0685097,2.0074178,-0.0610919
24,0.2864532,0.23830895,"('dishonest', 'honest')",0.10927763,0.027002556,1.0368588,0.96696717,0.4775299,0.4107596,-0.0667703
25,0.29516295,0.41022766,"('egoistic', 'altruistic')",-0.48168877,-0.40937138,1.1586149,1.189725,0.3240297,0.3968604,0.0728307
26,0.43904072,0.46368226,"('hardhearted', 'benevolent')",0.18960832,0.20405214,1.5419472,1.4706132,0.7235321,0.7127825,-0.0107496
27,-0.9304817,-0.8660288,"('hardhearted', 'softhearted')",-0.8342218,-0.6942978,1.1266149,1.0615168,-0.2126962,-0.1662699,0.0464263
28,-0.6347385,-0.7619216,"('disloyal', 'loyal')",-0.17283174,-0.34116706,1.3997567,1.275649,0.1973955,0.0575201,-0.1398754
29,1.3954078,1.2895195,"('unfair', 'fair')",-0.010572195,-0.19649425,-0.09831029,-0.22837207,0.4288417,0.2882177,-0.140624
30,-0.17934039,-0.18586847,"('intolerant', 'tolerant')",-0.4866825,-0.55173385,0.9265711,0.84425896,0.0868494,0.0355522,-0.0512972
31,-0.29271472,-0.09496884,"('evil', 'good')",-1.0694675,-0.95290303,-1.4641942,-1.4677924,-0.9421255,-0.8385547,0.1035708
32,-0.09984312,-0.122453794,"('unkind', 'kind')",0.5469245,0.5514644,1.0162091,0.9331488,0.4877635,0.4540531,-0.0337104
33,1.1837407,1.1183,"('wrong', 'right')",0.58286715,0.41824675,-0.7049329,-0.73647046,0.3538917,0.2666921,-0.0871996
34,0.37384737,0.6060617,"('mean', 'honorable')",0.5454583,0.7314963,6.1917653,6.244036,2.370357,2.5271982,0.1568412
35,0.50955003,0.5089247,"('corrupt', 'incorrupt')",0.1099425,0.0025499612,-0.17718583,-0.27280515,0.1474356,0.0795565,-0.0678791
36,0.047383934,0.08880971,"('hostile', 'amicable')",-0.5894673,-0.61700356,-0.003298916,-0.14374524,-0.1817941,-0.2239797,-0.0421856
37,-0.2445292,-0.1799877,"('fake', 'genuine')",-0.35476273,-0.2704786,0.2881365,0.32104528,-0.1037185,-0.0431403,0.0605782
38,-0.13923943,-0.13567828,"('untruthful', 'truthful')",0.15056092,0.09006786,0.28873992,0.3098384,0.1000205,0.088076,-0.0119445
39,-0.15987086,-0.066293545,"('exploitative', 'cooperative')",-0.010846915,-0.009783365,-0.10670788,-0.09347095,-0.0924752,-0.056516,0.0359592
40,0.102391005,0.17289287,"('stingy', 'generous')",-0.5276384,-0.4376768,-1.8186162,-1.8890096,-0.7479545,-0.7179312,0.0300233
41,-0.68025357,-0.693644,"('unforgiving', 'forgiving')",-0.48773146,-0.45884404,-0.32591754,-0.41690153,-0.4979675,-0.5231299,-0.0251624
42,-0.8224626,-0.8410179,"('unreliable', 'reliable')",-0.862068,-0.7718735,-3.3869514,-3.3475623,-1.6904941,-1.6534847,0.0370094
43,0.25641048,0.2902168,"('irresponsible', 'responsible')",0.33083034,0.38491,0.8285643,0.84804755,0.471935,0.5077248,0.0357898
44,-0.8199579,-0.6849301,"('prejudiced', 'unprejudiced')",-0.7499184,-0.6524728,-1.5809135,-1.5375084,-1.0502632,-0.9583038,0.0919594
45,-1.4418154,-1.4884205,"('incompetent', 'competent')",-0.77720726,-0.7464471,-0.046212133,-0.11435719,-0.7550783,-0.7830749,-0.0279966
46,-0.6075279,-0.6978518,"('uncompetitive', 'competitive')",0.0142853325,-0.033604585,-0.08550661,-0.17639384,-0.2262497,-0.3026167,-0.076367
47,0.22245058,0.30009806,"('stupid', 'smart')",0.8421109,0.9528128,5.3874097,5.4923835,2.150657,2.2484315,0.0977745
48,-0.20258723,-0.24242003,"('unintelligent', 'intelligent')",0.50779504,0.49701938,0.8181715,0.79764724,0.3744597,0.3507489,-0.0237108
49,-0.6714859,-0.5440561,"('unable', 'able')",-0.76343,-0.68605095,-0.2267657,-0.17655006,-0.5538939,-0.4688857,0.0850082
50,-0.46687758,-0.48065186,"('clumsy', 'skillful')",0.0664348,0.036639385,0.30228823,0.2602343,-0.0327182,-0.0612594,-0.0285412
51,-0.47589713,-0.6967019,"('uneducated', 'educated')",0.5941835,0.467702,0.8873456,0.82000893,0.3352106,0.197003,-0.1382076
52,0.467568,0.33096802,"('irrational', 'rational')",-0.5825867,-0.90437704,-0.11602181,-0.2241852,-0.0770135,-0.2658647,-0.1888512
53,0.46955857,0.50262284,"('uncreative', 'creative')",0.1028418,0.097812116,0.88837683,0.81113124,0.4869258,0.4705221,-0.0164037
54,-0.23030257,-0.30851287,"('incapable', 'capable')",-0.05752772,-0.20770723,1.1205597,1.1923691,0.2775765,0.225383,-0.0521935
55,-0.933864,-0.98682624,"('incompetent', 'clever')",-0.6175128,-0.58287895,0.14582822,0.1433896,-0.4685162,-0.4754386,-0.0069224
56,0.96637,0.95420897,"('impractical', 'practical')",1.4624848,1.4248536,0.10143022,0.09154284,0.8434284,0.8235351,-0.0198933
57,-0.82345194,-0.92773855,"('unimaginative', 'imaginative')",-0.92985505,-1.0170985,-2.692689,-2.7652125,-1.4819986,-1.5700165,-0.0880179
58,-0.14470096,-0.17603368,"('undiscriminating', 'discriminating')",-0.08481146,-0.052008554,0.1823624,0.11455502,-0.0157167,-0.0378291,-0.0221124
