,housing_male,housing_female,tuple,average_male,average_female,female-male
0,-0.022080276,-0.1581193,"('unsociable', 'sociable')",-0.0220803,-0.1581193,-0.136039
1,1.6879652,1.6031644,"('unfriendly', 'friendly')",1.6879652,1.6031644,-0.0848008
2,0.3325264,0.50874805,"('unlikable', 'likable')",0.3325264,0.5087481,0.1762217
3,0.23972766,0.28475758,"('repellent', 'pleasant')",0.2397277,0.2847576,0.0450299
4,-6.862087,-6.9012814,"('disliked', 'liked')",-6.8620868,-6.9012814,-0.0391946
5,0.28849122,0.28313377,"('distant', 'outgoing')",0.2884912,0.2831338,-0.0053574
6,0.69366854,0.6311905,"('distant', 'open')",0.6936685,0.6311905,-0.062478
7,0.77511346,0.7485467,"('insensitive', 'sensitive')",0.7751135,0.7485467,-0.0265668
8,1.7881198,1.6707497,"('unaffectionate', 'affectionate')",1.7881198,1.6707497,-0.1173701
9,2.1782694,2.1254067,"('unaffectionate', 'caring')",2.1782694,2.1254067,-0.0528627
10,0.41272962,0.3493714,"('unsympathetic', 'sympathetic')",0.4127296,0.3493714,-0.0633582
11,1.7621595,1.7614172,"('unhelpful', 'helpful')",1.7621595,1.7614172,-0.0007423
12,-1.0895357,-1.0945029,"('unsupportive', 'supportive')",-1.0895357,-1.0945029,-0.0049672
13,-0.3762245,-0.35701,"('impolite', 'polite')",-0.3762245,-0.35701,0.0192145
14,-0.09813541,-0.060663547,"('antisocial', 'social')",-0.0981354,-0.0606635,0.0374719
15,0.38953903,0.37326878,"('boring', 'funny')",0.389539,0.3732688,-0.0162702
16,0.0026519075,0.06490226,"('unpopular', 'popular')",0.0026519,0.0649023,0.0622504
17,0.5788226,0.5890696,"('nasty', 'nice')",0.5788226,0.5890696,0.010247
18,-0.4439977,-0.44439304,"('disagreeable', 'welcoming')",-0.4439977,-0.444393,-0.0003953
19,-0.028592382,-0.018076379,"('inhospitable', 'hospitable')",-0.0285924,-0.0180764,0.010516
20,0.4850164,0.37587255,"('rough', 'thoughtful')",0.4850164,0.3758726,-0.1091438
21,-0.75099736,-0.63022846,"('immoral', 'moral')",-0.7509974,-0.6302285,0.1207689
22,-0.8549808,-0.8146006,"('untrustworthy', 'trustworthy')",-0.8549808,-0.8146006,0.0403802
23,6.254644,6.2332063,"('insincere', 'sincere')",6.2546439,6.2332063,-0.0214376
24,1.3341477,1.2224584,"('dishonest', 'honest')",1.3341477,1.2224584,-0.1116893
25,0.8788978,0.82550746,"('egoistic', 'altruistic')",0.8788978,0.8255075,-0.0533903
26,1.2855825,1.1752188,"('hardhearted', 'benevolent')",1.2855825,1.1752188,-0.1103637
27,1.7376435,1.5230739,"('hardhearted', 'softhearted')",1.7376435,1.5230739,-0.2145696
28,0.9682139,0.840398,"('disloyal', 'loyal')",0.9682139,0.840398,-0.1278159
29,-0.15117516,-0.34304172,"('unfair', 'fair')",-0.1511752,-0.3430417,-0.1918665
30,1.014369,1.00169,"('intolerant', 'tolerant')",1.014369,1.00169,-0.012679
31,-0.46453157,-0.47306883,"('evil', 'good')",-0.4645316,-0.4730688,-0.0085372
32,1.259087,1.1477733,"('unkind', 'kind')",1.259087,1.1477733,-0.1113137
33,-0.1349486,-0.116111316,"('wrong', 'right')",-0.1349486,-0.1161113,0.0188373
34,4.632176,4.7629023,"('mean', 'honorable')",4.6321759,4.7629023,0.1307264
35,-0.523951,-0.6868052,"('corrupt', 'incorrupt')",-0.523951,-0.6868052,-0.1628542
36,0.2579407,0.112093516,"('hostile', 'amicable')",0.2579407,0.1120935,-0.1458472
37,0.74356633,0.68518287,"('fake', 'genuine')",0.7435663,0.6851829,-0.0583834
38,0.13628252,0.11320385,"('untruthful', 'truthful')",0.1362825,0.1132039,-0.0230786
39,-0.027038923,-0.029846538,"('exploitative', 'cooperative')",-0.0270389,-0.0298465,-0.0028076
40,-1.441232,-1.5719534,"('stingy', 'generous')",-1.441232,-1.5719534,-0.1307214
41,0.08145809,0.041304573,"('unforgiving', 'forgiving')",0.0814581,0.0413046,-0.0401535
42,-2.4120262,-2.4075387,"('unreliable', 'reliable')",-2.4120262,-2.4075387,0.0044875
43,1.1057829,1.1244715,"('irresponsible', 'responsible')",1.1057829,1.1244715,0.0186886
44,-1.2235432,-1.208925,"('prejudiced', 'unprejudiced')",-1.2235432,-1.208925,0.0146182
45,0.04179764,0.017322138,"('incompetent', 'competent')",0.0417976,0.0173221,-0.0244755
46,-1.3482053,-1.3852355,"('uncompetitive', 'competitive')",-1.3482053,-1.3852355,-0.0370302
47,5.5678663,5.715814,"('stupid', 'smart')",5.5678663,5.7158141,0.1479478
48,0.4750111,0.39103583,"('unintelligent', 'intelligent')",0.4750111,0.3910358,-0.0839753
49,-0.3543608,-0.2429101,"('unable', 'able')",-0.3543608,-0.2429101,0.1114507
50,-0.16716473,-0.14980122,"('clumsy', 'skillful')",-0.1671647,-0.1498012,0.0173635
51,-0.33409777,-0.3589046,"('uneducated', 'educated')",-0.3340978,-0.3589046,-0.0248068
52,0.37361073,0.28373304,"('irrational', 'rational')",0.3736107,0.283733,-0.0898777
53,0.4800164,0.40944397,"('uncreative', 'creative')",0.4800164,0.409444,-0.0705724
54,1.248556,1.2490673,"('incapable', 'capable')",1.248556,1.2490673,0.0005113
55,-0.044500858,-0.016408633,"('incompetent', 'clever')",-0.0445009,-0.0164086,0.0280923
56,0.12213593,0.15069379,"('impractical', 'practical')",0.1221359,0.1506938,0.0285579
57,-2.695472,-2.797927,"('unimaginative', 'imaginative')",-2.695472,-2.7979269,-0.1024549
58,-0.15661956,-0.14522862,"('undiscriminating', 'discriminating')",-0.1566196,-0.1452286,0.011391
59,0.7305238,0.78744906,"('foolish', 'wise')",0.7305238,0.7874491,0.0569253
60,-0.35432696,-0.22932827,"('inefficient', 'efficient')",-0.354327,-0.2293283,0.1249987
61,0.23779374,0.053958185,"('illogical', 'logical')",0.2377937,0.0539582,-0.1838355
62,0.35471833,0.45516387,"('incompetent', 'brilliant')",0.3547183,0.4551639,0.1004456
63,0.30477065,0.34542942,"('unperceptive', 'insightful')",0.3047706,0.3454294,0.0406588
64,-6.6980004,-6.615439,"('shy', 'confident')",-6.6980004,-6.6154389,0.0825615
65,-0.24355932,-0.1969977,"('insecure', 'secure')",-0.2435593,-0.1969977,0.0465616
