,sysco_male,sysco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5176307,-1.7731072,"('unsociable', 'sociable')",-0.30747482,-0.51182896,-0.9125528,-1.1424681,-0.2299153
1,-0.42396522,-0.5694821,"('unfriendly', 'friendly')",1.2633144,1.1276311,0.4196746,0.2790745,-0.1406001
2,0.8144439,0.8512568,"('unlikable', 'likable')",0.70839494,0.74165905,0.7614194,0.7964579,0.0350385
3,-0.81110626,-0.68557465,"('repellent', 'pleasant')",0.6542875,0.6955428,-0.0784094,0.0049841,0.0833935
4,0.23214144,0.14407253,"('disliked', 'liked')",-6.1098576,-6.087984,-2.938858,-2.9719558,-0.0330978
5,0.5573583,0.48372525,"('distant', 'outgoing')",-0.3522671,-0.31077033,0.1025456,0.0864775,-0.0160681
6,0.22863403,0.17909822,"('distant', 'open')",-0.6431004,-0.59440386,-0.2072332,-0.2076528,-0.0004196
7,-1.2771406,-1.1985977,"('insensitive', 'sensitive')",0.15346971,0.07376395,-0.5618355,-0.5624169,-0.0005814
8,-1.0239638,-1.2744545,"('unaffectionate', 'affectionate')",0.18407223,0.119633265,-0.4199458,-0.5774106,-0.1574648
9,-0.6785605,-0.8503576,"('unaffectionate', 'caring')",0.8527285,0.84289736,0.087084,-0.0037301,-0.0908141
10,-2.4932501,-2.530713,"('unsympathetic', 'sympathetic')",-0.6476146,-0.77470946,-1.5704324,-1.6527113,-0.0822789
11,-0.5388914,-0.65193623,"('unhelpful', 'helpful')",2.02031,1.952219,0.7407093,0.6501414,-0.0905679
12,-0.6660006,-0.7114778,"('unsupportive', 'supportive')",-1.9827594,-1.9987793,-1.3243799,-1.3551285,-0.0307486
13,-1.168939,-1.3248863,"('impolite', 'polite')",-0.4906021,-0.5619069,-0.8297706,-0.9433966,-0.113626
14,-0.73339003,-0.8242566,"('antisocial', 'social')",-0.061699394,-0.22112523,-0.3975447,-0.5226909,-0.1251462
15,0.4638,0.29594323,"('boring', 'funny')",0.08212687,0.013221236,0.2729634,0.1545822,-0.1183812
16,0.23282245,0.30641037,"('unpopular', 'popular')",0.57884926,0.572349,0.4058359,0.4393797,0.0335438
17,0.1303069,0.08799473,"('nasty', 'nice')",-0.27936578,-0.19116195,-0.0745294,-0.0515836,0.0229458
18,-0.6232723,-0.715914,"('disagreeable', 'welcoming')",-0.5283348,-0.6492744,-0.5758035,-0.6825942,-0.1067907
19,-0.6090845,-0.7615438,"('inhospitable', 'hospitable')",-0.4730338,-0.503719,-0.5410591,-0.6326314,-0.0915723
20,0.055011578,0.12771207,"('rough', 'thoughtful')",0.85311747,0.8749086,0.4540645,0.5013103,0.0472458
21,-0.7508187,-0.7749244,"('immoral', 'moral')",-0.5229966,-0.5590548,-0.6369077,-0.6669896,-0.0300819
22,-0.8001628,-0.807284,"('untrustworthy', 'trustworthy')",-1.2097973,-1.2369614,-1.0049801,-1.0221226,-0.0171425
23,-1.032486,-1.0996933,"('insincere', 'sincere')",5.7790976,5.6093326,2.3733058,2.2548196,-0.1184862
24,-0.54877025,-0.6869969,"('dishonest', 'honest')",0.6892879,0.59573287,0.0702588,-0.045632,-0.1158908
25,0.14903183,0.14039269,"('egoistic', 'altruistic')",0.58766645,0.583168,0.3683491,0.3617803,-0.0065688
26,0.7167931,0.56639713,"('hardhearted', 'benevolent')",1.0020837,0.88803506,0.8594384,0.7272161,-0.1322223
27,-0.7041448,-0.63871646,"('hardhearted', 'softhearted')",0.55333006,0.46356496,-0.0754074,-0.0875757,-0.0121683
28,-0.68857133,-0.852775,"('disloyal', 'loyal')",0.9344505,0.8096581,0.1229396,-0.0215584,-0.144498
29,-0.34126768,-0.4177444,"('unfair', 'fair')",-0.51026464,-0.67710793,-0.4257662,-0.5474262,-0.12166
30,-0.64831793,-0.8568047,"('intolerant', 'tolerant')",0.92057514,0.79107285,0.1361286,-0.0328659,-0.1689945
31,0.68192697,0.63137686,"('evil', 'good')",-0.6719182,-0.70326155,0.0050044,-0.0359423,-0.0409467
32,-0.82913953,-0.8864515,"('unkind', 'kind')",0.3313852,0.08712435,-0.2488772,-0.3996636,-0.1507864
33,0.9254177,0.9003016,"('wrong', 'right')",-0.6228244,-0.55651957,0.1512967,0.171891,0.0205943
34,0.024104841,0.09796768,"('mean', 'honorable')",5.647253,5.7041054,2.8356791,2.9010365,0.0653574
35,0.8758903,0.785547,"('corrupt', 'incorrupt')",-0.43728915,-0.34339398,0.2193006,0.2210765,0.0017759
36,0.3594588,0.31987774,"('hostile', 'amicable')",-0.11660877,-0.09197046,0.121425,0.1139536,-0.0074714
37,-0.1732493,-0.1068462,"('fake', 'genuine')",-0.21765776,-0.19322973,-0.1954535,-0.150038,0.0454155
38,-0.7795164,-0.920009,"('untruthful', 'truthful')",0.6318385,0.6886535,-0.0738389,-0.1156777,-0.0418388
39,1.0526892,1.020355,"('exploitative', 'cooperative')",0.02463717,0.09108355,0.5386632,0.5557193,0.0170561
40,0.0795134,0.12305517,"('stingy', 'generous')",-1.6988204,-1.6936698,-0.8096535,-0.7853073,0.0243462
41,-0.26275533,-0.42865267,"('unforgiving', 'forgiving')",0.13885014,-0.02288223,-0.0619526,-0.2257674,-0.1638148
42,-0.6609144,-0.56311965,"('unreliable', 'reliable')",-3.7490766,-3.7299402,-2.2049956,-2.1465299,0.0584657
43,-1.6835262,-1.7381763,"('irresponsible', 'responsible')",0.08663878,-0.052211206,-0.7984437,-0.8951938,-0.0967501
44,0.7500152,0.8430026,"('prejudiced', 'unprejudiced')",-1.8703797,-1.8420081,-0.5601822,-0.4995027,0.0606795
45,-1.1295671,-1.1781203,"('incompetent', 'competent')",-0.11930401,-0.31751558,-0.6244356,-0.7478179,-0.1233823
46,-0.8512311,-0.7109595,"('uncompetitive', 'competitive')",-0.8780342,-0.8665271,-0.8646326,-0.7887433,0.0758893
47,-0.71100515,-0.6582957,"('stupid', 'smart')",5.201391,5.225948,2.245193,2.2838261,0.0386331
48,-0.0775785,-0.16436665,"('unintelligent', 'intelligent')",1.0907135,0.99931794,0.5065675,0.4174756,-0.0890919
49,-0.0963056,-0.06481492,"('unable', 'able')",-0.12070623,-0.029793404,-0.1085059,-0.0473042,0.0612017
50,-0.1430796,-0.04013282,"('clumsy', 'skillful')",-0.23833638,-0.25593752,-0.190708,-0.1480352,0.0426728
51,-1.2282478,-1.3840684,"('uneducated', 'educated')",0.71960974,0.5323684,-0.254319,-0.42585,-0.171531
52,0.6263813,0.4126375,"('irrational', 'rational')",0.032995675,0.1040276,0.3296885,0.2583326,-0.0713559
53,-0.56693244,-0.5480049,"('uncreative', 'creative')",0.52806157,0.46946865,-0.0194354,-0.0392681,-0.0198327
54,-0.4577393,-0.51876974,"('incapable', 'capable')",0.6646122,0.70926154,0.1034364,0.0952459,-0.0081905
55,-1.2533152,-1.3104919,"('incompetent', 'clever')",0.18368822,0.02396819,-0.5348135,-0.6432618,-0.1084483
56,-0.7705932,-0.9052768,"('impractical', 'practical')",-0.09325524,-0.2573498,-0.4319242,-0.5813133,-0.1493891
57,-1.9454241,-2.0109506,"('unimaginative', 'imaginative')",-3.2626555,-3.3778353,-2.6040397,-2.6943929,-0.0903532
58,0.20660302,0.14391288,"('undiscriminating', 'discriminating')",0.4405166,0.3685201,0.3235598,0.2562165,-0.0673433
59,-0.04521434,-0.116654605,"('foolish', 'wise')",-0.030146463,0.08034518,-0.0376804,-0.0181547,0.0195257
60,-0.7741209,-0.8065918,"('inefficient', 'efficient')",0.18964522,0.13053536,-0.2922378,-0.3380282,-0.0457904
61,-0.0658943,-0.25642294,"('illogical', 'logical')",0.3925235,0.27104685,0.1633146,0.007312,-0.1560026
62,-0.043009404,0.039051894,"('incompetent', 'brilliant')",0.91673636,0.99678504,0.4368635,0.5179185,0.081055
63,-0.994225,-0.99483216,"('unperceptive', 'insightful')",0.71261036,0.66869986,-0.1408073,-0.1630661,-0.0222588
64,-0.3586886,-0.47683012,"('shy', 'confident')",-6.054437,-5.977984,-3.206563,-3.227407,-0.020844
65,-0.94295275,-0.99082166,"('insecure', 'secure')",-0.40862322,-0.42919058,-0.675788,-0.7100061,-0.0342181
66,-0.37702876,-0.35897112,"('inactive', 'active')",0.3003751,0.26835987,-0.0383268,-0.0453056,-0.0069788
67,0.04468648,-0.10346263,"('doubtful', 'determined')",-0.39365542,-0.5647564,-0.1744845,-0.3341095,-0.159625
68,-0.5244145,-0.5151563,"('dependent', 'independent')",-0.4006163,-0.46517825,-0.4625154,-0.4901673,-0.0276519
69,1.7997236,1.9078541,"('lazy', 'industrious')",-0.48098883,-0.34692466,0.6593674,0.7804647,0.1210973
70,-1.5578952,-1.4914716,"('lethargic', 'energetic')",-0.29769573,-0.36573324,-0.9277955,-0.9286025,-0.000807
71,0.019797117,0.020589057,"('diffident', 'self-confident')",0.17345048,0.18933551,0.0966238,0.1049623,0.0083385
72,-1.0666211,-1.1112992,"('unambitious', 'ambitious')",-0.38649288,-0.40431467,-0.726557,-0.7578069,-0.0312499
73,0.89650697,0.8814281,"('helpless', 'self-reliant')",-3.2856295,-3.1605482,-1.1945612,-1.13956,0.0550012
74,-0.025442723,-0.09067049,"('undedicated', 'dedicated')",-0.6316668,-0.79351974,-0.3285547,-0.4420951,-0.1135404
75,0.34621698,0.44648406,"('meek', 'impulsive')",-0.48311648,-0.3633371,-0.0684498,0.0415735,0.1100233
76,-0.4254588,-0.2650125,"('anxious', 'daring')",-0.4506361,-0.45620131,-0.4380474,-0.3606069,0.0774405
77,-0.13602687,-0.011281794,"('unmotivated', 'motivated')",-0.6259534,-0.48157367,-0.3809901,-0.2464277,0.1345624
78,0.114290565,0.4274882,"('nonresilient', 'resilient')",0.43790036,0.56796426,0.2760954,0.4977262,0.2216308
79,-0.14963081,-0.28698993,"('wavering', 'unwavering')",-0.31055877,-0.32133472,-0.2300948,-0.3041623,-0.0740675
80,0.33266264,0.4383663,"('dominated', 'dominating')",-0.7874094,-0.67156786,-0.2273734,-0.1166008,0.1107726
81,-1.0430883,-1.0842897,"('submissive', 'aggressive')",-0.40594354,-0.44334257,-0.7245159,-0.7638161,-0.0393002
82,-0.82536894,-0.76780313,"('poor', 'rich')",6.162664,6.00121,2.6686475,2.6167035,-0.051944
83,-0.07580091,-0.23747793,"('powerless', 'powerful')",-0.64043784,-0.7100561,-0.3581194,-0.473767,-0.1156476
84,0.6557727,0.57220227,"('inferior', 'superior')",0.9696799,0.93640524,0.8127263,0.7543038,-0.0584225
85,0.9024166,0.8000202,"('insignificant', 'prestigious')",-0.173784,-0.15251155,0.3643163,0.3237543,-0.040562
86,-1.2350473,-1.4330359,"('uninfluential', 'influential')",-0.1498434,-0.3473574,-0.6924454,-0.8901966,-0.1977512
87,0.47478956,0.48854345,"('unsuccessful', 'successful')",0.75932914,0.8686006,0.6170594,0.6785721,0.0615127
88,-0.39159286,-0.5722616,"('low', 'eminent')",-0.4713795,-0.5712308,-0.4314862,-0.5717462,-0.14026
