,marathon_male,marathon_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4039608,-1.5847737,"('unsociable', 'sociable')",0.6592827,0.56673336,-0.30916113,-0.42420584,-0.3512797,-0.4807487,-0.129469
1,0.9476444,0.7207852,"('unfriendly', 'friendly')",1.0724461,0.7713917,1.381089,1.2553954,1.1337265,0.9158575,-0.217869
2,0.7113543,0.6497088,"('unlikable', 'likable')",2.0450952,1.9691591,1.0513395,1.0392321,1.2692629,1.2193667,-0.0498962
3,-0.34845433,-0.23216791,"('repellent', 'pleasant')",-0.0014076941,0.0035332618,0.93203294,1.0059545,0.194057,0.2591066,0.0650496
4,0.54233044,0.4270239,"('disliked', 'liked')",0.2570389,0.18115264,-6.2863193,-6.3755107,-1.8289833,-1.9224447,-0.0934614
5,0.3157438,0.22301632,"('distant', 'outgoing')",-0.5130116,-0.55200225,-0.80131143,-0.693424,-0.3328597,-0.3408033,-0.0079436
6,0.4432649,0.30826157,"('distant', 'open')",-0.45456663,-0.55068177,-0.8211462,-0.73531395,-0.2774826,-0.3259114,-0.0484288
7,0.12304368,0.13035531,"('insensitive', 'sensitive')",0.87520766,0.8839076,0.6010234,0.6532523,0.5330915,0.5558384,0.0227469
8,0.48822227,0.34997687,"('unaffectionate', 'affectionate')",-0.47829986,-0.6708547,0.3415608,0.31691918,0.1171611,-0.0013195,-0.1184806
9,1.915065,1.8248093,"('unaffectionate', 'caring')",0.37892202,0.26518568,1.0760533,1.1241856,1.1233468,1.0713935,-0.0519533
10,-0.49825725,-0.53790766,"('unsympathetic', 'sympathetic')",-0.3268692,-0.37573496,-0.5995953,-0.6145239,-0.4749072,-0.5093888,-0.0344816
11,-0.6790553,-0.61022973,"('unhelpful', 'helpful')",0.39073756,0.41552246,1.9218647,2.0044348,0.5445157,0.6032425,0.0587268
12,0.9867037,0.9543163,"('unsupportive', 'supportive')",1.151468,1.1424645,-1.5693507,-1.5497949,0.189607,0.1823286,-0.0072784
13,-0.5728886,-0.6749447,"('impolite', 'polite')",0.08812314,0.07847339,-0.77185464,-0.83165526,-0.4188734,-0.4760422,-0.0571688
14,-0.9781783,-0.9336372,"('antisocial', 'social')",0.89342314,0.93370175,0.09310587,0.07546037,0.0027836,0.025175,0.0223914
15,0.29790798,0.14821833,"('boring', 'funny')",0.40720555,0.33184305,-0.016125847,-0.035428282,0.2296626,0.148211,-0.0814516
16,-1.4004896,-1.5010288,"('unpopular', 'popular')",0.11259836,0.044246987,0.26544982,0.22631514,-0.3408138,-0.4101555,-0.0693417
17,-0.36239937,-0.3428671,"('nasty', 'nice')",-1.2979511,-1.2600003,-0.36615795,-0.25484523,-0.6755028,-0.6192376,0.0562652
18,0.95570904,0.836766,"('disagreeable', 'welcoming')",-0.18949112,-0.35992503,-0.7337807,-0.7322875,0.0108124,-0.0851489,-0.0959613
19,-0.568235,-0.64597076,"('inhospitable', 'hospitable')",-1.5167583,-1.6385084,-0.6929431,-0.6215915,-0.9259788,-0.9686902,-0.0427114
20,-0.5038631,-0.3749608,"('rough', 'thoughtful')",-0.55151826,-0.4708249,0.18349333,0.30227172,-0.2906293,-0.1811713,0.109458
21,-0.35811818,-0.42661712,"('immoral', 'moral')",1.1423804,1.0516963,-0.27780005,-0.21902525,0.1688207,0.1353513,-0.0334694
22,-0.65242606,-0.65852064,"('untrustworthy', 'trustworthy')",-0.044828646,-0.0996222,-0.7071768,-0.62451357,-0.4681439,-0.4608854,0.0072585
23,0.09451972,0.056839142,"('insincere', 'sincere')",0.32552987,0.20842731,5.9596295,5.9167404,2.1265597,2.0606689,-0.0658908
24,1.0145929,1.0500357,"('dishonest', 'honest')",0.7967254,0.73294824,0.7007917,0.7373089,0.83737,0.8400977,0.0027277
