,lam_male,lam_female,tuple,resh_male,resh_female,corp_male,corp_female,average_male,average_female,female-male
0,1.0165102,0.7602906,"('unsociable', 'sociable')",1.0908728,0.9590881,0.34510836,0.14611776,0.8174971,0.6218322,-0.1956649
1,0.16944541,-0.04162709,"('unfriendly', 'friendly')",-1.1718587,-1.5312765,1.1802299,0.86439335,0.0592722,-0.2361701,-0.2954423
2,1.6393591,1.5871562,"('unlikable', 'likable')",1.2956835,1.2048546,0.77818793,0.76998264,1.2377435,1.1873311,-0.0504124
3,0.2732812,0.35272124,"('repellent', 'pleasant')",0.4764536,0.55539984,1.1868229,1.1521589,0.6455192,0.6867599,0.0412407
4,-0.20854203,-0.33601096,"('disliked', 'liked')",-0.69093686,-0.76556045,-6.8344717,-6.9413195,-2.5779835,-2.6809635,-0.10298
5,-1.6462045,-1.6841152,"('distant', 'outgoing')",-2.4361308,-2.5178185,-1.218089,-1.2042711,-1.7668082,-1.8020684,-0.0352602
6,-1.8835154,-1.846323,"('distant', 'open')",-2.9846263,-3.0488765,-1.13263,-1.1374907,-2.0002572,-2.0108968,-0.0106396
7,0.61722374,0.6462107,"('insensitive', 'sensitive')",0.8414838,0.9093006,0.62802476,0.55184865,0.6955775,0.7024533,0.0068758
8,0.0027975477,-0.13795167,"('unaffectionate', 'affectionate')",-1.382333,-1.5661571,0.56537277,0.40822712,-0.2713876,-0.4319605,-0.1605729
9,0.49695992,0.35121408,"('unaffectionate', 'caring')",-1.3621782,-1.5332155,1.0513358,0.9604156,0.0620392,-0.073862,-0.1359012
10,1.1142002,1.1609617,"('unsympathetic', 'sympathetic')",1.4774988,1.5599773,0.1484586,0.11294224,0.9133859,0.9446271,0.0312412
11,0.12345598,-0.049144723,"('unhelpful', 'helpful')",0.5106641,0.5329275,2.4836721,2.5262651,1.039264,1.0033493,-0.0359147
12,1.6642456,1.6571031,"('unsupportive', 'supportive')",0.11390624,0.16855751,-2.0255442,-2.0666282,-0.0824641,-0.0803225,0.0021416
13,-0.227008,-0.29051495,"('impolite', 'polite')",0.42238176,0.49421862,-0.19332086,-0.13495445,0.0006843,0.0229164,0.0222321
14,1.1573019,1.339488,"('antisocial', 'social')",2.2579744,2.4483962,0.684247,0.57271427,1.3665078,1.4535329,0.0870251
15,0.07219883,0.029211063,"('boring', 'funny')",0.19476022,0.11751966,0.15094212,0.11361782,0.1393004,0.0867829,-0.0525175
16,-1.5244507,-1.6013486,"('unpopular', 'popular')",-1.103656,-1.1065724,0.45542133,0.3848943,-0.7242284,-0.7743422,-0.0501138
17,-0.42252305,-0.4232378,"('nasty', 'nice')",-0.6386258,-0.55329776,-0.6479588,-0.61911,-0.5697025,-0.5318818,0.0378207
18,0.28779042,0.2163611,"('disagreeable', 'welcoming')",0.16194803,0.21599792,-0.5550634,-0.66775674,-0.0351083,-0.0784659,-0.0433576
19,-0.0040521882,-0.14635761,"('inhospitable', 'hospitable')",-1.8179408,-2.0119417,-0.81733966,-0.7935048,-0.8797776,-0.9839346,-0.104157
