,extra_male,extra_female,tuple,space_male,space_female,storage_male,storage_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.045595124,-0.13615522,"('unsociable', 'sociable')",-0.34964672,-0.3797492,1.3051803,1.3091055,-0.44577906,-0.59305865,0.1160398,0.0500356,-0.0660042
1,-1.234055,-1.2663867,"('unfriendly', 'friendly')",-0.39331084,-0.48753715,0.2385576,0.0696832,2.3108737,2.1303816,0.2305164,0.1115352,-0.1189812
2,-0.13980572,-0.060838573,"('unlikable', 'likable')",-0.33033,-0.25140962,0.4514729,0.48679677,0.24354331,0.3407381,0.0562201,0.1288217,0.0726016
3,0.32660973,0.4234086,"('repellent', 'pleasant')",-0.1641308,-0.098620914,0.59220195,0.7444402,0.4128444,0.49693018,0.2918813,0.3915395,0.0996582
4,-0.999203,-0.94459546,"('disliked', 'liked')",-0.5106294,-0.5197336,-1.147999,-1.1825578,-6.5487175,-6.8063803,-2.3016372,-2.3633168,-0.0616796
5,-1.8015969,-1.7333728,"('distant', 'outgoing')",-1.3141767,-1.3088973,-1.390794,-1.4646583,-0.13600829,-0.19318429,-1.1606441,-1.1750282,-0.0143841
6,-2.1547873,-2.091354,"('distant', 'open')",-1.1352638,-1.2001319,-1.643057,-1.7464247,0.5335935,0.5054004,-1.0998785,-1.1331275,-0.033249
7,0.5188003,0.5515372,"('insensitive', 'sensitive')",0.14117193,0.22985867,1.0778717,1.2071438,0.7467838,0.75279415,0.6211569,0.6853335,0.0641766
8,-0.49460176,-0.5019634,"('unaffectionate', 'affectionate')",-0.5082128,-0.55806684,-0.4402792,-0.54431134,1.2745014,1.207586,-0.0421481,-0.0991889,-0.0570408
9,0.016906437,0.07288942,"('unaffectionate', 'caring')",-0.74358815,-0.7386874,0.048154928,-0.035801068,1.5166192,1.5071625,0.2095231,0.2013909,-0.0081322
10,-0.18666732,-0.22468919,"('unsympathetic', 'sympathetic')",-0.48996276,-0.42703822,0.12107895,0.26589563,-0.47193146,-0.42171738,-0.2568706,-0.2018873,0.0549833
11,1.2197467,1.2290301,"('unhelpful', 'helpful')",0.14113286,0.23380585,0.8659751,0.94616157,1.5192913,1.6107794,0.9365364,1.0049442,0.0684078
12,0.47000125,0.56033397,"('unsupportive', 'supportive')",0.025951061,0.1310134,0.39905018,0.47307023,-1.9358639,-1.9903885,-0.2602153,-0.2064927,0.0537226
13,0.7720856,0.73190147,"('impolite', 'polite')",0.3199063,0.35839036,0.76325536,0.81986946,-0.6738109,-0.7001412,0.2953591,0.302505,0.0071459
14,0.477624,0.49636102,"('antisocial', 'social')",0.24399517,0.36704573,1.9822826,2.1109207,-0.6962534,-0.73417807,0.5019121,0.5600374,0.0581253
15,-0.6242292,-0.60446,"('boring', 'funny')",-0.109141454,-0.11426372,-0.09204392,-0.1748186,0.49675283,0.4205578,-0.0821654,-0.1182461,-0.0360807
16,-1.1673756,-1.148196,"('unpopular', 'popular')",-0.44916508,-0.52233213,-0.45025003,-0.45630538,0.66565025,0.63477635,-0.3502851,-0.3730143,-0.0227292
17,-0.77081513,-0.5689752,"('nasty', 'nice')",-0.58905077,-0.4853951,-0.97097546,-0.8573966,-0.61016864,-0.49521863,-0.7352525,-0.6017464,0.1335061
18,-0.78654134,-0.69462705,"('disagreeable', 'welcoming')",-0.9765785,-0.8797396,-0.2934882,-0.23075065,-0.27214453,-0.30554035,-0.5821881,-0.5276644,0.0545237
19,-2.8061206,-2.77513,"('inhospitable', 'hospitable')",-2.5338259,-2.5972533,-2.7387044,-2.7384295,-0.24797225,-0.19869684,-2.081656,-2.0773776,0.0042784
20,-0.29093897,-0.2698211,"('rough', 'thoughtful')",-0.24932893,-0.18051487,0.6405255,0.6706413,1.1975479,1.1515166,0.3244514,0.3429555,0.0185041
21,0.35032976,0.3182212,"('immoral', 'moral')",0.013197541,0.037993826,1.1012903,1.161242,-0.92646694,-0.87384367,0.1345877,0.1609033,0.0263156
22,0.054445244,0.020493029,"('untrustworthy', 'trustworthy')",-0.088383526,-0.122224964,0.7479801,0.71590376,-0.87792313,-0.87533087,-0.0409703,-0.0652898,-0.0243195
23,0.03475106,-0.010338601,"('insincere', 'sincere')",-0.19352926,-0.17057651,0.82148474,0.88779813,6.006966,6.0599375,1.6674181,1.6917051,0.024287
24,0.83642244,0.87912524,"('dishonest', 'honest')",0.27959457,0.29516184,0.43777442,0.42326823,1.0312256,1.0101352,0.6462542,0.6519226,0.0056684
25,-0.6235812,-0.5676589,"('egoistic', 'altruistic')",-0.14840886,-0.14686234,-0.10034463,-0.14345726,1.903909,1.8160443,0.2578936,0.2395165,-0.0183771
26,-0.028452706,0.012073822,"('hardhearted', 'benevolent')",0.11734235,0.13572067,1.5635577,1.5497466,1.7742901,1.6089292,0.8566843,0.8266176,-0.0300667
27,-0.18593578,-0.058426715,"('hardhearted', 'softhearted')",-0.18333958,-0.112967364,-0.2565689,-0.28796834,1.7865614,1.66091,0.2901793,0.3003869,0.0102076
28,0.30047408,0.20813736,"('disloyal', 'loyal')",0.20830163,0.12138324,0.7302248,0.65485424,1.4435382,1.309885,0.6706347,0.573565,-0.0970697
29,-1.6703169,-1.8172551,"('unfair', 'fair')",-0.62567115,-0.7981584,-0.764655,-0.89277226,-0.45723778,-0.5491407,-0.8794702,-1.0143316,-0.1348614
30,0.056171115,0.10761982,"('intolerant', 'tolerant')",0.23984182,0.31692407,1.1868033,1.2730577,0.7925878,0.78527427,0.568851,0.620719,0.051868
31,-2.5905786,-2.4764624,"('evil', 'good')",-1.0828193,-1.1499982,-1.9553005,-2.0020912,-0.42582604,-0.486822,-1.5136311,-1.5288434,-0.0152123
32,-0.040822517,-0.058289416,"('unkind', 'kind')",-0.2736124,-0.29270947,0.80413324,0.81911653,1.0631499,0.9484136,0.3882121,0.3541328,-0.0340793
33,-0.15304747,-0.14839168,"('wrong', 'right')",0.8458,0.78286445,-0.04058642,-0.18290982,-0.48190793,-0.5489379,0.0425645,-0.0243437,-0.0669082
34,-0.45153436,-0.302973,"('mean', 'honorable')",-0.13766356,-0.048454523,0.41495326,0.55475134,6.008845,6.123536,1.45865,1.581715,0.123065
35,-0.6790898,-0.6590366,"('corrupt', 'incorrupt')",-0.1590418,-0.2931778,-1.6984131,-1.8683496,0.22853844,0.078223005,-0.5770016,-0.6855852,-0.1085836
36,-1.7127084,-1.7388127,"('hostile', 'amicable')",-1.0102333,-1.1248782,-1.7452438,-1.9262469,0.41509542,0.26929048,-1.0132725,-1.1301619,-0.1168894
37,-0.7047977,-0.7153907,"('fake', 'genuine')",-1.0158204,-0.96564335,-1.0709012,-1.0288738,0.5467469,0.5904505,-0.561193,-0.5298644,0.0313286
