,analog_male,analog_female,tuple,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2037792,-1.3169583,"('unsociable', 'sociable')",-0.41287902,-0.49244964,-0.48470733,-0.581163,-0.7004552,-0.796857,-0.0964018
1,0.4506014,0.15321003,"('unfriendly', 'friendly')",-0.4458302,-0.8775588,1.9533991,1.7967218,0.6527234,0.3574577,-0.2952657
2,-0.98348117,-1.0998279,"('unlikable', 'likable')",-0.5963819,-0.69658226,0.17609353,0.21247338,-0.4679232,-0.5279789,-0.0600557
3,-0.7213141,-0.6063312,"('repellent', 'pleasant')",-0.2799433,-0.16636766,0.33911923,0.41576532,-0.2207127,-0.1189779,0.1017348
4,-0.66253316,-0.8250151,"('disliked', 'liked')",-0.04789325,-0.24955572,-6.25504,-6.4074197,-2.3218222,-2.4939969,-0.1721747
5,-0.7083267,-0.884814,"('distant', 'outgoing')",-1.2007635,-1.4405553,-0.013545275,-0.11118341,-0.6408785,-0.8121843,-0.1713058
6,-0.5439534,-0.7169901,"('distant', 'open')",-1.1510823,-1.4500123,0.45645717,0.36578098,-0.4128595,-0.6004072,-0.1875477
7,-0.082372814,-0.06378152,"('insensitive', 'sensitive')",0.048616722,0.1667782,0.7968849,0.8420029,0.2543763,0.3149999,0.0606236
8,0.37294114,0.14047155,"('unaffectionate', 'affectionate')",-0.15154478,-0.4090802,1.3016301,1.1496993,0.5076755,0.2936969,-0.2139786
9,0.33032066,0.16336083,"('unaffectionate', 'caring')",-0.4146014,-0.6476483,1.3183205,1.244108,0.4113466,0.2532735,-0.1580731
10,-1.1848782,-1.1899085,"('unsympathetic', 'sympathetic')",-0.43242332,-0.4454135,-0.41499376,-0.3968781,-0.6774317,-0.6774,3.17e-05
11,-0.2992434,-0.253401,"('unhelpful', 'helpful')",0.27934268,0.35228935,1.39564,1.5149314,0.4585798,0.5379399,0.0793601
12,-0.36260456,-0.44737056,"('unsupportive', 'supportive')",-0.060635146,-0.056868,-1.6983947,-1.7307028,-0.7072115,-0.7449804,-0.0377689
13,-0.937599,-0.93262565,"('impolite', 'polite')",-0.20011187,-0.16425854,-0.59166557,-0.5556856,-0.5764588,-0.5508566,0.0256022
14,-0.37125027,-0.33541816,"('antisocial', 'social')",0.4296767,0.49877438,-0.43577453,-0.43755847,-0.1257827,-0.0914008,0.0343819
15,0.78873765,0.679472,"('boring', 'funny')",-0.08235316,-0.18749031,0.6003657,0.5140211,0.4355834,0.3353343,-0.1002491
16,-1.2084123,-1.3404125,"('unpopular', 'popular')",-0.18482515,-0.275265,0.23378694,0.27014846,-0.3864835,-0.4485097,-0.0620262
17,-0.41555345,-0.4506013,"('nasty', 'nice')",-0.3632639,-0.4001393,-0.30827263,-0.29770327,-0.3623633,-0.3828146,-0.0204513
18,-0.50361013,-0.68788093,"('disagreeable', 'welcoming')",-0.7439587,-0.8600479,-0.32896027,-0.3473178,-0.5255097,-0.6317489,-0.1062392
19,-1.0584121,-1.1720545,"('inhospitable', 'hospitable')",-1.0386491,-1.1796316,0.20693615,0.20272174,-0.6300417,-0.7163214,-0.0862797
20,0.6813764,0.6712425,"('rough', 'thoughtful')",1.0086683,1.0400223,0.9967451,0.99011695,0.8955966,0.9004606,0.004864
21,-0.58034056,-0.6252376,"('immoral', 'moral')",-0.15882924,-0.18418828,-0.961585,-0.8627857,-0.5669183,-0.5574038,0.0095145
22,-0.52255017,-0.6478434,"('untrustworthy', 'trustworthy')",-0.3962228,-0.5394329,-0.5945478,-0.6253833,-0.5044402,-0.6042199,-0.0997797
23,-0.133052,-0.111078955,"('insincere', 'sincere')",-0.31468508,-0.33226466,5.369689,5.3973846,1.6406506,1.651347,0.0106964
24,0.05040064,-0.01145434,"('dishonest', 'honest')",-1.6652268,-1.7658979,0.7578103,0.68612313,-0.285672,-0.363743,-0.078071
25,0.80378246,0.7159989,"('egoistic', 'altruistic')",0.51365966,0.39052275,1.7791755,1.785977,1.0322059,0.9641662,-0.0680397
26,0.82126826,0.6335989,"('hardhearted', 'benevolent')",0.9116428,0.7109414,1.8885992,1.8182923,1.2071701,1.0542776,-0.1528925
27,0.12096573,0.16655694,"('hardhearted', 'softhearted')",0.005028961,0.051793605,1.7660017,1.6555067,0.6306655,0.6246191,-0.0060464
28,0.54865783,0.49089956,"('disloyal', 'loyal')",-0.010055751,-0.11548359,1.0960923,0.99297786,0.5448982,0.4561313,-0.0887669
29,-0.12850313,-0.28571787,"('unfair', 'fair')",-0.8580527,-0.93456966,-0.04897776,-0.1897499,-0.3451778,-0.4700125,-0.1248347
30,0.4284057,0.4223182,"('intolerant', 'tolerant')",0.8958758,0.90274674,0.7995124,0.7780184,0.7079313,0.7010278,-0.0069035
31,-0.93219036,-1.1199447,"('evil', 'good')",-0.47608918,-0.6776034,-0.27697623,-0.42564064,-0.5617519,-0.7410629,-0.179311
32,-0.45755026,-0.54646724,"('unkind', 'kind')",-0.37141642,-0.41217995,0.8850112,0.80239064,0.0186815,-0.0520855,-0.070767
33,0.9038218,0.79013324,"('wrong', 'right')",0.4075482,0.29147458,-0.14743301,-0.324319,0.387979,0.2524296,-0.1355494
34,-0.44452757,-0.35787693,"('mean', 'honorable')",-0.31846482,-0.18660608,5.6147704,5.858713,1.6172593,1.77141,0.1541507
35,0.05029267,-0.18700214,"('corrupt', 'incorrupt')",-0.29147983,-0.47972488,0.2100565,0.051929902,-0.0103769,-0.2049324,-0.1945555
36,0.6105123,0.32793453,"('hostile', 'amicable')",-0.39233655,-0.7884343,0.56399375,0.34585407,0.2607232,-0.0382152,-0.2989384
37,-0.420444,-0.5325575,"('fake', 'genuine')",-0.36820364,-0.33342966,0.48283115,0.49567306,-0.1019388,-0.123438,-0.0214992
38,-0.54125756,-0.63924605,"('untruthful', 'truthful')",-0.5432594,-0.5684041,-0.36946568,-0.3382933,-0.4846609,-0.5153145,-0.0306536
39,0.65093774,0.6518122,"('exploitative', 'cooperative')",0.13543007,0.17022516,0.29517543,0.28640705,0.3605144,0.3694815,0.0089671
40,0.35059845,0.26879352,"('stingy', 'generous')",0.52746063,0.501091,-1.0703493,-1.2231983,-0.0640967,-0.1511046,-0.0870079
41,-0.8081803,-0.9761754,"('unforgiving', 'forgiving')",-0.40142798,-0.5608082,0.29810065,0.12890826,-0.3038359,-0.4693584,-0.1655225
42,-2.2493467,-2.2472918,"('unreliable', 'reliable')",-2.2757432,-2.1645472,-3.5532112,-3.4936178,-2.6927671,-2.6351522,0.0576149
43,-1.019377,-1.0090479,"('irresponsible', 'responsible')",-1.0851183,-0.9705355,0.1864106,0.21269593,-0.6393615,-0.5889625,0.050399
44,-0.6799434,-0.6178988,"('prejudiced', 'unprejudiced')",-0.7323182,-0.62138796,-1.3842322,-1.3076956,-0.9321646,-0.8489941,0.0831705
45,-1.4086275,-1.4800193,"('incompetent', 'competent')",-0.22547431,-0.24155289,-0.10851778,-0.15304337,-0.5808732,-0.6248719,-0.0439987
46,-1.0772649,-1.055399,"('uncompetitive', 'competitive')",-0.35620007,-0.29424897,-0.85991734,-0.88870776,-0.7644608,-0.7461185,0.0183423
47,-0.22204424,-0.18905371,"('stupid', 'smart')",0.18086407,0.19940963,5.351466,5.503342,1.7700953,1.8378994,0.0678041
48,1.4537319,1.4235463,"('unintelligent', 'intelligent')",1.1167067,1.1527094,0.504171,0.56351113,1.0248699,1.046589,0.0217191
49,-0.6239629,-0.65017414,"('unable', 'able')",-0.32041597,-0.3111986,-0.31537455,-0.158851,-0.4199178,-0.3734079,0.0465099
50,-0.99747074,-1.0939769,"('clumsy', 'skillful')",-0.06918995,-0.09270666,-0.049037796,-0.07084299,-0.3718995,-0.4191755,-0.047276
51,-0.89281964,-0.98300904,"('uneducated', 'educated')",0.118776135,0.017302092,0.38166946,0.37237704,-0.1307913,-0.1977766,-0.0669853
52,0.2186989,-0.15810543,"('irrational', 'rational')",-0.5654078,-0.9423719,0.1075324,-0.11023291,-0.0797255,-0.4035701,-0.3238446
53,0.05527167,-0.043917704,"('uncreative', 'creative')",-0.08146745,-0.23818135,0.8872876,0.8488231,0.2870306,0.188908,-0.0981226
54,-1.2786812,-1.5353914,"('incapable', 'capable')",-1.6153911,-1.9409803,1.1257313,1.1206331,-0.589447,-0.7852462,-0.1957992
55,-0.35792118,-0.3241391,"('incompetent', 'clever')",0.7652119,0.8554169,0.055967554,0.10714392,0.1544194,0.2128072,0.0583878
56,0.3284882,0.39353395,"('impractical', 'practical')",0.08811424,0.18722238,-1.0350099,-0.9705679,-0.2061358,-0.1299372,0.0761986
57,-0.13899037,-0.22093907,"('unimaginative', 'imaginative')",0.09834683,-0.021448255,-2.3721733,-2.4546742,-0.8042723,-0.8990205,-0.0947482
58,-0.21830967,-0.29070494,"('undiscriminating', 'discriminating')",1.0159951,0.97482336,0.289436,0.19846015,0.3623738,0.2941929,-0.0681809
59,-0.17566752,-0.33788234,"('foolish', 'wise')",-1.0567193,-1.2710177,0.10204856,0.0663338,-0.3767794,-0.5141888,-0.1374094
60,0.34201527,0.54939014,"('inefficient', 'efficient')",0.88407445,1.1743852,-0.5627556,-0.3764787,0.2211114,0.4490989,0.2279875
61,0.71478426,0.62835544,"('illogical', 'logical')",0.34245166,0.22389612,0.4451103,0.26965067,0.5007821,0.3739674,-0.1268147
62,-0.39513123,-0.37663707,"('incompetent', 'brilliant')",-0.17414312,-0.08166918,-0.49623376,-0.38313016,-0.3551694,-0.2804788,0.0746906
63,-0.5465431,-0.5810654,"('unperceptive', 'insightful')",-0.3137284,-0.33426723,0.61166495,0.68033206,-0.0828689,-0.0783335,0.0045354
64,-1.384377,-1.4061615,"('shy', 'confident')",-0.6282632,-0.61058235,-6.864633,-6.9377656,-2.9590912,-2.9848366,-0.0257454
65,-0.7026784,-0.67875105,"('insecure', 'secure')",0.24682923,0.35405144,-0.5230519,-0.42403987,-0.3263004,-0.2495798,0.0767206
66,-1.6385897,-1.7490432,"('inactive', 'active')",-1.3903811,-1.4590689,0.9481942,0.9213473,-0.6935922,-0.762255,-0.0686628
67,-0.86345774,-0.8515133,"('doubtful', 'determined')",-0.61274695,-0.5270994,-0.9651305,-0.86063117,-0.8137784,-0.7464147,0.0673637
68,-1.1575781,-1.2185692,"('dependent', 'independent')",-0.74895555,-0.7734529,-0.5084421,-0.46748734,-0.804992,-0.8198365,-0.0148445
69,-0.13519585,-0.20800324,"('lazy', 'industrious')",0.62201095,0.6799685,-0.42182595,-0.41836053,0.021663,0.0178682,-0.0037948
70,-1.4111787,-1.3719903,"('lethargic', 'energetic')",-1.2614163,-1.1992394,0.3166132,0.32265428,-0.7853273,-0.7495251,0.0358022
71,0.13144143,0.054700926,"('diffident', 'self-confident')",0.030587532,0.07602815,0.4195917,0.42630106,0.1938736,0.1856767,-0.0081969
72,-0.5111747,-0.5334021,"('unambitious', 'ambitious')",-0.34546986,-0.33626187,-0.61046875,-0.63467354,-0.4890378,-0.5014458,-0.012408
73,0.45422167,0.37066102,"('helpless', 'self-reliant')",0.2640415,0.19689153,-2.9762807,-3.014089,-0.7526725,-0.8155122,-0.0628397
74,-0.5947379,-0.65597415,"('undedicated', 'dedicated')",-0.11662926,-0.13757965,0.068794444,-0.014827417,-0.2141909,-0.2694604,-0.0552695
75,-0.6910536,-0.781791,"('meek', 'impulsive')",-0.75629115,-0.8636205,-0.17402135,-0.13715133,-0.5404554,-0.5941876,-0.0537322
76,-0.8228955,-0.7141997,"('anxious', 'daring')",-0.6201625,-0.40404868,-0.09838903,0.06881671,-0.5138157,-0.3498106,0.1640051
77,-0.13468936,-0.12380896,"('unmotivated', 'motivated')",0.3379643,0.37785265,-1.4053433,-1.2749003,-0.4006894,-0.3402855,0.0604039
78,-0.2851812,-0.2945083,"('nonresilient', 'resilient')",0.63517815,0.6487398,0.11508245,0.15690748,0.1550265,0.1703797,0.0153532
79,-0.4294498,-0.6483251,"('wavering', 'unwavering')",-1.3629106,-1.6370641,0.081033066,0.06542962,-0.5704424,-0.7399865,-0.1695441
80,-0.29449221,-0.20279384,"('dominated', 'dominating')",0.27780712,0.48383304,-1.069198,-0.95537674,-0.361961,-0.2247792,0.1371818
81,-0.04406175,0.019400083,"('submissive', 'aggressive')",0.11394858,0.18830639,-0.9571798,-0.8121644,-0.2957643,-0.201486,0.0942783
82,-0.7056459,-0.69884187,"('poor', 'rich')",0.12545782,0.0546256,5.9443073,6.1175046,1.7880397,1.8244295,0.0363898
83,-0.0405168,-0.11572235,"('powerless', 'powerful')",-0.5446179,-0.5480211,-1.1619625,-1.2197493,-0.5823658,-0.6278309,-0.0454651
84,0.7731488,0.7195178,"('inferior', 'superior')",-0.2922536,-0.3053619,0.75006217,0.6876572,0.4103191,0.367271,-0.0430481
85,0.5054754,0.30638164,"('insignificant', 'prestigious')",-0.1982264,-0.4933279,0.872796,0.80657256,0.3933483,0.2065421,-0.1868062
86,0.2590725,0.073830344,"('uninfluential', 'influential')",0.16687573,-0.1331139,0.14328,-0.02029761,0.1897428,-0.0265271,-0.2162699
87,-0.7917631,-0.89778006,"('unsuccessful', 'successful')",0.49247164,0.4340282,0.6322823,0.7017001,0.1109969,0.0793161,-0.0316808
88,0.61285985,0.4163756,"('low', 'eminent')",0.50911856,0.328359,-0.001669677,0.008517563,0.3734363,0.2510841,-0.1223522
