,verisk_male,verisk_female,tuple,analytics_male,analytics_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0953313,-1.1436253,"('unsociable', 'sociable')",0.16414662,0.07798522,-0.5215156,-0.64148474,-0.4842335,-0.5690416,-0.0848081
1,-2.3533704,-2.4673564,"('unfriendly', 'friendly')",0.14343339,-0.054427564,1.6087738,1.3754845,-0.2003878,-0.3820999,-0.1817121
2,0.3566804,0.43122372,"('unlikable', 'likable')",1.183663,1.246084,0.7379155,0.81227344,0.7594196,0.8298604,0.0704408
3,-0.39462656,-0.23056397,"('repellent', 'pleasant')",-0.27226827,-0.118850626,-0.18563856,-0.111677185,-0.2841778,-0.1536973,0.1304805
4,-0.27950475,-0.2530027,"('disliked', 'liked')",-0.5063451,-0.5427404,-5.34338,-5.3410115,-2.0430765,-2.0455848,-0.0025083
5,-0.9348204,-0.87816256,"('distant', 'outgoing')",0.5119567,0.44399458,0.31118917,0.29229358,-0.0372248,-0.0472915,-0.0100667
6,-1.342139,-1.2657565,"('distant', 'open')",-0.3259056,-0.39409113,0.6668368,0.63126135,-0.3337359,-0.3428621,-0.0091262
7,-0.47619474,-0.4388277,"('insensitive', 'sensitive')",0.40163258,0.5260117,0.21952763,0.2586671,0.0483218,0.1152837,0.0669619
8,-1.7691512,-1.8428427,"('unaffectionate', 'affectionate')",-0.2849955,-0.37257662,0.5526381,0.41295594,-0.5005029,-0.6008211,-0.1003182
9,-2.0559278,-2.0752811,"('unaffectionate', 'caring')",0.36022022,0.34139407,0.9970354,0.934996,-0.2328907,-0.266297,-0.0334063
10,-1.3830909,-1.3438522,"('unsympathetic', 'sympathetic')",-0.59970427,-0.4695769,-0.61565,-0.60512465,-0.8661484,-0.8061846,0.0599638
11,-0.5730648,-0.5729154,"('unhelpful', 'helpful')",0.5453195,0.689819,1.494785,1.5441501,0.4890132,0.5536846,0.0646714
12,-1.204453,-1.1122631,"('unsupportive', 'supportive')",0.9379758,1.0988665,-1.4755982,-1.4327922,-0.5806918,-0.4820629,0.0986289
13,0.0057643233,0.007199322,"('impolite', 'polite')",0.41486594,0.42648643,-0.11130962,-0.12285181,0.1031069,0.1036113,0.0005044
14,0.3022427,0.42137656,"('antisocial', 'social')",0.8371767,0.89683867,-0.83967876,-0.77186894,0.0999135,0.1821154,0.0822019
15,0.091906175,-0.0040982403,"('boring', 'funny')",0.49140674,0.44682914,0.50444704,0.46129027,0.3625867,0.3013404,-0.0612463
16,-0.7553439,-0.7768716,"('unpopular', 'popular')",-0.49864334,-0.46631962,0.91387516,0.8713668,-0.1133707,-0.1239415,-0.0105708
17,-0.43941528,-0.40346822,"('nasty', 'nice')",-0.8582965,-0.7794389,-0.3700893,-0.347237,-0.5559337,-0.510048,0.0458857
18,-0.25069827,-0.22242929,"('disagreeable', 'welcoming')",0.75757575,0.7400409,-0.008640153,-0.08678897,0.1660791,0.1436076,-0.0224715
19,-0.91214925,-0.84640807,"('inhospitable', 'hospitable')",-0.728618,-0.7716056,-0.10567084,-0.092540994,-0.582146,-0.5701849,0.0119611
20,-0.32216573,-0.24616553,"('rough', 'thoughtful')",0.48966047,0.56031513,0.8799497,0.8708165,0.3491482,0.3949887,0.0458405
21,0.40378726,0.39605594,"('immoral', 'moral')",0.40855923,0.45597106,-0.76351684,-0.7235456,0.0162765,0.0428271,0.0265506
22,0.47413665,0.51873904,"('untrustworthy', 'trustworthy')",0.4743269,0.419016,-0.88537127,-0.89709353,0.0210308,0.0135538,-0.007477
23,-1.0314703,-1.0403897,"('insincere', 'sincere')",0.22739726,0.27766734,4.5761375,4.518763,1.2573548,1.2520136,-0.0053412
24,-0.9395775,-0.916741,"('dishonest', 'honest')",0.13573484,0.12732366,0.29555193,0.29891443,-0.1694303,-0.163501,0.0059293
25,-0.7311409,-0.72979444,"('egoistic', 'altruistic')",-0.14751354,-0.18863872,1.4780276,1.386813,0.199791,0.1561266,-0.0436644
26,-0.5369567,-0.6312306,"('hardhearted', 'benevolent')",1.0681549,0.95578486,1.405348,1.2886661,0.6455154,0.5377402,-0.1077752
27,-0.5910556,-0.5094118,"('hardhearted', 'softhearted')",0.5104278,0.5485545,1.3476851,1.2715489,0.4223524,0.4368972,0.0145448
28,-1.1205738,-1.2389356,"('disloyal', 'loyal')",-0.08214782,-0.17248416,0.490453,0.39679584,-0.2374229,-0.338208,-0.1007851
29,-0.17569795,-0.17853075,"('unfair', 'fair')",-1.1593391,-1.2176479,-0.7599337,-0.8747785,-0.6983236,-0.7569857,-0.0586621
30,0.5488831,0.5675243,"('intolerant', 'tolerant')",1.4711835,1.5227786,1.1816379,1.1257678,1.0672348,1.0720236,0.0047888
31,-1.2866687,-1.3228273,"('evil', 'good')",-1.4016632,-1.4852159,-0.5920668,-0.6941183,-1.0934662,-1.1673872,-0.073921
32,-0.577549,-0.5635825,"('unkind', 'kind')",-0.18475021,-0.20438497,0.23929268,0.12779263,-0.1743355,-0.2133916,-0.0390561
33,-0.0044184346,-0.009634093,"('wrong', 'right')",1.0201664,0.92517084,-0.022697132,-0.082354344,0.3310169,0.2777275,-0.0532894
34,-0.20367572,-0.16278276,"('mean', 'honorable')",0.61860436,0.6894696,5.4131956,5.4612513,1.942708,1.9959793,0.0532713
35,0.08117939,0.059339076,"('corrupt', 'incorrupt')",-0.71580094,-0.81192553,0.18270448,0.041579433,-0.150639,-0.2370024,-0.0863634
36,-1.2147675,-1.3250906,"('hostile', 'amicable')",-0.6863291,-0.8829777,0.40584493,0.1962007,-0.4984172,-0.6706226,-0.1722054
37,-0.47970974,-0.3659472,"('fake', 'genuine')",-1.1674943,-1.0610693,-0.21309602,-0.16900018,-0.6201,-0.5320055,0.0880945
38,-1.081544,-1.0628247,"('untruthful', 'truthful')",0.14100593,0.13169731,0.1494205,0.1702458,-0.2637059,-0.2536272,0.0100787
39,0.6760716,0.6625936,"('exploitative', 'cooperative')",0.014525039,0.042637795,0.035547823,0.039080396,0.2420481,0.2481039,0.0060558
40,-0.229343,-0.14012109,"('stingy', 'generous')",-0.74182147,-0.6874362,-1.3112193,-1.3364815,-0.7607946,-0.7213462,0.0394484
41,-0.7550008,-0.7846661,"('unforgiving', 'forgiving')",0.076678015,0.09450244,0.18860741,0.10723961,-0.1632385,-0.194308,-0.0310695
42,0.95530266,1.1492691,"('unreliable', 'reliable')",0.8747552,0.93947935,-2.769122,-2.6312666,-0.3130213,-0.1808394,0.1321819
43,-0.82939184,-0.70700353,"('irresponsible', 'responsible')",0.6385306,0.764586,-0.011542961,0.007787518,-0.0674681,0.02179,0.0892581
44,1.2963315,1.3445781,"('prejudiced', 'unprejudiced')",-0.8426564,-0.7927058,-1.2716404,-1.2858256,-0.2726551,-0.2446511,0.028004
45,-0.9389329,-0.8488335,"('incompetent', 'competent')",-0.21656252,-0.077150844,-0.36071882,-0.30664343,-0.5054048,-0.4108759,0.0945289
46,-0.43212935,-0.3994815,"('uncompetitive', 'competitive')",1.0606676,1.1616478,-0.61528873,-0.61076367,0.0044165,0.0504675,0.046051
47,-0.07349564,0.044697735,"('stupid', 'smart')",0.22940268,0.36976853,5.054368,5.1066914,1.7367584,1.8403859,0.1036275
48,-0.5705355,-0.7149666,"('unintelligent', 'intelligent')",0.51307416,0.50323576,0.5254522,0.43539312,0.155997,0.0745541,-0.0814429
49,0.013639204,0.060295515,"('unable', 'able')",-0.104359336,-0.030565929,0.010369755,0.1306345,-0.0267835,0.0534547,0.0802382
50,-0.2489469,-0.16076718,"('clumsy', 'skillful')",0.25541505,0.31823546,0.19688709,0.19987199,0.0677851,0.1191134,0.0513283
51,-0.4330003,-0.49823928,"('uneducated', 'educated')",0.0062461942,-0.07602523,0.3226159,0.2848398,-0.0347127,-0.0964749,-0.0617622
52,-0.795541,-0.97716117,"('irrational', 'rational')",-0.21144016,-0.39818054,0.23897216,0.070670076,-0.256003,-0.4348905,-0.1788875
53,-1.5518942,-1.5758538,"('uncreative', 'creative')",0.62243503,0.50880885,0.97705275,0.89680636,0.0158645,-0.0567462,-0.0726107
54,-0.63561296,-0.6940726,"('incapable', 'capable')",0.4769415,0.42001772,0.95008934,0.9563765,0.2638059,0.2274405,-0.0363654
55,0.23901382,0.23949717,"('incompetent', 'clever')",0.9027067,0.9791673,-0.021523602,0.007192742,0.373399,0.408619,0.03522
56,-0.04572227,0.03955945,"('impractical', 'practical')",0.5841998,0.6847922,-0.5652003,-0.48040587,-0.0089076,0.0813153,0.0902229
57,-1.0282422,-1.1064396,"('unimaginative', 'imaginative')",-0.4713236,-0.43954372,-2.2460017,-2.2741072,-1.2485225,-1.2733635,-0.024841
58,-0.45805717,-0.5192675,"('undiscriminating', 'discriminating')",1.1182041,1.0754095,-0.048548944,-0.079028934,0.203866,0.1590377,-0.0448283
59,0.035783216,0.02264495,"('foolish', 'wise')",0.21123756,0.1554783,0.5801268,0.54667926,0.2757159,0.2416008,-0.0341151
60,0.82605,0.86440605,"('inefficient', 'efficient')",2.2769732,2.3926299,-0.13751566,-0.04200489,0.9885025,1.071677,0.0831745
61,-0.50920177,-0.5792142,"('illogical', 'logical')",2.1118565,1.9113153,0.14380594,-0.0034425035,0.5821536,0.4428862,-0.1392674
62,-0.1433527,-0.020280436,"('incompetent', 'brilliant')",0.90375394,1.1062974,-0.005126943,0.20242232,0.2517581,0.4294798,0.1777217
63,-0.99021757,-0.9083036,"('unperceptive', 'insightful')",0.966879,1.0571501,0.9058523,1.024664,0.2941713,0.3911702,0.0969989
64,0.74281883,0.7349609,"('shy', 'confident')",0.7694367,0.7527675,-5.861438,-5.8043547,-1.4497274,-1.4388755,0.0108519
65,0.6009045,0.54126203,"('insecure', 'secure')",0.1981366,0.18834934,-0.61542445,-0.56826115,0.0612056,0.0537834,-0.0074222
66,-0.9668679,-0.913897,"('inactive', 'active')",-0.38325316,-0.3814244,1.0306851,1.0504836,-0.1064787,-0.0816126,0.0248661
67,1.136699,1.1549069,"('doubtful', 'determined')",0.088914454,0.10235122,-0.36130416,-0.30082202,0.2881031,0.318812,0.0307089
68,0.27085206,0.23350029,"('dependent', 'independent')",0.25097117,0.22319597,-0.32913107,-0.31812686,0.0642307,0.0461898,-0.0180409
69,0.4871733,0.53581816,"('lazy', 'industrious')",0.24913135,0.21807273,0.11643933,0.11432439,0.284248,0.2894051,0.0051571
70,0.07498868,0.22720005,"('lethargic', 'energetic')",0.6381323,0.86453646,0.24679457,0.37552175,0.3199718,0.4890861,0.1691143
71,-0.19932601,-0.22379911,"('diffident', 'self-confident')",1.2465314,1.264717,0.65603286,0.6199449,0.5677461,0.5536209,-0.0141252
72,-1.1538963,-1.1517812,"('unambitious', 'ambitious')",0.18130605,0.19061661,-1.2588313,-1.1503482,-0.7438072,-0.7038376,0.0399696
73,1.1310412,1.2327796,"('helpless', 'self-reliant')",0.65431684,0.66352177,-2.820075,-2.7636485,-0.3449057,-0.2891157,0.05579
74,-0.6296712,-0.47072142,"('undedicated', 'dedicated')",0.79936385,0.88803875,-0.048767548,-0.021335892,0.0403084,0.1319938,0.0916854
75,0.2814169,0.25764805,"('meek', 'impulsive')",-0.18066412,-0.17109239,-0.09024917,0.0237692,0.0035012,0.036775,0.0332738
76,0.42636567,0.5656572,"('anxious', 'daring')",-0.04531912,0.11883732,0.05857293,0.20110121,0.1465398,0.2951986,0.1486588
77,0.0544169,0.021288455,"('unmotivated', 'motivated')",1.112299,1.1075107,-0.7412747,-0.6912944,0.1418137,0.1458349,0.0040212
78,-1.0972079,-0.9736388,"('nonresilient', 'resilient')",0.63917035,0.7328431,0.51655346,0.60349834,0.0195053,0.1209009,0.1013956
79,-1.2757758,-1.2673559,"('wavering', 'unwavering')",-1.3562782,-1.42865,0.06039762,0.06781353,-0.8572187,-0.8760641,-0.0188454
80,0.24425131,0.3201681,"('dominated', 'dominating')",-0.055811524,0.056077663,-1.3559148,-1.1869689,-0.3891583,-0.2702411,0.1189172
81,0.19763604,0.09329733,"('submissive', 'aggressive')",1.0860862,1.1495233,-0.6982422,-0.5771108,0.19516,0.2219033,0.0267433
82,-0.6842203,-0.64816296,"('poor', 'rich')",0.21456665,0.270987,5.406654,5.4942665,1.6456668,1.7056969,0.0600301
83,0.17950682,0.10502177,"('powerless', 'powerful')",0.29340327,0.2717993,-0.9412836,-0.9844751,-0.1561245,-0.2025513,-0.0464268
84,0.666936,0.6356446,"('inferior', 'superior')",0.15980203,0.15768233,1.0248985,0.9966452,0.6172122,0.5966574,-0.0205548
85,-0.4557186,-0.5089779,"('insignificant', 'prestigious')",-0.18961145,-0.30757478,1.1923963,1.0474569,0.1823554,0.0769681,-0.1053873
86,-1.6448967,-1.7556194,"('uninfluential', 'influential')",0.0920771,0.04108876,-0.078117676,-0.16433343,-0.5436458,-0.6262881,-0.0826423
