,condominium_male,condominium_female,tuple,average_male,average_female,female-male
24,-0.25109604,-0.31747857,"('dishonest', 'honest')",-0.251096,-0.3174786,-0.0663826
25,0.0059375465,-0.061044343,"('egoistic', 'altruistic')",0.0059375,-0.0610443,-0.0669818
26,0.927416,0.7048582,"('hardhearted', 'benevolent')",0.927416,0.7048582,-0.2225578
27,0.57485914,0.46575153,"('hardhearted', 'softhearted')",0.5748591,0.4657515,-0.1091076
28,0.087871596,-0.10901303,"('disloyal', 'loyal')",0.0878716,-0.109013,-0.1968846
29,-0.07254265,-0.026404709,"('unfair', 'fair')",-0.0725427,-0.0264047,0.046138
30,0.74532044,0.71367437,"('intolerant', 'tolerant')",0.7453204,0.7136744,-0.031646
31,-0.51555806,-0.37719703,"('evil', 'good')",-0.5155581,-0.377197,0.1383611
32,0.1217786,0.00987591,"('unkind', 'kind')",0.1217786,0.0098759,-0.1119027
33,0.6704092,0.67951006,"('wrong', 'right')",0.6704092,0.6795101,0.0091009
34,2.1793826,2.2463603,"('mean', 'honorable')",2.1793826,2.2463603,0.0669777
35,0.080019996,0.032536514,"('corrupt', 'incorrupt')",0.08002,0.0325365,-0.0474835
36,0.13211946,0.20225438,"('hostile', 'amicable')",0.1321195,0.2022544,0.0701349
37,0.05377464,-0.024634667,"('fake', 'genuine')",0.0537746,-0.0246347,-0.0784093
38,0.5953857,0.5656741,"('untruthful', 'truthful')",0.5953857,0.5656741,-0.0297116
39,0.83109945,0.80705625,"('exploitative', 'cooperative')",0.8310995,0.8070562,-0.0240433
40,-0.6061802,-0.6307968,"('stingy', 'generous')",-0.6061802,-0.6307968,-0.0246166
41,-0.027347028,0.048054248,"('unforgiving', 'forgiving')",-0.027347,0.0480542,0.0754012
42,-1.337831,-1.1195058,"('unreliable', 'reliable')",-1.337831,-1.1195058,0.2183252
43,0.41937232,0.39749098,"('irresponsible', 'responsible')",0.4193723,0.397491,-0.0218813
44,-0.5085683,-0.3799255,"('prejudiced', 'unprejudiced')",-0.5085683,-0.3799255,0.1286428
45,-0.50647557,-0.36706623,"('incompetent', 'competent')",-0.5064756,-0.3670662,0.1394094
46,-1.166366,-1.1026523,"('uncompetitive', 'competitive')",-1.166366,-1.1026523,0.0637137
47,2.3847897,2.2962315,"('stupid', 'smart')",2.3847897,2.2962315,-0.0885582
48,-0.29510018,-0.43706346,"('unintelligent', 'intelligent')",-0.2951002,-0.4370635,-0.1419633
49,-0.6199879,-0.51573527,"('unable', 'able')",-0.6199879,-0.5157353,0.1042526
50,-0.14071584,-0.11897805,"('clumsy', 'skillful')",-0.1407158,-0.1189781,0.0217377
51,-0.2609204,-0.36465138,"('uneducated', 'educated')",-0.2609204,-0.3646514,-0.103731
52,0.3494677,0.2571928,"('irrational', 'rational')",0.3494677,0.2571928,-0.0922749
53,0.260516,0.2429589,"('uncreative', 'creative')",0.260516,0.2429589,-0.0175571
54,0.9623324,0.9871846,"('incapable', 'capable')",0.9623324,0.9871846,0.0248522
55,-0.4881798,-0.4778334,"('incompetent', 'clever')",-0.4881798,-0.4778334,0.0103464
56,-0.056329437,0.014967557,"('impractical', 'practical')",-0.0563294,0.0149676,0.071297
57,-1.6382326,-1.5972309,"('unimaginative', 'imaginative')",-1.6382326,-1.5972309,0.0410017
58,0.21881872,0.2083991,"('undiscriminating', 'discriminating')",0.2188187,0.2083991,-0.0104196
59,0.2274507,0.16657992,"('foolish', 'wise')",0.2274507,0.1665799,-0.0608708
60,-0.517125,-0.4690954,"('inefficient', 'efficient')",-0.517125,-0.4690954,0.0480296
61,-0.068674706,-0.08068685,"('illogical', 'logical')",-0.0686747,-0.0806869,-0.0120122
62,0.28866312,0.4162461,"('incompetent', 'brilliant')",0.2886631,0.4162461,0.127583
63,-0.13470434,-0.19516352,"('unperceptive', 'insightful')",-0.1347043,-0.1951635,-0.0604592
64,-2.7507937,-2.6286087,"('shy', 'confident')",-2.7507937,-2.6286087,0.122185
65,-1.1871662,-1.2134141,"('insecure', 'secure')",-1.1871662,-1.2134141,-0.0262479
66,0.9361938,0.74666584,"('inactive', 'active')",0.9361938,0.7466658,-0.189528
67,1.0252585,0.85667783,"('doubtful', 'determined')",1.0252585,0.8566778,-0.1685807
68,-1.0651746,-1.110409,"('dependent', 'independent')",-1.0651746,-1.110409,-0.0452344
69,0.5271557,0.60116255,"('lazy', 'industrious')",0.5271557,0.6011626,0.0740069
70,-0.28432873,-0.32119393,"('lethargic', 'energetic')",-0.2843287,-0.3211939,-0.0368652
71,0.6642737,0.68044794,"('diffident', 'self-confident')",0.6642737,0.6804479,0.0161742
72,0.42283738,0.34957135,"('unambitious', 'ambitious')",0.4228374,0.3495713,-0.0732661
73,-0.68309045,-0.61651146,"('helpless', 'self-reliant')",-0.6830904,-0.6165115,0.0665789
74,-1.2477717,-1.2709292,"('undedicated', 'dedicated')",-1.2477717,-1.2709292,-0.0231575
75,-0.74138695,-0.67566323,"('meek', 'impulsive')",-0.741387,-0.6756632,0.0657238
76,-0.105420664,-0.1518079,"('anxious', 'daring')",-0.1054207,-0.1518079,-0.0463872
77,-1.0240797,-0.972508,"('unmotivated', 'motivated')",-1.0240797,-0.972508,0.0515717
78,0.67301714,0.8286194,"('nonresilient', 'resilient')",0.6730171,0.8286194,0.1556023
79,0.22383247,0.19935077,"('wavering', 'unwavering')",0.2238325,0.1993508,-0.0244817
80,-0.52544105,-0.7094573,"('dominated', 'dominating')",-0.5254411,-0.7094573,-0.1840162
81,-1.6165568,-1.7496698,"('submissive', 'aggressive')",-1.6165568,-1.7496698,-0.133113
82,2.30332,2.4155612,"('poor', 'rich')",2.3033199,2.4155612,0.1122413
83,0.41916522,0.31572035,"('powerless', 'powerful')",0.4191652,0.3157203,-0.1034449
84,-0.46838173,-0.52699846,"('inferior', 'superior')",-0.4683817,-0.5269985,-0.0586168
85,0.9002945,0.75156474,"('insignificant', 'prestigious')",0.9002945,0.7515647,-0.1487298
86,-0.89213645,-1.1083884,"('uninfluential', 'influential')",-0.8921365,-1.1083884,-0.2162519
87,0.8117247,0.678611,"('unsuccessful', 'successful')",0.8117247,0.678611,-0.1331137
88,-1.772743,-1.8445215,"('low', 'eminent')",-1.772743,-1.8445215,-0.0717785
