,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.3142656,1.2030336,"('unsociable', 'sociable')",0.13303961,-0.005769126,0.7236526,0.5986322,-0.1250204
1,-0.32362944,-0.17079023,"('unfriendly', 'friendly')",1.7432418,1.6763922,0.7098062,0.752801,0.0429948
2,-0.18334222,-0.19178648,"('unlikable', 'likable')",0.39866537,0.4110901,0.1076616,0.1096518,0.0019902
3,1.1216606,1.2115098,"('repellent', 'pleasant')",0.01231898,0.0068833604,0.5669898,0.6091966,0.0422068
4,-2.20201,-2.248793,"('disliked', 'liked')",-6.2067385,-6.281226,-4.2043743,-4.2650094,-0.0606351
5,-1.8782027,-1.7989837,"('distant', 'outgoing')",-0.21520078,-0.22519684,-1.0467017,-1.0120902,0.0346115
6,-2.2856004,-2.1622932,"('distant', 'open')",0.09187447,0.053256277,-1.096863,-1.0545185,0.0423445
7,1.377503,1.4245131,"('insensitive', 'sensitive')",0.2369985,0.27967495,0.8072507,0.8520941,0.0448434
8,-0.6935986,-0.6039595,"('unaffectionate', 'affectionate')",0.473359,0.4437742,-0.1101198,-0.0800927,0.0300271
9,0.23180473,0.28600082,"('unaffectionate', 'caring')",0.627327,0.59604293,0.4295659,0.4410219,0.011456
10,1.342912,1.4349453,"('unsympathetic', 'sympathetic')",-0.7947794,-0.81033516,0.2740663,0.3123051,0.0382388
11,1.2614243,1.3212212,"('unhelpful', 'helpful')",1.7368438,1.7522756,1.4991341,1.5367484,0.0376143
12,0.96183753,1.1377912,"('unsupportive', 'supportive')",-1.9892173,-1.9803497,-0.5136899,-0.4212793,0.0924106
13,1.430058,1.2826818,"('impolite', 'polite')",-0.6167518,-0.65489966,0.4066531,0.3138911,-0.092762
14,2.00992,1.9189172,"('antisocial', 'social')",-0.4131513,-0.46959007,0.7983843,0.7246636,-0.0737207
15,0.26172742,0.13019285,"('boring', 'funny')",0.5985918,0.6040876,0.4301596,0.3671402,-0.0630194
16,-1.3915504,-1.3892419,"('unpopular', 'popular')",0.5677211,0.5534833,-0.4119146,-0.4178793,-0.0059647
17,-0.21322075,-0.19776356,"('nasty', 'nice')",-0.3166201,-0.3082044,-0.2649204,-0.252984,0.0119364
18,-0.47349262,-0.4822119,"('disagreeable', 'welcoming')",-0.18758193,-0.2675368,-0.3305373,-0.3748744,-0.0443371
19,-0.982987,-0.88466537,"('inhospitable', 'hospitable')",-0.24479696,-0.19975582,-0.613892,-0.5422106,0.0716814
20,1.5158105,1.4700277,"('rough', 'thoughtful')",1.5829335,1.5467678,1.549372,1.5083978,-0.0409742
