,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9349892,-0.9939844,"('unsociable', 'sociable')",-0.47919798,-0.5348726,-0.27452862,-0.45061234,-0.5629053,-0.6598231,-0.0969178
1,-0.758457,-0.970554,"('unfriendly', 'friendly')",-0.5481377,-0.81595755,1.7734153,1.6187358,0.1556069,-0.0559253,-0.2115322
2,-0.15534742,-0.06124096,"('unlikable', 'likable')",0.8577948,0.99945897,0.37488428,0.4411373,0.3591106,0.4597851,0.1006745
3,-0.74096394,-0.65838355,"('repellent', 'pleasant')",0.16017343,0.2489968,0.1756065,0.18301561,-0.1350613,-0.075457,0.0596043
4,-0.43423635,-0.5604678,"('disliked', 'liked')",-0.41159612,-0.49032077,-6.6532598,-6.7369127,-2.4996974,-2.5959004,-0.096203
5,-1.0598341,-1.1148467,"('distant', 'outgoing')",-1.0807755,-1.1373334,-0.09412812,-0.074891016,-0.7449126,-0.7756904,-0.0307778
6,-0.85748494,-0.8926316,"('distant', 'open')",-1.0861508,-1.1201292,0.20072588,0.23979191,-0.5809699,-0.5909897,-0.0100198
7,-0.05007036,0.09840645,"('insensitive', 'sensitive')",0.33121824,0.49387273,0.7784478,0.8095676,0.3531986,0.4672823,0.1140837
8,-0.17884928,-0.1091074,"('unaffectionate', 'affectionate')",-0.83427733,-0.88303745,1.044579,0.972079,0.0104841,-0.0066886,-0.0171727
9,0.08337289,0.15617436,"('unaffectionate', 'caring')",-0.22884272,-0.24447763,1.2292923,1.1818871,0.3612742,0.3645279,0.0032537
10,0.1969863,0.31849843,"('unsympathetic', 'sympathetic')",0.108141184,0.22661197,-0.3472818,-0.39987123,-0.0140514,0.0484131,0.0624645
11,-0.55977905,-0.3639623,"('unhelpful', 'helpful')",-0.3415292,-0.14301363,1.4662032,1.6040316,0.1882983,0.3656852,0.1773869
12,0.58758813,0.70300466,"('unsupportive', 'supportive')",0.42589515,0.5362688,-1.5334811,-1.5442343,-0.1733326,-0.1016536,0.071679
13,-0.97826463,-0.9654604,"('impolite', 'polite')",-0.45769185,-0.4014345,-0.6741197,-0.6647183,-0.7033587,-0.6772044,0.0261543
14,-0.6163432,-0.5313867,"('antisocial', 'social')",-0.5167691,-0.46760917,-0.30419126,-0.3383325,-0.4791012,-0.4457761,0.0333251
15,-0.98641443,-1.023516,"('boring', 'funny')",-0.87901634,-0.97899675,0.46724626,0.4617799,-0.4660615,-0.5135777,-0.0475162
16,-0.8446569,-1.0426987,"('unpopular', 'popular')",-0.21548125,-0.3400875,0.11992948,0.1105436,-0.3134029,-0.4240809,-0.110678
17,-1.6223751,-1.4933704,"('nasty', 'nice')",-1.1567367,-1.0635117,-0.3122331,-0.26151758,-1.0304483,-0.9394666,0.0909817
18,-0.9312487,-0.88384277,"('disagreeable', 'welcoming')",-0.21593755,-0.13200225,-0.66057014,-0.70130825,-0.6025855,-0.5723844,0.0302011
19,-2.3585722,-2.1971688,"('inhospitable', 'hospitable')",-1.411052,-1.33775,-0.2337648,-0.13453905,-1.334463,-1.2231526,0.1113104
20,-0.81782556,-0.65711546,"('rough', 'thoughtful')",-0.4415655,-0.26800302,0.82816947,0.7771128,-0.1437405,-0.0493352,0.0944053
21,-0.052732497,-0.08096721,"('immoral', 'moral')",0.69700843,0.80363935,-0.57698524,-0.5432809,0.0224302,0.0597971,0.0373669
22,-0.8902276,-0.9106829,"('untrustworthy', 'trustworthy')",0.63457745,0.7357884,-1.0565286,-1.0798423,-0.4373929,-0.4182456,0.0191473
23,-0.18164405,-0.115074806,"('insincere', 'sincere')",0.4041977,0.49639806,5.514754,5.48515,1.9124358,1.9554911,0.0430553
24,1.5954286,1.5708214,"('dishonest', 'honest')",1.2279484,1.2845756,0.5113236,0.43767273,1.1115669,1.0976899,-0.013877
25,0.01504159,-0.11473075,"('egoistic', 'altruistic')",-0.2088826,-0.3775516,1.7654932,1.685801,0.5238841,0.3978395,-0.1260446
26,0.43873775,0.3305272,"('hardhearted', 'benevolent')",-0.33274606,-0.5272026,1.6815578,1.6189713,0.5958498,0.4740986,-0.1217512
27,-1.2462748,-1.0317665,"('hardhearted', 'softhearted')",-1.1181663,-0.99696916,1.3366452,1.2353253,-0.3425986,-0.2644701,0.0781285
28,0.2256097,0.10255537,"('disloyal', 'loyal')",0.13559279,0.046483994,0.7888278,0.64382905,0.3833434,0.2642895,-0.1190539
29,-0.55116683,-0.59615165,"('unfair', 'fair')",-0.099456616,-0.08867673,-0.10226173,-0.22753356,-0.2509617,-0.3041207,-0.053159
30,-0.36848974,-0.2926961,"('intolerant', 'tolerant')",0.6482416,0.6770707,0.9346607,0.92626375,0.4048042,0.4368794,0.0320752
31,-1.5350369,-1.610818,"('evil', 'good')",-0.8993834,-0.9443269,-0.96903235,-1.0706323,-1.1344842,-1.2085924,-0.0741082
32,-0.14089265,-0.15955558,"('unkind', 'kind')",0.3817746,0.39214715,0.8107388,0.6634945,0.3505402,0.2986954,-0.0518448
33,0.8806497,0.7831625,"('wrong', 'right')",0.73145396,0.5344819,-0.13519953,-0.20031595,0.4923014,0.3724428,-0.1198586
34,-0.5164262,-0.40908885,"('mean', 'honorable')",-0.0020296052,0.10797103,5.464778,5.6673527,1.648774,1.7887449,0.1399709
35,-0.22696985,-0.36380774,"('corrupt', 'incorrupt')",-0.8121631,-0.9061326,-0.36339658,-0.5030275,-0.4675098,-0.5909893,-0.1234795
36,-1.9896961,-2.1660073,"('hostile', 'amicable')",-2.322356,-2.49798,-0.11003962,-0.3026654,-1.4740307,-1.6555508,-0.1815201
37,0.61497945,0.6997313,"('fake', 'genuine')",0.041421168,0.12565829,0.6494811,0.61727726,0.4352939,0.4808889,0.045595
38,-0.20702517,-0.22537485,"('untruthful', 'truthful')",0.14643703,0.20309658,-0.33607683,-0.2842416,-0.1322217,-0.1021733,0.0300484
39,-0.55629855,-0.34292996,"('exploitative', 'cooperative')",0.3310356,0.5656082,0.23069023,0.24020776,0.0018091,0.1542953,0.1524862
40,0.3776661,0.32302842,"('stingy', 'generous')",0.2275869,0.20705688,-1.555911,-1.6690683,-0.316886,-0.379661,-0.062775
41,-1.0205681,-1.134792,"('unforgiving', 'forgiving')",0.56234056,0.5576333,-0.27347594,-0.4219849,-0.2439012,-0.3330479,-0.0891467
42,-0.13565485,-0.0012537017,"('unreliable', 'reliable')",-0.27303627,-0.04947628,-3.2713666,-3.1249063,-1.2266859,-1.0585454,0.1681405
