,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23002687,-0.32339668,"('unsociable', 'sociable')",1.0548135,1.0517508,-0.37044394,-0.50176674,0.1514476,0.0755291,-0.0759185
1,-0.6648885,-0.7279625,"('unfriendly', 'friendly')",0.50352293,0.47214267,1.5637691,1.4900081,0.4674679,0.4113961,-0.0560718
2,0.866192,0.9037615,"('unlikable', 'likable')",1.0484009,1.1093136,0.8310501,0.9039016,0.9152143,0.9723256,0.0571113
3,0.24513452,0.43262658,"('repellent', 'pleasant')",0.18398327,0.27453464,0.13394555,0.1269848,0.1876878,0.2780487,0.0903609
4,-0.35883665,-0.41794163,"('disliked', 'liked')",-1.9919343,-2.1308024,-6.076231,-6.1510196,-2.8090007,-2.8999211,-0.0909204
5,-0.14310159,-0.06543628,"('distant', 'outgoing')",-0.38630202,-0.43849492,-0.6009468,-0.5253183,-0.3767835,-0.3430832,0.0337003
6,-1.0065467,-0.91997516,"('distant', 'open')",-0.65607744,-0.7075938,0.1818577,0.23884302,-0.4935888,-0.4629087,0.0306801
7,-0.09306092,-0.072712846,"('insensitive', 'sensitive')",0.3514972,0.519494,0.5370737,0.57510865,0.26517,0.3406299,0.0754599
8,-0.43609002,-0.49701566,"('unaffectionate', 'affectionate')",-0.92964196,-1.0155002,0.47595412,0.46079582,-0.2965926,-0.3505733,-0.0539807
9,-0.07063754,-0.13504209,"('unaffectionate', 'caring')",0.25084737,0.19032201,1.1153694,1.1272162,0.4318598,0.3941654,-0.0376944
10,-0.32953337,-0.3079913,"('unsympathetic', 'sympathetic')",-0.42568135,-0.2462307,-0.6872039,-0.7055926,-0.4808062,-0.4199382,0.060868
11,0.6353238,0.5905205,"('unhelpful', 'helpful')",0.8907829,0.9188029,1.5365491,1.5561215,1.0208853,1.021815,0.0009297
12,0.40629187,0.56465346,"('unsupportive', 'supportive')",-0.23560095,-0.11401545,-2.498945,-2.4006143,-0.7760847,-0.6499921,0.1260926
13,0.29162425,0.22272538,"('impolite', 'polite')",0.17652267,0.22382286,-0.9989971,-1.03529,-0.1769501,-0.1962473,-0.0192972
14,0.18647423,0.1476847,"('antisocial', 'social')",1.5862931,1.6567447,-0.43155357,-0.5177964,0.4470712,0.4288777,-0.0181935
15,-0.016193178,-0.1605482,"('boring', 'funny')",0.5301615,0.49959508,0.27243805,0.24197091,0.2621355,0.1936726,-0.0684629
16,-0.46398848,-0.437286,"('unpopular', 'popular')",-0.0631265,-0.11549076,0.6579641,0.63733447,0.0436164,0.0281859,-0.0154305
17,0.13599533,0.18768266,"('nasty', 'nice')",-0.5197755,-0.55958927,-0.4506113,-0.44013265,-0.2781305,-0.2706798,0.0074507
18,-0.524794,-0.5028427,"('disagreeable', 'welcoming')",-0.9402781,-0.94071376,-0.3678518,-0.41357088,-0.6109746,-0.6190425,-0.0080679
19,-0.08284868,-0.0023101866,"('inhospitable', 'hospitable')",-0.16798316,-0.18400422,-0.5506143,-0.4540578,-0.2671487,-0.2134574,0.0536913
20,0.14165154,0.18481526,"('rough', 'thoughtful')",0.30082086,0.36713663,0.8760035,0.8610781,0.439492,0.47101,0.031518
21,1.0946774,1.0471606,"('immoral', 'moral')",1.1655154,1.3238997,-0.72737753,-0.73697,0.5109384,0.5446968,0.0337584
22,0.9847162,0.93905747,"('untrustworthy', 'trustworthy')",1.109733,1.1102934,-0.83905524,-0.9592937,0.4184646,0.3633523,-0.0551123
23,0.1182695,0.093161106,"('insincere', 'sincere')",0.98547405,1.084596,5.631016,5.5278826,2.2449198,2.2352133,-0.0097065
24,0.17348742,0.090704136,"('dishonest', 'honest')",0.18133382,0.22507605,0.97832525,0.9168564,0.4443822,0.4108789,-0.0335033
25,0.025239255,-0.012334017,"('egoistic', 'altruistic')",-0.62069416,-0.6915062,1.9434431,1.8746672,0.4493294,0.3902756,-0.0590538
26,0.4382679,0.3096908,"('hardhearted', 'benevolent')",1.265776,1.252654,1.6940092,1.6637194,1.1326844,1.0753547,-0.0573297
27,-1.0464652,-0.927342,"('hardhearted', 'softhearted')",-0.6491461,-0.6375958,0.9991323,0.94526994,-0.2321597,-0.206556,0.0256037
28,-0.5475066,-0.7439298,"('disloyal', 'loyal')",-0.50680125,-0.550954,1.3353763,1.1928543,0.0936895,-0.0340098,-0.1276993
29,-0.277326,-0.2638194,"('unfair', 'fair')",-0.48562545,-0.5863549,-0.4541903,-0.62028253,-0.4057139,-0.4901523,-0.0844384
30,0.39217812,0.31541613,"('intolerant', 'tolerant')",1.540167,1.5679624,0.9161381,0.8495315,0.9494944,0.91097,-0.0385244
31,-1.2933221,-1.2061989,"('evil', 'good')",-0.7597033,-0.8529201,-1.2460557,-1.2930804,-1.0996936,-1.1173999,-0.0177063
32,0.2326434,0.20558517,"('unkind', 'kind')",1.3536321,1.4076623,1.483137,1.4011762,1.0231375,1.0048079,-0.0183296
33,0.7077771,0.7069591,"('wrong', 'right')",-0.452487,-0.4803555,-0.80541676,-0.80696166,-0.1833756,-0.1934527,-0.0100771
34,0.14697027,0.27179462,"('mean', 'honorable')",1.0351782,1.1970122,5.985037,6.0818434,2.3890618,2.5168834,0.1278216
