,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.487376,-0.5202386,"('unsociable', 'sociable')",0.112877145,0.0027518421,0.34165215,0.17671664,-0.8407441,-1.0236399,-0.2183977,-0.3411025,-0.1227048
1,-0.9838611,-0.81716454,"('unfriendly', 'friendly')",-0.5217428,-0.54575723,0.36916268,0.100132324,1.7614908,1.6150695,0.1562624,0.08807,-0.0681924
2,0.1522016,0.24250114,"('unlikable', 'likable')",0.48890013,0.5716315,1.0949188,1.0941999,0.805902,0.9619701,0.6354806,0.7175757,0.0820951
3,0.26740864,0.38729343,"('repellent', 'pleasant')",-0.56589216,-0.5927056,1.0485176,1.1183203,0.20315099,0.27490902,0.2382963,0.2969543,0.058658
4,-1.7126614,-1.6813723,"('disliked', 'liked')",0.1612675,0.20191368,0.0633348,0.04463609,-6.1084933,-6.0598826,-1.8991381,-1.8736763,0.0254618
5,-0.72249454,-0.5919998,"('distant', 'outgoing')",-0.020172503,0.14996089,-0.4129867,-0.40744287,0.089708894,0.17253698,-0.2664862,-0.1692362,0.09725
6,-0.5599598,-0.37451944,"('distant', 'open')",-0.40576142,-0.26921052,-0.9412581,-0.98033375,0.5242251,0.591723,-0.3456886,-0.2580852,0.0876034
7,0.7444974,0.8231709,"('insensitive', 'sensitive')",0.8446143,0.82765585,0.9688699,0.9503499,0.52907014,0.481867,0.771763,0.770761,-0.001002
8,-0.35280526,-0.2920366,"('unaffectionate', 'affectionate')",-0.50802207,-0.56930745,-1.0665668,-1.1974508,0.6124529,0.5904581,-0.3287353,-0.3670841,-0.0383488
9,0.13488427,0.22791773,"('unaffectionate', 'caring')",0.2655732,0.20602384,0.47381133,0.3562615,1.1050688,1.140989,0.4948344,0.482798,-0.0120364
10,1.4867651,1.485439,"('unsympathetic', 'sympathetic')",-0.5359738,-0.68281627,0.014802195,-0.06032951,-0.5030452,-0.5928577,0.1156371,0.0373589,-0.0782782
11,0.5125265,0.58364177,"('unhelpful', 'helpful')",0.885883,0.89637756,1.0564849,1.1045871,1.7971406,1.8908145,1.0630088,1.1188552,0.0558464
12,1.2241315,1.4373662,"('unsupportive', 'supportive')",0.5132098,0.5611006,0.86564356,0.89235395,-1.8259335,-1.7645305,0.1942629,0.2815726,0.0873097
13,-0.5215473,-0.61735815,"('impolite', 'polite')",-0.0367311,-0.08135894,0.18565926,0.14176562,-0.4626283,-0.573913,-0.2088119,-0.2827161,-0.0739042
14,-0.64195704,-0.6559718,"('antisocial', 'social')",0.01854119,0.07192962,0.58016557,0.64460254,-1.0474129,-1.0911211,-0.2726658,-0.2576402,0.0150256
15,-0.47332934,-0.54516375,"('boring', 'funny')",0.8885913,0.9206537,-0.557677,-0.54274005,0.4680325,0.45985237,0.0814044,0.0731506,-0.0082538
16,-2.0407917,-1.9270158,"('unpopular', 'popular')",0.8928549,0.8320731,0.59556836,0.5809142,0.5747772,0.5269177,0.0056022,0.0032223,-0.0023799
17,-0.48615217,-0.37404442,"('nasty', 'nice')",0.047066763,0.099473506,0.19236097,0.35168564,-0.37638345,-0.26936284,-0.155777,-0.048062,0.107715
18,-0.39109007,-0.26284832,"('disagreeable', 'welcoming')",-0.333703,-0.28084686,-0.43786374,-0.42815936,-0.3072145,-0.2859409,-0.3674678,-0.3144489,0.0530189
