,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.32963744,-0.3561236,"('unsociable', 'sociable')",-0.20007698,-0.32019415,-0.2648572,-0.3381589,-0.0733017
1,-1.7076625,-1.731189,"('unfriendly', 'friendly')",1.9070213,1.8348714,0.0996794,0.0518412,-0.0478382
2,0.4438816,0.43957305,"('unlikable', 'likable')",0.4274503,0.4771567,0.435666,0.4583649,0.0226989
3,-1.0957283,-1.0112481,"('repellent', 'pleasant')",0.015912233,0.09445721,-0.5399081,-0.4583955,0.0815126
4,-0.53896683,-0.60054153,"('disliked', 'liked')",-6.02355,-6.1981907,-3.2812583,-3.3993661,-0.1181078
5,-1.5279711,-1.4765285,"('distant', 'outgoing')",-0.06201926,-0.10308619,-0.7949952,-0.7898074,0.0051878
6,-1.8259834,-1.7811046,"('distant', 'open')",0.3769679,0.31931108,-0.7245077,-0.7308967,-0.006389
7,-0.22964972,-0.12934408,"('insensitive', 'sensitive')",0.3902426,0.4647728,0.0802964,0.1677144,0.087418
8,-1.2213078,-1.256893,"('unaffectionate', 'affectionate')",1.0425416,0.9512006,-0.0893831,-0.1528462,-0.0634631
9,-1.6322285,-1.6176682,"('unaffectionate', 'caring')",0.95184505,0.937972,-0.3401917,-0.3398481,0.0003436
10,-0.6793165,-0.5857512,"('unsympathetic', 'sympathetic')",-0.5748032,-0.6029549,-0.6270598,-0.5943531,0.0327067
11,0.032910354,0.112534896,"('unhelpful', 'helpful')",1.4177111,1.5075305,0.7253107,0.8100327,0.084722
12,-0.49412662,-0.35378826,"('unsupportive', 'supportive')",-1.7950271,-1.7693225,-1.1445769,-1.0615554,0.0830215
13,-0.2797662,-0.25312462,"('impolite', 'polite')",-0.8025377,-0.746999,-0.5411519,-0.5000618,0.0410901
14,0.5407015,0.5612854,"('antisocial', 'social')",-0.37900507,-0.42556104,0.0808482,0.0678622,-0.012986
15,0.40034643,0.31911883,"('boring', 'funny')",0.5882583,0.5220381,0.4943024,0.4205785,-0.0737239
16,-0.68672514,-0.6953891,"('unpopular', 'popular')",0.4113771,0.42771208,-0.137674,-0.1338385,0.0038355
17,-0.2725769,-0.23747344,"('nasty', 'nice')",-0.3488732,-0.30741724,-0.310725,-0.2724454,0.0382796
18,-0.42362505,-0.34678304,"('disagreeable', 'welcoming')",-0.19454938,-0.2447832,-0.3090872,-0.2957831,0.0133041
19,-1.5469947,-1.4820404,"('inhospitable', 'hospitable')",-0.13336512,-0.074473836,-0.8401799,-0.7782571,0.0619228
20,0.16185746,0.1742101,"('rough', 'thoughtful')",1.2778116,1.2266452,0.7198346,0.7004277,-0.0194069
21,0.3754606,0.4324523,"('immoral', 'moral')",-0.646897,-0.57982886,-0.1357182,-0.0736883,0.0620299
22,0.2726611,0.31693116,"('untrustworthy', 'trustworthy')",-0.81745464,-0.8695387,-0.2723968,-0.2763038,-0.003907
23,-0.7156186,-0.6488066,"('insincere', 'sincere')",5.1754827,5.210419,2.2299321,2.2808063,0.0508742
24,-0.479534,-0.50473726,"('dishonest', 'honest')",0.56473136,0.51591265,0.0425987,0.0055877,-0.037011
25,-0.23154303,-0.2747074,"('egoistic', 'altruistic')",1.8322445,1.7946327,0.8003507,0.7599626,-0.0403881
26,-0.051313512,-0.06718929,"('hardhearted', 'benevolent')",1.9920893,1.971555,0.9703879,0.9521828,-0.0182051
27,-0.41277385,-0.3753652,"('hardhearted', 'softhearted')",1.4663293,1.3592136,0.5267777,0.4919242,-0.0348535
28,-0.37170455,-0.47419655,"('disloyal', 'loyal')",1.0260518,0.90945196,0.3271736,0.2176277,-0.1095459
29,-0.4204088,-0.48014313,"('unfair', 'fair')",-0.4462883,-0.624454,-0.4333485,-0.5522985,-0.11895
30,0.28692263,0.32124305,"('intolerant', 'tolerant')",1.4780669,1.447161,0.8824948,0.884202,0.0017072
31,-1.4803722,-1.4685231,"('evil', 'good')",-0.62632114,-0.72775644,-1.0533466,-1.0981398,-0.0447932
32,0.37327537,0.39519203,"('unkind', 'kind')",0.68560606,0.5851646,0.5294407,0.4901783,-0.0392624
33,-0.32236522,-0.3644927,"('wrong', 'right')",-0.45312887,-0.5080409,-0.387747,-0.4362668,-0.0485198
34,-0.19106346,-0.064549565,"('mean', 'honorable')",5.683338,5.8701615,2.7461374,2.902806,0.1566686
35,-0.036967017,-0.17550297,"('corrupt', 'incorrupt')",0.28235087,0.086420424,0.1226919,-0.0445413,-0.1672332
36,-1.351014,-1.4631184,"('hostile', 'amicable')",0.47397697,0.2716023,-0.4385185,-0.5957581,-0.1572396
37,0.37868673,0.4017838,"('fake', 'genuine')",0.3368129,0.35645202,0.3577498,0.3791179,0.0213681
38,-0.8788873,-0.8644742,"('untruthful', 'truthful')",-0.32532912,-0.28079006,-0.6021082,-0.5726321,0.0294761
39,1.1190509,1.1184067,"('exploitative', 'cooperative')",0.27559274,0.2644821,0.6973218,0.6914444,-0.0058774
40,-0.14125787,-0.15540746,"('stingy', 'generous')",-1.2461703,-1.3844883,-0.6937141,-0.7699479,-0.0762338
41,0.17868042,0.23487028,"('unforgiving', 'forgiving')",-0.105976306,-0.19972755,0.0363521,0.0175714,-0.0187807
42,1.0088664,1.1560639,"('unreliable', 'reliable')",-3.102323,-3.0410047,-1.0467284,-0.9424704,0.104258
43,-0.03523171,0.08945694,"('irresponsible', 'responsible')",0.59224826,0.60212135,0.2785083,0.3457891,0.0672808
44,0.8275752,0.7838863,"('prejudiced', 'unprejudiced')",-1.227272,-1.2472485,-0.1998484,-0.2316811,-0.0318327
45,-0.28258294,-0.18428175,"('incompetent', 'competent')",-0.18831035,-0.21877389,-0.2354466,-0.2015278,0.0339188
46,-0.37168348,-0.28565785,"('uncompetitive', 'competitive')",-0.70525,-0.71889126,-0.5384668,-0.5022746,0.0361922
47,0.24805495,0.30296183,"('stupid', 'smart')",5.336513,5.5071893,2.792284,2.9050756,0.1127916
48,-0.08711389,-0.079124585,"('unintelligent', 'intelligent')",0.81140506,0.8861651,0.3621456,0.4035203,0.0413747
49,0.1398271,0.24913932,"('unable', 'able')",-0.06982502,0.030429667,0.035001,0.1397845,0.1047835
50,0.55018204,0.5182519,"('clumsy', 'skillful')",0.12956156,0.09894523,0.3398718,0.3085986,-0.0312732
51,-0.18971282,-0.27304196,"('uneducated', 'educated')",0.14115041,0.0940613,-0.0242812,-0.0894903,-0.0652091
52,-0.6337575,-0.83160675,"('irrational', 'rational')",0.48613632,0.31802353,-0.0738106,-0.2567916,-0.182981
53,-1.8061407,-1.77016,"('uncreative', 'creative')",0.7288479,0.7047575,-0.5386463,-0.5327013,0.005945
54,-0.7255592,-0.7677546,"('incapable', 'capable')",1.0603815,1.081216,0.1674112,0.1567307,-0.0106805
