,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14726506,0.08290891,"('unsociable', 'sociable')",0.60769904,0.55940336,-0.47779495,-0.5899365,0.0923897,0.0174586,-0.0749311
1,0.69974715,0.6232886,"('unfriendly', 'friendly')",-0.68638283,-0.8355436,2.3752337,2.3193424,0.7961993,0.7023625,-0.0938368
2,0.08040184,0.03375174,"('unlikable', 'likable')",0.031696893,0.04598113,0.2626334,0.33452663,0.1249107,0.1380865,0.0131758
3,-0.711069,-0.6431858,"('repellent', 'pleasant')",0.23732483,0.3285178,0.11018023,0.17543228,-0.121188,-0.0464119,0.0747761
4,-0.6263826,-0.70156556,"('disliked', 'liked')",-0.675601,-0.73238444,-6.490889,-6.6334844,-2.5976241,-2.6891448,-0.0915207
5,-0.49327856,-0.52458143,"('distant', 'outgoing')",-1.1499895,-1.189533,0.23204362,0.20210628,-0.4704082,-0.5040027,-0.0335945
6,-0.2591741,-0.3133607,"('distant', 'open')",-1.4781172,-1.5393791,1.0180082,0.9907704,-0.239761,-0.2873231,-0.0475621
7,0.8326393,0.85150856,"('insensitive', 'sensitive')",0.70048153,0.8393133,0.6406705,0.70799845,0.7245971,0.7996068,0.0750097
8,0.71490145,0.6371295,"('unaffectionate', 'affectionate')",-0.47233373,-0.5939913,1.4354595,1.3832142,0.5593424,0.4754508,-0.0838916
9,1.2030203,1.1572279,"('unaffectionate', 'caring')",-0.48122615,-0.5248475,1.5406649,1.5662168,0.754153,0.7328657,-0.0212873
10,0.4290622,0.41404557,"('unsympathetic', 'sympathetic')",-0.011220023,0.041236132,-0.5895024,-0.53477764,-0.0572201,-0.0264986,0.0307215
11,0.14224091,0.23459418,"('unhelpful', 'helpful')",0.92908376,1.0485865,1.5107539,1.6459231,0.8606928,0.976368,0.1156752
12,0.765958,0.8141062,"('unsupportive', 'supportive')",-0.096401036,0.05185426,-1.9725158,-1.9442539,-0.4343196,-0.3594311,0.0748885
13,0.023655914,0.08709409,"('impolite', 'polite')",-0.12568524,-0.062706724,-0.7872495,-0.8170743,-0.2964263,-0.264229,0.0321973
14,0.9635452,0.9690389,"('antisocial', 'social')",1.1752844,1.2700827,-0.7920867,-0.8100544,0.4489143,0.4763558,0.0274415
15,-0.020535795,-0.058938175,"('boring', 'funny')",0.16395211,0.077827625,0.68880534,0.629061,0.2774072,0.2159835,-0.0614237
16,-0.53108704,-0.55658984,"('unpopular', 'popular')",-0.20379795,-0.25857103,0.754736,0.7256966,0.006617,-0.0298214,-0.0364384
17,0.015376475,0.053493228,"('nasty', 'nice')",-0.5111421,-0.4529065,-0.21142681,-0.1569725,-0.2357308,-0.1854619,0.0502689
18,-0.33907384,-0.3737358,"('disagreeable', 'welcoming')",0.10157634,0.09191906,-0.15492931,-0.23383543,-0.1308089,-0.1718841,-0.0410752
19,-1.4508845,-1.4472305,"('inhospitable', 'hospitable')",-1.353908,-1.4066482,0.066040434,0.13534838,-0.9129173,-0.9061767,0.0067406
20,0.18447748,0.23280677,"('rough', 'thoughtful')",1.3409634,1.3092246,1.0890683,1.0459313,0.871503,0.8626542,-0.0088488
21,0.924794,0.88616747,"('immoral', 'moral')",0.8283386,0.9173641,-0.99170643,-0.93734163,0.2538087,0.28873,0.0349213
22,0.02634627,-0.033342697,"('untrustworthy', 'trustworthy')",0.85637367,0.8474705,-1.0756259,-1.0843664,-0.064302,-0.0900795,-0.0257775
23,0.40489182,0.40774024,"('insincere', 'sincere')",0.4210117,0.44541216,5.823949,5.8749156,2.2166174,2.2426893,0.0260719
24,0.9491574,0.85909754,"('dishonest', 'honest')",-0.578134,-0.5640669,0.842489,0.80357015,0.4045041,0.3662003,-0.0383038
25,1.2018209,1.1513183,"('egoistic', 'altruistic')",0.19360587,0.16614899,1.9331652,1.8625691,1.1095306,1.0600122,-0.0495184
26,0.8575169,0.7804135,"('hardhearted', 'benevolent')",0.1789606,0.11622901,1.6997335,1.6580735,0.9120703,0.851572,-0.0604983
27,-0.26547158,-0.21156766,"('hardhearted', 'softhearted')",0.42182136,0.42278802,1.9056698,1.7638581,0.6873399,0.6583595,-0.0289804
28,1.1161364,1.0176568,"('disloyal', 'loyal')",0.20517775,0.13120234,1.2432098,1.1816287,0.8548414,0.7768292,-0.0780122
29,0.4370745,0.41427636,"('unfair', 'fair')",-0.17364609,-0.19362418,-0.16699755,-0.33608112,0.0321436,-0.0384763,-0.0706199
30,1.0435197,1.0361344,"('intolerant', 'tolerant')",1.3542176,1.3726028,0.91059506,0.898582,1.1027775,1.1024397,-0.0003378
31,-1.69238,-1.6676294,"('evil', 'good')",-1.1633393,-1.2394998,-0.11903429,-0.21638723,-0.9915845,-1.0411722,-0.0495877
32,0.7063115,0.65724766,"('unkind', 'kind')",0.32775152,0.366045,0.74427295,0.6777686,0.5927787,0.5670204,-0.0257583
33,1.2638899,1.2055988,"('wrong', 'right')",-0.81431437,-0.87613547,-0.23588647,-0.30512905,0.0712297,0.0081114,-0.0631183
34,0.20923501,0.286455,"('mean', 'honorable')",-0.0165358,-0.0014416985,6.270481,6.3827515,2.1543935,2.2225882,0.0681947
35,-0.16406068,-0.2563614,"('corrupt', 'incorrupt')",-1.1245537,-1.2867146,0.50691295,0.3388004,-0.2605671,-0.4014252,-0.1408581
36,-1.7505065,-1.8418298,"('hostile', 'amicable')",-1.9080153,-2.1613746,0.8674372,0.668645,-0.9303615,-1.1115198,-0.1811583
37,-0.1395586,-0.12495786,"('fake', 'genuine')",-0.73581785,-0.700481,0.55920786,0.5940632,-0.1053895,-0.0771252,0.0282643
38,0.7513715,0.74406695,"('untruthful', 'truthful')",-0.100997634,-0.05562995,-0.13160813,-0.07934393,0.1729219,0.203031,0.0301091
39,1.4344397,1.4909298,"('exploitative', 'cooperative')",0.74687666,0.84847313,0.185808,0.21867229,0.7890414,0.8526917,0.0636503
40,0.40351427,0.3660737,"('stingy', 'generous')",-0.14307074,-0.13358173,-1.2022334,-1.3374404,-0.31393,-0.3683161,-0.0543861
41,0.3124017,0.29385647,"('unforgiving', 'forgiving')",0.0089781815,-0.0042178286,0.15652065,0.048413925,0.1593002,0.1126842,-0.046616
42,0.79618824,0.78438425,"('unreliable', 'reliable')",-0.096400194,0.034308,-3.206188,-3.1365857,-0.8354666,-0.7726312,0.0628354
43,1.2326715,1.289804,"('irresponsible', 'responsible')",0.22114332,0.37348986,0.25402355,0.32350796,0.5692795,0.6622673,0.0929878
44,-1.0288651,-1.0089402,"('prejudiced', 'unprejudiced')",-0.04190907,-0.08015899,-1.2838547,-1.2611237,-0.7848763,-0.7834076,0.0014687
45,-0.14462736,-0.13367786,"('incompetent', 'competent')",0.65896314,0.6869575,-0.32061693,-0.35399544,0.0645729,0.0664281,0.0018552
46,0.07656059,0.11818771,"('uncompetitive', 'competitive')",0.422054,0.5378493,-1.3525656,-1.3643786,-0.2846504,-0.2361138,0.0485366
47,0.87534404,0.8667471,"('stupid', 'smart')",0.30069625,0.33663964,5.8274016,5.9947696,2.3344806,2.3993855,0.0649049
48,0.45030499,0.40486398,"('unintelligent', 'intelligent')",1.3707869,1.3366568,0.5074503,0.48423314,0.7761807,0.7419179,-0.0342628
49,-0.5846004,-0.5385189,"('unable', 'able')",0.3470479,0.425325,-0.19303992,-0.07052308,-0.1435308,-0.061239,0.0822918
50,-0.83239776,-0.8416342,"('clumsy', 'skillful')",-0.61896443,-0.6174308,-0.11728042,-0.11480264,-0.5228809,-0.5246225,-0.0017416
51,-0.7744561,-0.85925853,"('uneducated', 'educated')",0.68237823,0.63922,0.06645246,0.024258707,-0.0085418,-0.0652599,-0.0567181
52,-0.1195965,-0.25724652,"('irrational', 'rational')",-0.9907913,-1.2015134,0.72947174,0.5966558,-0.126972,-0.287368,-0.160396
53,0.6094404,0.5255661,"('uncreative', 'creative')",0.29298317,0.205124,1.1666775,1.1281241,0.6897004,0.6196047,-0.0700957
54,0.15704474,0.10151476,"('incapable', 'capable')",-0.024386462,-0.10564418,1.1455743,1.2555989,0.4260775,0.4171565,-0.008921
55,-0.072024256,-0.04086017,"('incompetent', 'clever')",2.203849,2.2325087,-0.13929021,-0.13470045,0.6641782,0.6856493,0.0214711
56,1.7831213,1.8446352,"('impractical', 'practical')",1.01742,1.1150091,-0.5451468,-0.48360893,0.7517982,0.8253451,0.0735469
57,-0.208112,-0.24013993,"('unimaginative', 'imaginative')",0.7127562,0.681317,-2.7408884,-2.7285717,-0.7454147,-0.7624648,-0.0170501
58,0.02327513,0.01018443,"('undiscriminating', 'discriminating')",0.3776839,0.3150709,0.12004369,0.05740471,0.1736676,0.1275533,-0.0461143
59,1.2144707,1.1537503,"('foolish', 'wise')",-0.5592275,-0.5426434,0.5356479,0.57826287,0.3969637,0.3964566,-0.0005071
60,0.8595402,0.964521,"('inefficient', 'efficient')",2.2375107,2.405834,-0.5579506,-0.4159272,0.8463667,0.9848092,0.1384425
61,0.019469604,-0.07228722,"('illogical', 'logical')",0.9978437,0.88536125,0.32233718,0.15456992,0.4465501,0.322548,-0.1240021
62,0.16914189,0.2356193,"('incompetent', 'brilliant')",1.9988232,2.1817954,-0.43423933,-0.27703154,0.5779085,0.7134611,0.1355526
63,0.5612763,0.61507714,"('unperceptive', 'insightful')",0.5149158,0.6722698,0.38114673,0.48839813,0.4857796,0.5919151,0.1061355
64,-0.44172344,-0.48910367,"('shy', 'confident')",0.11008833,0.11089884,-7.515445,-7.5630827,-2.6156934,-2.6470958,-0.0314024
65,-0.5097068,-0.52170277,"('insecure', 'secure')",0.56081754,0.5606039,-0.76481,-0.7460147,-0.2378998,-0.2357045,0.0021953
66,-0.40225968,-0.41393882,"('inactive', 'active')",-1.0440636,-1.0691005,0.9998913,0.9460784,-0.1488107,-0.178987,-0.0301763
67,0.7298478,0.7202353,"('doubtful', 'determined')",-0.48734605,-0.4105457,-0.49853435,-0.4157055,-0.0853442,-0.0353386,0.0500056
68,-1.0387498,-1.0541112,"('dependent', 'independent')",-0.19397913,-0.18312874,-0.5926659,-0.6611923,-0.608465,-0.6328108,-0.0243458
69,0.08930893,0.08162012,"('lazy', 'industrious')",0.02119356,-0.0067124283,-0.41201475,-0.44968024,-0.1005041,-0.1249242,-0.0244201
70,-0.08270915,-0.02340981,"('lethargic', 'energetic')",0.66356444,0.7651417,0.4305454,0.49859548,0.3371336,0.4134425,0.0763089
71,1.8721946,1.9068147,"('diffident', 'self-confident')",0.12200397,0.16789475,0.7421879,0.7154342,0.9121288,0.9300478,0.017919
72,-0.07078442,-0.08443278,"('unambitious', 'ambitious')",-0.17176276,-0.10609878,-0.9725551,-0.87027895,-0.4050341,-0.3536035,0.0514306
73,-0.2298732,-0.23402414,"('helpless', 'self-reliant')",-0.5452915,-0.6037541,-3.2645934,-3.2770703,-1.3465861,-1.3716162,-0.0250301
74,0.19214831,0.1819368,"('undedicated', 'dedicated')",-0.03356175,0.0044735596,-0.009644855,0.017185895,0.0496472,0.0678654,0.0182182
75,-0.5669271,-0.5411306,"('meek', 'impulsive')",-0.38020712,-0.43799037,-0.282435,-0.21296914,-0.4098564,-0.3973634,0.012493
76,-0.1546154,-0.118072465,"('anxious', 'daring')",0.73199207,0.8001473,0.043786038,0.091712214,0.2070542,0.257929,0.0508748
77,0.04171073,0.04163435,"('unmotivated', 'motivated')",1.1391507,1.1608108,-1.5479058,-1.4282495,-0.1223481,-0.0752681,0.04708
78,-0.5441614,-0.47915018,"('nonresilient', 'resilient')",0.6360079,0.7301592,-0.018021554,0.02558793,0.0246083,0.092199,0.0675907
79,-0.10181386,-0.120938316,"('wavering', 'unwavering')",-1.7870247,-1.8923297,0.29071254,0.32554615,-0.5327087,-0.5625739,-0.0298652
80,0.22246012,0.25264326,"('dominated', 'dominating')",0.73676205,0.89937586,-1.6703042,-1.5735213,-0.2370273,-0.1405007,0.0965266
81,-0.3773121,-0.39321265,"('submissive', 'aggressive')",1.4408023,1.4765912,-1.061447,-0.9410302,0.0006811,0.0474494,0.0467683
82,-1.0262058,-1.0681553,"('poor', 'rich')",0.66806984,0.57899153,6.331224,6.449159,1.9910294,1.9866651,-0.0043643
83,0.6505438,0.6573917,"('powerless', 'powerful')",-0.17284441,-0.103272304,-1.0960683,-1.1201645,-0.206123,-0.1886817,0.0174413
84,0.62709045,0.59662235,"('inferior', 'superior')",0.18722868,0.11844127,0.8114219,0.717779,0.5419137,0.4776142,-0.0642995
